period,tail,head,kin_in_org,owner_of,prior_comembership,is_shareholder
2010,1955,3956,0,0,1,0
2010,1955,3995,0,1,1,0
2010,1955,4117,0,1,1,0
2010,1955,4131,0,1,0,0
2010,1955,4528,0,1,0,0
2010,1955,4588,0,1,0,0
2010,1955,4758,0,1,0,0
2010,1955,4826,0,1,0,0
2010,1955,4950,0,1,0,0
2010,1955,5134,0,1,0,0
2010,1955,5212,0,1,0,0
2010,1956,3677,0,0,1,0
2010,1968,2639,0,0,0,1
2010,1972,3474,0,0,0,1
2010,1975,2639,0,1,0,0
2010,1975,3305,0,0,1,0
2010,1975,3588,0,1,0,0
2010,1975,3790,0,1,0,0
2010,1975,4821,0,1,0,0
2010,1978,3664,0,0,1,0
2010,1980,2639,0,1,0,0
2010,1980,2664,0,1,0,0
2010,1980,2682,0,1,0,0
2010,1980,2856,0,0,1,0
2010,1980,2946,0,1,0,0
2010,1980,2968,0,1,0,0
2010,1980,3002,0,1,0,0
2010,1980,3131,0,1,0,0
2010,1980,3209,0,1,0,0
2010,1980,3434,0,1,0,0
2010,1980,4539,0,1,0,0
2010,1980,4577,0,1,0,0
2010,1980,4826,0,1,0,0
2010,1980,5133,0,1,0,0
2010,1980,5416,0,0,1,0
2010,1988,3990,0,0,1,0
2010,1989,4205,0,0,1,0
2010,1989,4206,0,0,1,0
2010,1989,4208,0,0,1,0
2010,1989,5175,0,0,1,0
2010,1993,3311,0,0,0,1
2010,1997,3845,0,0,1,0
2010,1998,3472,0,0,0,1
2010,2002,5415,0,0,1,0
2010,2002,5459,0,0,1,0
2010,2005,3215,0,1,0,1
2010,2013,2782,0,0,0,1
2010,2013,4512,0,0,0,1
2010,2013,5053,0,0,0,1
2010,2020,5160,0,0,0,1
2010,2026,5285,0,0,1,1
2010,2027,4817,0,0,0,1
2010,2030,4817,0,0,0,1
2010,2041,4591,0,0,1,0
2010,2041,5041,0,0,1,0
2010,2042,2930,0,1,1,0
2010,2042,2931,0,0,1,0
2010,2042,4566,0,0,1,0
2010,2044,4964,0,1,0,0
2010,2045,4374,0,0,0,1
2010,2048,3714,0,0,1,1
2010,2049,2954,0,1,0,0
2010,2050,3869,0,0,1,0
2010,2050,3965,0,0,1,0
2010,2050,4182,0,1,0,0
2010,2050,4469,0,0,1,0
2010,2050,5170,0,0,1,0
2010,2050,5202,0,0,1,0
2010,2056,3279,0,0,0,1
2010,2056,4184,0,0,1,0
2010,2056,5212,0,0,1,0
2010,2062,3807,0,0,0,1
2010,2079,4669,0,0,0,1
2010,2088,2969,0,0,1,0
2010,2088,2996,0,0,1,0
2010,2088,3298,0,0,1,0
2010,2088,3336,0,0,1,0
2010,2088,3403,0,0,1,0
2010,2088,3820,0,0,1,0
2010,2088,4993,0,0,1,0
2010,2097,3352,0,0,0,1
2010,2103,3279,0,0,1,0
2010,2103,4184,0,0,1,0
2010,2103,4464,0,0,1,0
2010,2103,4478,0,0,0,1
2010,2103,4635,0,0,1,0
2010,2103,5212,0,0,1,0
2010,2107,3352,0,0,0,1
2010,2109,5374,0,0,0,1
2010,2112,4568,0,0,0,1
2010,2114,4354,0,0,0,1
2010,2114,5068,0,0,0,1
2010,2114,5075,0,0,0,1
2010,2117,4899,0,0,0,1
2010,2119,3505,0,0,0,1
2010,2124,4784,0,0,0,1
2010,2126,2739,0,0,0,1
2010,2129,4370,0,0,0,1
2010,2134,2723,0,0,0,1
2010,2137,4235,0,0,1,0
2010,2139,2691,0,0,1,0
2010,2139,3987,0,0,1,0
2010,2139,4820,0,0,1,0
2010,2139,5097,0,0,1,0
2010,2150,4216,0,0,0,1
2010,2158,3972,0,0,1,0
2010,2158,4593,0,0,1,0
2010,2158,4977,0,0,1,0
2010,2158,5271,0,1,0,0
2010,2159,2752,0,1,0,0
2010,2159,3300,0,0,0,1
2010,2160,2943,0,0,0,1
2010,2161,4459,0,0,0,1
2010,2162,3972,0,0,1,0
2010,2162,4593,0,0,1,0
2010,2162,4977,0,0,1,0
2010,2162,4978,0,0,1,0
2010,2162,5271,0,1,0,0
2010,2164,4717,0,0,0,1
2010,2165,4794,1,0,0,0
2010,2166,4216,0,0,0,1
2010,2167,3972,0,0,1,0
2010,2167,4216,0,0,0,1
2010,2167,4593,0,0,1,0
2010,2167,4977,0,0,1,0
2010,2167,5271,0,1,0,0
2010,2168,4311,0,0,0,1
2010,2170,3902,0,0,0,1
2010,2171,3382,0,0,0,1
2010,2173,3972,0,0,1,0
2010,2173,4977,0,0,1,1
2010,2173,4978,0,0,1,0
2010,2173,5271,0,1,0,0
2010,2175,4498,0,0,1,0
2010,2175,5026,0,0,1,0
2010,2176,4977,0,0,0,1
2010,2179,5326,0,0,0,1
2010,2187,5506,0,0,0,1
2010,2189,3551,0,0,1,0
2010,2189,4498,0,0,1,0
2010,2189,4892,0,0,1,0
2010,2189,5026,0,0,1,0
2010,2189,5161,0,0,1,0
2010,2191,3972,0,0,1,0
2010,2191,4593,0,0,1,0
2010,2191,4977,0,0,1,0
2010,2191,5271,0,1,0,0
2010,2193,3278,0,0,0,1
2010,2200,4429,0,0,0,1
2010,2202,2995,1,0,0,0
2010,2202,3042,0,0,0,1
2010,2204,4057,0,0,1,0
2010,2206,4391,0,0,0,1
2010,2207,3615,0,0,1,0
2010,2212,4528,0,0,1,0
2010,2217,2837,0,1,0,0
2010,2217,3089,0,0,1,0
2010,2217,3290,0,0,1,0
2010,2217,3556,0,0,1,0
2010,2217,3631,0,0,1,0
2010,2217,3726,0,1,1,0
2010,2217,3814,0,1,0,0
2010,2217,3857,0,1,0,0
2010,2217,3995,0,0,1,0
2010,2217,4117,0,1,1,0
2010,2217,4131,0,1,0,0
2010,2217,4528,0,1,0,0
2010,2217,4588,0,1,0,0
2010,2217,4758,0,1,0,0
2010,2217,4826,0,1,0,0
2010,2217,4875,0,0,1,0
2010,2217,4950,0,1,0,0
2010,2217,5212,0,1,0,0
2010,2217,5276,0,0,1,0
2010,2217,5433,0,0,1,0
2010,2220,3890,0,0,1,0
2010,2223,3222,0,0,0,1
2010,2224,2837,0,1,0,0
2010,2224,3089,0,0,1,0
2010,2224,3211,0,0,0,1
2010,2224,3222,0,0,0,1
2010,2224,3290,0,0,1,0
2010,2224,3362,1,0,0,0
2010,2224,3556,0,0,1,0
2010,2224,3631,1,0,1,0
2010,2224,3726,0,0,1,0
2010,2224,3956,0,0,1,0
2010,2224,3995,0,0,1,0
2010,2224,4117,0,0,1,0
2010,2224,4588,0,1,0,0
2010,2224,5433,1,0,1,0
2010,2225,3211,0,0,0,1
2010,2227,2837,0,1,0,0
2010,2227,3089,1,0,1,0
2010,2227,3290,0,0,1,0
2010,2227,3556,1,0,1,0
2010,2227,3631,1,0,1,0
2010,2227,3726,0,0,1,0
2010,2227,3956,0,0,1,0
2010,2227,3995,0,0,1,0
2010,2227,4117,0,0,1,0
2010,2227,4588,0,1,0,0
2010,2227,4875,1,0,1,0
2010,2229,2837,0,1,0,0
2010,2229,3089,0,0,1,0
2010,2229,3222,0,0,0,1
2010,2229,3290,0,0,1,0
2010,2229,3556,0,0,1,0
2010,2229,3631,1,0,1,0
2010,2229,3694,0,0,0,1
2010,2229,3726,0,0,1,0
2010,2229,3956,0,0,1,0
2010,2229,3995,0,0,1,0
2010,2229,4117,0,0,1,0
2010,2229,4588,0,1,0,0
2010,2229,4875,0,0,1,0
2010,2229,5433,1,0,1,0
2010,2232,3089,0,0,1,0
2010,2232,3290,0,0,1,0
2010,2232,3631,0,0,1,0
2010,2232,3726,0,0,1,1
2010,2232,3956,0,0,1,0
2010,2232,3995,0,0,1,0
2010,2232,4117,0,0,1,0
2010,2236,3089,0,0,1,0
2010,2236,3290,0,0,1,0
2010,2236,3556,0,0,1,0
2010,2236,3631,0,0,1,0
2010,2236,3726,0,0,1,0
2010,2236,3956,0,0,1,0
2010,2236,3995,0,0,1,0
2010,2236,4117,0,0,1,0
2010,2239,4954,0,0,0,1
2010,2241,4528,0,0,1,0
2010,2241,4588,0,0,0,1
2010,2248,4528,0,0,1,0
2010,2260,3222,0,0,0,1
2010,2262,3089,0,0,1,0
2010,2262,3290,0,0,1,0
2010,2262,3556,0,0,1,0
2010,2262,3631,0,0,1,0
2010,2262,3726,0,0,1,0
2010,2262,3956,0,0,1,0
2010,2262,3995,0,0,1,0
2010,2262,4117,0,0,1,0
2010,2264,5311,0,0,0,1
2010,2269,3230,0,1,0,0
2010,2269,5158,0,1,0,0
2010,2283,3084,0,1,0,0
2010,2283,3140,0,0,1,0
2010,2283,3339,0,1,0,0
2010,2286,2908,0,1,0,0
2010,2286,3002,0,1,0,0
2010,2286,3728,0,1,0,0
2010,2292,3523,0,0,1,0
2010,2292,3524,0,0,1,0
2010,2295,4319,0,0,0,1
2010,2297,3615,0,0,1,0
2010,2298,3523,0,0,1,0
2010,2302,2833,0,0,1,0
2010,2302,5056,0,0,1,0
2010,2302,5413,0,0,1,0
2010,2312,4268,0,0,1,0
2010,2318,4501,0,0,0,1
2010,2322,4380,0,0,0,1
2010,2323,4380,0,0,1,1
2010,2324,2703,0,0,1,0
2010,2326,5116,0,0,1,0
2010,2327,5116,0,0,1,0
2010,2328,4456,0,0,1,0
2010,2329,4638,0,0,0,1
2010,2332,3184,0,0,1,1
2010,2336,5087,0,0,1,0
2010,2337,3159,0,0,1,0
2010,2337,3456,0,0,1,0
2010,2337,3847,0,0,1,0
2010,2337,3903,0,0,1,0
2010,2337,4161,0,0,1,0
2010,2337,4264,0,0,1,0
2010,2337,5047,0,0,1,0
2010,2337,5435,0,0,1,0
2010,2338,3010,0,0,0,1
2010,2338,4663,0,0,0,1
2010,2340,3184,0,0,0,1
2010,2340,5087,0,0,1,0
2010,2342,3184,0,0,1,0
2010,2353,3376,0,0,0,1
2010,2353,3544,0,0,0,1
2010,2353,4181,0,0,0,1
2010,2356,2690,0,0,0,1
2010,2361,4181,0,0,0,1
2010,2370,2830,0,0,0,1
2010,2373,3223,0,0,1,0
2010,2376,3302,0,0,0,1
2010,2376,4962,1,0,0,0
2010,2384,2903,0,0,0,1
2010,2384,3376,0,0,0,1
2010,2384,3544,0,0,0,1
2010,2384,4181,0,0,0,1
2010,2396,2690,0,0,0,1
2010,2398,3376,0,0,0,1
2010,2398,3544,0,0,0,1
2010,2402,5120,0,0,0,1
2010,2403,3376,0,0,0,1
2010,2403,3544,0,0,0,1
2010,2405,5266,0,0,0,1
2010,2411,2690,0,0,0,1
2010,2413,2690,0,0,0,1
2010,2415,3223,0,0,1,0
2010,2428,4195,0,1,0,0
2010,2428,4783,0,0,0,1
2010,2429,3845,0,0,1,0
2010,2436,3963,0,0,0,1
2010,2437,3165,0,0,0,1
2010,2439,4672,0,0,0,1
2010,2439,5355,0,0,0,1
2010,2439,5365,0,0,0,1
2010,2447,4380,0,0,1,0
2010,2452,2691,0,0,1,0
2010,2452,3987,0,0,1,0
2010,2452,4820,0,0,1,0
2010,2452,5097,0,0,1,0
2010,2453,2691,0,0,1,0
2010,2453,3987,0,0,1,0
2010,2453,4820,0,0,1,0
2010,2453,5097,0,0,1,0
2010,2456,5086,0,0,0,1
2010,2464,5367,0,0,0,1
2010,2465,5367,0,1,0,1
2010,2468,5241,0,0,1,0
2010,2471,3927,0,0,1,0
2010,2480,3042,0,0,0,1
2010,2481,3042,0,0,0,1
2010,2481,3470,0,0,1,0
2010,2482,3042,0,0,0,1
2010,2482,3470,0,0,1,0
2010,2484,3942,0,0,1,0
2010,2484,4119,0,0,1,0
2010,2484,4202,0,0,1,0
2010,2484,4203,0,0,1,0
2010,2484,5109,0,0,1,0
2010,2486,3426,0,1,0,0
2010,2486,5133,0,1,1,0
2010,2486,5134,0,1,0,0
2010,2486,5235,0,0,1,0
2010,2488,4690,0,0,0,1
2010,2490,2833,0,0,1,0
2010,2490,4521,0,0,1,0
2010,2490,5056,0,0,1,0
2010,2490,5413,0,0,1,0
2010,2491,2691,0,0,1,0
2010,2491,3987,0,0,1,0
2010,2491,4820,0,0,1,0
2010,2497,5378,0,0,0,1
2010,2498,5382,0,0,0,1
2010,2501,3237,0,0,0,1
2010,2507,3792,0,0,0,1
2010,2509,3142,0,0,0,1
2010,2511,3217,0,0,0,1
2010,2526,3247,0,1,0,0
2010,2526,3942,0,0,1,0
2010,2526,4119,0,0,1,0
2010,2526,5315,0,1,0,0
2010,2541,4602,0,0,0,1
2010,2541,4638,0,0,0,1
2010,2546,4637,0,0,1,0
2010,2547,3306,0,0,0,1
2010,2548,4329,0,0,0,1
2010,2555,3942,0,0,1,0
2010,2555,4119,0,0,1,0
2010,2555,4202,0,0,1,0
2010,2555,4203,0,0,1,0
2010,2555,5109,0,0,1,0
2010,2563,2931,0,0,0,1
2010,2567,3942,0,0,1,0
2010,2567,4119,0,0,1,0
2010,2567,4202,0,0,1,0
2010,2567,4203,0,0,1,0
2010,2567,5109,0,0,1,0
2010,2573,3480,0,0,0,1
2010,2592,5320,0,0,1,0
2011,5,3824,0,1,0,0
2011,5,4791,0,1,1,0
2011,5,4822,1,0,1,0
2011,5,4958,0,0,1,0
2011,5,5008,0,0,0,1
2011,5,5271,0,1,0,0
2011,5,5410,0,0,1,0
2011,5,5412,1,0,1,0
2011,5,5484,1,0,1,0
2011,6,2770,0,1,0,0
2011,6,3600,0,1,1,0
2011,6,3824,0,1,0,0
2011,6,3830,0,1,0,0
2011,6,4491,0,0,1,0
2011,6,4791,0,1,1,0
2011,6,4822,0,0,1,0
2011,6,4823,0,0,1,0
2011,6,4958,0,0,1,0
2011,6,5271,0,1,0,0
2011,6,5402,0,0,1,0
2011,6,5410,0,0,1,0
2011,6,5412,0,0,1,0
2011,6,5484,0,0,1,0
2011,7,2770,0,1,0,0
2011,7,3600,0,1,0,0
2011,7,3824,0,1,0,0
2011,7,3830,0,1,0,0
2011,7,4791,0,0,1,0
2011,7,4822,0,0,1,0
2011,7,5410,0,0,1,0
2011,7,5412,0,0,1,0
2011,8,3600,0,0,1,0
2011,8,4491,0,0,1,0
2011,8,4791,0,0,1,0
2011,8,4822,0,0,1,0
2011,8,4823,0,0,1,0
2011,8,4958,0,0,1,0
2011,8,5402,0,0,1,0
2011,8,5410,0,0,1,0
2011,8,5412,0,0,1,0
2011,9,3600,1,0,1,0
2011,9,3824,0,1,0,0
2011,9,4491,1,0,1,0
2011,9,4791,0,1,1,0
2011,9,4822,1,0,1,0
2011,9,4823,1,0,1,0
2011,9,4958,1,0,1,0
2011,9,5008,0,0,0,1
2011,9,5271,0,1,0,0
2011,9,5402,1,0,1,0
2011,9,5410,1,0,1,0
2011,9,5412,1,0,1,0
2011,10,2664,0,1,0,0
2011,10,2682,0,1,0,0
2011,10,2856,0,0,1,0
2011,10,2946,0,1,1,0
2011,10,2968,0,1,1,0
2011,10,3131,0,1,0,0
2011,10,3209,0,1,0,0
2011,10,4539,0,1,1,0
2011,10,4577,0,1,1,0
2011,10,5103,0,1,0,0
2011,10,5133,0,1,0,0
2011,10,5189,0,0,1,0
2011,10,5408,0,0,1,0
2011,10,5416,0,0,1,0
2011,10,5419,0,0,1,0
2011,18,3775,0,0,1,0
2011,18,5133,0,0,1,1
2011,18,5236,0,0,0,1
2011,18,5251,1,0,1,0
2011,19,2954,0,0,0,1
2011,19,3775,0,0,1,0
2011,19,5133,1,0,1,0
2011,19,5251,1,0,1,0
2011,24,2874,0,1,0,0
2011,25,4465,0,0,1,1
2011,25,5010,0,0,1,0
2011,25,5013,0,0,1,0
2011,29,4758,0,0,0,1
2011,33,3543,0,0,1,0
2011,33,4355,0,0,1,0
2011,33,5458,0,0,1,0
2011,35,4465,0,0,1,1
2011,35,5010,0,0,1,0
2011,35,5013,0,0,1,0
2011,36,4465,0,0,1,1
2011,36,5013,0,0,0,1
2011,38,4355,0,0,1,0
2011,38,4758,0,0,1,0
2011,40,2606,0,0,0,1
2011,40,2711,0,1,1,0
2011,40,2874,0,0,1,0
2011,40,3543,0,0,1,0
2011,40,3994,0,0,1,0
2011,40,4355,0,0,1,1
2011,40,4758,0,0,1,1
2011,40,5458,0,0,1,0
2011,41,3508,0,0,0,1
2011,42,2711,0,1,0,0
2011,42,3543,0,0,1,0
2011,42,4355,0,0,1,0
2011,42,4758,0,0,1,0
2011,48,4758,0,0,0,1
2011,49,4410,0,0,1,0
2011,51,4410,0,0,1,0
2011,56,4422,0,0,0,1
2011,57,3131,0,0,1,0
2011,57,4644,0,0,1,0
2011,57,5111,0,0,1,0
2011,57,5349,0,0,1,0
2011,58,2840,0,1,0,0
2011,58,3027,0,1,0,0
2011,58,3151,0,1,0,0
2011,58,4008,0,1,0,0
2011,58,4133,0,1,0,0
2011,58,4290,0,1,0,0
2011,58,4891,0,0,1,0
2011,64,3272,0,0,1,0
2011,65,2610,0,0,0,1
2011,65,4237,0,0,0,1
2011,66,3159,0,0,1,0
2011,66,3456,0,0,1,0
2011,66,3847,0,0,1,0
2011,66,3903,0,0,1,0
2011,66,4161,0,0,1,0
2011,66,4169,0,0,1,0
2011,66,4264,0,0,1,0
2011,66,5047,0,0,1,0
2011,66,5435,0,0,1,0
2011,67,4488,0,0,0,1
2011,68,4143,0,0,0,1
2011,69,5007,0,0,1,0
2011,70,4288,0,0,1,0
2011,71,4456,0,0,0,1
2011,72,2681,0,1,0,0
2011,75,3648,0,0,1,0
2011,85,3997,0,0,0,1
2011,89,4423,0,0,1,0
2011,89,4868,0,0,1,0
2011,103,2663,0,0,1,0
2011,103,2665,0,0,1,0
2011,103,2671,0,0,1,0
2011,103,2701,0,0,1,0
2011,103,2954,0,1,0,0
2011,103,3426,0,1,0,0
2011,103,3965,0,0,1,0
2011,103,4195,0,1,0,0
2011,103,4306,0,1,0,0
2011,103,4609,0,0,1,0
2011,103,5226,0,0,1,0
2011,103,5236,0,1,0,0
2011,103,5426,0,0,1,0
2011,104,3271,0,0,0,1
2011,104,3376,0,0,1,0
2011,106,2712,0,0,0,1
2011,107,4926,0,1,0,0
2011,107,4927,0,0,1,0
2011,107,4961,0,0,1,0
2011,107,5199,0,0,1,0
2011,107,5256,0,0,1,0
2011,107,5257,0,0,1,0
2011,109,4575,0,0,1,0
2011,112,3275,0,0,1,0
2011,112,3290,0,0,1,0
2011,112,3378,0,0,1,0
2011,112,3556,0,0,1,0
2011,112,3618,0,0,1,0
2011,112,3726,0,0,1,0
2011,112,4117,0,0,1,0
2011,112,4167,0,0,1,0
2011,112,5279,0,0,1,0
2011,112,5502,0,0,1,0
2011,117,2905,0,0,1,0
2011,117,3024,0,0,1,0
2011,117,3047,0,0,1,0
2011,117,3729,0,0,1,0
2011,117,3889,0,0,1,0
2011,117,4195,0,0,1,0
2011,117,4815,0,0,1,0
2011,117,4833,0,0,1,0
2011,117,5106,0,0,1,0
2011,117,5232,0,0,1,0
2011,117,5239,0,0,1,0
2011,117,5401,0,0,1,0
2011,117,5444,0,0,1,0
2011,119,2754,0,0,1,0
2011,120,3033,0,0,0,1
2011,133,2708,0,0,1,0
2011,133,3045,0,0,1,0
2011,133,3047,0,0,1,0
2011,133,3132,0,0,1,0
2011,133,3133,0,0,1,0
2011,133,3135,0,0,1,0
2011,133,3488,0,0,0,1
2011,133,3729,0,0,1,0
2011,133,3781,0,0,1,0
2011,133,3885,0,0,1,0
2011,133,4643,0,0,1,0
2011,133,4645,0,0,1,0
2011,133,4655,0,0,1,0
2011,133,4949,0,0,1,0
2011,133,5079,0,0,1,0
2011,133,5085,0,1,0,0
2011,133,5176,0,0,1,0
2011,133,5181,0,0,1,1
2011,133,5232,0,0,1,0
2011,133,5331,0,1,1,0
2011,133,5401,0,0,1,0
2011,133,5460,0,0,1,0
2011,134,2779,0,0,1,0
2011,134,3781,0,0,1,0
2011,134,4056,0,0,1,0
2011,134,4645,0,0,1,0
2011,134,4655,0,0,1,0
2011,134,5079,0,0,1,0
2011,134,5181,0,0,1,0
2011,134,5331,0,0,1,0
2011,136,2779,0,0,1,0
2011,136,3781,0,0,1,0
2011,136,4056,0,0,1,0
2011,136,4066,0,0,0,1
2011,136,4645,0,0,1,0
2011,136,4655,0,0,1,0
2011,136,5079,0,0,1,0
2011,136,5085,0,1,0,0
2011,136,5181,0,0,1,0
2011,136,5331,0,1,1,0
2011,137,2861,0,0,1,0
2011,139,2779,0,0,1,0
2011,139,3781,0,0,1,1
2011,139,4056,0,0,1,0
2011,139,4645,0,0,1,0
2011,139,4655,0,0,1,0
2011,139,5079,0,0,1,0
2011,139,5085,0,1,0,0
2011,139,5181,0,0,1,0
2011,139,5331,0,1,1,0
2011,142,4066,0,0,0,1
2011,144,3187,0,0,1,0
2011,144,3195,0,0,1,0
2011,148,2769,0,0,1,0
2011,148,2896,0,0,1,0
2011,148,3798,0,1,1,0
2011,148,5146,0,0,1,0
2011,155,3541,0,0,1,0
2011,155,4544,0,0,1,0
2011,158,2645,0,0,1,0
2011,158,2646,0,0,1,0
2011,158,2696,0,0,1,0
2011,158,3287,0,0,1,0
2011,158,4637,0,0,1,0
2011,158,4699,0,0,1,0
2011,158,4785,0,0,1,0
2011,158,5393,0,0,1,0
2011,159,2708,0,0,1,0
2011,159,2779,0,0,1,0
2011,159,3045,0,0,1,0
2011,159,3047,0,0,1,0
2011,159,3132,0,0,1,0
2011,159,3133,0,0,1,0
2011,159,3135,0,0,1,0
2011,159,3729,0,0,1,0
2011,159,3781,0,0,1,0
2011,159,4056,0,0,1,0
2011,159,4643,0,0,1,0
2011,159,4645,0,0,1,0
2011,159,4655,0,0,1,0
2011,159,4949,0,0,1,0
2011,159,5079,0,0,1,0
2011,159,5176,0,0,1,0
2011,159,5181,0,0,1,0
2011,159,5232,0,0,1,0
2011,159,5331,0,0,1,0
2011,159,5401,0,0,1,0
2011,159,5460,0,0,1,0
2011,161,2966,0,0,1,0
2011,161,2994,0,0,1,0
2011,161,4831,0,0,1,0
2011,162,3869,0,0,1,0
2011,162,4182,0,1,1,0
2011,162,4469,0,0,1,0
2011,162,5170,0,0,1,0
2011,162,5202,0,0,1,0
2011,163,5427,0,0,1,0
2011,164,3330,0,0,0,1
2011,164,3920,0,0,0,1
2011,164,5250,0,0,0,1
2011,173,3664,0,0,1,0
2011,176,2859,0,0,0,1
2011,178,3275,0,0,1,0
2011,178,3290,0,0,1,0
2011,178,3378,0,0,1,0
2011,178,3556,0,0,1,0
2011,178,3618,0,0,1,0
2011,178,3726,0,0,1,0
2011,178,4117,0,0,1,0
2011,178,4167,0,0,1,0
2011,178,5279,0,0,1,0
2011,178,5502,0,0,1,0
2011,180,5008,0,0,0,1
2011,182,4233,0,0,1,0
2011,184,3818,0,0,0,1
2011,186,4057,0,0,1,0
2011,188,2846,0,0,1,0
2011,189,4677,0,0,1,0
2011,190,2855,0,1,0,0
2011,192,3401,0,0,0,1
2011,197,4781,0,0,0,1
2011,199,2708,0,0,1,0
2011,199,2766,0,0,1,0
2011,199,2905,0,0,0,1
2011,199,3024,0,0,1,0
2011,199,3045,0,0,1,0
2011,199,3047,0,0,1,0
2011,199,3132,0,0,1,0
2011,199,3133,0,0,1,0
2011,199,3135,0,0,1,0
2011,199,3501,0,0,1,0
2011,199,3729,0,0,1,0
2011,199,3757,0,0,1,0
2011,199,4153,0,0,1,0
2011,199,4195,0,0,1,1
2011,199,4303,0,0,1,0
2011,199,4643,0,0,1,0
2011,199,4645,0,0,1,0
2011,199,4815,0,1,0,1
2011,199,4949,0,0,1,0
2011,199,5176,0,0,1,0
2011,199,5224,0,0,1,0
2011,199,5232,0,0,1,0
2011,199,5239,0,0,1,0
2011,199,5245,0,1,0,1
2011,199,5401,0,0,1,0
2011,199,5426,0,0,1,0
2011,199,5444,0,0,1,0
2011,199,5460,0,0,1,0
2011,200,2708,0,0,1,0
2011,200,2905,0,0,1,0
2011,200,3024,0,0,1,0
2011,200,3045,0,0,1,0
2011,200,3047,0,0,1,0
2011,200,3132,0,0,1,0
2011,200,3133,0,0,1,0
2011,200,3135,0,0,1,0
2011,200,3729,0,0,1,0
2011,200,3889,0,0,1,0
2011,200,4195,0,0,1,1
2011,200,4643,0,0,1,0
2011,200,4645,0,0,1,0
2011,200,4815,0,0,1,0
2011,200,4833,0,0,1,0
2011,200,4949,0,0,1,0
2011,200,5106,0,0,1,0
2011,200,5176,0,0,1,0
2011,200,5232,0,0,1,0
2011,200,5239,0,0,1,0
2011,200,5245,0,0,0,1
2011,200,5401,0,0,1,0
2011,200,5444,0,0,1,0
2011,200,5460,0,0,1,0
2011,201,2779,0,0,1,0
2011,201,2905,0,0,1,0
2011,201,3024,0,0,1,0
2011,201,3047,0,0,1,0
2011,201,3729,0,0,1,0
2011,201,3781,0,0,1,0
2011,201,3885,0,0,1,0
2011,201,3889,0,0,1,0
2011,201,4056,0,0,1,0
2011,201,4195,0,1,1,0
2011,201,4645,0,0,1,0
2011,201,4655,0,0,1,0
2011,201,4815,0,0,1,0
2011,201,4833,0,0,1,0
2011,201,5079,0,0,1,0
2011,201,5106,0,0,1,0
2011,201,5181,0,0,1,0
2011,201,5232,0,0,1,0
2011,201,5239,0,0,1,0
2011,201,5245,0,1,0,1
2011,201,5331,0,0,1,0
2011,201,5401,0,0,1,0
2011,201,5444,0,0,1,0
2011,202,3857,0,0,0,1
2011,205,2907,0,0,1,0
2011,205,2908,0,0,1,0
2011,205,3002,0,0,1,0
2011,205,3728,0,0,1,0
2011,208,3857,0,0,0,1
2011,214,2853,0,0,1,0
2011,216,2667,0,0,1,0
2011,217,2667,0,0,1,0
2011,218,4918,0,0,0,1
2011,219,4918,0,0,0,1
2011,220,4918,0,0,0,1
2011,221,2876,0,0,0,1
2011,222,2876,0,0,0,1
2011,223,4176,0,0,0,1
2011,226,4233,0,0,1,0
2011,227,4233,0,0,1,0
2011,228,4233,0,0,1,0
2011,232,3202,0,0,1,1
2011,233,5229,0,0,0,1
2011,234,5007,0,0,1,0
2011,235,2807,0,0,1,0
2011,235,3359,0,0,1,0
2011,235,3551,0,0,1,0
2011,235,3594,0,0,1,0
2011,235,4498,0,0,1,0
2011,235,5026,0,0,1,0
2011,235,5129,0,0,1,0
2011,235,5161,0,0,1,0
2011,235,5220,0,0,1,0
2011,238,3541,0,0,1,0
2011,238,4544,0,1,0,1
2011,240,5100,0,0,0,1
2011,241,5437,0,0,1,0
2011,242,2953,0,0,1,0
2011,242,4346,0,0,1,0
2011,243,2953,0,0,1,0
2011,243,4346,0,0,1,0
2011,244,2953,0,0,1,0
2011,244,4346,0,0,1,0
2011,245,2951,0,0,0,1
2011,245,2973,0,0,0,1
2011,247,4247,0,0,0,1
2011,256,4625,0,0,1,0
2011,260,4625,0,0,1,0
2011,261,4625,0,0,1,0
2011,262,2878,0,0,0,1
2011,265,5396,0,0,1,0
2011,270,2744,0,0,1,0
2011,270,3179,0,0,1,0
2011,270,3220,0,0,1,0
2011,270,3531,0,0,1,0
2011,270,3533,0,0,1,0
2011,270,3775,0,0,1,1
2011,270,4180,0,1,1,0
2011,270,4227,0,0,1,0
2011,270,4829,0,0,1,0
2011,270,5133,0,0,1,0
2011,270,5251,0,0,1,0
2011,270,5356,0,0,1,0
2011,270,5403,0,0,1,0
2011,270,5404,0,0,1,0
2011,270,5409,0,0,1,0
2011,270,5487,0,0,1,0
2011,272,3080,0,0,1,0
2011,272,3177,0,0,1,0
2011,272,3195,0,0,1,0
2011,272,3356,0,0,1,0
2011,272,4076,0,0,1,0
2011,274,5378,0,0,0,1
2011,276,3890,0,0,1,0
2011,278,4646,0,1,1,0
2011,278,4656,0,0,1,0
2011,278,5002,0,1,1,0
2011,285,2665,0,0,1,0
2011,285,2701,0,0,1,0
2011,285,2954,0,1,0,0
2011,285,3698,0,0,1,0
2011,285,3947,0,0,1,0
2011,285,3965,0,0,1,0
2011,285,4195,0,0,1,0
2011,285,4270,0,0,1,0
2011,285,4303,0,0,1,0
2011,285,4306,0,1,0,1
