node_id,label,node_type,label_normalised,married_or_maiden_name,alt_names,seed_degree,source
CO_ATTITUDE,ATTITUDE,COMPANY,ATTITUDE,,,4,seed
CO_AUDITS_CONSEILS_SERVICES,AUDITS CONSEILS ET SERVICES,COMPANY,AUDITS CONSEILS SERVICES,,,4,seed
CO_AVICOLE_NORD_SAVINORD,SOCIETE AVICOLE DU NORD SAVINORD,COMPANY,AVICOLE NORD SAVINORD,,,4,seed
CO_AVICOLE_NORD_VINORD,AVICOLE DU NORD SA VINORD,COMPANY,AVICOLE NORD VINORD,,,4,seed
CO_AZUR,AZUR,COMPANY,AZUR,,SOCIETE AZUR,4,seed
CO_BATIMENTS_MODERNES,LES BATIMENTS MODERNES,COMPANY,BATIMENTS MODERNES,,,4,seed
CO_BEN_AYED_DISTRIBUTION_PRODUITS_MER,BEN AYED DISTRIBUTION DE PRODUITS DE MER BDPM,COMPANY,BEN AYED DISTRIBUTION PRODUITS MER,,BDPM,4,seed
CO_BEN_HALIMA_HOLDING,BEN HALIMA HOLDING,COMPANY,BEN HALIMA HOLDING,,,4,seed
CO_BEN_KALIA,SOCIETE BEN-KALIA,COMPANY,BEN KALIA,,,4,seed
CO_BEN_SEDRINE_NEGOCE,BEN SEDRINE NEGOCE,COMPANY,BEN SEDRINE NEGOCE,,,4,seed
CO_BESTRANSFO,BESTRANSFO,COMPANY,BESTRANSFO,,,4,seed
CO_BHM_IMMOBILIERE,BHM IMMOBILIERE,COMPANY,BHM IMMOBILIERE,,,4,seed
CO_BIOSCA_TAMARA,BIOSCA TAMARA,COMPANY,BIOSCA TAMARA,,,4,seed
CO_BOISSONS_CAP_BON,SOCIETE DES BOISSONS DU CAP BON,COMPANY,BOISSONS CAP BON,,,4,seed
CO_BOUDHINA_IRRIGATION,BOUDHINA IRRIGATION,COMPANY,BOUDHINA IRRIGATION,,,4,seed
CO_BOULANGERIE_VIENNOISERIE_MEDITERRANEENNE,BOULANGERIE VIENNOISERIE MEDITERRANEENNE BVM,COMPANY,BOULANGERIE VIENNOISERIE MEDITERRANEENNE,,BVM,4,seed
CO_BOULANGER_ASSOCIES,LE BOULANGER ET ASSOCIES,COMPANY,BOULANGER ASSOCIES,,,4,seed
CO_BRIQUETERIE_BOUGHZALA,BRIQUETERIE BOUGHZALA,COMPANY,BRIQUETERIE BOUGHZALA,,,4,seed
CO_BRIQUETERIE_MAZDOUR,SOCIETE BRIQUETERIE DE MAZDOUR,COMPANY,BRIQUETERIE MAZDOUR,,,4,seed
CO_BRODERIE_MODERNE,BRODERIE MODERNE,COMPANY,BRODERIE MODERNE,,,4,seed
CO_BRODERIE_SRIGRAPHIE_PERFORMANCE_BSP_PLUS,BRODERIE SRIGRAPHIE PERFORMANCE BSP PLUS,COMPANY,BRODERIE SRIGRAPHIE PERFORMANCE BSP PLUS,,,4,seed
CO_BTK_GBPCE,BTK GBPCE,COMPANY,BTK GBPCE,,,4,seed
CO_BZ_COMPAGNIE,BZ ET COMPAGNIE,COMPANY,BZ COMPAGNIE,,,4,seed
CO_CADRE_STAR,CADRE STAR,COMPANY,CADRE STAR,,,4,seed
CO_CAISSE_TUNISIENNE_ASSURANCES_MUTUELLES_AGRICOLES,CAISSE TUNISIENNE DES ASSURANCES MUTUELLES AGRICOLES CTAMA,COMPANY,CAISSE TUNISIENNE ASSURANCES MUTUELLES AGRICOLES,,CTAMA,4,seed
CO_CAMAR_LOGISTIC,CAMAR LOGISTIC,COMPANY,CAMAR LOGISTIC,,,4,seed
CO_CAPSA_CALL_CENTER,CAPSA CALL CENTER,COMPANY,CAPSA CALL CENTER,,,4,seed
CO_CAPSA_THERMAL_OASIS,CAPSA THERMAL OASIS,COMPANY,CAPSA THERMAL OASIS,,,4,seed
CO_CAP_CARTHAGE,SOCIETE CAP CARTHAGE,COMPANY,CAP CARTHAGE,,,4,seed
CO_CAP_GAMMARTH_LOISIRS,CAP GAMMARTH LOISIRS,COMPANY,CAP GAMMARTH LOISIRS,,SOCIETE CAP GAMMARTH LOISIRS,4,seed
CO_CAP_TAGUERMESS_CENTER,CAP TAGUERMESS CENTER,COMPANY,CAP TAGUERMESS CENTER,,,4,seed
CO_CARRIERES_SUD_TUNISIEN,SOCIETE LES CARRIERES DU SUD TUNISIEN CST,COMPANY,CARRIERES SUD TUNISIEN,,CST,4,seed
CO_CARTHAGE_GRAINS,SOCIETE CARTHAGE GRAINS,COMPANY,CARTHAGE GRAINS,,CARTHAGE GRAINS,4,seed
CO_CCI_TUNISIE,CCI TUNISIE,COMPANY,CCI TUNISIE,,,4,seed
CO_CGM,CGM,COMPANY,CGM,,SOCIETE CGM,4,seed
CO_CHAABANE_FILS,ENTREPRISE CHAABANE ET FILS,COMPANY,CHAABANE FILS,,,4,seed
CO_CHAIEB_MARBRE,CHAIEB MARBRE,COMPANY,CHAIEB MARBRE,,,4,seed
CO_CHANTIER_NAUTIQUE_ITALO_TUNISIEN,CHANTIER NAUTIQUE ITALO TUNISIEN,COMPANY,CHANTIER NAUTIQUE ITALO TUNISIEN,,,4,seed
CO_CHEMSA_HOLDING,CHEMSA HOLDING,COMPANY,CHEMSA HOLDING,,,4,seed
CO_CHIMAP,SOCIETE CHIMAP,COMPANY,CHIMAP,,,4,seed
CO_CHOCOLATERIE_CONFISERIE_COTE_DOREE,SOCIETE CHOCOLATERIE CONFISERIE COTE DOREE,COMPANY,CHOCOLATERIE CONFISERIE COTE DOREE,,,4,seed
CO_CHOCOLATERIE_CONFISERIE_TUNISIE_SOTUCHOC,SOCIETE DE CHOCOLATERIE ET DE CONFISERIE TUNISIE SOTUCHOC,COMPANY,CHOCOLATERIE CONFISERIE TUNISIE SOTUCHOC,,,4,seed
CO_CILNIQUE_JUGURTHA,CILNIQUE JUGURTHA,COMPANY,CILNIQUE JUGURTHA,,,4,seed
CO_CIMENTS_GABES_SCG,SOCIETE DES CIMENTS DE GABES SCG,COMPANY,CIMENTS GABES SCG,,,4,seed
CO_CITIBANK,CITIBANK,COMPANY,CITIBANK,,,4,seed
CO_CIVILE_UNION_FRANCO_ITALIENNE,SOCIETE CIVILE UNION FRANCO ITALIENNE,COMPANY,CIVILE UNION FRANCO ITALIENNE,,,4,seed
CO_CLINIQUE_ECHIFA,CLINIQUE ECHIFA,COMPANY,CLINIQUE ECHIFA,,,4,seed
CO_CLINIQUE_LAZHAR,SOCIETE CLINIQUE LAZHAR,COMPANY,CLINIQUE LAZHAR,,,4,seed
CO_COFAT_NORD,COFAT NORD,COMPANY,COFAT NORD,,,4,seed
CO_COFICAB,COFICAB,COMPANY,COFICAB,,,4,seed
CO_COFICAB_INTERNATIONAL,COFICAB INTERNATIONAL,COMPANY,COFICAB INTERNATIONAL,,,4,seed
CO_COFIT_SICAF,COFIT SICAF,COMPANY,COFIT SICAF,,,4,seed
CO_COGEMHY,COGEMHY,COMPANY,COGEMHY,,,4,seed
CO_COMMERCE_DEVELOPPEMENT_CODEV,SOCIETE COMMERCE ET DEVELOPPEMENT CODEV,COMPANY,COMMERCE DEVELOPPEMENT CODEV,,,4,seed
CO_COMMERCIALE_SPORTIVE_SFAXIENNE,SOCIETE COMMERCIALE SPORTIVE SFAXIENNE,COMPANY,COMMERCIALE SPORTIVE SFAXIENNE,,COMMERCIALE SPORTIVE SFAXIENNE,4,seed
CO_COMN_PROD,COMN PROD,COMPANY,COMN PROD,,,4,seed
CO_COMPAGNIE_ARABE_PROMOTION_IMMOBILIERE,COMPAGNIE ARABE DE PROMOTION IMMOBILIERE CAPI,COMPANY,COMPAGNIE ARABE PROMOTION IMMOBILIERE,,CAPI,4,seed
CO_COMPAGNIE_FINANCIERE_D_INVESTISSEMENT,COMPAGNIE FINANCIERE D’INVESTISSEMENT,COMPANY,COMPAGNIE FINANCIERE D'INVESTISSEMENT,,,4,seed
CO_COMPAGNIE_IMMOBILIERE_TOURISTIQUE_EL_MEHDI,COMPAGNIE IMMOBILIERE ET TOURISTIQUE EL-MEHDI,COMPANY,COMPAGNIE IMMOBILIERE TOURISTIQUE EL MEHDI,,,4,seed
CO_COMPAGNIE_INTERNATIONALE_ARABE_RECOUVREMENT,COMPAGNIE INTERNATIONALE ARABE DE RECOUVREMENT CIAR,COMPANY,COMPAGNIE INTERNATIONALE ARABE RECOUVREMENT,,CIAR,4,seed
CO_COMPAGNIE_TUNISIENNE_CHIMIE_INDUSTRIELLE,COMPAGNIE TUNISIENNE DE CHIMIE INDUSTRIELLE,COMPANY,COMPAGNIE TUNISIENNE CHIMIE INDUSTRIELLE,,,4,seed
CO_COMPLEXE_TLILI_PRODUCTION_AVICOLE,COMPLEXE TLILI DE PRODUCTION AVICOLE CTPA,COMPANY,COMPLEXE TLILI PRODUCTION AVICOLE,,CTPA,4,seed
CO_COMPOSANTS_PREFABRIQUES_CONSTRUCTION_COPRECO,COMPOSANTS PREFABRIQUES DE CONSTRUCTION COPRECO,COMPANY,COMPOSANTS PREFABRIQUES CONSTRUCTION COPRECO,,SOCIETE COMPOSANTS PREFABRIQUES DE CONSTRUCTION COPRECO,4,seed
CO_COMPTOIR_COMMERCIAL_PRODUITS_SIDERURGIQUES,COMPTOIR COMMERCIAL DES PRODUITS SIDERURGIQUES CCPS,COMPANY,COMPTOIR COMMERCIAL PRODUITS SIDERURGIQUES,,CCPS,4,seed
CO_COMPTOIR_GENERAL_DIMPRESSION_TRAITEMENT_EMBALLAGES_LEGERS_CO,COMPTOIR GENERAL DIMPRESSION ET DE TRAITEMENT DES EMBALLAGES LEGERS COGITEL,COMPANY,COMPTOIR GENERAL DIMPRESSION TRAITEMENT EMBALLAGES LEGERS COGITEL,,,4,seed
CO_COMPTOIR_GENERAL_QUINCAILLERIE,COMPTOIR GENERAL DE QUINCAILLERIE,COMPANY,COMPTOIR GENERAL QUINCAILLERIE,,,4,seed
CO_COMPTOIR_NATIONAL_TUNISIEN,COMPTOIR NATIONAL TUNISIEN,COMPANY,COMPTOIR NATIONAL TUNISIEN,,,4,seed
CO_CONCEPT_STORE,CONCEPT STORE,COMPANY,CONCEPT STORE,,,4,seed
CO_CONSERVES_MODERNES_CAP_BON_COMOCAP,SOCIETE LES CONSERVES MODERNES DU CAP BON COMOCAP,COMPANY,CONSERVES MODERNES CAP BON COMOCAP,,,4,seed
CO_CONSORTIUM_CHIMIQUE_SAHELIEN,CONSORTIUM CHIMIQUE SAHELIEN,COMPANY,CONSORTIUM CHIMIQUE SAHELIEN,,,4,seed
CO_COROPLAST_HARNESS_SYSTEMS_TUNISIE,COROPLAST HARNESS SYSTEMS TUNISIE,COMPANY,COROPLAST HARNESS SYSTEMS TUNISIE,,,4,seed
CO_CRISTAL_TUNISIE,CRISTAL TUNISIE,COMPANY,CRISTAL TUNISIE,,,4,seed
CO_CROWN_MAGHREB_CAN,CROWN MAGHREB CAN,COMPANY,CROWN MAGHREB CAN,,,4,seed
CO_CYTOPHARMA,CYTOPHARMA,COMPANY,CYTOPHARMA,,,4,seed
CO_DANIMATION_TOURISTIQUE_BISAT,SOCIETE DANIMATION TOURISTIQUE BISAT,COMPANY,DANIMATION TOURISTIQUE BISAT,,,4,seed
CO_DAPPAREILLAGE_EQUIPEMENT_SCIENTIFIQUE_AES,SOCIETE DAPPAREILLAGE ET EQUIPEMENT SCIENTIFIQUE AES,COMPANY,DAPPAREILLAGE EQUIPEMENT SCIENTIFIQUE AES,,,4,seed
CO_DATA_BOX_FRANCE,DATA BOX FRANCE,COMPANY,DATA BOX FRANCE,,,4,seed
CO_DECO_FRANCE,DECO FRANCE,COMPANY,DECO FRANCE,,SOCIETE DECO FRANCE,4,seed
CO_DELEVAGE_PRODUIT_AGRICOLES_SEPA,SOCIETE DELEVAGE ET DE PRODUIT AGRICOLES SEPA,COMPANY,DELEVAGE PRODUIT AGRICOLES SEPA,,,4,seed
CO_DEQUIPEMENT_AERONAUTIQUE_LATELEC,SOCIETE DEQUIPEMENT AERONAUTIQUE LATELEC,COMPANY,DEQUIPEMENT AERONAUTIQUE LATELEC,,,4,seed
CO_DETRANSPORT_REFRIGERE_PRODUITS_AGRICOLES,SOCIETE DETRANSPORT REFRIGERE DES PRODUITS AGRICOLES,COMPANY,DETRANSPORT REFRIGERE PRODUITS AGRICOLES,,,4,seed
CO_DEXPLOITATION_AGRICOLE,SOCIETE DEXPLOITATION AGRICOLE,COMPANY,DEXPLOITATION AGRICOLE,,,4,seed
CO_DEYMA,SOCIETE DEYMA,COMPANY,DEYMA,,,4,seed
CO_DHAOUI_FRERES,SOCIETE DHAOUI FRERES,COMPANY,DHAOUI FRERES,,,4,seed
CO_DIAR_CHEDLI_PROMOTION_IMMOBILIERE,DIAR CHEDLI DE PROMOTION IMMOBILIERE,COMPANY,DIAR CHEDLI PROMOTION IMMOBILIERE,,SOCIETE DIAR CHEDLI DE PROMOTION IMMOBILIERE,4,seed
CO_DIGITAL_TEX,DIGITAL TEX,COMPANY,DIGITAL TEX,,,4,seed
CO_DINVESTISSEMENT_DANS_LOISIR_TOURISME_SILT_SICAF,SOCIETE DINVESTISSEMENT DANS LE LOISIR ET LE TOURISME SILT SICAF,COMPANY,DINVESTISSEMENT DANS LOISIR TOURISME SILT SICAF,,,4,seed
CO_DISTRIPRO,DISTRIPRO,COMPANY,DISTRIPRO,,,4,seed
CO_DOREMAIL,DOREMAIL,COMPANY,DOREMAIL,,,4,seed
CO_EAGLE_EYE_SECURITY,EAGLE EYE SECURITY,COMPANY,EAGLE EYE SECURITY,,SOCIETE EAGLE EYE SECURITY,4,seed
CO_EAGLE_OLIVE_OIL,EAGLE OLIVE OIL,COMPANY,EAGLE OLIVE OIL,,,4,seed
CO_ELECTRIFICATION_GENERAL,ELECTRIFICATION GENERAL,COMPANY,ELECTRIFICATION GENERAL,,,4,seed
CO_ELLOUMI,ELLOUMI ENTREPRISE,COMPANY,ELLOUMI,,,4,seed
CO_EL_BAHHAR,EL BAHHAR,COMPANY,EL BAHHAR,,,4,seed
CO_EL_BARAKA_SHOES,EL BARAKA SHOES,COMPANY,EL BARAKA SHOES,,,4,seed
CO_EL_FABRIKA_ECO_BOIS,EL FABRIKA ECO BOIS,COMPANY,EL FABRIKA ECO BOIS,,,4,seed
CO_EL_GSOUR_CONDITIONNEMENT_DHUILE_VEGETALES_ELGSOUR,SOCIETE EL-GSOUR DE CONDITIONNEMENT DHUILE VEGETALES ELGSOUR,COMPANY,EL GSOUR CONDITIONNEMENT DHUILE VEGETALES ELGSOUR,,,4,seed
CO_EL_HOUDA,EL HOUDA,COMPANY,EL HOUDA,,SOCIETE EL-HOUDA,4,seed
CO_EL_MOUSSEM_AGRICOLE,EL MOUSSEM AGRICOLE,COMPANY,EL MOUSSEM AGRICOLE,,,4,seed
CO_EL_WALID_COMMERCE_INTERNATIONAL,EL WALID DE COMMERCE INTERNATIONAL,COMPANY,EL WALID COMMERCE INTERNATIONAL,,,4,seed
CO_EQUERRE_MODE,EQUERRE MODE,COMPANY,EQUERRE MODE,,,4,seed
CO_ERAPLAST,ERAPLAST,COMPANY,ERAPLAST,,,4,seed
CO_EURANOVA_TUNISIA,EURANOVA TUNISIA,COMPANY,EURANOVA TUNISIA,,,4,seed
CO_EUROMAG,EUROMAG,COMPANY,EUROMAG,,,4,seed
CO_EURO_MEDITERRANEE_TECHNOLOGIES,EURO MEDITERRANEE TECHNOLOGIES EMT,COMPANY,EURO MEDITERRANEE TECHNOLOGIES,,EMT,4,seed
CO_EXPANSION_2000,EXPANSION 2000,COMPANY,EXPANSION 2000,,,4,seed
CO_EZDIHAR_BATIMENTS_SOMPTUEUX,SOCIETE EZDIHAR DES BATIMENTS SOMPTUEUX,COMPANY,EZDIHAR BATIMENTS SOMPTUEUX,,,4,seed
CO_EZZAHRA_NETTOYAGE,SOCIETE EZZAHRA DE NETTOYAGE,COMPANY,EZZAHRA NETTOYAGE,,,4,seed
CO_FERTI_PRO,FERTI PRO,COMPANY,FERTI PRO,,,4,seed
CO_FIDAL_FRANCE,FIDAL FRANCE,COMPANY,FIDAL FRANCE,,,4,seed
CO_FIDAL_TUNISIE,FIDAL TUNISIE,COMPANY,FIDAL TUNISIE,,,4,seed
CO_FIDELITY_OBLIGATIONS_SICAV,SOCIETE FIDELITY OBLIGATIONS SICAV,COMPANY,FIDELITY OBLIGATIONS SICAV,,,4,seed
CO_FINISSAGE_NORD_OUEST_FINO,FINISSAGE DU NORD OUEST FINO,COMPANY,FINISSAGE NORD OUEST FINO,,,4,seed
CO_FISH_TUNISIE,FISH TUNISIE,COMPANY,FISH TUNISIE,,,4,seed
CO_FONCIERE_LAVENUE_FRANCE,LA FONCIERE DE LAVENUE DE FRANCE,COMPANY,FONCIERE LAVENUE FRANCE,,,4,seed
CO_FONCIERE_OLIVIERS,LA FONCIERE LES OLIVIERS,COMPANY,FONCIERE OLIVIERS,,,4,seed
CO_FONDERIE_MODERNE_TUNISIE,FONDERIE MODERNE DE TUNISIE FMT,COMPANY,FONDERIE MODERNE TUNISIE,,FMT,4,seed
CO_FORMA_PRO,FORMA PRO,COMPANY,FORMA PRO,,,4,seed
CO_FRANCE_CONFECTION,FRANCE CONFECTION,COMPANY,FRANCE CONFECTION,,,4,seed
CO_FRANCE_ENERGIE,FRANCE ENERGIE,COMPANY,FRANCE ENERGIE,,SOCIETE FRANCE ENERGIE,4,seed
CO_FRANCO_GELATO_DIFFUSION,FRANCO GELATO DIFFUSION,COMPANY,FRANCO GELATO DIFFUSION,,SOCIETE FRANCO GELATO DIFFUSION,4,seed
CO_FRANCO_TUNISIENNE_DINGENIERIE,FRANCO TUNISIENNE DINGENIERIE,COMPANY,FRANCO TUNISIENNE DINGENIERIE,,,4,seed
CO_FRANCO_TUNISIENNE_TEXTILES_SFTT,SOCIETE FRANCO TUNISIENNE DE TEXTILES SFTT,COMPANY,FRANCO TUNISIENNE TEXTILES SFTT,,,4,seed
CO_FRERES_DEXPLOITATION_CARRIERES_FEC,SOCIETE FRERES DEXPLOITATION DE CARRIERES FEC,COMPANY,FRERES DEXPLOITATION CARRIERES FEC,,,4,seed
CO_FRIGOMEN,FRIGOMEN,COMPANY,FRIGOMEN,,,4,seed
CO_FROCLIMA,FROCLIMA,COMPANY,FROCLIMA,,,4,seed
CO_FRULACT_TUNISIE,FRULACT TUNISIE,COMPANY,FRULACT TUNISIE,,,4,seed
CO_GARDEUR_AG,GARDEUR AG,COMPANY,GARDEUR AG,,,4,seed
CO_GENERALE_D_ENTREPRISE_MATERIEL_TRAVAUX_SOMATRAGET,SOCIETE GENERALE D'ENTREPRISE DE MATERIEL ET DE TRAVAUX SOMATRAGET,COMPANY,GENERALE D'ENTREPRISE MATERIEL TRAVAUX SOMATRAGET,,,4,seed
CO_GENERALE_D_ETUDES_PLACEMENT_EN_ASSURANCE_REASSURANCE_GEPAR,SOCIETE GENERALE D'ETUDES ET DE PLACEMENT EN ASSURANCE ET REASSURANCE GEPAR,COMPANY,GENERALE D'ETUDES PLACEMENT EN ASSURANCE REASSURANCE GEPAR,,GENERALE D'ETUDES ET DE PLACEMENT EN ASSURANCE ET REASSURANCE GEPAR,4,seed
CO_GENERALE_INDUSTRIE_NORD_GINOR,SOCIETE GENERALE INDUSTRIE DU NORD GINOR,COMPANY,GENERALE INDUSTRIE NORD GINOR,,,4,seed
CO_GENERAL_CAKE,SOCIETE GENERAL CAKE,COMPANY,GENERAL CAKE,,,4,seed
CO_GENERAL_FISH,SOCIETE GENERAL FISH,COMPANY,GENERAL FISH,,,4,seed
CO_GEODIS_TUNISIE,GEODIS TUNISIE,COMPANY,GEODIS TUNISIE,,,4,seed
CO_GESTION_CENTRES_COMMERCIAUX,SOCIETE DE GESTION DES CENTRES COMMERCIAUX,COMPANY,GESTION CENTRES COMMERCIAUX,,,4,seed
CO_GESTION_DEXPLOITATION_TOURISTIQUE_HOTELIERE_SAGETH,SOCIETE DE GESTION ET DEXPLOITATION TOURISTIQUE ET HOTELIERE SAGETH,COMPANY,GESTION DEXPLOITATION TOURISTIQUE HOTELIERE SAGETH,,SOCIETE DE GESTION DEXPLOITATION TOURISTIQUE ET HOTELIERE SAGETH,4,seed
CO_GHRAIEB_DEXPLOITATION_DISTRIBUTION_SOGEDIS,SOCIETE GHRAIEB DEXPLOITATION ET DE DISTRIBUTION SOGEDIS,COMPANY,GHRAIEB DEXPLOITATION DISTRIBUTION SOGEDIS,,,4,seed
CO_GIAS_INDUSTRIES,GIAS INDUSTRIES,COMPANY,GIAS INDUSTRIES,,,4,seed
CO_GIBRALTAR,GIBRALTAR,COMPANY,GIBRALTAR,,,4,seed
CO_GLOBAL_INVEST_SICAR,GLOBAL INVEST SICAR,COMPANY,GLOBAL INVEST SICAR,,,4,seed
CO_GOLDEN_AGRICOL_PRODUCT,GOLDEN AGRICOL PRODUCT,COMPANY,GOLDEN AGRICOL PRODUCT,,,4,seed
CO_GOLD_LAND,GOLD LAND,COMPANY,GOLD LAND,,,4,seed
CO_GOOGLE_TUNISIA,GOOGLE TUNISIA,COMPANY,GOOGLE TUNISIA,,,4,seed
CO_GREEN_MARBLE,GREEN MARBLE,COMPANY,GREEN MARBLE,,,4,seed
CO_GRES_CERAMIQUES_CAP_BON,SOCIETE GRES CERAMIQUES DU CAP BON GCCB,COMPANY,GRES CERAMIQUES CAP BON,,GCCB,4,seed
CO_GROUPEMENT_SOROUBAT_SOTRAP,GROUPEMENT SOROUBAT SOTRAP,COMPANY,GROUPEMENT SOROUBAT SOTRAP,,,4,seed
CO_GROUPEMENT_TECHNIQUE_INDUSTRIEL_ALPHA,GROUPEMENT TECHNIQUE & INDUSTRIEL ALPHA GTI,COMPANY,GROUPEMENT TECHNIQUE INDUSTRIEL ALPHA,,GROUPEMENT TECHNIQUE ET INDUSTRIEL ALPHA GTI;GTI,4,seed
CO_GROUPE_INTERNATIONAL_LINGERIE,GROUPE INTERNATIONAL DE LINGERIE GIL,COMPANY,GROUPE INTERNATIONAL LINGERIE,,GIL,4,seed
CO_GROUP_POULINA_HOLDING,GROUP POULINA HOLDING,COMPANY,GROUP POULINA HOLDING,,,4,seed
CO_HADDADI_EXPORT_SOHADEX,SOCIETE HADDADI EXPORT SOHADEX,COMPANY,HADDADI EXPORT SOHADEX,,,4,seed
CO_HADJ_SLIMANE_BOUJBEL_CIE,SOCIETE HADJ SLIMANE BOUJBEL ET CIE,COMPANY,HADJ SLIMANE BOUJBEL CIE,,,4,seed
CO_HAMMOUDA_PLASTIC,SOCIETE HAMMOUDA PLASTIC,COMPANY,HAMMOUDA PLASTIC,,,4,seed
CO_HAMROUNI_COMMERCE,HAMROUNI DU COMMERCE,COMPANY,HAMROUNI COMMERCE,,SOCIETE HAMROUNI DE COMMERCE,4,seed
CO_HAYATCOM_TUNISIE,HAYATCOM TUNISIE,COMPANY,HAYATCOM TUNISIE,,,4,seed
CO_HAZATEX,HAZATEX,COMPANY,HAZATEX,,,4,seed
CO_HAZOUA_DATTES,HAZOUA DATTES,COMPANY,HAZOUA DATTES,,SOCIETE HAZOUA DATTES,4,seed
CO_HELP_BY_TEL,HELP BY TEL,COMPANY,HELP BY TEL,,,4,seed
CO_HIKMA_PARTICIPATIONS,HIKMA PARTICIPATIONS,COMPANY,HIKMA PARTICIPATIONS,,,4,seed
CO_HIMALAYA_HOLDING,HIMALAYA HOLDING,COMPANY,HIMALAYA HOLDING,,,4,seed
CO_HI_TECH_ARMATURES,HI TECH ARMATURES,COMPANY,HI TECH ARMATURES,,,4,seed
CO_HMBS,HMBS,COMPANY,HMBS,,,4,seed
CO_HOME_TEX,HOME TEX,COMPANY,HOME TEX,,,4,seed
CO_HORCHANI,SOCIETE HORCHANI,COMPANY,HORCHANI,,,4,seed
CO_HORCHANI_SICAR,HORCHANI SICAR,COMPANY,HORCHANI SICAR,,,4,seed
CO_HORCHANI_TRANSFORMATION_PLASTIQUES_SHTP,SOCIETE HORCHANI DE TRANSFORMATION DE PLASTIQUES SHTP,COMPANY,HORCHANI TRANSFORMATION PLASTIQUES SHTP,,,4,seed
CO_HORIZONS_DISTRIBUTION,HORIZONS DISTRIBUTION,COMPANY,HORIZONS DISTRIBUTION,,,4,seed
CO_HORIZON_COFFEE_HOUSE,HORIZON COFFEE HOUSE HCH,COMPANY,HORIZON COFFEE HOUSE,,HCH,4,seed
CO_HORIZON_TEXTILE_HTEX,SOCIETE HORIZON TEXTILE HTEX,COMPANY,HORIZON TEXTILE HTEX,,,4,seed
CO_HOTELIERE_DEVELOPPEMENT_TOURISTIQUE,SOCIETE HOTELIERE DE DEVELOPPEMENT TOURISTIQUE,COMPANY,HOTELIERE DEVELOPPEMENT TOURISTIQUE,,,4,seed
CO_HOTELIERE_OASIS_TOURISTIQUES_TUNISIENNES,SOCIETE HOTELIERE DES OASIS TOURISTIQUES TUNISIENNES,COMPANY,HOTELIERE OASIS TOURISTIQUES TUNISIENNES,,HOTELIERE DES OASIS TOURISTIQUES TUNISIENNES,4,seed
CO_HOTELIERE_TOURISTIQUE_ISMAIL_GAMMARTH_SHTIG,SOCIETE HOTELIERE & TOURISTIQUE ISMAIL GAMMARTH SHTIG,COMPANY,HOTELIERE TOURISTIQUE ISMAIL GAMMARTH SHTIG,,,4,seed
CO_HOTELIERE_TOURISTIQUE_ISMAIL_SHTI,SOCIETE HOTELIERE ET TOURISTIQUE ISMAIL SHTI,COMPANY,HOTELIERE TOURISTIQUE ISMAIL SHTI,,,4,seed
CO_HOTELIERE_TOURISTIQUE_OMAR_KHAYAM,SOCIETE HOTELIERE ET TOURISTIQUE OMAR KHAYAM,COMPANY,HOTELIERE TOURISTIQUE OMAR KHAYAM,,,4,seed
CO_HOTELIERE_TOURISTIQUE_SUD_SHTS,SOCIETE HOTELIERE ET TOURISTIQUE DU SUD SHTS,COMPANY,HOTELIERE TOURISTIQUE SUD SHTS,,,4,seed
CO_HOTEL_ARCADES,HOTEL LES ARCADES,COMPANY,HOTEL ARCADES,,,4,seed
CO_HOTEL_MARHABA_SALEM_RESORT_SOHOTO,HOTEL MARHABA SALEM RESORT SOHOTO,COMPANY,HOTEL MARHABA SALEM RESORT SOHOTO,,,4,seed
CO_HOTEL_PALACE,SOCIETE HOTEL PALACE,COMPANY,HOTEL PALACE,,,4,seed
CO_HUILERIE_ENNOUR,HUILERIE ENNOUR,COMPANY,HUILERIE ENNOUR,,,4,seed
CO_HUILERIE_NORD_OUEST,HUILERIE DU NORD OUEST HNO,COMPANY,HUILERIE NORD OUEST,,HNO,4,seed
CO_HUILE_BIZERTE,HUILE DE BIZERTE,COMPANY,HUILE BIZERTE,,,4,seed
CO_HUILE_NORD_OUEST,HUILE DU NORD OUEST HNO,COMPANY,HUILE NORD OUEST,,HNO,4,seed
CO_HUTCHINSON_FRANCE,HUTCHINSON FRANCE,COMPANY,HUTCHINSON FRANCE,,,4,seed
CO_IBN_ANNAFIS,IBN ANNAFIS,COMPANY,IBN ANNAFIS,,SOCIETE IBN ANNAFIS,4,seed
CO_IDEA_COM_TIBA,IDEA COM TIBA,COMPANY,IDEA COM TIBA,,,4,seed
CO_IMMOBILIERE_2001,IMMOBILIERE 2001,COMPANY,IMMOBILIERE 2001,,,4,seed
CO_IMMOBILIERE_3N,IMMOBILIERE 3N,COMPANY,IMMOBILIERE 3N,,SOCIETE IMMOBILIERE 3N,4,seed
CO_IMMOBILIERE_DIAR_EL_OPERA,IMMOBILIERE DIAR EL-OPERA,COMPANY,IMMOBILIERE DIAR EL OPERA,,,4,seed
CO_IMMOBILIERE_EL_HEDI,SOCIETE IMMOBILIERE EL-HEDI,COMPANY,IMMOBILIERE EL HEDI,,,4,seed
CO_IMMOBILIERE_ETTOUFIK,IMMOBILIERE ETTOUFIK,COMPANY,IMMOBILIERE ETTOUFIK,,,4,seed
