spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_2e9d877b7933440ad58b,2008-01-29,onset,EV_8b371770e8053b4f32d4,- La nomination de Messieurs Carlo Matallo et Vitantonio Colucci en tant que co-gérants.
SP_1e1e7971dec276649ebd,2008-01-30,terminus,EV_f731da87cff615a9dbfd,"Suivant P.V, enregistré à la recette des finances, Victor Hugo - Sousse, le 30 janvier 2008, sous le n° 08700392, n° de quittance M006737, dont deux copies ont été déposées au greffe du tribunal de 1è"
SP_cb06b6246c4246ff373a,2007-03-07,onset,EV_6cd0cad4e23255021730,- Les actionnaires ont nommé Monsieur Faical Derbal en qualité de commissaire aux comptes pour une durée de trois (3) années expirant à l'occasion de l'assemblée générale ordinaire de la société appel
SP_5ae0353d9a0791e28772,2007-11-28,onset,EV_dd7ecb176030cfdb50bc,PDG : Mr Amor Ben Salah Hellara a été désigné en qualité de président directeur général pour la durée de ses fonctions en tant qu'administrateur.
SP_6b6eec6a14c818e85efa,2007-10-05,onset,EV_c475ec32654a6ceb6eea,Gérant : Mr Youssef Sassi est désigné respectivement en qualité de gérant de la société pour une durée indéterminée avec les pouvoirs les plus étendus.
SP_e5992212f21bc3fe5751,2007-10-05,onset,EV_29c209395166daa81df8,Gérant associé unique : Mr Brahem Jamel.
SP_b13c483b9a7e52152938,2008-01-30,onset,EV_b92abc0fd3ce00b25ca7,"1) La nomination de Mr Soltan Kilani Abou Chouachi président de conseil d'administration, et Mr. Abd Elaziz Benlhiba directeur général."
SP_d8f967412dd1d1e80d2a,2008-01-30,onset,EV_da73b81efe11e07dd9e0,"1) La nomination de Mr Soltan Kilani Abou Chouachi président de conseil d'administration, et Mr. Abd Elaziz Benlhiba directeur général."
SP_2fd79db36ad1624619c3,2008-01-30,onset,EV_29a1b4ed4a6dd5dfa940,"- la nomination des administrateurs : Mr Lotfi Bouguila, Mr Mohamed Saidane et Mme Besma Saidane épouse Bouguila pour un mandat de trois ans."
SP_d096ece863bd5007201e,2007-12-11,terminus,EV_917f2e97a77cff7d6972,6- Acceptation de la démission de la gérante Madame Sabiha El Azzabi de ses fonctions de gérante de la société.
SP_cc60ee89364bf45dd965,2007-12-11,onset,EV_c66e4aa66b8c9ba44754,7- La Nomination de Monsieur Dante CARIBON en qualité de nouveau gérant de la société pour une durée de trois ans avec les pouvoirs les plus étendus.
SP_f162433e6f27b76aa793,2008-02-04,onset,EV_da2769fcb8801750bc27,"Selon PV du premier conseil d'administration enregistré à la recette des finances de Tataouine, en date du 4 février 2008, sous le numéro 0880209, quittance n° M007350, le conseil d'administration a n"
SP_1efdc7d2164a562fd6cc,2007-12-06,onset,EV_6b239d3e3977856b1fac,Gérance : a été confiée à Mr Sassi Abderrazek avec les pouvoirs les plus étendus et sans limitation.
SP_fb779f4e0bd8d7fd1824,2008-01-07,onset,EV_a02d59968435c7191962,"- Gérance : Suivant PV de l'assemblée générale tenue le 8 janvier 2008, enregistré à Tunis REAS le 25 janvier 2008 n° 8800765, monsieur Mounir Driss est nommé gérant avec les pouvoirs ordinaires de ge"
SP_6e4d29bec96d8f37f931,2007-12-25,onset,EV_687607d91058e08a704e,"Gérance : Mr Mustapha Hamrouni est nommé gérant de la société, avec les pleins pouvoirs."
SP_7b32dbdb6e9f396c1dee,2008-01-28,onset,EV_419c5168bf3016cc3c86,Gérance : Mr Hédi Sassi gérant et Mr Meher Bouhaoual co-gérant avec les pouvoirs les plus étendus.
SP_844fd7adf124b6e978ee,2008-01-22,onset,EV_08e79c95519403bae73c,Gérance : Monsieur Chaabane Adel nommé gérant pour une période indéterminée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_96975800f19f38b3ac35,2007-04-27,onset,EV_45ab4803b617e3bfcccf,"Suivant PV du conseil d'administration, en date du 27 avril 2007, enregistré à la recette d'enregistrement des actes de sociétés, 1er bureau de Tunis, le 15 janvier 2008, sous le n° 439, quittance n° "
SP_b7f420c09df29bf20556,2007-10-31,onset,EV_bf2423ead508e24a4e87,- Nomination de Mr Skander Hochlaf président directeur général pour la durée de son mandat d'administrateur.
SP_0b6f49a251c98db9c5b8,2006-05-30,onset,EV_93e75eac733c52a4c9c6,"Suivant le procès-verbal du conseil d'administration de la Société Gibraltar - SA, réuni en date du 30 mai 2006, enregistré à la recette des actes de sociétés, 1er bureau, le 18 janvier 2008, sous la "
SP_4bd0976e8aa97c1c7ea4,2006-05-30,renewal,EV_5af23bd52d808afb9e38,"- renouvellement du mandat de Messieurs Mzoughi Mzabi, Moncef"
SP_750649a5c96070e03889,2007-04-30,onset,EV_652b485bfe7c99a379a2,"Suivant procès-verbal du 30 avril 2007, enregistré à la recette des finances de Ksibet El Mediouni, le 30 août 2007, n° de quittance M013010, n° d'enregistrement 07700962, deux exemplaires ont été dép"
SP_750649a5c96070e03889,2007-04-30,confirmation,EV_fa6d5179b2efde204f92,"Suivant procès-verbal du conseil d'administration du 30 avril 2007, enregistré à la recette des finances de Ksibet El Mediouni le 30 août 2007 n° quittance MO13010 n° d'enregistrement 07700962, dont d"
SP_684d8cd215178a305c28,2008-02-07,terminus,EV_6062b94f61311bdd237b,"Suivant AGE du 1er février 2008, enregistré à la recette des finances de Grombalia le 5 février 2008, sous n° 7286/08700357 dont 2 exemplaires ont été déposés au greffe du tribunal de 1ère instance de"
SP_f02e29cdd531acc0b093,2008-02-19,onset,EV_c768e2deead7f6699505,Gérant : M Mohamed Ali Slama et Mme Sonia Toumi.
SP_035744c05b9c08a2bcb1,2008-01-23,onset,EV_3f190f65d8a7ee2fd550,Gérance : Mr Mhamed Masmoudi.
SP_59f83b8d543af723e0c4,2008-01-03,onset,EV_f969b60e1731b6bcab7c,"Gérance : Mr Bilel Kamoun est nommé gérant de la société, avec les pouvoirs les plus étendus."
SP_16eacc69bc6884d1b2df,2007-07-02,onset,EV_24bbdeaf46e1559d052f,"Et suivant procès-verbal de la réunion du conseil d'administration en date du 7/07/2007 enregistré à la recette des finances d'Ezzahra le 3 octobre 2007 sous le n° 07702588, il a été décidé de nommer "
SP_bbd7e93373708a21b470,2007-07-02,onset,EV_9d766e377797d7e5f8bf,"Et suivant procès-verbal de la réunion du conseil d'administration en date du 7/07/2007 enregistré à la recette des finances d'Ezzahra le 3 octobre 2007 sous le n° 07702588, il a été décidé de nommer "
SP_2ff3db0f0920a98a3b3e,2008-01-24,onset,EV_bf29a5f9cd065ecb0fee,"Mohamed Riahi, Mr Sadok Maiza est nommé PDG de la société pour la période de son mandat d'administrateur les pouvoirs les plus étendus."
SP_28b07c54019b599cabfa,2007-07-26,onset,EV_d830de3670f311287ccb,"En vertu du procès-verbal de l'assemblée générale extraordinaire n° 01/2007 daté du 26 juillet 2007 enregistré à Sfax, le 4 août 2007 sous le numéro 07701823, dont deux exemplaires ont été déposés au "
SP_f517da06cc720b40cb87,2007-10-24,onset,EV_04eba0f56c648ee60278,Gérance : Mr. Kilani Rajeh gérant de la société avec plein pouvoir.
SP_c31ed7568f87d3565419,2007-10-15,onset,EV_09bca14f82a5e1f96cf0,Gérance : Monsieur Mohamed Kalai est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_b23342949d6294900508,2008-02-01,onset,EV_84f4f8cc80348b51d590,Gérance : Mr. Farah Chaabane &amp; Mr. Nabil Chaabane sont désignés co-gérants de la Société avec les pouvoirs les plus étendus.
SP_9c64c78affcd67b334c8,2008-02-01,onset,EV_6eede18ba08060d18326,Gérance : Mr. Farah Chaabane &amp; Mr. Nabil Chaabane sont désignés co-gérants de la Société avec les pouvoirs les plus étendus.
SP_d6f637651040ecfbe386,2008-01-10,onset,EV_99026e9d9bede60d2fb2,Gérance : Mr Jamel Ben Salah Braham a été nommé gérant avec les pouvoirs les plus étendus.
SP_11a68a9d5d09b5c9c000,2007-09-17,onset,EV_5f4d5328307714aa4e06,- La nomination de Mr Imed Kalai comme nouvel administrateur.
SP_11a68a9d5d09b5c9c000,2007-09-17,renewal,EV_cdea5e1f154436b8ffcd,- Renouvellement du mandat de tous les administrateurs pour une période de 3 ans à l'exception de la société les Ateliers Mécaniques de Grombalia qui a été remplacé par Mr Imed Kalai.
SP_957302cb0c629cc3a36b,2007-09-17,onset,EV_b04b57637de49749bd7c,- Le renouvellement de la nomination de Mr Ameur Kalai aux fonctions de président directeur général pour la durée de son mandat d'administrateur.
SP_c57650cf72d7cfe327df,2007-12-07,renewal,EV_2b32eed3c0e9120a4d0a,- Renouvellement du mandat du président directeur général à savoir Monsieur Mohamed Meddeb avec les pouvoirs les plus étendus pour une période de trois ans finissant avec la tenue de l'assemblée génér
SP_2e572d17f3f9af4633d2,2006-12-13,onset,EV_6862f62dcf4b645db81d,- la nomination de monsieur Mourad Ben Dhiab directeur général.
SP_be778eff54c41c562672,2008-02-08,onset,EV_285110c0e24c9c0ab3a2,"Suivant procès-verbal de la réunion du conseil d'administration du 23 janvier 2008, déposé au greffe du tribunal de première instance de Sousse en date du 8 février 2008, sous le n° D120296, il a été "
SP_a3527097f0bed2c997b7,2008-02-08,onset,EV_abfd93f4cec9eca5e46a,"Suivant procès-verbal de la réunion du conseil d'administration du 23 janvier 2008, déposé au greffe du tribunal de première instance de Sousse en date du 8 février 2008, sous le n° D120296, il a été "
SP_53ccf07a8c150f0738d0,2006-09-13,terminus,EV_fff715da82ea568f29ee,- L'acceptation de la démission de Monsieur Sami Hachicha et celle de Monsieur Mahdi Khouaja de leurs postes d'administrateurs.
SP_5291dc22dda15a91a106,2008-01-19,onset,EV_3bdb3e48ca3be6504167,"Les associés ont décidé de nommer Mme Leila Bouricha, nouvelle gérante de la société pour trois années renouvelables par tacite reconduction, dans les conditions prévues à l'article 16 des statuts mod"
SP_f50dd1837b4299cef2c4,2008-01-17,terminus,EV_97f6f51699bbc4754aec,"En vertu du P.V du 17 janvier 2008, enregistré à la RF de Gabès le 29 janvier 2008 sous le n° 8700337, les actionnaires de la société ont décidé de rappeler du P.V du 13 mai 2006, enregistré à la RF d"
SP_cfda4e8f31f9657e7519,2008-01-17,terminus,EV_cf549ec8712b0f2340dd,"En vertu du P.V du 17 janvier 2008, enregistré à la RF de Gabès le 29 janvier 2008 sous le n° 8700337, les actionnaires de la société ont décidé de rappeler du P.V du 13 mai 2006, enregistré à la RF d"
SP_a9a813ae426d90ddc866,2007-02-08,onset,EV_9dd01ffeeac0ad09f1dd,Gérance : Monsieur Mohamed Chaabane est nommé gérant de la société pour une période de cinq ans avec tous les pouvoirs énoncés aux statuts.
SP_836f58a2c1d156468af3,2008-02-12,onset,EV_5467d4d64229db85c10d,Gérance : M. Mohamed Triki a été nommé gérant de la société.
SP_a11f9dd7ba505b8d4fdf,2007-12-29,onset,EV_8064a0febcc9ec4bb8f1,"Suivant PV de l'assemblée générale du 29 décembre 2007, enregistré le 16 janvier 2008 à la recette des finances de Sfax sous le n° 08800209, quittance n° M000215, il a été décidé de nommer Messieurs Z"
SP_7d6091da014d80cc7beb,2007-12-29,onset,EV_291cb3ac5e721ca3bf60,"Suivant PV du conseil d'administration du 29 décembre 2007, enregistré le 16 janvier 2008 à la recette des finances de Sfax sous le n° 08800208, quittance n° M000214, les administrateurs ont décidé à "
SP_51dfb1a1a151522ee45d,2008-02-08,onset,EV_915c126f87cf63dab0cb,"Du procès-verbal de la première réunion du conseil d'administration du 8 février 2008 enregistré à la recette des finances premier bureau de Tunis le 20 février 2008 sous le n° 8801574, quittance n° 1"
SP_984bfa9789ddf4a462b4,2008-01-25,onset,EV_368b49a1be6a0cca2c67,Gérant : Monsieur Saidi Mohamed a été nommé gérant de la société avec le pouvoir le plus étendu.
SP_85e157137e249ef1dacb,2008-02-12,onset,EV_cdfcf1fca1fa0bd7ce9c,Gérant : Monsieur Kamoun Karim est nommé gérant de la société.
SP_2f6e6ec1d8e77f20afe8,2007-12-29,terminus,EV_ccec96f44b3e67c118ff,"- Monsieur Bassem Loukil, qui accepte, est nommé président du conseil d'administration directeur général en remplacement de Monsieur Mohamed Loukil, démissionnaire, et ce, pour la durée de son mandat "
SP_add4d557df6ff5b35a10,2007-12-29,terminus,EV_6176a1a0da2b6c8b4b84,"- Monsieur Bassem Loukil, qui accepte, est nommé président du conseil d'administration directeur général en remplacement de Monsieur Mohamed Loukil, démissionnaire, et ce, pour la durée de son mandat "
SP_a060fe3b3a213a60d14b,2008-02-22,renewal,EV_2abc592bbfc795d9aedd,"Il appert du PV du conseil d'administration n° 63 enregistré à la recette des finances d'Ezzahra sous le n° 08700357 Quittance n° M004455, qu'il a été décidé le renouvellement du mandat de Monsieur Fé"
SP_fabe54cde7a8e467dcda,2008-01-02,onset,EV_75ddf9632d4db426979e,- De nommer Mr Taoufik Elloumi gérant de la société pour une durée de trois (3) ans avec les pouvoirs les plus étendus.
SP_f0eb35ab6eb28aff80b9,2008-02-20,onset,EV_ac5792be47136476f2e8,Gérance : Mr Imed Ammons avec les pouvoirs les plus étendus.
SP_98c5a963e07527342e89,2008-02-11,onset,EV_1824b7f786ca886c6610,Gérant : Monsieur Mohamed Sidhom est nommé gérant pour une période de trois ans renouvelable avec les pouvoirs les plus étendus.
SP_0ec4009f48597b75e54a,2008-02-26,onset,EV_6c8b0e2afe1328d05ad9,"Dénomination : Société Negotrade, au Capital de 150.000 DT, sise au 67, Rue de Silos 1008 Tunis et dont la durée est de 99 ans, Mr. Sassi Wissem gérant de la Sté Deux exemplaires des statuts ont été d"
SP_147cbc4ff56663b6809e,2007-02-07,onset,EV_22acd06ab730f2c75143,Gérant : Mr. Jean Paul Michelard.
SP_d3f09713d30ea3a7a6de,2008-02-26,onset,EV_013cdbb64e10097a0c9a,Gérance : Mme Jallila Reguig épouse Bouricha est désignée gérante de la société pour une durée de vingt ans.
SP_664dca44fa1962b7cea1,2008-02-25,onset,EV_043b7ffd2fb421ce1345,Gérance : Monsieur Mounir Beltaifa est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
SP_1713d70af6b44a5f1175,2007-02-16,onset,EV_ab993ce79e9f75d25310,Gérance : Madame Nafti Hayet est nommée gérante de la société avec tous les pouvoirs énoncés aux statuts.
SP_e71c0143f52f150d1a0f,2006-06-30,renewal,EV_65a4041ff90a7469adc5,"- Le renouvellement du mandat du directeur général M. Sami Hachicha pour la durée de trois ans, expirant après la tenue de l'AGO devant statuer sur les comptes de l'exercice 2008, et lui conféré les p"
SP_601b4e75eea849a04b61,2008-01-02,onset,EV_e70476151168f6c566c4,"En vertu d'un PV de réunion du 2 janvier 2008, enregistré à la recette des finances Cité Mahrajane le 23 janvier 2008 (n° quittance 8136, n° d'enregistrement 08800411), dont deux exemplaires ont été d"
SP_d7484a034ca7deaefcf0,2008-02-22,onset,EV_b3269383c830be4d4180,"Gérance : Madame Samia Triki est nommée gérante de la société, avec les pouvoirs les plus étendus."
SP_43b7b8401a7bd36683f9,2008-02-29,onset,EV_899d386a389d5630a2ae,"Gérants : Monsieur Mohamed Zouari, de nationalité Tunisienne, titulaire de la CIN n° 00243033 délivrée à Tunis le 1er février 2002."
SP_8537ee997c8b6382b83a,2008-01-18,onset,EV_f34e9820ebdfa6fb404c,"99 ans, son siège social au 23 rue d'Egypte Tunis, sa gérante Mme Arbia Hammami."
SP_b30b6b77a3ab08628bde,2008-03-07,onset,EV_266b0afa2a817502e015,"Gérance : Monsieur Tahar El Materi est nommé gérant de la société, avec pleins pouvoirs, et ce, pour une période indéterminée."
SP_f3cd33757990c13029c9,2008-01-17,onset,EV_f3977a7870ed815a4e8e,-Mr Juan Molins Amat est nommé en qualité de président du conseil d'administration avec les pleins pouvoirs.
SP_3edcbc1a03a091fdf909,2008-02-01,onset,EV_70611431f3e8a0a8da7f,- la nomination de Monsieur Habib M'rahi en tant que président directeur général de la société.
SP_f2e1e55f047f93665f24,2008-01-11,onset,EV_d7ceb3e42034afbe22e0,"En vertu du procès-verbal de l'assemblée générale extraordinaire, en date du 11 janvier 2008, enregistré à la recette de finances d'El Menzah 6, en date du 22 janvier 2008, sous le n° 8700433, quittan"
SP_ce734bcca8db6413fd2b,2008-02-19,terminus,EV_e68935503d890d537092,"En vertu du PV de l'AGO du 19 février 2008, enregistré à la recette de l'enregistrement des actes de société de Sfax le 28 février 2008, n° d'enregistrement 08800936, Quittance n° M000961, dont 2 exem"
SP_3da0b0b5c0e04886c309,2008-02-19,terminus,EV_6a09e2089517ccb8ec19,"En vertu du PV de l'AGO du 19 février 2008, enregistré à la recette de l'enregistrement des actes de société de Sfax le 28 février 2008, n° d'enregistrement 08800936, Quittance n° M000961, dont 2 exem"
SP_3da0b0b5c0e04886c309,2008-09-10,terminus,EV_4d80100bb177c881cce9,"l'acceptation de la démission du gérant, Mongi Hadj Salah et la nomination de Sabeh Ben Sessi, gérantes de la société pour trois ans renouvelable, avec les pouvoirs édictés dans les statuts."
SP_08cff00f3cc538c3492f,2007-12-03,onset,EV_1cf66f20c7044156449e,"2- Cession des parts de Monsieur Abdelaziz Ben Hassen nommé Mohsen Triki soit les (250) parts de (10) dinars chacune qu'il possède dans la dite Société à Messieurs Hamadi Abdennadher, Hatem Abdennadhe"
SP_a7c0e9ae0f17c2e1c7de,2007-12-03,onset,EV_3460517f32dbf8b3be30,"2- Cession des parts de Monsieur Abdelaziz Ben Hassen nommé Mohsen Triki soit les (250) parts de (10) dinars chacune qu'il possède dans la dite Société à Messieurs Hamadi Abdennadher, Hatem Abdennadhe"
SP_f7acd4fb0dc18b12742d,2007-12-03,onset,EV_cce5dfd8316a7fbea0be,"2- Cession des parts de Monsieur Abdelaziz Ben Hassen nommé Mohsen Triki soit les (250) parts de (10) dinars chacune qu'il possède dans la dite Société à Messieurs Hamadi Abdennadher, Hatem Abdennadhe"
SP_220ce59ab8d4c1c3184e,2008-02-06,onset,EV_401564fe8c4888dc703e,"Aux termes du PV de l'AGO tenue le 14 septembre 2007, enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau à Tunis le 6 février 2008 sous le n° 8801110, quittance 1342, il a ét"
