entity_id,entity_type,alias_raw,matching_key
Fc90e966898,firm,Consultant,consultant
Fc91c82f1cf,firm,Holya Aziza EL MATERI,holya aziza el materi
Fc934ab3eb0,firm,PDG des Sociétés immobilière Al Kadiria,pdg des societes immobiliere al kadiria
Fc941fd28e6,firm,PLACEMENT DE TUNISIE SICAF,placement de tunisie sicaf
Fc94602dd6b,firm,MODERNE DE CERAMIQUE «SOMOCER,moderne de ceramique somocer
Fc94d8542d0,firm,Sté COTUNAL représentée Mongi JELASSI,cotunal representee mongi jelassi
Fc96cf8284f,firm,En cas de vacance d’un poste au Conseil,en cas de vacance d un poste au conseil
Fc98082c231,firm,Risques Techniques et les,risques techniques et les
Fc99bddc953,firm,INVEST DEVELOPP. SICAR,invest developp sicar
Fc9b0db9521,firm,BDDI Participation représentée par G. LAURIA,bddi participation representee par g lauria
Fc9c5a093eb,firm,RECLASSEMENT 2011,reclassement 2011
Fc9f9f61f17,firm,Au 31/12/2014 le capital social de la SOMOCER,au 31 12 2014 le capital social de la somocer
Fca061027e5,firm,"STE HOT. ET IMMOBILIERE DE TABARKA "" HOTEL LES MIMOSAS""",hot et immobiliere de tabarka hotel les mimosas
Fca07ae7cbc,firm,La société est administrée par un conseil,la est administree par un conseil
Fca0f35b03d,firm,SMVDA RAHMANIA,smvda rahmania
Fca29dc9a70,firm,La consolidation et le développement du capital humain,la consolidation et le developpement du capital humain
Fca2b92d2d0,firm,Ghassen Hanna Souleiman Tarzi Membre,ghassen hanna souleiman tarzi membre
Fca32ceaa3c,firm,constitue Le second principal,constitue le second principal
Fca4edcde5f,firm,représenté par son P.D.G,represente par son pdg
Fca4eed5fdc,firm,CHABCHOUB Mohamed,chabchoub mohamed
Fca6a005686,firm,Fakher CHEIKHROUHOU Administrateur Indépendant,fakher cheikhrouhou administrateur independant
Fca7824d859,firm,Droits d’attribution rompus,droits d attribution rompus
Fca99b06484,firm,Sté. La villa,la villa
Fcaabb849a2,firm,années,annees
Fcaaf15dd4d,firm,Industries Diverses,industries diverses
Fcabdd231a9,firm,Responsable de zone géographique,responsable de zone geographique
Fcae10c090f,firm,STE D'EXPANSION TQUE DE TABARKA,d expansion tque de tabarka
Fcafa23329d,firm,SIM Sicar (BH) Mr Ahmed BEN YOUSSEF Membre 2008-2011* Tunis,sim sicar bh ahmed ben youssef membre 2008 2011 tunis
Fcb1c5b814d,firm,TCC,tcc
Fcb33648322,firm,Ekuity Capital représenté par Monsieur Abdelbasset BENMOUSSA(e),ekuity capital represente par abdelbasset benmoussa e
Fcb339ba915,firm,Arisaig Africa Consumer Fund LTD,arisaig africa consumer fund
Fcb3ac51bc1,firm,Altea Packaging,altea packaging
Fcb3ccf308b,firm,SAH Algérie,sah algerie
Fcb3def8aca,firm,A- Le Conseil d'Administration,a le conseil d administration
Fcb41ae4722,firm,Topcall,topcall
Fcb43dd1ace,firm,SNMVT (Monoprix),snmvt monoprix
Fcb5fcc925c,firm,Représentant des actionnaires minoritaires,representant des actionnaires minoritaires
Fcb7bb1fad6,firm,de La fonction Conformité et Contrôle Permanent et du,de la fonction conformite et controle permanent et du
Fcb8229ba74,firm,Mattel,mattel
Fcb975748db,firm,PARC DES ACTIVITES ECON. DE BIZERTE (EX Z.F. BIZERTE),parc des activites econ de bizerte ex zf bizerte
Fcb986a0c36,firm,résolution en vue de leur réélection,resolution en vue de leur reelection
Fcb9c257250,firm,La gestion des ressources humaines,la gestion des ressources humaines
Fcbaec5678a,firm,TUNIS CENTER- TUNIS RE,tunis center tunis re
Fcbba68ef5b,firm,SPDIT - SICAF,spdit sicaf
Fcbba68ef5b,firm,SPDIT SICAF,spdit sicaf
Fcbba68ef5b,firm,SPDIT-SICAF,spdit sicaf
Fcbba68ef5b,firm,SPDIT.SICAF,spdit sicaf
Fcbbb746000,firm,/.B. Principales délégations en cours de validité accordées par,b principales delegations en cours de validite accordees par
Fcbda781c57,firm,la société de TLD,la de tld
Fcbe075a3a5,firm,"STE HOTELIERE ""LES LILAS""",hoteliere les lilas
Fcbf7da747c,firm,d'Administration à savoir,d administration a savoir
Fcc010827be,firm,"STE DE DEVELOPPEMENT AGRICOLE ""SIDI MANSOUR""",de developpement agricole mansour
Fcc19d47aa1,firm,Société de Promotion du Lac de Tunis,de promotion du lac de tunis
Fcc302aa430,firm,FINANCIERE TUNISIENNE SA,financiere tunisienne
Fcc302aa430,firm,Financière Tunisienne,financiere tunisienne
Fcc302aa430,firm,Financière Tunisienne S.A,financiere tunisienne
Fcc38945195,firm,B.A.T,bat
Fcc3f9bcb5f,firm,POLYCLINIQUE DU CAP BON,polyclinique du cap bon
Fcc5da82414,firm,l’Etablissement qu’il représente,l etablissement qu il represente
Fcc5da82414,firm,l’établissement qu’il représente,l etablissement qu il represente
Fcc7ac0da22,firm,"Enfin, le conseil propose à votre honorable assemblée la",enfin le conseil propose a votre honorable assemblee la
Fccc19ae0e6,firm,L'Intermédiaire International,l intermediaire international
Fccc19ae0e6,firm,L’Intermédiaire International,l intermediaire international
Fcceeb5558b,firm,par le Conseil d'Administration de l'UBCI Le Comité Permanent,par le conseil d administration de l ubci le comite permanent
Fccfb6118cc,firm,GESTION DE L’EXERCICE 2024,gestion de l exercice 2024
Fcd28968389,firm,d’Administration société de TLD,d administration de tld
Fcd39d6d682,firm,Ridha ZERZRI Membre Lui même 2009-2011 Tunis,ridha zerzri membre lui meme 2009 2011 tunis
Fcd39d6d682,firm,Ridha ZERZRI Membre Lui même 2009‐2011 Tunis,ridha zerzri membre lui meme 2009 2011 tunis
Fcd634f61e0,firm,Administratrice chez KROMBERG & SCHubert,administratrice chez kromberg schubert
Fcd63986e31,firm,(renouvellemen,renouvellemen
Fcd795aba2e,firm,CDC GESTION,cdc gestion
Fcd80ef341f,firm,ARTES,artes
Fcd86df666e,firm,LE TITRE EN BOURSE,le titre en bourse
Fcd87748154,firm,STE LOUKIL COMMUNICATION TUNISIE,loukil communication tunisie
Fcdab02aa8d,firm,Ben JEMAA Ben JEMAA,ben jemaa ben jemaa
Fcdbfae5350,firm,« Société Méditerranéenne de Transport »,mediterraneenne de transport
Fcdc287d291,firm,IV.3 Rôle de chaque organe d'administration et de,iv 3 role de chaque organe d administration et de
Fcde110a85a,firm,A T L,atl
Fcde110a85a,firm,ATL,atl
Fcdf3f03710,firm,Patrick POUPON par l’AGO du 27/04/2021 et ce jusqu’à,patrick poupon par l ago du 27 04 2021 et ce jusqu a
Fce05661bf8,firm,Caisse Tunisienne D’Assurances Mutuelles Agricoles - CTAMA*,caisse tunisienne d assurances mutuelles agricoles ctama
Fce05661bf8,firm,Caisse Tunisienne d'Assurances Mutuelles Agricoles - CTAMA,caisse tunisienne d assurances mutuelles agricoles ctama
Fce05661bf8,firm,Caisse Tunisienne d'Assurances Mutuelles Agricoles -CTAMA,caisse tunisienne d assurances mutuelles agricoles ctama
Fce05661bf8,firm,Caisse Tunisienne d’Assurances Mutuelles Agricoles (CTAMA),caisse tunisienne d assurances mutuelles agricoles ctama
Fce1d313178,firm,Compagnie Financière D'investissement,compagnie financiere d investissement
Fce1d313178,firm,Compagnie Financière d’Investissement,compagnie financiere d investissement
Fce38685b99,firm,L’APPEL PUBLIQUE A L’EPARGNE El Amana Takaful,l appel publique a l epargne el amana takaful
Fce3a3e7217,firm,Cheffe du pole,cheffe du pole
Fce68d4be28,firm,relatif à l’augmentation de capital en numéraire et par incorporation des réserves de la société,relatif a l augmentation de capital en numeraire et par incorporation des reserves de la
Fce8209c8bb,firm,U T P SICAF,u t p sicaf
Fce856fbce3,firm,De même et en complément du noyau du nouveau,de meme et en complement du noyau du nouveau
Fce953b2c78,firm,la Sté N2M Company,la n2m
Fcea0e7520c,firm,D'EMISSION Augmentation de capital -BT,d emission augmentation de capital bt
Fcea3e4d61f,firm,RETEL SERVICES,retel services
Fceafc91680,firm,Mohammed Dimassi,mohammed dimassi
Fceaffaeeb6,firm,Tunisie Leasing Tunisie Participations Tuninvest SICAR Tuninvest International S.A TLG FINANCE,tunisie leasing tunisie participations tuninvest sicar tuninvest international tlg finance
Fcebbab3b8c,firm,Hamadi HENTATI Administrateur représentant les petits porteurs,hamadi hentati administrateur representant les petits porteurs
Fcf18d80415,firm,ABREGE D'AUGMENTATION DU CAPITAL,abrege d augmentation du capital
Fcf2113aa87,firm,Société Frikha et Cie,frikha et cie
Fcf3d94bdf5,firm,Réunion,reunion
Fcf50b3bd89,firm,L’ASTREE Assurance,l astree assurance
Fcf5579c7d1,firm,PNENICIA SEED FUND FCP,pnenicia seed fund fcp
Fcf55e768c7,firm,gestion de l'entreprise. Trois tâches qui vont l'amener à,gestion de l entreprise trois taches qui vont l amener a
Fcf56fc3dd0,firm,AETECH,aetech
Fcf5ff6ffb4,firm,MEDDEB,meddeb
Fcf6138566c,firm,COPRAT HAMMAMET GARDEN HOTEL,coprat hammamet garden hotel
Fcf71a2b399,firm,Secrétariat,secretariat
Fcfa66f4b42,firm,acquises dans le cadre de l’OPF. Ce,acquises dans le cadre de l opf ce
Fcfe56601cc,firm,M. Slaheddine LADJIMI,slaheddine ladjimi
Fcfe56601cc,firm,Mr Slaheddine LADJIMI,slaheddine ladjimi
Fcfebe13c73,firm,Nicolas Poirot et de Monsieur Aymen Ghorbe viennent à échéance lors de cette Assemblée Générale Ordinaire,nicolas poirot et de aymen ghorbe viennent a echeance lors de cette assemblee generale ordinaire
Fcfff45502d,firm,TSIE LEASING,tsie leasing
Fd01c6d0d8c,firm,HOPITAL PRIVE EL AMEN,hopital prive el amen
Fd01f17f14e,firm,Districap,districap
Fd05eb6c40a,firm,HichemZG±,hichemzg
Fd0646becbd,firm,Contrôler la gestion de la société et veiller à la,controler la gestion de la et veiller a la
Fd067f1b3ea,firm,GENERAL IMMOBILIERE DU SUD,general immobiliere du sud
Fd089893a45,firm,la société de PLASTIC UNION,la de plastic union
Fd097619c21,firm,Académie tunisienne des sciences,academie tunisienne des sciences
Fd09f7228a5,firm,GROUPE HANNIBAL LEASE,hannibal lease
Fd09f7228a5,firm,HANNIBAL LEASE,hannibal lease
Fd09f7228a5,firm,Hannibal Lease,hannibal lease
Fd0a18a7162,firm,Sté des Articles Hygiéniques SAH,des articles hygieniques sah
Fd0aae31e93,firm,CLIMATECH INETRNATIONALE,climatech inetrnationale
Fd0b011d251,firm,C- Caractéristiques de I'emprunt,c caracteristiques de i emprunt
Fd0bd9e2950,firm,CITY CENTER,city center
Fd0d1f25442,firm,D'EMISSION SIMPLIFIE AUGMENTATION DE CAPITAL -SPDIT SICAF,d emission simplifie augmentation de capital spdit sicaf
Fd0e04f5990,firm,EL MAZRAA,el mazraa
Fd0fc48f53d,firm,XPRESSPHONE,xpressphone
Fd103751ffb,firm,Mahmoud Ben Mahmoud TRIKI,mahmoud ben mahmoud triki
Fd114152d4f,firm,Mohamed Ghafik BEN HAMZA,mohamed ghafik ben hamza
Fd1471dec4e,firm,d’Administration et de 12 membres nommés par le,d administration et de 12 membres nommes par le
Fd14a131a89,firm,YEDDER »,yedder
Fd160225b1c,firm,TECI,teci
Fd1609b1839,firm,O.T.D,otd
Fd161ea9090,firm,relatif à l’opération de fusion absorption de Tunisie Factoring par Tunisie Leasing,relatif a l operation de fusion absorption de tunisie factoring par tunisie leasing
Fd1625a973a,firm,SOCIETE TUNISIENNE DE COORDINATION TECHNIQUE,tunisienne de coordination technique
Fd169b45c3c,firm,TIC,tic
Fd1760b1b9d,firm,M. Sahir JELJELI (mandaté par la société ENNAKL),sahir jeljeli mandate par la ennakl
Fd18e782bfb,firm,AFRIQUE MARBRE,afrique marbre
Fd19151e4e3,firm,FLAT 6LABS TUNISIA,flat 6labs tunisia
Fd192b46d95,firm,STE HOTEL HOUDA,hotel houda
Fd1a61e9844,firm,OSaaéé Cionisienne des Sndustries de Pneumatiques,osaaee cionisienne des sndustries de pneumatiques
Fd1b4cb6b6c,firm,Ministre de l'économie,ministre de l economie
Fd1b539d201,firm,VI.6,vi 6
Fd1ca48cd0c,firm,ATID FUND (I),atid fund i
Fd1cbcc9f15,firm,d’Investissement,d investissement
Fd1debdafff,firm,En l'état,en l etat
Fd20b3e6cdd,firm,relatif à l’émission et l’admission au marché obligataire de la cote de la bourse de l’emprunt obligataire,relatif a l emission et l admission au marche obligataire de la cote de la bourse de l emprunt obligataire
Fd228d2488b,firm,CIL,cil
Fd22e7fab72,firm,"CONTROLE VERITAS ""STCV""",controle veritas stcv
Fd23fd8a04d,firm,Depuis Octobre 2011: Directeur Général,depuis octobre 2011 directeur general
Fd23fd8a04d,firm,Depuis octobre 2011: Directeur Général,depuis octobre 2011 directeur general
Fd241fcbe19,firm,TUNISIE SERVICES,tunisie services
Fd255b80fe5,firm,Brasseries et Glacières Internationales,brasseries et glacieres internationales
Fd258632e2f,firm,Bridge Bank Group West Africa,bridge bank west africa
Fd261ad3fb8,firm,présence aux premières réunions du Conseil,presence aux premieres reunions du conseil
Fd26893cc8d,firm,Raffinerie Africaine,raffinerie africaine
Fd2745302f7,firm,PBHT,pbht
Fd27ca8d810,firm,Sté Carrière EL AYARI,carriere el ayari
Fd293cf8dd1,firm,"Co-gérant deENERGIKA, Co",gerant deenergika
Fd2a1925360,firm,AMEN ALLIANCE SICAV,amen alliance sicav
Fd2b1441cfb,firm,Sahir JELJELI Membre mandaté par la société ENNAKL Lui même 2009-2011 Tunis,sahir jeljeli membre mandate par la ennakl lui meme 2009 2011 tunis
Fd2b1441cfb,firm,Sahir JELJELI Membre mandaté par la société ENNAKL Lui même 2009‐2011 Tunis,sahir jeljeli membre mandate par la ennakl lui meme 2009 2011 tunis
Fd2d677736e,firm,BT,bt
Fd2d832b1de,firm,CTL,ctl
Fd2de20d702,firm,Atelier du Meuble interieurs,atelier du meuble interieurs
Fd2f3605bdc,firm,STE TUNISYS,tunisys
Fd2f3605bdc,firm,TUNISYS,tunisys
Fd2f3605bdc,firm,Tunisys,tunisys
Fd3009e5497,firm,S.P.P.I – SICAR,sppi sicar
Fd320057d61,firm,Provision 31.12.2013,provision 31 12 2013
Fd33dde539f,firm,ASSURANCE M A E,assurance a e
Fd349a8cff8,firm,Au cours de l’exercice 2013,au cours de l exercice 2013
Fd34a9cd23a,firm,"NEFZAOUA""",nefzaoua
Fd35376b1d9,firm,Responsable du Pôle Banque de financement Attijari bank,responsable du pole banque de financement attijari bank
Fd353bc96ab,firm,MAXULA,maxula
Fd35b7591ae,firm,Société Tunisie SICAV,tunisie sicav
Fd35b7591ae,firm,TUNISIE SICAV,tunisie sicav
Fd35b7591ae,firm,Tunisie Sicav,tunisie sicav
Fd3739cf0f9,firm,D'EMISSION AUGMENTATION DE CAPITAL -SOCIETE AL KHOUTAF,d emission augmentation de capital al khoutaf
Fd381464a02,firm,différents acteurs du Contrôle Interne,differents acteurs du controle interne
Fd39cb706a1,firm,Sinistres,sinistres
Fd39d3372b8,firm,"acceptant le renouvellement de leurs mandats, nous vous proposons une résolution en vue de leur réélection",acceptant le renouvellement de leurs mandats nous vous proposons une resolution en vue de leur reelection
Fd3acb60532,firm,Segor (Services) Cogitel,segor services cogitel
Fd3b9f5f2ea,firm,FRIGO DU SUD,frigo du sud
Fd3d5280c80,firm,sociétés commerciales (Article 18 des statuts),societes commerciales article 18 des statuts
Fd3e57e54d8,firm,Générale de la banque,generale de la banque
Fd407528c32,firm,transition énergétique,transition energetique
Fd41e0a290d,firm,MEUBLATEX (Vice président directeur général) - PANOBOIS (Vice président directeur général) - Tissages Meublatex,meublatex vice president directeur general panobois vice president directeur general tissages meublatex
Fd42cf941f8,firm,IMMOBILIERE BIR MCHERGUA,immobiliere bir mchergua
Fd42e992eea,firm,M. FADHEL BEN OTHMAN,fadhel ben othman
Fd439303309,firm,BNP Paribas B.D.D.I.Part,bnp paribas bddi part
Fd46bac75c6,firm,T F BANK,t f bank
Fd46dbcf052,firm,au sein de l’ATB,au sein de l atb
Fd482de8aff,firm,gestion du patrimoine à la Mutuelle Assurance de l'Enseignement,gestion du patrimoine a la mutuelle assurance de l enseignement
Fd486daaedf,firm,"Islamic Corporation for the Development of the Private Sector ""ICD""",islamic for the development of the private sector icd
Fd486daaedf,firm,"Islamic Corporation for the Development of the Private Sector “ICD""",islamic for the development of the private sector icd
Fd48772adc8,firm,Ordinaire appelée à statuer sur les comptes de,ordinaire appelee a statuer sur les comptes de
Fd488da3ebe,firm,LAFICO,lafico
Fd48f5ff1b4,firm,Groupe Médical Les Oliviers,medical les oliviers
Fd49c07dc03,firm,Représentée par Monsieur Naceur BOUSSEMA,representee par naceur boussema
Fd4acf9313a,firm,STB CAPITALIS,stb capitalis
Fd4acf9313a,firm,STB Capitalis,stb capitalis
Fd4bc18f951,firm,"reprise economique, condition nécessaire a La consolidation du",reprise economique condition necessaire a la consolidation du
Fd4bea6fd7d,firm,STAR -STBG -STE TANIT INTERNATIONAL- STS,star stbg tanit international sts
Fd4c835229f,firm,TELNET MIDDLE EAST,telnet middle east
Fd4e1ef757f,firm,Le réseau de Courtage accuse un,le reseau de courtage accuse un
Fd4e5977c31,firm,Depuis Octobre 2009 : Directeur des Filiales,depuis octobre 2009 directeur des filiales
Fd4ed8d9e06,firm,"DRAHAM ""Col des Ruines""",draham col des ruines
Fd508d7b9bd,firm,l) Règles applicables à la nomination et au remplacement des membres,l regles applicables a la nomination et au remplacement des membres
Fd50c404b47,firm,MAGHREB FINANCIERE HOLDING,maghreb financiere holding
Fd51ac4a88e,firm,AGENCE DE CONTROLE TECHNIQUE APAVE TUNISIE,agence de controle technique apave tunisie
Fd52fbf773a,firm,relatif à l'augmentation de capital de la Société Nouvelle Maison de la Ville de Tunis « SNMVT-Monoprix,relatif a l augmentation de capital de la nouvelle maison de la ville de tunis snmvt monoprix
Fd53adde9e1,firm,GROUPE M MZABI*,mzabi
Fd54ae9125f,firm,Mohsen BOUZID Administrateur Lui-même 2022-2024 Tunis • Responsable du Pôle,mohsen bouzid administrateur lui meme 2022 2024 tunis responsable du pole
Fd557856ce2,firm,AG.T.D'INTERNET,ag td internet
Fd56e4856e3,firm,a pour mission d'aider Le Conseil d'Administration à,a pour mission d aider le conseil d administration a
Fd583e55ad9,firm,Vice-président du Conseil d'administration de la COMAR,vice president du conseil d administration de la comar
Fd589880c50,firm,Caisse Tunisienne d'Assurances Mutuelles Agricoles''',caisse tunisienne d assurances mutuelles agricoles
Fd597eda509,firm,La durée des fonctions des administrateurs est de trois (3) ans. Tout,la duree des fonctions des administrateurs est de trois 3 ans tout
Fd5a80ec1cc,firm,remplacement de Mme Valérie EYMARD par l’AGO du,remplacement de valerie eymard par l ago du
Fd5ab9ca5d5,firm,Sables du Centre SARL,sables du centre
Fd5bb6398b0,firm,PDG COFAT TN,pdg cofat tn
