spell_id,person_id,person_label,org_id,org_label,role_canonical,layer,tie_class,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_interval_censored,terminus_interval_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,expected_end_date,duration_days,duration_lo,duration_hi,evidence_n,evidence_tier,link_status,confidence,needs_review
SP_95b655b539a367e9479b,PERSON_KALAI_AMEUR,AMEUR KALAI,CO_MESURA_TUNISIE,MESURA TUNISIE,dg,corporate,corporate_officer,,,,2012-04-26,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_5176af9719cd5402eca8,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_a298d2b7cc1a43d37ec3,PERSON_DJILANI_HEDI,HEDI DJILANI,ORGMENTION_Renouvellement du mandat des administrateurs,Renouvellement du mandat des administrateurs,pdg,corporate,corporate_officer,,,,2012-07-18,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_6d1022bf2553bd8b8957,,,,,,1,gazette_dated,ambiguous,0.4275,True
SP_839c94cb83fdebd36182,PERSON_DJILANI_MOHAMED_HECHMI,MOHAMED HECHMI DJILANI,ORGMENTION_Renouvellement du mandat des administrateurs,Renouvellement du mandat des administrateurs,dga,corporate,corporate_officer,,,,2012-07-18,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_e90974f813d5aec3a7ef,,,,,,1,gazette_dated,ambiguous,0.4275,True
SP_725acdc854d373de84d6,PERSON_BELAJ_IMED,IMED BELLAJ,CO_LYNESAL,LYNESAL,gerant,corporate,corporate_officer,,2012-06-25,,2012-06-25,2012-06-25,2012-06-25,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_e208c22e117a4b0acf07,,,0,,1,gazette_dated,resolved,0.9,False
SP_28c6088cee2850a15f0e,PERSON_BOUSENA_KARIM,KARIM BOUSSENA,CO_LYNESAL,LYNESAL,gerant,corporate,corporate_officer,,2012-06-25,,2012-06-25,2012-06-25,2012-06-25,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_7ebcc109e36b400e6011,,,0,,1,gazette_dated,resolved,0.855,False
SP_d9082c5d87e0b89ad79c,PERSON_HAMROUNI_KARIM,KARIM HAMROUNI,CO_YASMINE_COMMERCE,YASMINE DE COMMERCE,gerant,corporate,corporate_officer,2012-11-06,,2012-11-06,2012-11-06,,2012-12-31,False,True,False,False,event:appointed,,EV_5a11cb220d6f652464f8,,,,,,1,gazette_dated,resolved,0.765,False
SP_abd03629e21934dd9f65,PERSON_KARAOULI_HABIB,HABIB KARAOULI,CO_CAPSA_CAPITAL_PARTNERS,CAPSA CAPITAL PARTNERS,administrateur,corporate,corporate_officer,2012-05-15,,2012-05-15,2012-05-15,,2012-12-31,False,True,False,False,event:appointed,,EV_79e0e99c663a8a675314,,2015-05-15,,,,1,gazette_dated,ambiguous,0.63,True
SP_8bf11a1e009c816856dd,PERSON_KARAOULI_HABIB,HABIB KARAOULI,CO_CAPSA_CAPITAL_PARTNERS,CAPSA CAPITAL PARTNERS,president_ca,corporate,corporate_officer,2012-05-15,,2012-05-15,2012-05-15,,2012-12-31,False,True,False,False,event:appointed,,EV_b0654abae1ac9e7d4680,,,,,,1,gazette_dated,ambiguous,0.63,True
SP_537e99f9cf97f26853d6,PERSON_HAMAMI_MOHAMED_TAHER,MOHAMED TAHER HAMMAMI,CO_HAMTEL,HAMTEL,gerant,corporate,corporate_officer,2012-11-07,,2012-11-07,2012-11-07,,2012-12-31,False,True,False,False,event:appointed,,EV_231735b76f956ccb7296,,,,,,1,gazette_dated,resolved,0.675,False
SP_cb6f25a2aaea64586972,PERSON_BETAIEB_MOHAMED_NEJIB,MOHAMED NEJIB BETTAIEB,CO_INTER_MEUBLE,INTER MEUBLE,gerant,corporate,corporate_officer,2012-12-17,,2012-12-17,2012-12-17,,2012-12-31,False,True,False,False,event:appointed,,EV_b257c16d84cefc169c8a,,,,,,1,gazette_dated,resolved,0.765,False
SP_3145cd22e568f3814815,PERSON_ELANABI_WALID,WALID EL-ANNABI,CO_HYGIENE_SANTE,HYGIENE ET SANTE,gerant,corporate,corporate_officer,2012-11-05,,2012-11-05,2012-11-05,,2012-12-31,False,True,False,False,event:appointed,,EV_2220864f41d358efeeec,,,,,,1,gazette_dated,resolved,0.63,False
SP_7577417fa2bfc1f4674c,PERSON_HAMAMI_MARWA,MARWA HAMMAMI,CO_IMMOBILIERE_EL_MAHDHOUDHINE,SOCIETE IMMOBILIERE EL-MAHDHOUDHINE,gerant,corporate,corporate_officer,2012-10-25,,2012-10-25,2012-10-25,,2012-12-31,False,True,False,False,event:appointed,,EV_3552ee57f7c9bab9b488,,,,,,1,gazette_dated,ambiguous,0.612,True
SP_3979014520ea5cc7938f,PERSON_TRABELSI_MOHAMED_ALI,MOHAMED ALI TRABELSI,CO_GENERALE,SOCIETE GENERALE,gerant,corporate,corporate_officer,,2012-11-06,,2012-11-06,2012-11-06,2012-11-06,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_bfc5441191934efb46cf,,,0,,1,gazette_dated,ambiguous,0.45,True
SP_d1df287df17c62477fae,PERSON_ATIG_MAAOUIA_BENALAYA,MAAOUIA BEN-ALAYA ATIG,CO_MAKOS,SOCIETE MAKOS,gerant,corporate,corporate_officer,2012-11-12,,2012-11-12,2012-11-12,,2012-12-31,False,True,False,False,event:appointed,,EV_deb8e1c481693fb5c9f1,,,,,,1,gazette_dated,resolved,0.675,False
SP_2515a7199c3beb506fdb,PERSON_GOUIDER_HABIB_BENHADJ,HABIB BENHADJ GOUIDER,CO_INTERNATIONAL_SICAR,INTERNATIONAL SICAR,administrateur,corporate,corporate_officer,,,,2012-09-05,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_b55d06139edd60216f91,,,,,,1,gazette_dated,resolved,0.855,False
SP_139d526ddde79427fa8d,PERSON_BENSLIMANE_ATEF,ATEF BEN-SLIMANE,CO_INTERNATIONAL_SICAR,INTERNATIONAL SICAR,administrateur,corporate,corporate_officer,,,,2012-09-05,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_ef28d9ec6dded5428fdd,,,,,,1,gazette_dated,resolved,0.9,False
SP_85492ce17a624afa76a1,PERSON_SLAMA_ALI,ALI SLAMA,CO_INTERNATIONAL_SICAR,INTERNATIONAL SICAR,administrateur,corporate,corporate_officer,,,,2012-09-05,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_21f3f4f211310899c879,,,,,,1,gazette_dated,resolved,0.9,False
SP_92ae910ce06c325e562a,PERSON_LOUKIL_BASAM,BASSAM LOUKIL,CO_INTERNATIONAL_SICAR,INTERNATIONAL SICAR,administrateur,corporate,corporate_officer,,,,2012-09-05,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_c9f2695ccca8ed206c16,,,,,,1,gazette_dated,resolved,0.9,False
SP_24914e5f3e136bf2335d,PERSON_BOUCHIBA_AMOR,AMOR BOUCHIBA,CO_INTERNATIONAL_SICAR,INTERNATIONAL SICAR,administrateur,corporate,corporate_officer,,,,2012-09-05,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_5b61be9c0d83e8ed8988,,,,,,1,gazette_dated,ambiguous,0.9,True
SP_5aa4c97fc9e8affaa5fc,PERSON_MAHJOUB_MOHAMED,MOHAMED MAHJOUB,CO_EDITIONS_DISCOURS_DECISIF,EDITIONS LE DISCOURS DECISIF,gerant,corporate,corporate_officer,2012-11-06,,2012-11-06,2012-11-06,,2012-12-31,False,True,False,False,event:appointed,,EV_084349cad1616647f536,,,,,,1,gazette_dated,resolved,0.675,False
SP_d8739920d0e810b53062,PERSON_HAMAMI_MAHA,MAHA HAMMAMI,CO_MAHA_ART,SOCIETE MAHA ART,gerant,corporate,corporate_officer,2012-11-09,,2012-11-09,2012-11-09,,2012-12-31,False,True,False,False,event:appointed,,EV_86ab9ae487c679d894d5,,,,,,1,gazette_dated,resolved,0.675,False
SP_1c3dc132fef02c7c064d,PERSON_BAYOUDH_FETHI,FETHI BAYOUDH,CO_IDEAL_BRIQUE,IDEAL BRIQUE,unspecified,corporate,corporate_officer,,,,2012-06-15,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_5d952726757da1792f7c,,,,,,1,gazette_dated,resolved,0.6125,False
SP_e3fc960a93d15e210e2b,PERSON_BAYOUH_MOUFIDA,MOUFIDA BAYOUH,CO_IDEAL_BRIQUE,IDEAL BRIQUE,unspecified,corporate,corporate_officer,,,,2012-06-15,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_b36c33f622e8bd47e9aa,,,,,,1,gazette_dated,resolved,0.6125,False
SP_fa57e662b7973953e5f8,PERSON_SLAMA_BASEM,BASSEM SLAMA,ORGMENTION_Nomination d'un gérant,Nomination d'un gérant,gerant,corporate,corporate_officer,,2012-10-25,,2012-10-25,2012-10-25,2012-10-25,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_49ac3bc00ee7d3af9724,,,0,,1,gazette_dated,ambiguous,0.4275,True
SP_b5bc914c0dfea2aae5c7,PERSON_SLAMA_MONDHER,MONDHER SLAMA,ORGMENTION_Nomination d'un gérant,Nomination d'un gérant,gerant,corporate,corporate_officer,2012-10-25,,2012-10-25,2012-10-25,,2012-12-31,False,True,False,False,event:appointed,,EV_56a91813e0efc27c29f4,,,,,,1,gazette_dated,ambiguous,0.4275,True
SP_cd2e78b04e76bb724404,PERSON_ESID_MOHAMED_ABOUTABEL,MOHAMED ABOU TABEL ESSID,CO_BAWABAT_IFRIKIA,BAWABAT IFRIKIA,unspecified,corporate,corporate_officer,2012-11-09,,2012-11-09,2012-11-09,,2012-12-31,False,True,False,False,event:appointed,,EV_26a9971b9264053650b0,,,,,,1,gazette_dated,resolved,0.49,False
SP_25b4003974001db2c5a7,PERSON_HAMAMI_KAIS,KAIS HAMMAMI,CO_AGRICO_PLAST,AGRICO PLAST,gerant,corporate,corporate_officer,2012-11-22,,,2012-11-22,,2012-12-31,False,True,False,False,event:appointed,,EV_bed576f6da75a388b120,,,,,,1,gazette_dated,resolved,0.765,False
SP_fb0cee5dd1373f74aef8,PERSON_CHABEH_HASNA,HASNA CHABBEH,CO_SPAZIO_ITALIANO,SPAZIO ITALIANO,gerant,corporate,corporate_officer,2012-11-12,,2012-11-12,2012-11-12,,2012-12-31,False,True,False,False,event:appointed,,EV_f5e80f7fa60109e6aa6c,,,,,,1,gazette_dated,resolved,0.675,False
SP_30df9cc4d95683c94ca1,PERSON_HAMAMI_ALI,ALI HAMMAMI,CO_2_M,SOCIETE 2 M,gerant,corporate,corporate_officer,2012-11-12,,2012-11-12,2012-11-12,,2012-12-31,False,True,False,False,event:appointed,,EV_2cc71ee9cfe66d7a7c76,,,,,,1,gazette_dated,resolved,0.675,False
SP_af347b83487a3ade369f,PERSON_HAMAMI_SLIM,SLIM HAMMAMI,CO_DEVTECH,DEVTECH,gerant,corporate,corporate_officer,2012-11-05,,2012-11-05,2012-11-05,,2012-12-31,False,True,False,False,event:appointed,,EV_e2a70f905a7b95b71ee9,,,,,,1,gazette_dated,resolved,0.675,False
SP_b85238e3a6946fd09060,PERSON_ZOUARI_NIZAR,NIZAR ZOUARI,CO_CONSEIL,SOCIETE LE CONSEIL,dg,corporate,corporate_officer,,2012-02-28,,2012-02-28,2012-02-28,2012-02-28,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_9fa6b92a64d7645b782e,,,0,,1,gazette_dated,ambiguous,0.45,True
SP_5f0dcee9abdd0e365d64,PERSON_SLAMA_CHIHEBEDINE,CHIHEBEDDINE SLAMA,CO_PRINT_PRO,PRINT PRO,administrateur,corporate,corporate_officer,2012-11-14,,2012-11-14,2012-11-14,,2012-12-31,False,True,False,False,event:appointed,,EV_c8d19aa5f4d06980d544,,2015-11-14,,,,1,gazette_dated,resolved,0.7875,False
SP_7bbbb75d7087a5a154f4,PERSON_SLAMA_GHASEN,GHASSEN SLAMA,CO_PRINT_PRO,PRINT PRO,administrateur,corporate,corporate_officer,2012-11-14,,2012-11-14,2012-11-14,,2012-12-31,False,True,False,False,event:appointed,,EV_96b905f6c4c838eacbd1,,2015-11-14,,,,1,gazette_dated,resolved,0.8325,False
SP_f2b94f193ba5e997fca0,PERSON_SLAMA_CHIHEBEDINE,CHIHEBEDDINE SLAMA,CO_PRINT_PRO,PRINT PRO,president_ca,corporate,corporate_officer,2012-11-14,,2012-11-14,2012-11-14,,2012-12-31,False,True,False,False,event:appointed,,EV_292c259b85b9e00b9c26,,,,,,1,gazette_dated,resolved,0.7875,False
SP_e7ec54adb7216aeb7910,PERSON_HAMAMI_MEHREZ,MEHREZ HAMMAMI,CO_DREAM_HOUSE,SOCIETE DREAM HOUSE,gerant,corporate,corporate_officer,2012-11-16,,2012-11-16,2012-11-16,,2012-12-31,False,True,False,False,event:appointed,,EV_b02f069af9aa72a26de3,,,,,,1,gazette_dated,resolved,0.765,False
SP_1c7f28cdbe837efefbe7,PERSON_YAICHE_NIZAR,NIZAR YAICHE,CO_YTECHNOLOGY,YTECHNOLOGY,gerant,corporate,corporate_officer,,2012-10-18,,2012-10-18,2012-10-18,2012-10-18,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_39c956c364aadee99998,,,0,,1,gazette_dated,resolved,0.6464,False
SP_a756a5d5a0c04d766894,PERSON_HELAL_HICHEM,HICHEM HELLAL,CO_CONTACT,SOCIETE CONTACT,gerant,corporate,corporate_officer,,2012-11-27,,2012-11-27,2012-11-27,2012-11-27,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_4afd9a4c5fb100d41977,,,0,,1,gazette_dated,resolved,0.765,False
SP_7010b066f2f9e48d445a,PERSON_AYADI_TAHER,TAHER AYADI,CO_LINDA_APPAREIL_FASHION_SOLAF,SOCIETE LINDA APPAREIL ET FASHION SOLAF,gerant,corporate,corporate_officer,,2012-10-01,,2012-10-01,2012-10-01,2012-10-01,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_2a1917d65b2dbaefec14,,,0,,1,gazette_dated,ambiguous,0.45,True
SP_5a68258fe5afc6a39900,PERSON_KHALDI_ANIS,ANIS KHALDI,CO_KHALDI_DENTREPOSAGE_DISTRIBUTION,SOCIETE KHALDI DENTREPOSAGE ET DISTRIBUTION,gerant,corporate,corporate_officer,2012-11-14,,2012-11-14,2012-11-14,,2012-12-31,False,True,False,False,event:appointed,,EV_a7149570a8e7bfd0996d,,,,,,1,gazette_dated,ambiguous,0.6115,True
SP_ed871ebcc3c5c0132f2e,PERSON_ZOUARI_ALAIN,ALAIN ZOUARI,CO_AZO_CONFECTION,AZO CONFECTION,gerant,corporate,corporate_officer,2012-11-23,,2012-11-23,2012-11-23,,2012-12-31,False,True,False,False,event:appointed,,EV_363df9f1a496c0e1003d,,,,,,1,gazette_dated,resolved,0.765,False
SP_ff7c23ab7b87fb0e803d,PERSON_CHAABANE_FOUED,FOUED CHAABANE,CO_SECURITE_SANTE_TUNISIE,SOCIETE SECURITE SANTE TUNISIE,gerant,corporate,corporate_officer,2012-11-14,,2012-11-14,2012-11-14,,2012-12-31,False,True,False,False,event:appointed,,EV_8095429b0d0737161605,,,,,,1,gazette_dated,resolved,0.675,False
SP_5a5ad2faa268c2d050fd,PERSON_TRABELSI_MOHAMED_ALI,MOHAMED ALI TRABELSI,CO_COMPTOIR_BOIS,SOCIETE COMPTOIR DE BOIS,gerant,corporate,corporate_officer,2012-11-26,,2012-11-26,2012-11-26,,2012-12-31,False,True,False,False,event:appointed,,EV_22b1b4a8c16d4e8eb434,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_a1fde5b54b3cfb326805,PERSON_HAMROUNI_RAFIK,RAFIK HAMROUNI,CO_FTINA,LE FTINA,gerant,corporate,corporate_officer,2012-10-06,,2012-10-06,2012-10-06,,2012-12-31,False,True,False,False,event:appointed,,EV_5b6191290452ce1b7b0b,,,,,,1,gazette_dated,resolved,0.675,False
SP_4300dc5c73c06b8d2d5c,PERSON_HAMAMI_MAHMOUD,MAHMOUD HAMMAMI,CO_FABRICATION_OUTILLAGE_MAINTENANCE_SOUS_TRAITANCE,FABRICATION OUTILLAGE MAINTENANCE ET SOUS TRAITANCE FOMS,cogerant,corporate,corporate_officer,2012-08-07,,2012-08-07,2012-08-07,,2012-12-31,False,True,False,False,event:appointed,,EV_944412f2e20ad3e75627,,,,,,1,gazette_dated,ambiguous,0.6048,True
SP_6559bee04ea318a038a4,PERSON_BOUAOUAJA_MAHA_BOUSORA,MAHA BOUSSORA BOUAOUAJA,CO_AZ_TEXTILE,SOCIETE AZ TEXTILE,gerant,corporate,corporate_officer,2012-11-12,,2012-11-12,2012-11-12,,2012-12-31,False,True,False,False,event:appointed,,EV_220b60ef71c7972e6e35,,2015-11-12,,,,1,gazette_dated,resolved,0.675,False
SP_c241d61cdb00de4be60c,PERSON_MABROUK_AHMED,AHMED MABROUK,CO_AHMED_MABROUK,AHMED MABROUK,unspecified,corporate,corporate_officer,2012-11-04,,2012-11-04,2012-11-04,,2012-12-31,False,True,False,False,event:appointed,,EV_447ed61b1c1c0fdb1e1a,,,,,,1,gazette_dated,ambiguous,0.4467,True
SP_05ae027575e5833c8ec5,PERSON_OUERTATANI_AMEL,AMEL OUERTATANI,CO_YSOLUTIONS,SOCIETE YSOLUTIONS,gerant,corporate,corporate_officer,2012-10-18,,2012-10-18,2012-10-18,,2012-12-31,False,True,False,False,event:appointed,,EV_f489ffd24f392fee28a7,,,,,,1,gazette_dated,resolved,0.675,False
SP_28df36eef3c439396a97,PERSON_BAYAHI_TAHER,TAHER BAYAHI,CO_NEW_CORP,NEW CORP,gerant,corporate,corporate_officer,,2012-10-30,,2012-10-30,2012-10-30,2012-10-30,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_e9f65b043f0df98db1ce,,,0,,1,gazette_dated,resolved,0.765,False
SP_ea6908766566713b76d1,PERSON_KAMOUN_KARIM,KARIM KAMMOUN,CO_TUNISIE_BOIS,TUNISIE BOIS,gerant,corporate,corporate_officer,2012-11-26,,2012-11-26,2012-11-26,,2012-12-31,False,True,False,False,event:appointed,,EV_0433f90ab57a9fdb304b,,,,,,1,gazette_dated,resolved,0.675,False
SP_ce351253e8a4aced1870,PERSON_MABROUK_KHALIL,KHALIL MABROUK,CO_GIANPIER_KHALIL_EL_BARAKA,GIANPIER KHALIL EL-BARAKA,gerant,corporate,corporate_officer,2012-10-23,,2012-10-23,2012-10-23,,2012-12-31,False,True,False,False,event:appointed,,EV_591502bfc45c69f34379,,,,,,1,gazette_dated,resolved,0.675,False
SP_d7ac44cecff618667359,PERSON_BOUAOUAJA_MAHA_BOUSORA,MAHA BOUSSORA BOUAOUAJA,CO_TEXMED_COM,SOCIETE TEXMED COM,gerant,corporate,corporate_officer,2012-11-12,,2012-11-12,2012-11-12,,2012-12-31,False,True,False,False,event:appointed,,EV_88a54b184e2e0875933c,,,,,,1,gazette_dated,resolved,0.675,False
SP_a0aeac497aa9eb460603,PERSON_NOURI_MOUNA_TRIKI,MOUNA TRIKI NOURI,CO_CHAHIR_IMMOBILIER,CHAHIR IMMOBILIER,unspecified,corporate,corporate_officer,,2012-08-28,,2012-08-28,2012-08-28,2012-08-28,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_e0531645674225b97d61,,,0,,1,gazette_dated,resolved,0.5477,False
SP_ca7039b7c37c44f6ba7b,PERSON_SANDRO_SCARPETI,SCARPETTI SANDRO,CO_G_CONSULTING,G CONSULTING,cogerant,corporate,corporate_officer,2012-11-23,,2012-11-23,2012-11-23,,2012-12-31,False,True,False,False,event:appointed,,EV_f0e4c4b790805479b4ed,,,,,,1,gazette_dated,ambiguous,0.4725,True
SP_1bd91a14aa1dcbf813be,PERSON_MABROUK_ANIS,ANIS MABROUK,CO_INNOVA_MEUBLE,SOCIETE INNOVA MEUBLE,gerant,corporate,corporate_officer,2012-11-20,,2012-11-20,2012-11-20,,2012-12-31,False,True,False,False,event:appointed,,EV_ddf2f3d7f74ccc6b2dfa,,,,,,1,gazette_dated,resolved,0.7257,False
SP_3720d49585e8228d7a46,PERSON_HAMROUNI_ABDELKADER,ABDELKADER HAMROUNI,CO_COMPTOIR_METAL_COMETAL,COMPTOIR DE METAL COMETAL,gerant,corporate,corporate_officer,2012-11-27,,2012-11-27,2012-11-27,,2012-12-31,False,True,False,False,event:appointed,,EV_68091b666ab0417cdb65,,,,,,1,gazette_dated,resolved,0.675,False
SP_00c4103335921195bc06,PERSON_BOUAOUAJA_MAHA_BOUSORA,MAHA BOUSSORA BOUAOUAJA,CO_HOME_TEXTILE_FACTORY,SOCIETE HOME TEXTILE FACTORY,gerant,corporate,corporate_officer,2012-11-12,,2012-11-12,2012-11-12,,2012-12-31,False,True,False,False,event:appointed,,EV_616150ceaa401883db58,,2015-11-12,,,,1,gazette_dated,resolved,0.675,False
SP_a49272227978a9791947,PERSON_DRIS_FAOUZIA_MHENI,FAOUZIA MHENNI DRISS,CO_FAIZA_HOLDING,FAIZA HOLDING,pdg,corporate,corporate_officer,2012-11-19,,2012-11-19,2012-11-19,,2012-12-31,False,True,False,False,event:appointed,,EV_e2e4f859f4b0f84f0c1e,,,,,,1,gazette_dated,resolved,0.8325,False
SP_9d61f22cb0810269d6d4,PERSON_HAMAMI_SOFIEN,SOFIEN HAMMAMI,CO_MAHMOUD_CONDITIONNEMENT_SMC,SOCIETE MAHMOUD DE CONDITIONNEMENT SMC,gerant,corporate,corporate_officer,2012-12-02,,2012-12-02,2012-12-02,,2012-12-31,False,True,False,False,event:appointed,,EV_5627035ad5242b512415,,,,,,1,gazette_dated,resolved,0.675,False
SP_237a3483f9ed1b1b3362,PERSON_CHAABANE_NAJD,NAJD CHAABANE,CO_SITEQ,SITEQ,associe,corporate,corporate_officer,,2012-11-10,,2012-11-10,2012-11-10,2012-11-10,True,False,True,False,exit_implies_earlier_onset,event:revoked,,EV_f5b47f4c2b1d65f7dffb,,,0,,1,gazette_dated,resolved,0.72,False
SP_b0db34bbb74ccaee687e,PERSON_BENSALEM_KORAICH,KORAICH BEN-SALEM,CO_BS_INVEST_HOLDING,BS INVEST HOLDING,pdg,corporate,corporate_officer,,,,2012-11-22,,2012-12-31,True,True,True,False,renewal_implies_earlier_onset,,EV_1f0d579e39253cf8e639,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_48b411723ac192bedfd1,PERSON_MENZLI_NIZAR,NIZAR MENZLI,CO_PINHOLE,PINHOLE,pdg,corporate,corporate_officer,2012-11-10,,2012-11-10,2012-11-10,,2012-12-31,False,True,False,False,event:appointed,,EV_f239417150ea570e20ad,,,,,,1,gazette_dated,resolved,0.72,False
SP_ea7a1aa148c96e79c568,PERSON_BENLAMINE_SAMI,SAMI BEN-LAMINE,CO_MARCFI_PRODUCT,MARCFI PRODUCT,gerant,corporate,corporate_officer,2012-11-29,,2012-11-29,2012-11-29,,2012-12-31,False,True,False,False,event:appointed,,EV_6c0694435b361d71774c,,,,,,1,gazette_dated,ambiguous,0.45,True
SP_349f4b9d4cdbb5527c0d,PERSON_KAHOULI_NABIL,NABIL KAHOULI,CO_COSMOS,COSMOS,gerant,corporate,corporate_officer,2012-12-11,,2012-12-11,2012-12-11,,2012-12-31,False,True,False,False,event:appointed,,EV_84a54e7c1ebc5de9c944,,,,,,1,gazette_dated,resolved,0.765,False
SP_1bf1c11193d8ab4e6220,PERSON_CHEKIR_MOHAMED_ALI,MOHAMED ALI CHEKIR,CO_KARAMA_HOLDING,KARAMA HOLDING,dga,corporate,corporate_officer,2012-06-14,,2012-06-14,2012-06-14,,2012-12-31,False,True,False,False,event:appointed,,EV_ece26c39a58a2f888ce3,,,,,,1,gazette_dated,resolved,0.765,False
SP_404690978a8a8b1a1055,PERSON_CHEKIR_MOHAMED_ALI,MOHAMED ALI CHEKIR,CO_KARAMA_HOLDING,KARAMA HOLDING,dg,corporate,corporate_officer,2012-06-14,,2012-06-14,2012-06-14,,2012-12-31,False,True,False,False,event:appointed,,EV_aae822a1262c8feb2a6e,,,,,,1,gazette_dated,resolved,0.765,False
SP_ad81bd4cbc545d5de280,PERSON_GHARBI_YOSRA,YOSRA GHARBI,CO_GHARBI_AMERICAIN_IMPORT,SOCIETE GHARBI AMERICAIN IMPORT,gerant,corporate,corporate_officer,2012-12-04,,2012-12-04,2012-12-04,,2012-12-31,False,True,False,False,event:appointed,,EV_2568bdb49df71633c6e2,,,,,,1,gazette_dated,resolved,0.765,False
SP_c8b834399aa0872e4941,PERSON_SLAMA_NEDIA,NEDIA SLAMA,CO_KING_DECOR,KING DECOR,gerant,corporate,corporate_officer,2012-11-06,,2012-11-06,2012-11-06,,2012-12-31,False,True,False,False,event:appointed,,EV_bcc85170f5bfc88fc92d,,,,,,1,gazette_dated,ambiguous,0.567,True
SP_3d493749f02a3142a269,PERSON_ELEUCH_MEHDI,MEHDI ELEUCH,ORGMENTION_(Ex Intermédiaire International),(Ex Intermédiaire International),president_ca,corporate,corporate_officer,,2012-06-28,,2012-06-28,2012-06-28,2012-06-28,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_0c7cc16251c45605645f,,,0,,1,gazette_dated,ambiguous,0.4275,True
SP_615dd2b7a83758fab564,PERSON_BEAUREPAIRE_PIERE,PIERRE BEAUREPAIRE,ORGMENTION_(Ex Intermédiaire International),(Ex Intermédiaire International),administrateur,corporate,corporate_officer,2012-06-28,,2012-06-28,2012-06-28,,2012-12-31,False,True,False,False,event:appointed,,EV_7d850885bed2d2087325,,,,,,1,gazette_dated,ambiguous,0.4275,True
SP_2ccddb750f814e99aca1,PERSON_HACHICHA_SAMI,SAMI HACHICHA,CO_EL_MANAR,EL MANAR,administrateur,corporate,corporate_officer,2012-10-25,2012-01-10,2012-10-25,2012-10-25,2012-10-25,2012-01-10,False,False,False,True,event:appointed,org_dissolved,EV_c4e40ed375f15f0e254b,,,-289,0,0,1,gazette_dated,ambiguous,0.5175,True
SP_95f609d536076ac7d2f3,PERSON_CHAABOUNI_YAHIA,YAHIA CHAABOUNI,CO_EL_MANAR,EL MANAR,commissaire_aux_comptes,corporate,corporate_officer,2012-10-25,2012-01-10,2012-10-25,2012-10-25,2012-10-25,2012-01-10,False,False,False,True,event:appointed,org_dissolved,EV_db12ebaeb50535b0e8e1,,,-289,0,0,1,gazette_dated,ambiguous,0.5175,True
SP_89db911990b4ec7a31da,PERSON_CHAABOUNI_YAHIA,YAHIA CHAABOUNI,CO_FINANCIERE_WIDED_SICAF,FINANCIERE WIDED SICAF,commissaire_aux_comptes,corporate,corporate_officer,2012-10-25,,2012-10-25,2012-10-25,,2012-12-31,False,True,False,False,event:appointed,,EV_9ee6d7b320567ed56ced,,,,,,1,gazette_dated,resolved,0.765,False
SP_e14eb6440c25c1114a13,PERSON_SEGHAIER_TALEL,TALEL SEGHAIER,ORGMENTION_Société Meubles Sghaier et Cie,Société Meubles Sghaier et Cie,gerant,corporate,corporate_officer,,2012-09-03,,2012-09-03,2012-09-03,2012-09-03,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_524e44d6f51bdc5f6236,,,0,,1,gazette_dated,ambiguous,0.4275,True
SP_5247a7ddafe958a71168,PERSON_SEGHAIER_ISAM,ISSAM SEGHAIER,ORGMENTION_Société Meubles Sghaier et Cie,Société Meubles Sghaier et Cie,gerant,corporate,corporate_officer,,2012-09-03,,2012-09-03,2012-09-03,2012-09-03,True,False,True,False,exit_implies_earlier_onset,event:resigned,,EV_8e446e0adcc5cf0bfeac,,,0,,1,gazette_dated,ambiguous,0.4275,True
