mention_key,person_mention,org_mention,org_mf,resolved_person_id,resolved_person_label,resolved_org_id,resolved_org_label,score,link_status,s_name,s_org,s_mf,s_cooccur,s_role,n_candidates,margin_to_runner_up,runner_up_person_id,n_events,first_event_date,last_event_date,seed_degree,name_ambiguity,mention_cluster_id,evidence_quote
Chihebeddine SLAMA||Agrément d'un acte de cession des parts sociales et acceptation des nouveaux associés,Chihebeddine SLAMA,Agrément d'un acte de cession des parts sociales et acceptation des nouveaux associés,1011480Y,PERSON_SLAMA_CHIHEBEDINE,CHIHEBEDDINE SLAMA,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,5,0.285,PERSON_SLAMA_CHIHEB,1,2009-05-02,2009-05-02,49,1,PERSON_SLAMA_CHIHEBEDINE,"2- Par acte sous seing privé en date du 2 mai 2009, enregistré à la Recette de l'Enregistrement des Actes de Sociétés 1er Bureau en date du 10 juin 2009 quittance n° 7529 sous le n° 9105923, Mr Ali SL"
Chihebeddine Slama||Autorisation de la Création d'une filiale au Maroc,Chihebeddine Slama,Autorisation de la Création d'une filiale au Maroc,,PERSON_SLAMA_CHIHEBEDINE,CHIHEBEDDINE SLAMA,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,5,0.36,PERSON_SLAMA_CHAKIB,1,2011-01-18,2011-01-18,49,1,PERSON_SLAMA_CHIHEBEDINE,"4) Par acte sous seing privé en date du 7 Avril 2011 enregistré à la Recette des finances Bouargoub en date du 26 Avril 2011 sous le n°11100207, quittance n°M004033, Monsieur Chihebeddine Slama, Mr Gh"
Chihebeddine Slama||Renouvellement du mandat des administrateurs,Chihebeddine Slama,Renouvellement du mandat des administrateurs,,PERSON_SLAMA_CHIHEBEDINE,CHIHEBEDDINE SLAMA,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,5,0.36,PERSON_SLAMA_CHIHEB,1,2011-07-22,2011-07-22,49,1,PERSON_SLAMA_CHIHEBEDINE,"- Le renouvellement du mandat de Mr Ridha Slama, Mr Abelhakim Slama, Mr Chihebeddine Slama, et la société Zita des Huiles Alimentaires en qualité d'Administrateurs pour les exercices 2011, 2012 et 201"
M Mohamed Riahi||Automobile Reseau Tunisien et Services,M Mohamed Riahi,Automobile Reseau Tunisien et Services,1214S,PERSON_RIAHI_MOHAMED,MOHAMED RIAHI,CO_RESEAU,LE RESEAU,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,8,0.05,PERSON_RIAHI_MOHAMED_AYMEN,1,2008-06-02,2008-06-02,49,1,PERSON_RIAHI_MOHAMED,"- Nomination de trois nouveaux administrateurs Société Gulf Capital International Holding, Société GAPCORP FNI FZLLC et M Mohamed Riahi, pour trois exercices 2008, 2009 et 2010."
Mohamed Riahi||1er conseil d'administration,Mohamed Riahi,1er conseil d'administration,,PERSON_RIAHI_MOHAMED,MOHAMED RIAHI,CO_CONSEIL,SOCIETE LE CONSEIL,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,8,0.075,PERSON_RIAHI_MOHAMED_TAOUFIK,1,2008-01-24,2008-01-24,49,1,PERSON_RIAHI_MOHAMED,Société d'Investissement Moderne (SICAR) représentée par Mr Mohamed Riahi
Mohamed Riahi||Société Saveurs Mediterranennes,Mohamed Riahi,Société Saveurs Mediterranennes,,PERSON_RIAHI_MOHAMED,MOHAMED RIAHI,CO_SAVEURS_MEDITERRANENNES,SAVEURS MEDITERRANENNES,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,7,0.075,PERSON_RIAHI_MOHAMED_TAOUFIK,1,2008-01-24,2008-01-24,49,1,PERSON_RIAHI_MOHAMED,Société d'investissement Moderne (SICAR) représentée par Mohamed Riahi.
Moncef Mzabi||Automobile Réseau Tunisien et Services » ARTES,Moncef Mzabi,Automobile Réseau Tunisien et Services » ARTES,,PERSON_MZABI_MONCEF,MONCEF MZABI,CO_AUTOMOBILES_RESEAU_TUNISIEN_SERVICES_ARTES,AUTOMOBILES RESEAU TUNISIEN ET SERVICES ARTES,0.6958,ambiguous,1.0,0.988,0.0,0.0,0.0,12,0.3458,PERSON_MZABI_MOHAMED_MONCEF,1,2008-02-06,2008-02-06,48,1,PERSON_MZABI_MONCEF,"Messieurs Moncef Mzabi, Mzoughi Mzabi et Sadok Mzabi, initiateurs de l'Offre, s'engagent à ne pas céder plus de 5% de leurs participations au capital de la société au public en sus de ce qui est susce"
Abdelkader Hamrouni||Comptoir d'Investissement et de Financement SICAF,Abdelkader Hamrouni,Comptoir d'Investissement et de Financement SICAF,433734P,PERSON_HAMROUNI_ABDELKADER,ABDELKADER HAMROUNI,CO_SICAF,SICAF +,0.65,ambiguous,1.0,0.0,1.0,1.0,1.0,34,0.435,PERSON_HAMROUNI_ABDELATIF,2,2010-06-19,2010-06-19,41,1,PERSON_HAMROUNI_ABDELKADER,"enregistre le 16/6/2010 recette de l'enregistrement des actes de sociétés 1er Bureau à Tunis, sous le n°10809828 Quittance n°12087, la dite assemblée a renouvelé le mandat de tous les actuels membres "
Mohamed Meimoun Zine El Abidine||Sté Best Pub,Mohamed Meimoun Zine El Abidine,Sté Best Pub,1062296G,PERSON_ELABIDINE_MOHAMED_ZINE,MOHAMED ZINE EL-ABIDINE,CO_BEST,BEST,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.5,PERSON_SELAMI_FAYCEL,1,2008-07-23,2008-07-23,46,1,PERSON_ELABIDINE_MOHAMED_MEIMOUN_ZINE,Gérant : Mr Mohamed Meimoun Zine El Abidine avec les pouvoirs les plus étendus.
Mohamed Zine Elabidine Azek||Société Afriquiya pour l'Agriculture et l'Industrie SAFAGRIN» SARL,Mohamed Zine Elabidine Azek,Société Afriquiya pour l'Agriculture et l'Industrie SAFAGRIN» SARL,,PERSON_ELABIDINE_MOHAMED_ZINE,MOHAMED ZINE EL-ABIDINE,CO_SAFAGRIN,SAFAGRIN,0.6975,ambiguous,0.85,1.0,0.0,0.0,1.0,1,0.6975,,1,2009-10-08,2009-10-08,46,1,PERSON_AZEK_MOHAMED_ZINE_ELABIDINE,"Gérance : Monsieur Mohamed Zine Elabidine Azek, est nommé gérant de la société pour une durée de trois années renouvelables, avec trois les pouvoirs les plus étendus."
Taieb Bayahi||Approbation des états financiers,Taieb Bayahi,Approbation des états financiers,15063T,PERSON_BAYAHI_TAIEB,TAIEB BAYAHI,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,2,0.285,PERSON_BAYAHI_TAHER,1,2008-06-27,2008-06-27,46,1,PERSON_BAYAHI_TAIEB,"- Renouvellement du mandat des administrateurs Messieurs : Yahia Bayahi, Tahar Bayahi, Taieb Bayahi et Mahmoud Arouay pour une période de 3 ans pour les exercices 2008, 2009 et 2010."
Taieb Bayahi||Dépôt des États Financiers &amp; des Rapports du Commissaire aux Comptes,Taieb Bayahi,Dépôt des États Financiers &amp; des Rapports du Commissaire aux Comptes,820759G,PERSON_BAYAHI_TAIEB,TAIEB BAYAHI,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,2,0.21,PERSON_BAYAHI_TAHER,1,2012-05-11,2012-05-11,46,1,PERSON_BAYAHI_TAIEB,"La nomination de Monsieur Taieb Bayahi en qualité de Président Directeur Général de la société TPS pour la durée de son mandat d'administrateur, et lui confère les pouvoirs les plus étendus pour dirig"
Taieb Bayahi||Dépôt des états financiers &amp; des rapports du commissaire aux comptes,Taieb Bayahi,Dépôt des états financiers &amp; des rapports du commissaire aux comptes,820759G,PERSON_BAYAHI_TAIEB,TAIEB BAYAHI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,2,0.21,PERSON_BAYAHI_TAHER,1,2010-11-23,2010-11-23,46,1,PERSON_BAYAHI_TAIEB,"- La nomination de Monsieur Taieb Bayahi en qualité de président directeur général de la société TPS pour la durée de son mandat d'administrateur, et lui confère les pouvoirs les plus étendus pour dir"
Taieb Bayahi||Société AGRONORD,Taieb Bayahi,Société AGRONORD,757931Q,PERSON_BAYAHI_TAIEB,TAIEB BAYAHI,CO_AGRONORD,AGRONORD,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,3,0.385,PERSON_BAYAHI_TAHER,1,2010-09-16,2010-09-16,46,1,PERSON_BAYAHI_TAIEB,- Monsieur Taieb Bayahi cède 100 parts sociales dans le capital de la société AGRONORD à la société SICAM.
Ghassen SLAMA||Société Al Naseem Tunisie,Ghassen SLAMA,Société Al Naseem Tunisie,1131931X,PERSON_SLAMA_GHASEN,GHASSEN SLAMA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,2,0.285,PERSON_SLAMA_GHAZI,1,2010-01-20,2010-01-20,45,1,PERSON_SLAMA_GHASEN,"- La nomination de Mr Ghassen SLAMA en qualité de Directeur Général et ce, pour la durée de deux ans qui expirent après l'approbation des comptes de l'exercice 2011."
Ghassen Slama||Autorisation de la Création d'une filiale au Maroc,Ghassen Slama,Autorisation de la Création d'une filiale au Maroc,,PERSON_SLAMA_GHASEN,GHASSEN SLAMA,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,2,0.36,PERSON_SLAMA_GHAZI,1,2011-01-18,2011-01-18,45,1,PERSON_SLAMA_GHASEN,"4) Par acte sous seing privé en date du 7 Avril 2011 enregistré à la Recette des finances Bouargoub en date du 26 Avril 2011 sous le n°11100207, quittance n°M004033, Monsieur Chihebeddine Slama, Mr Gh"
Hedi Djilani||4. Avenue de Monastir El Menzah VII - Ariana,Hedi Djilani,4. Avenue de Monastir El Menzah VII - Ariana,847298P,PERSON_DJILANI_HEDI,HEDI DJILANI,CO_TRANSFORMATION_METAUX_SOMTRAMET,SOCIETE DE TRANSFORMATION DES METAUX SOMTRAMET,0.575,ambiguous,1.0,0.0,1.0,0.5,1.0,9,0.125,PERSON_DJILANI_HEDIA_DADOU,1,2010-03-30,2010-03-30,43,1,PERSON_DJILANI_HEDI,Renouvellement du mandat de Monsieur Hedi Djilani en sa qualité de Président Directeur Général de la société et ce pour toute la durée de son mandat d'administrateur avec les pouvoirs les plus étendus
Hédi Djilani||Renouvellement du mandat des administrateurs,Hédi Djilani,Renouvellement du mandat des administrateurs,,PERSON_DJILANI_HEDI,HEDI DJILANI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,6,0.125,PERSON_DJILANI_HEDIA_DADOU,1,2012-07-18,2012-07-18,43,1,PERSON_DJILANI_HEDI,- Renouvellement du mandat de Monsieur Hédi Djilani en sa qualité de Président Directeur Général de la société et ce pour toute la durée de son mandat d'administrateur avec les pouvoirs les plus étend
Hédi Djilani||Renouvellement du mandat des membres du conseil d'administration,Hédi Djilani,Renouvellement du mandat des membres du conseil d'administration,,PERSON_DJILANI_HEDI,HEDI DJILANI,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,7,0.15,PERSON_DJILANI_HEDIA_DADOU,1,2010-04-06,2010-04-06,43,1,PERSON_DJILANI_HEDI,"Renouvellement du mandat des membres du conseil d'administration suivants : Monsieur Hédi Djilani, Monsieur Mohamed-Hechmi Djilani, Monsieur Tarek Hamila, Monsieur Abdelkader Hamrouni, Monsieur Abderr"
Ridha Charfeddine||Société Moderne de Bâtiment » en abrégé S,Ridha Charfeddine,Société Moderne de Bâtiment » en abrégé S,1084168T,PERSON_CHARFEDINE_RIDHA,RIDHA CHARFEDDINE,CO_BATIMENT,BATIMENT +,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,3,0.31,PERSON_CHARFEDINE_RAOUDHA_SLAMA,1,2009-01-26,2009-01-26,43,1,PERSON_CHARFEDINE_RIDHA,Gérant : Mr Ridha Charfeddine avec les pouvoirs les plus étendus.
Abdelkader Hamrouni||Renouvellement du mandat des membres du conseil d'administration,Abdelkader Hamrouni,Renouvellement du mandat des membres du conseil d'administration,,PERSON_HAMROUNI_ABDELKADER,ABDELKADER HAMROUNI,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,33,0.36,PERSON_HAMROUNI_ABDERAHIM,1,2010-04-06,2010-04-06,41,1,PERSON_HAMROUNI_ABDELKADER,"Renouvellement du mandat des membres du conseil d'administration suivants : Monsieur Hédi Djilani, Monsieur Mohamed-Hechmi Djilani, Monsieur Tarek Hamila, Monsieur Abdelkader Hamrouni, Monsieur Abderr"
Abdelkader Hamrouni||TRANSFORMATION DE SARL EN STE ANONYME,Abdelkader Hamrouni,TRANSFORMATION DE SARL EN STE ANONYME,,PERSON_HAMROUNI_ABDELKADER,ABDELKADER HAMROUNI,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,32,0.285,PERSON_HAMROUNI_ABDELATIF,1,2010-04-26,2010-04-26,41,1,PERSON_HAMROUNI_ABDELKADER,"- Audit acte ont été désignées: Administrateurs Mr Abdelkader Hamrouni, Mr Mohamed Fourati, Mr. Abdellatif Hamrouni et Mr. Kheireddine Hamrouni."
Habib El Hammami||Sté HF PLASTIC,Habib El Hammami,Sté HF PLASTIC,,PERSON_HAMAMI_HABIB,HABIB HAMMAMI,CO_HF_PLASTIC,HF PLASTIC,0.68,ambiguous,0.8,1.0,0.0,0.0,1.0,1,0.68,,1,2009-10-30,2009-10-30,41,1,PERSON_ELHAMAMI_HABIB,Gérance : Mr Habib El Hammami est nommé Gérant de la société avec les pouvoirs les plus étendus.
"Mohamed Kammoun||Actes, parts sociales et changement de gérant",Mohamed Kammoun,"Actes, parts sociales et changement de gérant",620509B,PERSON_KAMOUN_MOHAMED,MOHAMED KAMMOUN,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,28,0.075,PERSON_KAMOUN_MOHAMED_BENABDERAHRNEN,1,2012-03-12,2012-03-12,41,1,PERSON_KAMOUN_MOHAMED,- Acceptation de la démission du gérant Monsieur Mohamed Kammoun titulaire de la C.I.N n°01308251 de ses fonctions de gérant.
Mohamed Tayeb Driss||Profil Métal Des Noyers Société Anonyme,Mohamed Tayeb Driss,Profil Métal Des Noyers Société Anonyme,496339C,PERSON_DRIS_MHAMED,MHAMMED DRISS,CO_METAL,SOCIETE LE METAL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,25,0.05,PERSON_DRIS_MOHAMED,2,2010-05-19,2010-05-19,36,1,PERSON_DRIS_MOHAMED_TAYEB,"I/ Selon procès-verbal de l'assemblée générale ordinaire du 19 mai 2010, enregistré à la recette des finances avenue de la gare Tunis le 17 septembre 2010 sous le numéro 10804963, il a été décidé de d"
Abdelwahab Ben Ayed||FORMAPRO,Abdelwahab Ben Ayed,FORMAPRO,1116832F,PERSON_BENAYED_ABDELWAHEB,ABDELWAHEB BEN-AYED,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,10,0.26,PERSON_BENAYED_ABDELAZIZ,1,2009-07-13,2009-07-13,40,1,PERSON_BENAYED_ABDELWAHAB,(i) Monsieur Abdelwahab Ben Ayed comme Président du Conseil d'Administration de la société pour toute la durée de son mandat d'administrateur ;
Abdelwaheb Ben Ayed||LARIA INT SA,Abdelwaheb Ben Ayed,LARIA INT SA,1102202G,PERSON_BENAYED_ABDELWAHEB,ABDELWAHEB BEN-AYED,CO_LARIA_INT,LARIA INT SA,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,14,0.3,PERSON_MOSO_DARIO,1,2009-04-20,2009-04-20,40,1,PERSON_BENAYED_ABDELWAHEB,La Société Ezzahia représentée par Mr Abdelwaheb Ben Ayed.
Abdelwaheb Ben Ayed||Poulina Partners S.A,Abdelwaheb Ben Ayed,Poulina Partners S.A,,PERSON_BENAYED_ABDELWAHEB,ABDELWAHEB BEN-AYED,CO_POULINA,POULINA,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,12,0.21,PERSON_BENAYED_SLIM,1,2008-07-23,2008-07-23,40,1,PERSON_BENAYED_ABDELWAHEB,"Et suivant procès-verbal du 1er conseil d'administration en date du 30/07/2008 enregistré à la recette des finances d'Ezzahra le 30/07/2008 sous le n° 08801975, il a été décidé de nommer Monsieur Abde"
Yadh Elloumi||Compagnie Hôtelière des Centres Villes C.H.C.V,Yadh Elloumi,Compagnie Hôtelière des Centres Villes C.H.C.V,,PERSON_ELOUMI_YADH,YADH ELLOUMI,CO_COMPAGNIE_HOTELIERE_CENTRES_VILLES,COMPAGNIE HOTELIERE DES CENTRES VILLES,0.6664,ambiguous,1.0,0.904,0.0,0.0,0.0,3,0.5264,PERSON_ELOUMI_YOUNES,1,2006-02-01,2006-02-01,38,1,PERSON_ELOUMI_YADH,"- le renouvellement du mandat de Mr Yadh Elloumi en tant que commissaire aux comptes de la C.H.C.V pour les exercices 2006, 2007 et 2008."
Mohamed Seifeddine Chabane||Société Industrielle Moderne de Carrelages,Mohamed Seifeddine Chabane,Société Industrielle Moderne de Carrelages,34012N,PERSON_CHAABANE_MOHAMED,MOHAMED CHAABANE,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,39,0.105,PERSON_CHAABANE_MOHAMED_BENMUSTAPHA,1,2009-03-13,2009-03-13,37,1,PERSON_CHABANE_MOHAMED_SEIFEDINE,- La nomination de Monsieur Mohamed Seifeddine Chabane nouveau gérant pour la société avec tous les pouvoirs en remplacement de Mr. Lassaad Chabane.
M'hamed Driss||Délibérations de l'assemblée générale ordinaire et extraordinaire,M'hamed Driss,Délibérations de l'assemblée générale ordinaire et extraordinaire,,PERSON_DRIS_MHAMED,MHAMMED DRISS,CO_GENERALE,SOCIETE GENERALE,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,25,0.075,PERSON_DRIS_MHAMED_BENHICHEM,1,2011-06-17,2011-06-17,36,1,PERSON_DRIS_M_HAMED,"4) Renouvellement du mandat d'administrateur de Messieurs M'hamed Driss, Béchir Gueddes et Madame Faiza Driss et ceci pour une durée de trois années jusqu'à l'issue de l'Assemblée Générale Ordinaire q"
Ridha Slama||Renouvellement du mandat des administrateurs,Ridha Slama,Renouvellement du mandat des administrateurs,,PERSON_SLAMA_RIDHA,RIDHA SLAMA,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,9,0.26,PERSON_SLAMA_RAMLA,3,2011-07-22,2011-10-14,26,1,PERSON_SLAMA_RIDHA,"Renouvellement du mandat des administrateurs Mr Ali Slama, Mr Ridha Slama. et Mme Najoua Limam épouse Slama pour une durée de trois ans qui expire lors de la tenue de l'assemblée générale qui statuera"
Ali SLAMA||Agrément d'un acte de cession des parts sociales et acceptation des nouveaux associés,Ali SLAMA,Agrément d'un acte de cession des parts sociales et acceptation des nouveaux associés,1011480Y,PERSON_SLAMA_ALI,ALI SLAMA,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,27,0.075,PERSON_SLAMA_ALIA_MEDEB,1,2009-05-02,2009-05-02,35,1,PERSON_SLAMA_ALI,"2- Par acte sous seing privé en date du 2 mai 2009, enregistré à la Recette de l'Enregistrement des Actes de Sociétés 1er Bureau en date du 10 juin 2009 quittance n° 7529 sous le n° 9105923, Mr Ali SL"
Ali SLAMA||Société Al Naseem Tunisie,Ali SLAMA,Société Al Naseem Tunisie,1131931X,PERSON_SLAMA_ALI,ALI SLAMA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,27,0.05,PERSON_SLAMA_ALIA_MEDEB,1,2010-01-20,2010-01-20,35,1,PERSON_SLAMA_ALI,"- Nomination en qualité de premiers Administrateurs pour une durée de trois ans de Mr Ibrahim ELRAIED, Mr Ali SLAMA, Mr Mohamed Abdelkarim ELRAIED, la Société GIAS et la Société Al Nasseem."
Ali SLAMA||Société Civile Agricole ZITA,Ali SLAMA,Société Civile Agricole ZITA,1011480R,PERSON_SLAMA_ALI,ALI SLAMA,CO_CIVILE_AGRICOLE_ZITA,LA SOCIETE CIVILE AGRICOLE ZITA,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,28,0.075,PERSON_SLAMA_ALIA_MEDEB,1,2009-05-04,2009-05-04,35,1,PERSON_SLAMA_ALI,- La nomination de Monsieur Ali SLAMA en qualité de Président du Conseil d'Administration de la Société SLAMA FRUITS ET LEGUMES S.A et ce pour la durée de son mandat d'administrateur.
Ali Slama||Assemblée Générale Ordinaire,Ali Slama,Assemblée Générale Ordinaire,,PERSON_SLAMA_ALI,ALI SLAMA,CO_GENERALE,SOCIETE GENERALE,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,28,0.2,PERSON_SLAMA_ALIA_MEDEB,1,2009-11-07,2009-11-07,35,1,PERSON_SLAMA_ALI,"- Le renouvellement du mandat des Administrateurs : Monsieur Kamel Neji, l'Union Internationale de Banque, Monsieur Atef Ben Slimane, l'Arab International Lease, Monsieur Ali Slama, Monsieur Bassam Lo"
Ali Slama||Renouvellement du mandat des administrateurs,Ali Slama,Renouvellement du mandat des administrateurs,,PERSON_SLAMA_ALI,ALI SLAMA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,27,0.125,PERSON_SLAMA_ALIA_MEDEB,1,2011-10-14,2011-10-14,35,1,PERSON_SLAMA_ALI,"Renouvellement du mandat des administrateurs Mr Ali Slama, Mr Ridha Slama. et Mme Najoua Limam épouse Slama pour une durée de trois ans qui expire lors de la tenue de l'assemblée générale qui statuera"
Hassine Doghri||Société Tunisie Gaz Industries S.A,Hassine Doghri,Société Tunisie Gaz Industries S.A,,PERSON_DOGHRI_HASINE,HASSINE DOGHRI,CO_TUNISIE_GAZ_INDUSTRIES,TUNISIE GAZ INDUSTRIES TGI,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.285,PERSON_DOGHRI_HABIB,1,2008-04-10,2008-04-10,35,1,PERSON_DOGHRI_HASINE,"- Reconduction de Monsieur Hassine Doghri, de Monsieur Mohamed Sahraoui et de la société Cotif Sicar dans leurs fonctions d'administrateurs de la société et nomination de Messieurs Peter Stocks, Fabri"
Hassine Doghri||Société d'Assurances et de Réassurances Tuniso-Européenne Vie - Carte Vie,Hassine Doghri,Société d'Assurances et de Réassurances Tuniso-Européenne Vie - Carte Vie,,PERSON_DOGHRI_HASINE,HASSINE DOGHRI,CO_CARTE_VIE,CARTE VIE,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.21,PERSON_DOGHRI_HOUSINE,1,2010-10-20,2010-10-20,35,1,PERSON_DOGHRI_HASINE,b) De la première réunion du conseil d'administration du 16 décembre 2010 dont le procès verbal est enregistré le 20 décembre 2010 à la recette de l'enregistrement des actes de sociétés premier bureau
Kais Mokhtar||Renouvellement du mandat des administrateurs,Kais Mokhtar,Renouvellement du mandat des administrateurs,774253X,PERSON_MOKHTAR_KAIS,KAIS MOKHTAR,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2008-01-03,2008-01-03,34,1,PERSON_MOKHTAR_KAIS,"a décidé de désigner comme membres du conseil d'administration, pour la durée prévue par l'article 16 des statuts, c'est-à-dire pour une durée de trois ans : Monsieur Fethi Mokhtar, Madame Insaf Mokht"
Mohamed Hedi Ben Ayed||Société ALMA,Mohamed Hedi Ben Ayed,Société ALMA,,PERSON_BENAYED_MOHAMED_HEDI,MOHAMED HEDI BEN-AYED,CO_ALMA,SOCIETE ALMA,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,21,0.105,PERSON_BENAYED_MOHAMED_LASAAD,1,2010-12-03,2010-12-03,34,2,PERSON_BENAYED_MOHAMED_HEDI,"- Mr Mohamed Saidane et Mr Mohamed Hedi Ben Ayed ont cédé les parts qu'ils détiennent dans la Société ALMA à Mr Noureddine Zouiten, Mr Mohamed Moez Zouiten et Mme Hager Zouaoui Zouiten."
Mohamed Hedi Ben Ayed||Société ALULUX,Mohamed Hedi Ben Ayed,Société ALULUX,,PERSON_BENAYED_MOHAMED_HEDI,MOHAMED HEDI BEN-AYED,CO_ALULUX,ALULUX,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,21,0.105,PERSON_BENAYED_MOHAMED_LASAAD,1,2010-12-10,2010-12-10,34,2,PERSON_BENAYED_MOHAMED_HEDI,"Mr Mohamed Saidane, Mr Mohamed Hedi Ben Ayed, Mme Salwa Elhif et Mme Salma Charfi ont cédé les parts qu'ils détiennent dans la Société ALULUX à Mr Noureddine Zouiten, Mr Mohamed Moez Zouiten et Mme Ha"
Ahmed Triki||Société AL DIWEN,Ahmed Triki,Société AL DIWEN,,PERSON_TRIKI_AHMED,AHMED TRIKI,CO_AL_DIWEN,SOCIETE AL-DIWEN,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,41,0.075,PERSON_TRIKI_AHMED_BENMOHSEN,1,2008-09-11,2008-09-11,33,1,PERSON_TRIKI_AHMED,"Aux termes du procès-verbal de l'AGE tenue 19 mai 2008, enregistré à la recette de l'enregistrement des actes de sociétés à Sfax le 16 juin 2008, sous le n° 08802735, quittance M002782, dont deux exem"
Mohamed Abd Karim Mefteh Mahjoub||Société Royal,Mohamed Abd Karim Mefteh Mahjoub,Société Royal,1238154Q,PERSON_MAHJOUB_MOHAMED,MOHAMED MAHJOUB,CO_ROYAL_TUNISIAN_MARBLE,ROYAL TUNISIAN MARBLE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,5,0.105,PERSON_MAHJOUB_MOHAMED_NIZAR,1,2012-02-21,2012-02-21,32,1,PERSON_MAHJOUB_MOHAMED_ABDKARIM_MEFTEH,Gérance : Mr Mohamed Abd Karim Mefteh Mahjoub est nommé gérant de la société.
Mohamed Malek Mahjoub||Société Mahjoub,Mohamed Malek Mahjoub,Société Mahjoub,1171792B,PERSON_MAHJOUB_MOHAMED,MOHAMED MAHJOUB,CO_MAHJOUB_REFREGERATION_CONGELATION_PRODUITS_MER,SOCIETE MAHJOUB DE REFREGERATION ET DE CONGELATION DES PRODUITS DE LA MER,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,5,0.105,PERSON_MAHJOUB_MOHAMED_NIZAR,1,2010-10-13,2010-10-13,32,1,PERSON_MAHJOUB_MOHAMED_MALEK,Gérance : M. Mohamed Malek Mahjoub est nommé gérant de la société avec les pouvoirs les plus étendus.
Mohamed Sahbi Mahjoub||Approbation des états financiers de l'exercice 2007,Mohamed Sahbi Mahjoub,Approbation des états financiers de l'exercice 2007,,PERSON_MAHJOUB_MOHAMED,MOHAMED MAHJOUB,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.0,PERSON_MAHJOUB_MOHAMED_SAHBI,1,2008-11-24,2008-11-24,32,1,PERSON_MAHJOUB_MOHAMED_SAHBI,- Le renouvellement du mandat de Monsieur Mohamed Sahbi Mahjoub aux fonctions de directeur général pour la durée de son mandat d'administrateur.
Abdellatif Hamrouni||Comptoir d'Investissement et de Financement SICAF,Abdellatif Hamrouni,Comptoir d'Investissement et de Financement SICAF,433734P,PERSON_HAMROUNI_ABDELATIF,ABDELLATIF HAMROUNI,CO_SICAF,SICAF +,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,34,0.385,PERSON_HAMROUNI_ABDELKADER,1,2010-06-19,2010-06-19,30,1,PERSON_HAMROUNI_ABDELATIF,"enregistre le 16/6/2010 recette de l'enregistrement des actes de sociétés 1er Bureau à Tunis, sous le n°10809828 Quittance n°12087, la dite assemblée a renouvelé le mandat de tous les actuels membres "
Abdellatif Hamrouni||TRANSFORMATION DE SARL EN STE ANONYME,Abdellatif Hamrouni,TRANSFORMATION DE SARL EN STE ANONYME,,PERSON_HAMROUNI_ABDELATIF,ABDELLATIF HAMROUNI,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,32,0.21,PERSON_HAMROUNI_ABDELKADER,1,2010-04-26,2010-04-26,30,1,PERSON_HAMROUNI_ABDELATIF,"- Audit acte ont été désignées: Administrateurs Mr Abdelkader Hamrouni, Mr Mohamed Fourati, Mr. Abdellatif Hamrouni et Mr. Kheireddine Hamrouni."
