node_id,label,node_class,degree,betweenness,coreness,community
PERSON_KHALFALAH_CHEDLIA,CHEDLIA KHALFALLAH,individual,1,0.0,1,102
PERSON_KHALFALAH_DHAHBI,DHAHBI KHALFALLAH,individual,1,0.0,1,1
PERSON_KHALFALAH_INAYA,INAYA KHALFALLAH,individual,3,18.0,3,102
PERSON_KHALFALAH_MOEZ,MOEZ KHALFALLAH,individual,5,139611.8,2,1
PERSON_KHALFALAH_MOHAMED,MOHAMED KHALFALLAH,individual,20,930000.0,1,47
PERSON_KHALFALAH_MOHAMED_SALAH,MOHAMED SALAH KHALFALLAH,individual,9,353167.2,2,1
PERSON_KHALFALAH_MONTACER,MONTACER KHALFALLAH,individual,7,263344.7,2,1
PERSON_KHALFALAH_MONTASAR,MONTASSAR KHALFALLAH,individual,3,46543.0,1,1
PERSON_KHALFALAH_MORCHED,MORCHED KHALFALLAH,individual,6,82184.6,2,1
PERSON_KHALFALI_AHMED,AHMED KHALFALLI,individual,1,0.0,1,30
PERSON_KHALFALI_AHMED_BENABDALAH,AHMED BEN-ABDALLAH KHALFALLI,individual,1,0.0,1,30
PERSON_KHALFAOUI_HABIBA,HABIBA KHALFAOUI,individual,1,0.0,1,30
PERSON_KHALFAOUI_HABIBA_BENTMOHAMED,HABIBA BENT-MOHAMED KHALFAOUI,individual,1,0.0,1,30
PERSON_KHALFAOUI_RIDHA,RIDHA KHALFAOUI,individual,1,0.0,1,42
PERSON_KHALFET_NABIHA,NABIHA KHALFET,individual,2,0.0,2,36
PERSON_KHALFI_SAFIA,SAFIA KHALFI,individual,2,23272.0,1,2
PERSON_KHALFULAH_INAYA,INAYA KHALFULLAH,individual,1,0.0,1,102
PERSON_KHALIFA_ALI,ALI KHALIFA,individual,5,404015.0,3,30
PERSON_KHALIL_AZA,AZZA KHALIL,individual,2,0.0,2,42
PERSON_KHALIL_MOHAMED,MOHAMED KHALIL,individual,175,7015180.8,4,18
PERSON_KHALIL_MOHAMED_FADHEL,MOHAMED FADHEL KHALIL,individual,3,165839.1,2,36
PERSON_KHALSI_HICHEM,HICHEM KHALSI,individual,2,23272.0,1,30
PERSON_KHAMARI_ABDESALEM,ABDESSALEM KHAMMARI,individual,1,0.0,1,2
PERSON_KHAMARI_NADIA,NADIA KHAMMARI,individual,2,0.0,2,46
PERSON_KHAMASI_ABDELWAHEB,ABDELWAHEB KHAMMASI,individual,1,0.0,1,54
PERSON_KHAMASI_ABDEL_WAHEB,ABDEL WAHEB KHAMMASSI,individual,1,0.0,1,42
PERSON_KHAMASI_MAHER,MAHER KHAMMASSI,individual,1,0.0,1,97
PERSON_KHAMASI_MBAREK,MBAREK KHAMASSI,individual,2,2485.2,2,54
PERSON_KHAMASI_MEJID,MEJID KHAMMASSI,individual,1,0.0,1,30
PERSON_KHAMASI_MOHAMED,MOHAMED KHAMASSI,individual,7,139617.0,1,30
PERSON_KHAMASI_MOHAMED_BECHIR,MOHAMED BECHIR KHAMMASSI,individual,2,23272.0,1,2
PERSON_KHAMASI_MOHAMED_RAOUF,MOHAMED RAOUF KHAMMASSI,individual,1,0.0,1,30
PERSON_KHAMASI_MOULDI,MOULDI KHAMMASSI,individual,3,46543.0,1,69
PERSON_KHAMASI_RAOUF,RAOUF KHAMMASSI,individual,2,1339.7,2,0
PERSON_KHAMESI_AICHA,AICHA KHAMMESSI,individual,1,0.0,1,24
PERSON_KHAMOURI_MOHAMED,MOHAMED KHAMMOURI,individual,1,0.0,1,27
PERSON_KHANFIR_AHMED,AHMED KHANFIR,individual,1,0.0,1,38
PERSON_KHANFIR_MONDHER,MONDHER KHANFIR,individual,10,575739.8,2,73
PERSON_KHANFIR_NABIL,NABIL KHANFIR,individual,2,23272.0,1,9
PERSON_KHAN_MOHAMED_AZAD,MOHAMED AZAD KHAN,individual,1,0.0,1,58
PERSON_KHARAT_SALMA,SALMA KHARRAT,individual,1,0.0,1,5
PERSON_KHARAT_SAMI,SAMI KHARRAT,individual,1,0.0,1,40
PERSON_KHARAT_SAMIRA,SAMIRA KHARAT,individual,1,0.0,1,36
PERSON_KHARAT_ZOUHEIR,ZOUHEIR KHARRAT,individual,5,93082.0,1,14
PERSON_KHARAZI_HASEN,HASSEN KHARRAZI,individual,1,0.0,1,30
PERSON_KHARAZI_HOUCINE,HOUCINE KHARRAZI,individual,2,69810.0,1,97
PERSON_KHARBOUCH_AHMED,AHMED KHARBOUCH,individual,1,0.0,1,36
PERSON_KHASKHOUSI_HMED,HMED KHASKHOUSSI,individual,3,39229.7,3,0
PERSON_KHATACHE_JAAFAR,JAAFAR KHATTACHE,individual,1,0.0,1,24
PERSON_KHATACHE_JAAFER,JAAFER KHATTACHE,individual,1,0.0,1,24
PERSON_KHATECH_JAAFAR,JAAFAR KHATTECH,individual,1,0.0,1,0
PERSON_KHATELI_HOUCINE,HOUCINE KHATTELI,individual,1,0.0,1,42
PERSON_KHAYATI_BELHASEN,BELHASSEN KHAYATI,individual,2,23272.0,1,25
PERSON_KHAYAT_SONIA,SONIA KHAYAT,individual,2,7756.3,2,73
PERSON_KHECHAREM_MOHAMED,MOHAMED KHECHAREM,individual,1,0.0,1,69
PERSON_KHECHINE_ABDELHAMID,ABDELHAMID KHECHINE,individual,10,415733.2,4,88
PERSON_KHECHINE_AMIN,AMIN KHECHINE,individual,3,29078.5,3,88
PERSON_KHECHINE_CHIRAZ,CHIRAZ KHECHINE,individual,1,0.0,1,26
PERSON_KHECHINE_FAOUZIA,FAOUZIA KHECHINE,individual,4,52350.5,3,88
PERSON_KHECHINE_HATEM,HATEM KHECHINE,individual,5,75621.5,3,88
PERSON_KHECHINE_HIBA,HIBA KHECHINE,individual,3,46543.0,1,78
PERSON_KHECHINE_KHEDIJA_CHAKROUN,KHEDIJA CHAKROUN KHECHINE,individual,1,0.0,1,88
PERSON_KHECHINE_MOHAMED,MOHAMED KHECHINE,individual,2,46542.0,1,88
PERSON_KHECHINE_MOURAD,MOURAD KHECHINE,individual,12,145880.4,4,88
PERSON_KHECHINE_SABRIA,SABRIA KHECHINE,individual,2,36300.4,2,12
PERSON_KHECHINE_SALOUHA_MILED,SALLOUHA MILED KHECHINE,individual,6,8884.0,4,88
PERSON_KHECHINE_SARA,SARRA KHECHINE,individual,3,0.0,3,88
PERSON_KHECHINE_YOUSRI,YOUSRI KHECHINE,individual,3,29078.5,3,88
PERSON_KHECHINE_ZOHRA,ZOHRA KHECHINE,individual,7,240397.2,2,88
PERSON_KHEDHER_HABIB,HABIB KHEDHER,individual,2,23272.0,1,2
PERSON_KHEDI_EZEDINE,EZZEDDINE KHEDI,individual,1,0.0,1,11
PERSON_KHEDR_ADNEN,ADNEN KHEDR,individual,1,0.0,1,5
PERSON_KHEFIFI_BESMA,BESMA KHEFIFI,individual,1,0.0,1,42
PERSON_KHELIFA_ADEL,ADEL KHELIFA,individual,2,23272.0,1,24
PERSON_KHELIFA_FAYCEL,FAYCEL KHELIFA,individual,3,46543.0,1,0
PERSON_KHELIFA_HAKIM,HAKIM KHELIFA,individual,1,0.0,1,36
PERSON_KHELIFA_KHALED_AIT,KHALED AIT KHELIFA,individual,1,0.0,1,54
PERSON_KHELIFI_AROUA,AROUA KHELIFI,individual,2,46542.0,1,1
PERSON_KHELIFI_BECHIR,BECHIR KHELIFI,individual,7,125170.0,2,2
PERSON_KHELIFI_GHASEN,GHASSEN KHELIFI,individual,1,0.0,1,54
PERSON_KHELIFI_HADI,HADI KHELIFI,individual,1,0.0,1,2
PERSON_KHELIFI_MOHAMED_FATEH,MOHAMED FATEH KHELIFI,individual,1,0.0,1,6
PERSON_KHELIF_FAYROUZ_FRIKHA,FAYROUZ FRIKHA KHELIF,individual,1,0.0,1,1
PERSON_KHELIL_HEDI,HEDI KHELIL,individual,1,0.0,1,74
PERSON_KHELIL_MOHAMED_ALI,MOHAMED ALI KHELIL,individual,4,46543.0,2,42
PERSON_KHEMAKHEM_MONCEF,MONCEF KHEMAKHEM,individual,22,669739.5,2,81
PERSON_KHEMILI_SALEM,SALEM KHEMILI,individual,1,0.0,1,30
PERSON_KHEMIRI_ANIS,ANIS KHEMIRI,individual,3,21645.0,2,72
PERSON_KHEMIRI_HEDIA,HEDIA KHEMIRI,individual,2,23272.0,1,4
PERSON_KHEMIRI_HICHEM,HICHEM KHEMIRI,individual,1,0.0,1,42
PERSON_KHEMIRI_IMED,IMED KHEMIRI,individual,8,478155.0,3,2
PERSON_KHEMIRI_IMEN,IMEN KHEMIRI,individual,3,21645.0,2,72
PERSON_KHEMIRI_MOHAMED_MEHDI,MOHAMED MEHDI KHEMIRI,individual,14,425379.0,3,73
PERSON_KHEMIRI_THOURAYA_JERIBI,THOURAYA JERIBI KHEMIRI,individual,3,10112.8,3,5
PERSON_KHEMIS_MOHAMED_RAMZI,MOHAMED RAMZI KHEMIS,individual,1,0.0,1,0
PERSON_KHERIJI_OUSAMA,OUSSAMA KHERIJI,individual,1,0.0,1,5
PERSON_KHIARI_CHAMS,CHAMS KHIARI,individual,2,90901.0,2,4
PERSON_KHIARI_MOHAMED_BECHIR,MOHAMED BECHIR KHIARI,individual,2,23272.0,1,27
PERSON_KHIARI_RACHED,RACHED KHIARI,individual,2,23272.0,1,1
PERSON_KHIR_TAHER,TAHER KHIR,individual,1,0.0,1,2
PERSON_KHLEIFI_ABDERAHMAN,ABDERRAHMAN KHLEIFI,individual,1,0.0,1,82
PERSON_KHLIFI_MOHAMED_FATEH,MOHAMED FATEH KHLIFI,individual,2,23272.0,1,1
PERSON_KHLIFI_OUSAMA,OUSSAMA KHLIFI,individual,1,0.0,1,0
PERSON_KHLIL_AZA,AZZA KHLIL,individual,1,0.0,1,42
PERSON_KHLIL_MONCEF,MONCEF KHLIL,individual,1,0.0,1,78
PERSON_KHLIL_RAOUF,RAOUF KHLIL,individual,1,0.0,1,64
PERSON_KHLIL_ZIED,ZIED KHLIL,individual,1,0.0,1,78
PERSON_KHMAISA_BAYREM,BAYREM KHMAISSA,individual,1,0.0,1,39
PERSON_KHMILI_ALI,ALI KHMILI,individual,2,0.0,2,42
PERSON_KHMIRI_IMED,IMED KHMIRI,individual,1,0.0,1,2
PERSON_KHMIRI_MEHDI,MEHDI KHMIRI,individual,4,58975.6,2,19
PERSON_KHMIS_MOHAMED_RAMZI,MOHAMED RAMZI KHMISS,individual,1,0.0,1,0
PERSON_KHNESI_HEDI,HEDI KHNESSI,individual,1,0.0,1,47
PERSON_KHNESI_JAMEL,JAMEL KHNESSI,individual,1,0.0,1,47
PERSON_KHNICHI_HATEM,HATEM KHNICHI,individual,1,0.0,1,23
PERSON_KHOCHTALI_ABDERAHMAN,ABDERAHMAN KHOCHTALI,individual,1,0.0,1,21
PERSON_KHOFI_RIDHA,RIDHA KHOFFI,individual,1,0.0,1,43
PERSON_KHOUAJA_BRAHIM,BRAHIM KHOUAJA,individual,1,0.0,1,52
PERSON_KHOUAJA_MAHDI,MAHDI KHOUAJA,individual,10,127811.5,4,40
PERSON_KHOUAJA_MEHDI,MEHDI KHOUAJA,individual,9,77012.7,4,40
PERSON_KHOUAJA_SAMI,SAMI KHOUAJA,individual,2,23272.0,1,52
PERSON_KHOUAJA_TAHER,TAHER KHOUAJA,individual,2,432.2,2,42
PERSON_KHOUJA_EMNA,EMNA KHOUJA,individual,2,0.0,2,36
PERSON_KHOUJA_EZEDINE,EZZEDDINE KHOUJA,individual,4,41643.1,3,36
PERSON_KHOULDI_ZINA_HIDOUSI,ZINA HIDOUSSI KHOULDI,individual,1,0.0,1,19
PERSON_KHRAIEF_NAJOUA,NAJOUA KHRAIEF,individual,1,0.0,1,42
PERSON_KHROUF_AMEL,AMEL KHROUF,individual,3,23272.0,2,46
PERSON_KHROUF_ELYES,ELYES KHROUF,individual,3,23272.0,2,46
PERSON_KHROUF_FAYCAL,FAYCAL KHROUF,individual,1,0.0,1,54
PERSON_KHROUF_FAYCEL,FAYCEL KHROUF,individual,1,0.0,1,56
PERSON_KHROUF_MAHMOUD,MAHMOUD KHROUF,individual,2,4974.6,2,20
PERSON_KHROUF_NEJIB,NEJIB KHROUF,individual,3,2.0,2,46
PERSON_KHROUF_SALWA_SELAMI,SALWA SELLAMI KHROUF,individual,1,0.0,1,13
PERSON_KHZAMI_MASOUD,MASSOUD KHZAMI,individual,1,0.0,1,24
PERSON_KIEFER_ISABELE,ISABELLE KIEFFER,individual,1,0.0,1,15
PERSON_KILANI_ABDELFATEH,ABDELFATTEH KILANI,individual,7,418652.0,2,66
PERSON_KILANI_ABDELHAMID,ABDELHAMID KILANI,individual,5,93082.0,1,30
PERSON_KILANI_ABDERAZEK,ABDERRAZEK KILANI,individual,8,171867.7,2,2
PERSON_KILANI_ALAEDINE,ALAEDDINE KILANI,individual,2,23272.0,1,32
PERSON_KILANI_CHIVA_SAM,CHIVA SAM KILANI,individual,3,23272.0,2,57
PERSON_KILANI_FATMA,FATMA KILANI,individual,2,23272.0,1,16
PERSON_KILANI_FRAJ,FRAJ KILANI,individual,6,69814.5,2,29
PERSON_KILANI_HAMADI,HAMMADI KILANI,individual,1,0.0,1,70
PERSON_KILANI_HAMED,HAMED KILANI,individual,3,46543.0,1,23
PERSON_KILANI_HASEN,HASSEN KILANI,individual,4,32854.8,2,57
PERSON_KILANI_HATEM,HATEM KILANI,individual,3,23272.8,2,57
PERSON_KILANI_HATEM_BENHEDI,HATEM BEN-HEDI KILANI,individual,1,0.0,1,57
PERSON_KILANI_ISMAIL,ISMAIL KILANI,individual,2,23272.0,1,86
PERSON_KILANI_JALELEDINE,JALELEDDINE KILANI,individual,2,0.8,2,57
PERSON_KILANI_KAIS,KAIS KILANI,individual,5,73889.7,2,52
PERSON_KILANI_KARIM,KARIM KILANI,individual,14,394412.9,4,71
PERSON_KILANI_LASAAD,LASSAAD KILANI,individual,13,766913.9,2,57
PERSON_KILANI_MEJDI,MEJDI KILANI,individual,3,46543.0,1,4
PERSON_KILANI_MOHAMED,MOHAMED KILANI,individual,15,332383.3,2,32
PERSON_KILANI_MOHSEN,MOHSEN KILANI,individual,2,23272.0,1,25
PERSON_KILANI_MONDHER,MONDHER KILANI,individual,3,4119.4,2,57
PERSON_KILANI_MONDHER_BENHEDI,MONDHER BEN-HEDI KILANI,individual,1,0.0,1,57
PERSON_KILANI_MYRIAM_SIALA,MYRIAM SIALA KILANI,individual,2,23272.0,1,11
PERSON_KILANI_NABIL,NABIL KILANI,individual,9,69821.9,4,71
PERSON_KILANI_NADER,NADER KILANI,individual,2,23272.0,1,32
PERSON_KILANI_NADHIR,NADHIR KILANI,individual,11,232675.0,1,86
PERSON_KILANI_NAILA_ADASI,NAILA ADDASSI KILANI,individual,1,0.0,1,71
PERSON_KILANI_NAWFEL,NAWFEL KILANI,individual,11,232675.0,1,86
PERSON_KILANI_NEJIA_AZAIEZ,NEJIA AZAIEZ KILANI,individual,1,0.0,1,66
PERSON_KILANI_RACHID,RACHID KILANI,individual,3,84071.9,2,86
PERSON_KILANI_RAFIK,RAFIK KILANI,individual,8,23680.6,2,57
PERSON_KILANI_RIDHA,RIDHA KILANI,individual,3,46542.8,2,57
PERSON_KILANI_ROSTOM,ROSTOM KILANI,individual,2,23272.0,1,89
PERSON_KILANI_SAHBI,SAHBI KILANI,individual,2,23272.0,1,0
PERSON_KILANI_SLAHEDINE,SLAHEDDINE KILANI,individual,3,46543.0,1,99
PERSON_KILANI_SLIM,SLIM KILANI,individual,13,199079.0,4,71
PERSON_KILANI_WALID,WALID KILANI,individual,2,23272.0,1,70
PERSON_KILANI_YOUSEF,YOUSSEF KILANI,individual,2,0.8,2,57
PERSON_KILANI_ZIED,ZIED KILANI,individual,4,66007.8,2,25
PERSON_KLABI_AMEL,AMEL KLABI,individual,1,0.0,1,30
PERSON_KLAII_RAJA,RAJA KLAII,individual,1,0.0,1,30
PERSON_KLAI_HOUDA,HOUDA KLAI,individual,1,0.0,1,82
PERSON_KLIBI_ABDERAOUF,ABDERRAOUF KLIBI,individual,1,0.0,1,42
PERSON_KLIBI_AIDA,AIDA KLIBI,individual,1,0.0,1,82
PERSON_KLIBI_BADI,BADI KLIBI,individual,1,0.0,1,86
PERSON_KLIBI_CHEDLI,CHEDLI KLIBI,individual,2,93076.0,1,30
PERSON_KLIBI_MOHAMED_BEDIA,MOHAMED BEDIA KLIBI,individual,2,31.2,2,42
PERSON_KLIBI_MOUNIR,MOUNIR KLIBI,individual,1,0.0,1,42
PERSON_KLIBI_RAOUF,RAOUF KLIBI,individual,1,0.0,1,10
PERSON_KLICH_SAMIA,SAMIA KLICH,individual,3,23272.0,2,57
PERSON_KLOUZ_ANIS,ANIS KLOUZ,individual,2,3.6,2,32
PERSON_KNANI_FATMA,FATMA KNANI,individual,3,0.0,3,36
PERSON_KNANI_HAMZA,HAMZA KNANI,individual,3,27.8,3,63
PERSON_KNANI_SAHBI,SAHBI KNANI,individual,5,38552.6,3,74
PERSON_KNANI_YOUSEF,YOUSSEF KNANI,individual,2,0.3,2,97
PERSON_KOBI_MEHDI,MEHDI KOBBI,individual,3,46543.0,1,86
PERSON_KOBI_OLFA_ENEIFER,OLFA ENNEIFER KOBBI,individual,3,7.8,3,51
PERSON_KOCHBATI_MOHAMED,MOHAMED KOCHBATI,individual,3,46543.0,1,24
PERSON_KOCHLEF_MONIA,MONIA KOCHLEF,individual,2,11635.5,2,42
PERSON_KOCHRID_RIDHA,RIDHA KOCHRID,individual,1,0.0,1,0
PERSON_KOLI_HACHEMI,HACHEMI KOLLI,individual,1,0.0,1,24
PERSON_KOLSI_ABDELMONAEM,ABDELMONAEM KOLSI,individual,2,0.0,2,74
PERSON_KOLSI_RYM,RYM KOLSI,individual,1,0.0,1,5
PERSON_KONTOULI_AGELIKI,AGGELIKI KONTOULI EP BEN-AHMED,individual,2,23272.0,1,73
PERSON_KOOLI_ABDELAZIZ,ABDELAZIZ KOOLI,individual,6,118449.2,4,28
PERSON_KOOLI_ALI,ALI KOOLI,individual,12,503595.8,3,28
PERSON_KOOLI_AMEL,AMEL KOOLI,individual,1,0.0,1,62
PERSON_KOOLI_AZIZ,AZIZ KOOLI,individual,4,46543.0,2,28
PERSON_KOOLI_AZIZ_GHASEN,AZIZ GHASSEN KOOLI,individual,5,77241.6,4,28
PERSON_KOOLI_DORA_ERNEZ,DORRA ERNEZ KOOLI,individual,1,0.0,1,28
PERSON_KOOLI_HABIB,HABIB KOOLI,individual,1,0.0,1,28
PERSON_KOOLI_HECHMI,HECHMI KOOLI,individual,1,0.0,1,24
PERSON_KOOLI_IMEN,IMEN KOOLI,individual,3,186120.0,2,28
PERSON_KOOLI_KENZA,KENZA KOOLI,individual,1,0.0,1,62
PERSON_KOOLI_MOHAMED,MOHAMED KOOLI,individual,15,426188.7,4,28
PERSON_KOOLI_MOHAMED_ALI,MOHAMED ALI KOOLI,individual,7,81471.4,3,28
PERSON_KOOLI_MOHAMED_NEJIB,MOHAMED NEJIB KOOLI,individual,2,1812.1,2,28
PERSON_KOOLI_MOHAMED_RIADH,MOHAMED RIADH KOOLI,individual,3,20591.0,2,62
PERSON_KOOLI_MOHAMED_SAMI,MOHAMED SAMI KOOLI,individual,6,40921.9,2,28
PERSON_KOOLI_MONCEF,MONCEF KOOLI,individual,3,8221.5,3,24
PERSON_KOOLI_OLFA,OLFA KOOLI,individual,1,0.0,1,28
PERSON_KOOLI_SELMA,SELMA KOOLI,individual,2,0.0,2,24
PERSON_KOOLI_SLAH,SLAH KOOLI,individual,3,46543.0,1,55
PERSON_KOOLI_SLAHEDINE,SLAHEDDINE KOOLI,individual,6,158719.8,3,26
PERSON_KOOLI_SOUAD,SOUAD KOOLI,individual,1,0.0,1,28
PERSON_KOOLI_YASINE,YASSINE KOOLI,individual,3,139607.0,1,28
PERSON_KOP_CYRILE,CYRILLE KOPP,individual,1,0.0,1,15
PERSON_KORAANI_WALID,WALID KORAANI,individual,1,0.0,1,42
PERSON_KORBI_HASEN,HASSEN KORBI,individual,2,23272.0,1,97
PERSON_KORBI_MAKREM,MAKREM KORBI,individual,7,162882.0,1,86
PERSON_KORCHID_MABROUK,MABROUK KORCHID,individual,9,466459.8,4,0
PERSON_KORKED_JAMIL,JAMIL KORKED,individual,1,0.0,1,8
PERSON_KORSANE_MOHAMED_BENALI,MOHAMED BEN-ALI KORSANE,individual,1,0.0,1,68
PERSON_KORTOBI_GHAZI,GHAZI KORTOBI,individual,2,23272.0,1,36
PERSON_KORTOBI_YOUSEF,YOUSSEF KORTOBI,individual,5,246810.1,3,63
PERSON_KOSAI_RIDHA,RIDHA KOSSAI,individual,1,0.0,1,25
PERSON_KOTI_ABDELAZIZ,ABDELAZIZ KOTTI,individual,6,114626.0,3,0
PERSON_KOTI_SAMIR,SAMIR KOTTI,individual,7,162882.0,1,78
PERSON_KOUBAA_AHMED_BILAL,AHMED BILAL KOUBAA,individual,4,69813.0,1,44
PERSON_KOUBAA_DALILA,DALILA KOUBAA,individual,1,0.0,1,10
PERSON_KOUBAA_DALILA_BADER,DALILA BADER KOUBAA,individual,2,0.0,2,10
PERSON_KOUBAA_MOURAD,MOURAD KOUBAA,individual,1,0.0,1,82
PERSON_KOUBAA_THAMEUR,THAMEUR KOUBAA,individual,10,292809.8,3,27
PERSON_KOUBAA_WAJDI,WAJDI KOUBAA,individual,3,24190.0,2,37
PERSON_KOUBAA_WALID,WALID KOUBAA,individual,1,0.0,1,23
PERSON_KOUBA_MOHAMED_MEHDI,MOHAMED MEHDI KOUBA,individual,1,0.0,1,30
PERSON_KOUBI_JAMELEDINE,JAMELEDDINE KOUBI,individual,1,0.0,1,42
PERSON_KOUIDER_HABIB_BELHAJ,HABIB BELHAJ KOUIDER,individual,5,47280.5,4,26
PERSON_KOUIDER_HABIB_BENHADJ,HABIB BEN-HADJ KOUIDER,individual,4,126433.9,3,26
PERSON_KOUIDER_HABIB_BENHAJ,HABIB BEN-HAJ KOUIDER,individual,3,24401.9,2,25
PERSON_KOUKI_ABDERAHMAN,ABDERRAHMAN KOUKI,individual,1,0.0,1,30
PERSON_KOZLOWSKI_NICOLAS,NICOLAS KOZLOWSKI,individual,1,0.0,1,21
PERSON_KRAIEM_FADHEL,FADHEL KRAIEM,individual,2,1665.6,2,37
PERSON_KRAIEM_MOHAMED_FADHEL,MOHAMED FADHEL KRAIEM,individual,11,820534.3,4,37
PERSON_KRAIEM_MOUNA,MOUNA KRAIEM,individual,3,69812.0,1,46
PERSON_KRAIEM_NABILA,NABILA KRAIEM,individual,1,0.0,1,30
PERSON_KRIAA_SKANDER,SKANDER KRIAA,individual,2,23272.0,1,28
PERSON_KRICHENE_MOHAMED_NEJIB,MOHAMED NEJIB KRICHENE,individual,2,2671.6,2,14
PERSON_KRICHENE_RIADH,RIADH KRICHENE,individual,2,0.0,2,44
PERSON_KRICHENE_SAMI,SAMI KRICHENE,individual,1,0.0,1,24
PERSON_KRICHEN_HASEN,HASSEN KRICHEN,individual,1,0.0,1,36
PERSON_KRICHI_KHALED,KHALED KRICHI,individual,5,9419.6,2,0
PERSON_KRID_RACHED,RACHED KRID,individual,1,0.0,1,27
PERSON_KRIFA_MOHAMED_KARIM,MOHAMED KARIM KRIFA,individual,1,0.0,1,3
PERSON_KRIFA_MOKHTAR,MOKHTAR KRIFA,individual,3,23272.5,2,47
PERSON_KRIMA_KAIS,KAIS KRIMA,individual,1,0.0,1,86
PERSON_KRIMI_ABDESATAR,ABDESSATTAR KRIMI,individual,1,0.0,1,9
PERSON_KRIMI_HASINE,HASSINE KRIMI,individual,1,0.0,1,82
PERSON_KRISAANE_MOHAMED_MOKHTAR,MOHAMED MOKHTAR KRISAANE,individual,1,0.0,1,42
PERSON_KROUMI_ABDELMOUMEN,ABDELMOUMEN KROUMI,individual,6,33376.5,3,99
PERSON_KSANTINI_HECHMI,HECHMI KSANTINI,individual,1,0.0,1,27
PERSON_KSANTINI_SOULEF,SOULEF KSANTINI,individual,12,454540.4,2,34
PERSON_KSIAA_HEDI,HEDI KSIAA,individual,4,282722.9,3,52
PERSON_KSIA_HEDI,HEDI KSIA,individual,2,12212.7,2,24
PERSON_KSIBI_IBRAHIM_KHALIL,IBRAHIM KHALIL KSIBI,individual,1,0.0,1,38
PERSON_KSIBI_JAMEL,JAMEL KSIBI,individual,12,894381.4,2,4
PERSON_KSIBI_KHALIL,KHALIL KSIBI,individual,2,28971.7,2,25
PERSON_KSIBI_LILIA,LILIA KSIBI,individual,1,0.0,1,4
PERSON_KSIBI_LILIA_YOUNES,LILIA YOUNES KSIBI,individual,3,58710.7,2,0
PERSON_KSIBI_NOUR,NOUR KSIBI,individual,1,0.0,1,4
PERSON_KSIKSI_MOUNIR,MOUNIR KSIKSI,individual,2,139602.0,1,5
PERSON_KSILA_FATMA,FATMA KSILA,individual,1,0.0,1,82
PERSON_KSILA_KHEMAIES,KHEMAIES KSILA,individual,3,68616.5,3,0
PERSON_KSOURI_IMEN,IMEN KSOURI,individual,2,23272.0,1,72
PERSON_KTARI_SLAHEDINE,SLAHEDDINE KTARI,individual,4,82888.8,2,41
PERSON_KTATA_ABDELKARIM,ABDELKARIM KTATA,individual,2,38.7,2,42
PERSON_KTATA_NADIA,NADIA KTATA,individual,1,0.0,1,12
PERSON_KTHIRI_BECHIR,BECHIR KTHIRI,individual,1,0.0,1,26
PERSON_KTHIRI_TAREK,TAREK KTHIRI,individual,1,0.0,1,26
PERSON_KUDRIAVZEVA,KUDRIAVZEVA EP LO IUDICE TATIANA,individual,1,0.0,1,60
PERSON_KUNZMAN_KARL_HEINZ,KARL HEINZ KUNZMANN,individual,1,0.0,1,96
PERSON_LAABAR_SASI,SASSI LAABAR,individual,3,46543.0,1,55
PERSON_LAABIDI_FARIDA,FARIDA LAABIDI,individual,1,0.0,1,2
PERSON_LAABIDI_FERIDA,FERIDA LAABIDI,individual,2,8820.0,2,2
PERSON_LAABIDI_FETHI,FETHI LAABIDI,individual,6,200132.1,3,9
PERSON_LAABIDI_IMED_HAMDI,IMED HAMDI LAABIDI,individual,3,46543.0,1,36
PERSON_LAABIDI_MEHERZIA,MEHERZIA LAABIDI,individual,3,26078.5,3,2
PERSON_LAABIDI_NEZIHA,NEZIHA LAABIDI,individual,1,0.0,1,53
PERSON_LAABIDI_TAREK,TAREK LAABIDI,individual,8,145501.3,2,20
PERSON_LAADHARI_CHOKRI,CHOKRI LAADHARI,individual,2,0.0,2,55
PERSON_LAADHARI_KHALED,KHALED LAADHARI,individual,1,0.0,1,64
PERSON_LAADHARI_ZIED,ZIED LAADHARI,individual,6,856733.9,4,5
PERSON_LAADHAR_ANIS,ANIS LAADHAR,individual,2,23272.0,1,71
PERSON_LAADJIMI_BRAHIM,BRAHIM LAADJIMI,individual,1,0.0,1,85
PERSON_LAAJIMI_RAMLA_SLAMA,RAMLA SLAMA LAAJIMI,individual,6,23144.7,4,38
PERSON_LAAMARI_HASAN,HASSAN LAAMARI,individual,1,0.0,1,0
PERSON_LAAMARI_MOHAMED_NEBIL,MOHAMED NEBIL LAAMARI,individual,1,0.0,1,42
PERSON_LAAMARI_NABIL,NABIL LAAMARI,individual,3,23272.0,2,42
PERSON_LAAMARI_NESRINE,NESRINE LAAMARI,individual,2,9416.5,2,0
PERSON_LAAMARI_RABAH,RABAH LAAMARI,individual,2,0.0,2,37
PERSON_LAAMOURI_HAFEDH,HAFEDH LAAMOURI,individual,2,294079.9,2,5
PERSON_LAAMOURI_YASINE,YASSINE LAAMOURI,individual,4,9277.9,3,25
PERSON_LAARAYATH_HICHEM,HICHEM LAARAYATH,individual,1,0.0,1,2
PERSON_LAARAYEDH_ALI,ALI LAARAYEDH,individual,1,0.0,1,2
PERSON_LAARIBI_HAIFA,HAIFA LAARIBI,individual,2,757.7,2,10
PERSON_LAARIBI_SADOK,SADOK LAARIBI,individual,6,116350.0,1,94
