node_id,label,node_class,degree,in_giant_component
CO_BOUCHRA_HOLDING,BOUCHRA HOLDING,company,4,1
CO_BOUDHINA_IRRIGATION,BOUDHINA IRRIGATION,company,3,0
CO_BOUFARES_TRADING_COMPANY,BOUFARES TRADING COMPANY,company,1,0
CO_BOUFERI_SERVICES,BOUFERI SERVICES,company,1,0
CO_BOUHAIRA_INTERNATIONNAL_TRADING,BOUHAIRA INTERNATIONNAL TRADING,company,1,0
CO_BOUJBEL_VACPA,SOCIETE BOUJBEL VACPA,company,3,1
CO_BOUJELBANE_CONFECTION_SOBCO,SOCIETE BOUJELBANE DE CONFECTION SOBCO,company,1,0
CO_BOULANGERIE_ABDENNADHER_COMPAGNIE,BOULANGERIE ABDENNADHER ET COMPAGNIE,company,2,0
CO_BOULANGERIE_AZIZ,BOULANGERIE AZIZ,company,1,0
CO_BOULANGERIE_AZOUZ_SBA,SOCIETE BOULANGERIE AZOUZ SBA,company,1,0
CO_BOULANGERIE_BEN_KHELIFA,BOULANGERIE BEN-KHELIFA,company,1,0
CO_BOULANGERIE_EL_JAZIRA,BOULANGERIE EL-JAZIRA,company,1,0
CO_BOULANGERIE_EL_KARAMA,BOULANGERIE EL-KARAMA,company,2,0
CO_BOULANGERIE_EL_ONS,SOCIETE BOULANGERIE EL-ONS,company,1,0
CO_BOULANGERIE_EZZAYATINE,SOCIETE BOULANGERIE EZZAYATINE,company,1,1
CO_BOULANGERIE_HANNIBAL,BOULANGERIE HANNIBAL,company,1,0
CO_BOULANGERIE_MARQUISE,SOCIETE BOULANGERIE LA MARQUISE,company,1,0
CO_BOULANGERIE_MSAHLI,BOULANGERIE MSAHLI,company,2,0
CO_BOULANGERIE_PATISSERIE_BEN_SLAMA,BOULANGERIE PATISSERIE BEN-SLAMA,company,1,0
CO_BOULANGERIE_PATISSERIE_GARANEMSA,BOULANGERIE PATISSERIE GARANEMSA,company,1,0
CO_BOULANGERIE_PATISSERIE_LAC,SOCIETE BOULANGERIE PATISSERIE DU LAC,company,1,0
CO_BOULANGERIE_PATISSERIE_OULED_SLAMA,BOULANGERIE PATISSERIE OULED SLAMA,company,1,0
CO_BOULANGERIE_SLAIMI,BOULANGERIE SLAIMI,company,1,0
CO_BOULANGERIE_VIENNOISERIE_MEDITERRANEENNE,BOULANGERIE VIENNOISERIE MEDITERRANEENNE BVM,company,4,1
CO_BOULANGER_ASSOCIES,LE BOULANGER ET ASSOCIES,company,3,1
CO_BOULANGUE_ALEXANDRA_FRANCHI_LAURENT,BOULANGUE ALEXANDRA FRANCHI LAURENT,company,1,0
CO_BOUNEB_NUTRITION_ANIMALE_SBNA,SOCIETE BOUNEB DE NUTRITION ANIMALE SBNA,company,2,0
CO_BOURAK_IMMOBILIERE,BOURAK IMMOBILIERE,company,5,1
CO_BOURBON_AUTOMOTIVE_PLASTICS_FRANCE,BOURBON AUTOMOTIVE PLASTICS FRANCE,company,3,1
CO_BOURICHA_ABDERRAZEK_EBA,ETABLISSEMENTS BOURICHA ABDERRAZEK EBA,company,2,1
CO_BOURICHA_PROMOTION_IMMOBILIERE,BOURICHA DE PROMOTION IMMOBILIERE,company,1,1
CO_BOURICHA_TEXTILES_SBT,SOCIETE BOURICHA TEXTILES SBT,company,1,0
CO_BOURJINE_TEX,BOURJINE TEX,company,1,0
CO_BOUROUZ_CONFECTION,BOUROUZ CONFECTION,company,2,0
CO_BOURSE_TUNISIE,SOCIETE DE BOURSE DE TUNISIE,company,7,1
CO_BOURSE_TUNISIE_INTERMEDIAIRE,SOCIETE DE BOURSE DE TUNISIE INTERMEDIAIRE,company,2,1
CO_BOURSE_VALEURS_MOBILIERES_TUNIS,BOURSE DES VALEURS MOBILIERES DE TUNIS,company,3,1
CO_BOUSBIA_RENT_A_CAR,BOUSBIA RENT A CAR,company,1,1
CO_BOUSBIA_TRAVAUX_SOBOTRA,BOUSBIA TRAVAUX SOBOTRA,company,1,1
CO_BOUSBI_TRAVAUX_SOBOTRA,SOCIETE BOUSBI TRAVAUX SOBOTRA,company,1,1
CO_BOUSSAOUD_PEINTURE_AUTOS,SOCIETE BOUSSAOUD DE PEINTURE AUTOS,company,1,1
CO_BOUSSAYENE_KNANI_HOUERBI,BOUSSAYENE KNANI HOUERBI,company,3,1
CO_BOUSSAYENE_KNANI_HOUERBI_INTERNATIONAL,BOUSSAYENE KNANI HOUERBI INTERNATIONAL,company,3,1
CO_BOUSSETTA_BATIMENT_SBB,SOCIETE BOUSSETTA BATIMENT SBB,company,1,1
CO_BOUSSETTA_BUSINESS_CAMPANY,SOCIETE BOUSSETTA BUSINESS CAMPANY,company,1,1
CO_BOUZA_FRERES,SOCIETE BOUZA FRERES,company,1,0
CO_BOUZGUENDA_FRERES,BOUZGUENDA FRERES,company,6,1
CO_BPCE_INTERNATIONAL_OUTRE_MER_BPCE,BPCE INTERNATIONAL ET OUTRE MER BPCE IOM,company,1,1
CO_BPO_FRANCE_SAS,BPO FRANCE SAS,company,1,0
CO_BPO_TUNISIE,BPO TUNISIE,company,2,0
CO_BRADA_INTERNATIONAL,BRADA INTERNATIONAL,company,1,0
CO_BRAHAM_MILEDI_CONFECTION,BRAHAM MILEDI CONFECTION,company,1,0
CO_BRAHIM_COMMERCE,SOCIETE BRAHIM DE COMMERCE,company,1,0
CO_BRAINCONSULTING_IT,BRAINCONSULTING IT,company,1,0
CO_BRANCHE_DANSALDO_ENERGIA,BRANCHE DANSALDO ENERGIA,company,2,1
CO_BRANCHE_D_ANSALDO_ENERGIA,BRANCHE D'ANSALDO ENERGIA,company,2,1
CO_BRANCH_DESIGN,BRANCH DESIGN,company,1,1
CO_BRANDED_APPAREL_FRANCE_2_SAS,BRANDED APPAREL FRANCE 2 SAS,company,1,0
CO_BRANDT_FRANCE,BRANDT FRANCE,company,1,0
CO_BRANDT_TUNISIE,BRANDT TUNISIE,company,1,0
CO_BRASLAM,BRASLAM,company,13,1
CO_BRASSERIE,LA BRASSERIE,company,1,1
CO_BRASSERIES_GLACIERES_INTERNATIONALES,LES BRASSERIES ET GLACIERES INTERNATIONALES,company,1,1
CO_BRASSERIES_INTERNATIONALES_HOLDING,BRASSERIES INTERNATIONALES HOLDING,company,2,1
CO_BRAVO,BRAVO,company,5,1
CO_BREACK_ITALIA,BREACK ITALIA,company,1,0
CO_BREAK_TIME,BREAK TIME,company,1,0
CO_BREF,BREF,company,1,0
CO_BREF_MEDIAS,BREF MEDIAS,company,1,0
CO_BREF_MEDIAS_TUNISIE,BREF MEDIAS TUNISIE,company,1,0
CO_BRI,BRI,company,1,1
CO_BRICORAMA_TUNISIE,BRICORAMA TUNISIE,company,3,1
CO_BRIDGERS_FRANCE,BRIDGERS FRANCE,company,1,1
CO_BRIDGERS_TN,BRIDGERS TN,company,1,1
CO_BRIDGE_CONSEIL_DEVELOPPEMENT,BRIDGE CONSEIL ET DEVELOPPEMENT,company,1,0
CO_BRIDGE_GERMANY_SERVICES,BRIDGE GERMANY SERVICES - BGS,company,1,0
CO_BRIGHT_KIDS,BRIGHT KIDS,company,1,0
CO_BRIGHT_PATH_TRAINING,SOCIETE BRIGHT PATH TRAINING,company,1,0
CO_BRIGNON,LE BRIGNON,company,1,0
CO_BRIGTHNESS_TRAVEL_AGENCY,SOCIETE BRIGTHNESS TRAVEL AGENCY,company,1,0
CO_BRILLANT,SOCIETE LA BRILLANT,company,1,1
CO_BRILLANT_ECO,LE BRILLANT ECO,company,1,1
CO_BRINK_FORD_IMMOBILIERE,BRINK FORD IMMOBILIERE,company,1,1
CO_BRIQUETERIES_KAROUI,SOCIETE BRIQUETERIES KAROUI,company,1,1
CO_BRIQUETERIE_AHMED_ZARIAT,BRIQUETERIE AHMED ZARIAT,company,2,0
CO_BRIQUETERIE_ALI_MHENI,BRIQUETERIE ALI MHENI,company,3,1
CO_BRIQUETERIE_ALI_MHENNI,BRIQUETERIE ALI MHENNI,company,2,1
CO_BRIQUETERIE_BELMABROUK,BRIQUETERIE BELMABROUK,company,3,0
CO_BRIQUETERIE_BIR_MCHERGA,SOCIETE BRIQUETERIE BIR MCHERGA,company,14,1
CO_BRIQUETERIE_BOUGHZALA,BRIQUETERIE BOUGHZALA,company,3,1
CO_BRIQUETERIE_BRAHEM_COMPAGNIE,BRIQUETERIE BRAHEM ET COMPAGNIE BBC,company,2,1
CO_BRIQUETERIE_CENTRE_MENZEL_HAYET,BRIQUETERIE DU CENTRE MENZEL HAYET BCM,company,3,1
CO_BRIQUETERIE_DAOUD_SOBRIDA,SOCIETE BRIQUETERIE DAOUD SOBRIDA,company,2,0
CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,BRIQUETERIE EL-FAOUZ DU SUD BFS,company,1,1
CO_BRIQUETERIE_EL_MOSTAKBEL_TEBOULBA_BMT,SOCIETE BRIQUETERIE EL-MOSTAKBEL TEBOULBA BMT,company,1,0
CO_BRIQUETERIE_ESSID,SOCIETE BRIQUETERIE ESSID,company,1,1
CO_BRIQUETERIE_GAFSI_SBG,SOCIETE BRIQUETERIE GAFSI SBG,company,1,0
CO_BRIQUETERIE_JEBEL_EL_OUEST,BRIQUETERIE JEBEL EL-OUEST,company,1,1
CO_BRIQUETERIE_JEMMAL,BRIQUETERIE JEMMAL,company,1,0
CO_BRIQUETERIE_KALLA_SGHIRA,BRIQUETERIE KALLA SGHIRA BKS,company,1,0
CO_BRIQUETERIE_LAHMAR_CIE,BRIQUETERIE LAHMAR ET CIE,company,1,1
CO_BRIQUETERIE_LAHMAR_COMPAGNIE,BRIQUETERIE LAHMAR ET COMPAGNIE BLC,company,5,1
CO_BRIQUETERIE_MAZDOUR,SOCIETE BRIQUETERIE DE MAZDOUR,company,5,0
CO_BRIQUETERIE_MILADI_ZOUHAIER,SOCIETE BRIQUETERIE MILADI ZOUHAIER,company,2,1
CO_BRIQUETERIE_MILEDI_ZOUHEIR,BRIQUETERIE MILEDI ZOUHEIR BMZ,company,2,1
CO_BRIQUETTERIE_MODERNE_GROMBALIA,BRIQUETTERIE MODERNE DE GROMBALIA,company,3,1
CO_BRIQUE_MODERNE_BENI_KHIAR,SOCIETE LA BRIQUE MODERNE DE BENI KHIAR BMB,company,5,0
CO_BRIQUITTERIE_GAFSA,SOCIETE BRIQUITTERIE DE GAFSA,company,1,0
CO_BROCAP_PLUS,BROCAP PLUS,company,1,0
CO_BROCENTER,SOCIETE BROCENTER,company,1,0
CO_BRODERIE_ENNOUR,SOCIETE BRODERIE ENNOUR,company,1,1
CO_BRODERIE_ESSAMAOUEL,SOCIETE BRODERIE ESSAMAOUEL,company,1,1
CO_BRODERIE_FARES,SOCIETE BRODERIE FARES,company,1,1
CO_BRODERIE_IDEALE,SOCIETE BRODERIE IDEALE,company,1,1
CO_BRODERIE_MABROUK,SOCIETE BRODERIE MABROUK,company,1,0
CO_BRODERIE_MODERNE,BRODERIE MODERNE,company,3,0
CO_BRODERIE_SRIGRAPHIE_PERFORMANCE_BSP_PLUS,BRODERIE SRIGRAPHIE PERFORMANCE BSP PLUS,company,4,1
CO_BRODWAY,BRODWAY,company,1,1
CO_BROOKER,BROOKER,company,1,0
CO_BROSSE,LA BROSSE,company,8,1
CO_BROTHERS_FITNESS_CLUB,BROTHERS FITNESS CLUB,company,1,1
CO_BROTHERS_INDUSTRIAL_SEWING,BROTHERS INDUSTRIAL SEWING BIS,company,1,0
CO_BROYAGE_ENSACHAGE_PRODUCTION_PRODUITS_CHIMIQUES,BROYAGE ENSACHAGE ET PRODUCTION DE PRODUITS CHIMIQUES BEPPC,company,2,1
CO_BRUSCETTA,LA BRUSCETTA,company,1,0
CO_BR_CONCEPT_ETUDES,BR CONCEPT ETUDES,company,1,1
CO_BR_JEWELS,SOCIETE BR JEWELS,company,1,0
CO_BSA_VOYAGES,BSA VOYAGES,company,1,0
CO_BSTI_TRADING,BSTI TRADING,company,1,0
CO_BS_DIAGNOSTICS,SOCIETE BS DIAGNOSTICS,company,1,0
CO_BS_E_CIG,BS E CIG,company,1,1
CO_BS_INVEST,BS INVEST SA,company,1,1
CO_BS_INVEST_HOLDING,BS INVEST HOLDING,company,1,1
CO_BS_INVEST_SICAF,BS INVEST SICAF,company,7,1
CO_BTB_SICAR,BTB SICAR,company,1,1
CO_BTE,SOCIETE BTE,company,1,1
CO_BTEHYDRAULIQUES,SOCIETE BTEHYDRAULIQUES,company,1,1
CO_BTE_HYDRAULIQUE,BTE HYDRAULIQUE,company,1,1
CO_BTE_SICAR,BTE SICAR,company,19,1
CO_BTE_SICAV,BTE SICAV,company,1,1
CO_BTI_CARREAUX,BTI CARREAUX,company,1,0
CO_BTK_GBPCE,BTK GBPCE,company,4,1
CO_BTP_CONSULTING,BTP CONSULTING,company,1,1
CO_BTP_HOLDING,BTP HOLDING,company,2,1
CO_BTS,BTS,company,2,1
CO_BTWINZ,BTWINZ,company,1,1
CO_BT_SICAR,BT SICAR,company,29,1
CO_BUANDERIE_CENTRALE_EL_MOURADI,BUANDERIE CENTRALE EL-MOURADI,company,3,1
CO_BUCHE_ECOLOGIQUE_SBE,SOCIETE LA BUCHE ECOLOGIQUE SBE,company,1,1
CO_BUGGY_EVASION,BUGGY EVASION,company,1,1
CO_BUILD_IN_LIBYA,BUILD IN LIBYA,company,1,0
CO_BUISNESS_WEB,BUISNESS WEB,company,1,0
CO_BURAWI_KAHBEISH_POUR_LAVOCATS,BURAWI ET KAHBEISH POUR LAVOCATS,company,1,0
CO_BUREAUX_STORE,BUREAUX STORE,company,1,0
CO_BUREAU_CONCEPT,SOCIETE BUREAU CONCEPT,company,1,1
CO_BUREAU_DESSAIS_CONTROLES_DANALYSES_B_E_C_A,BUREAU DESSAIS DE CONTROLES ET DANALYSES B E C A,company,1,0
CO_BUREAU_DESSINATEUR_INDEPENDANT,BUREAU DE DESSINATEUR INDEPENDANT,company,1,1
CO_BUREAU_DINGENIERIE_BING,BUREAU DINGENIERIE BING,company,1,0
CO_BUREAU_D_ETUDE,BUREAU D'ETUDE,company,1,0
CO_BUREAU_D_ETUDES_DARCHITECTURE_DURBANISME,BUREAU D'ETUDES DARCHITECTURE ET DURBANISME,company,3,1
CO_BUREAU_D_ETUDES_DINGENIERIE_PILOTAGE_BETIP,BUREAU D'ETUDES DINGENIERIE ET PILOTAGE BETIP,company,1,1
CO_BUREAU_D_ETUDE_UNIVERSAL_ARCHITECTURE,BUREAU D'ETUDE UNIVERSAL ARCHITECTURE,company,1,0
CO_BUREAU_ETUDES_SERVICES_TECHNIQUES,SOCIETE BUREAU ETUDES SERVICES TECHNIQUES,company,1,1
CO_BUREAU_FRANCO_TUNISIEN_D_ETUDES_BFTE,BUREAU FRANCO TUNISIEN D'ETUDES BFTE,company,7,0
CO_BUREAU_MONDIAL_ETUDES_DINGENIERIE_BIZING,BUREAU MONDIAL DES ETUDES DINGENIERIE BIZING,company,1,1
CO_BUREAU_REGIONAL_CEA_TUNIS,BUREAU REGIONAL CEA TUNIS,company,1,1
CO_BUREAU_TUNISIEN_ETUDES,BUREAU TUNISIEN DES ETUDES BTE,company,1,1
CO_BUREAU_TUNISIEN_ETUDES_HYDRAULIQUES,BUREAU TUNISIEN DES ETUDES HYDRAULIQUES BTEH,company,1,1
CO_BURO_PLUS,BURO PLUS,company,1,0
CO_BURO_TN,BURO TN,company,1,0
CO_BUSINESS_AND_INVESTMENT_CENTER,BUSINESS AND INVESTMENT CENTER BIC,company,1,0
CO_BUSINESS_CONSULTING_SERVICES,BUSINESS CONSULTING SERVICES,company,1,1
CO_BUSINESS_ENGINEERING_CONSULTING,BUSINESS ET ENGINEERING CONSULTING,company,1,0
CO_BUSINESS_GROWTH_CONSULTING,BUSINESS GROWTH CONSULTING,company,1,1
CO_BUSINESS_INFORMATION_TECHNOLOGY_SOLUTION,BUSINESS INFORMATION TECHNOLOGY SOLUTION,company,1,1
CO_BUSINESS_INTEGREATORS,BUSINESS INTEGREATORS,company,1,1
CO_BUSINESS_INTELLIGENCE_FOR_TELECOMMUNICATION,Business Intelligence for Telecommunication,company,6,1
CO_BUSINESS_INTELLIGENCE_SOFTWARE_SOLUTIONS,BUSINESS INTELLIGENCE SOFTWARE SOLUTIONS,company,1,1
CO_BUSINESS_INTELLIGENCE_SOLUTION,BUSINESS INTELLIGENCE SOLUTION,company,1,0
CO_BUSINESS_MANAGEMENT_WORLWIDE_TRADING_BMW_TRADING,BUSINESS MANAGEMENT WORLWIDE TRADING BMW TRADING,company,1,1
CO_BUSINESS_SMART_SOLUTIONS_B2S,BUSINESS SMART SOLUTIONS B2S,company,1,1
CO_BUSINESS_SOFTWARE,BUSINESS SOFTWARE,company,1,1
CO_BUSINESS_SUPPORT_PLUS,BUSINESS SUPPORT PLUS BSP,company,1,0
CO_BUSINESS_TOWERS,BUSINESS TOWERS,company,1,1
CO_BUTAGAZ_FRANCE_SNC,BUTAGAZ FRANCE SNC,company,1,0
CO_BUTAGAZ_TUNISLE,BUTAGAZ TUNISLE,company,1,0
CO_BVM,SOCIETE BVM,company,4,1
CO_BWTRADE_COMPANY,BWTRADE COMPANY,company,1,1
CO_BW_TRADE_COMPANY,SOCIETE BW TRADE COMPANY,company,2,1
CO_BY_DISTRIBUTION,BY DISTRIBUTION,company,1,1
CO_BZ_COMPAGNIE,BZ ET COMPAGNIE,company,4,0
CO_B_A_C_WORLD_FOODS,B A C WORLD FOODS,company,1,1
CO_B_B_CONSULTING,B ET B CONSULTING,company,1,0
CO_B_B_TRICOT,SOCIETE B & B TRICOT,company,2,0
CO_B_K_FINANCLERE,B K FINANCLERE,company,1,1
CO_B_M_G,SOCIETE B M G,company,1,1
CO_B_N_C_COMMERCE_INTERNATIONAL,B N C DE COMMERCE INTERNATIONAL,company,1,0
CO_B_N_C_IMMOBILIERE,SOCIETE B N C IMMOBILIERE,company,1,0
CO_B_R_COMPANY,B R ET COMPANY,company,1,1
CO_B_R_CONFECTION,B R CONFECTION,company,1,1
CO_B_S,B ET S,company,2,0
CO_B_SALEM_DAGENC_DECOR_SOBAD,SOCIETE B SALEM DAGENC ET DE DECOR SOBAD,company,1,1
CO_B_S_PI_A,B.S.PI.A,company,1,1
CO_B_TICHA_AMMAR,ETABLISSEMENT B TICHA ET AMMAR,company,1,1
CO_C2E,C2E,company,1,1
CO_C2E_TN,C2E TN,company,1,1
CO_CAA_PLAST,CAA PLAST,company,2,1
CO_CABINET_BEJI_KASSAR_ATALLAH,CABINET BEJI KASSAR ATALLAH,company,1,1
CO_CABINET_BEN_SALEM,CABINET BEN-SALEM,company,1,1
CO_CABINET_CINSULTING_CAID_ESSEBSSI,CABINET CINSULTING CAID-ESSEBSSI,company,1,0
CO_CABINET_DEXPERTISE_DASSISTANCE_CEA,CABINET DEXPERTISE ET DASSISTANCE CEA,company,2,1
CO_CABINET_HABIB_DOGHRI,CABINET HABIB DOGHRI,company,1,1
CO_CABINET_HEDDA_ELLOUZE,CABINET HEDDA ELLOUZE,company,2,1
CO_CABINET_LAKHOUA,CABINET LAKHOUA,company,1,1
CO_CABINET_LHORIZON_COMPTABILITE,CABINET LHORIZON DE COMPTABILITE,company,1,0
CO_CABINET_MS_LOUZIR_DELOITTE,CABINET MS LOUZIR DELOITTE,company,3,0
CO_CABINET_REEDUCATION_READAPTATION_FONCTIONNELLE,CABINET DE REEDUCATION ET READAPTATION FONCTIONNELLE,company,1,0
CO_CABINET_SALAH_MEZIOU,CABINET SALAH MEZIOU,company,1,0
CO_CABINET_TUNISO_AFRICAIN_CONSULTING_COATCHING,CABINET TUNISO AFRICAIN DE CONSULTING ET COATCHING,company,1,1
CO_CABINET_YADH_ELLOUMI_ASSOCIES,CABINET YADH ELLOUMI ET ASSOCIES,company,1,1
CO_CABINET_YADH_ELLOUMI_ASSOCIES_CYL,CABINET YADH ELLOUMI ET ASSOCIES CYL,company,1,1
CO_CABLERIES_ACCESSOIRES_TRANSMISSIONS_SCAT,SOCIETE DE CABLERIES ACCESSOIRES ET TRANSMISSIONS SCAT,company,3,1
CO_CABLERIES_BATIMENTS_SFAX,CABLERIES BATIMENTS SFAX,company,1,1
CO_CABLERIES_TUNISIENNES,SOCIETE LES CABLERIES TUNISIENNES,company,3,1
CO_CABLES_TECHNIQUES_INDUSTRIELS_CABLITEC,CABLES TECHNIQUES INDUSTRIELS CABLITEC,company,1,0
CO_CABLISYS_TUNISIE,CABLISYS TUNISIE,company,1,1
CO_CAC_ETS_ZOUARI,CAC ETS ZOUARI,company,2,1
CO_CAC_SEM,CAC SEM,company,2,0
CO_CADEAUX_JOUETS,SOCIETE DES CADEAUX ET JOUETS,company,1,1
CO_CADEX,SOCIETE CADEX,company,1,1
CO_CADRE_STAR,CADRE STAR,company,2,0
CO_CADRE_SUPER_STAR,SOCIETE CADRE SUPER STAR,company,2,0
CO_CAFES_BEN_YEDDER,SOCIETE CAFES BEN-YEDDER,company,7,1
CO_CAFES_BONDIN,CAFES BONDIN,company,3,1
CO_CAFE_BEN_GAIED_HASSINE_EL_MARAHI,CAFE BEN-GAIED HASSINE EL-MARAHI,company,1,0
CO_CAFE_CONCORDE,CAFE CONCORDE,company,1,0
CO_CAFE_DIXI,SOCIETE CAFE DIXI,company,1,1
CO_CAFE_DIXSI,CAFE DIXSI,company,1,1
CO_CAFE_EL_ABED,CAFE EL-ABED,company,1,0
CO_CAFE_EL_OUNS,SOCIETE CAFE EL-OUNS,company,1,1
CO_CAFE_FONTAINE,CAFE LA FONTAINE,company,2,1
CO_CAFE_ITALIA,CAFE ITALIA +,company,1,0
CO_CAFE_ITALIA_DISTRIBUTION,SOCIETE CAFE ITALIA DISTRIBUTION,company,1,1
CO_CAFE_ITALIA_LNDUSTRY,CAFE ITALIA LNDUSTRY,company,1,1
CO_CAFE_KAIROUANAISE,CAFE KAIROUANAISE,company,1,0
CO_CAFE_MAAMOURI,SOCIETE CAFE MAAMOURI,company,1,1
CO_CAFE_NABLI,CAFE NABLI,company,1,0
CO_CAFE_PATISSERIE_SAADA,SOCIETE CAFE ET PATISSERIE SAADA,company,1,0
CO_CAFE_RESTAURANT_OLIVETTE,CAFE RESTAURANT OLIVETTE,company,1,1
CO_CAFFE_ITALIA_CAFFITA,CAFFE ITALIA CAFFITA,company,2,1
CO_CAIR_TUNISIE,CAIR TUNISIE,company,3,1
CO_CAISSETTES_PATISSIERES,LES CAISSETTES PATISSIERES,company,1,0
CO_CAISSE_AGRICOLE_TUNISIENNE,LA CAISSE AGRICOLE TUNISIENNE,company,3,0
CO_CAISSE_DEPOTS_CONSIGNATIONS,CAISSE DES DEPOTS ET DES CONSIGNATIONS CDC,company,9,1
CO_CAISSE_NATIONALE_DASSURANCE_MALADIE,CAISSE NATIONALE DASSURANCE MALADIE,state body,1,1
CO_CAISSE_NATIONALE_L_ASSURANCE_MALADIE_CNAM,CAISSE NATIONALE DE L'ASSURANCE MALADIE CNAM,state body,2,1
CO_CAISSE_NATIONALE_RETRAITE_PREVOYANCE_SOCIALE,CAISSE NATIONALE DE RETRAITE ET DE PREVOYANCE SOCIALE CNRPS,state body,1,0
CO_CAISSE_NATIONALE_SECURITE_SOCIALE,CAISSE NATIONALE DE SECURITE SOCIALE CNSS,state body,7,1
CO_CAISSE_REGIONALE_DASSURANCES_MUTUELLES_AGRICOLES_DOC_FRANCE,CAISSE REGIONALE DASSURANCES MUTUELLES AGRICOLES DOC FRANCE,company,2,1
CO_CAISSE_TUNISIENNE_ASSURANCES_MUTUELLES_AGRICOLES,CAISSE TUNISIENNE DES ASSURANCES MUTUELLES AGRICOLES CTAMA,company,4,1
CO_CAISSE_TUNISIENNE_DASSURANCES_MUTUELLES_AGRICOLES_CTAMA,CAISSE TUNISIENNE DASSURANCES MUTUELLES AGRICOLES CTAMA,company,2,1
CO_CALEMBO,CALEMBO,company,2,1
CO_CALIDAE,CALIDAE,company,2,1
CO_CALIFORNIA_FOOD,SOCIETE CALIFORNIA FOOD,company,1,0
CO_CALIFORNIA_GYM,CALIFORNIA GYM,company,1,1
CO_CALIS,CALIS,company,1,1
CO_CALL_FRANCE_DEVIS_MUTUELLE,CALL FRANCE DEVIS MUTUELLE,company,4,0
CO_CALL_MEDITERRANEE_SERVICES_CALL_MED,CALL MEDITERRANEE SERVICES CALL MED,company,2,1
CO_CALL_PHONE,CALL PHONE,company,1,0
CO_CALYPSO_ITALIAN_AGENC,CALYPSO ITALIAN AGENC,company,5,1
CO_CALYPSO_ITALIAN_AGENCY,CALYPSO ITALIAN AGENCY,company,3,1
CO_CAMARIMCO_NEGOCE,SOCIETE CAMARIMCO ET NEGOCE,company,1,1
CO_CAMAR_LINE,CAMAR LINE,company,1,1
CO_CAMAR_LOGISTIC,CAMAR LOGISTIC,company,3,1
CO_CAMELIA,CAMELIA,company,1,0
CO_CANADO_TUNISIENNE_INDUSTRIES_AGROALIMENTAIRES,CANADO TUNISIENNE DES INDUSTRIES AGROALIMENTAIRES,company,5,1
CO_CANNE_A_SUCRE,CANNE A SUCRE,company,1,0
CO_CAN_LIGNE_BLEUE,CAN LIGNE BLEUE,company,2,1
CO_CAOUTCHOUC_IND_SUD,LE CAOUTCHOUC IND DU SUD CIS,company,1,0
CO_CAPAGRI,CAPAGRI,company,1,1
CO_CAPELEC,CAPELEC,company,1,0
CO_CAPINVEST,CAPINVEST,company,3,1
CO_CAPINVEST_SICAF,CAPINVEST SICAF,company,9,1
CO_CAPINVEST_SICAR,CAPINVEST SICAR,company,1,1
CO_CAPITAL_CLUB_TUNISIE,CAPITAL CLUB TUNISIE SA,association / union,8,1
CO_CAPITAL_FINANCIERE_HOLDING,CAPITAL FINANCIERE HOLDING,company,3,1
CO_CAPITAL_INVESTISSEMENT_CAPINVEST,CAPITAL ET INVESTISSEMENT CAPINVEST,company,5,1
CO_CAPITAL_INVESTISSEMENT_CAPINVEST_SICAF,SOCIETE CAPITAL ET INVESTISSEMENT CAPINVEST SICAF,company,1,1
CO_CAPITOLE_PRODUITS_ALIMENTAIRES_GROS,SOCIETE CAPITOLE DE PRODUITS ALIMENTAIRES GROS,company,1,1
CO_CAPITOL_ACADEMY,CAPITOL ACADEMY,company,1,0
CO_CAPLNVEST_SICAF,CAPLNVEST SICAF,company,5,1
CO_CAPPANA_TEXTILES,CAPPANA TEXTILES,company,1,0
CO_CAPS,CAPS,company,2,1
CO_CAPSA_CALL_CENTER,CAPSA CALL CENTER,company,4,1
CO_CAPSA_CAPITAL_PARTNERS,CAPSA CAPITAL PARTNERS,company,11,1
CO_CAPSA_THERMAL_OASIS,CAPSA THERMAL OASIS,company,4,1
CO_CAPSULE_TUNISIENNE,LA CAPSULE TUNISIENNE,company,1,1
CO_CAPTAIN_SINDBAD,CAPTAIN SINDBAD,company,2,1
CO_CAPTEK,CAPTEK,company,1,0
CO_CAPTURE,CAPTURE,company,1,0
CO_CAP_3000_IMMOBILIERE,CAP 3000 IMMOBILIERE,company,3,1
CO_CAP_AGRI,CAP AGRI,company,1,0
CO_CAP_BANK,CAP BANK,company,2,1
CO_CAP_BETON,CAP BETON,company,1,0
CO_CAP_BON_BOIS,SOCIETE CAP BON DU BOIS,company,1,1
CO_CAP_BON_FRIGORIFIQUE,CAP BON FRIGORIFIQUE CBF,company,1,0
CO_CAP_BON_PLASTIC,CAP BON PLASTIC,company,1,1
CO_CAP_BON_RECYCLAGE,CAP BON RECYCLAGE,company,1,0
CO_CAP_BON_TRAVAUX,SOCIETE CAP BON DE TRAVAUX,company,1,1
CO_CAP_CARTHAGE,SOCIETE CAP CARTHAGE,company,3,1
CO_CAP_CARTHAGE_MEDITERRANEE,SOCIETE CAP CARTHAGE MEDITERRANEE,company,1,1
CO_CAP_CHAHIA,CAP CHAHIA,company,1,0
CO_CAP_GAMMARTH,CAP GAMMARTH,company,1,0
CO_CAP_GAMMARTH_LOISIRS,CAP GAMMARTH LOISIRS,company,3,0
