company_key,matricule,num_registre,identifiers_in_gazette,legal_form,legal_form_first,is_conversion,conversion_date,minority_forms,form_basis,forms_stated,n_forms_stated,rne_name_fr,rne_name_ar,rne_category,rne_year_creation,jort_label,org_entity_id,seed_org_id,first_seen,last_seen,n_events,n_persons,n_persons_seed_elite,n_persons_gazette_only
B01216192016,1482620K,B01216192016,1482620K,SARL,SARL,0,,,gazette_rubric,SARL:1,1,GLOBAL MANAGEMENT &  CONSULTING,قلوبال مانجمنت أند كونسولتينق ش م م,SOCIETE,2016,Société GLOBAL MANAGEMENT & CONSULTING GMC,CO_GENERALE_MAKNI_COMMERCE,,2016-10-25,2016-10-25,1,0,0,0
B012162014,1326746C,B012162014,1326746C,SARL,SARL,0,,,gazette_rubric,SARL:4,1,EZZITOUNA,شركة الزيتونة,SOCIETE,2014,Ezzitouna SARL,CO_EZZITOUNA,CO_EZZITOUNA,2013-12-08,2018-05-11,4,1,0,1
B012162019,1599773V,B012162019,1599773V,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE RAYMAR,شركة ريمار,SOCIETE,2019,RAYMAR,ORGE_b719b5492d3bcbc544d0,,2018-12-01,2018-12-01,2,1,0,1
B01216202011,1225054T,B01216202011,1225054T,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,SOCIETE GOLDEN STAR,النجمة الذهبية,SOCIETE,2011,Société Golden Star,ORGE_4f017d8bcb47a4307306,,2011-12-20,2011-12-20,2,1,0,1
B01216222018,1588216J,B01216222018,1588216J,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,BARNUM,بارنيم,SOCIETE,2018,BARNUM,ORGE_2fc4178f80571d61efd8,,2018-09-20,2018-09-20,2,1,0,1
B01216252015,1427455E,B01216252015,1427455E|B01216252015,SARL,SARL,0,,,gazette_rubric,SARL:4,1,STE 3 Y PRO IMMOBILIERE,شركة 3 ي برو العقارية,SOCIETE,2015,Société 3y Pro Immobilière SARL,ORGE_66991e6f1658eb028a82,,2015-11-06,2016-11-14,4,1,1,0
B01216262016,1482772B,B01216262016,1482772B,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,ايفنسيس بليس,SOCIETE,2016,EVENSYS PLUS,ORGE_d33f148793324fb08784,,2016-10-28,2016-10-28,2,1,0,1
B01216282018,1587631R,B01216282018,1587631R,SARL,SARL,0,,,gazette_rubric,SARL:2,1,WINSHOT,وينشوت,SOCIETE,2018,WINSHOT,ORGE_825bef189be85375f2ce,,2018-09-21,2018-09-21,2,1,0,1
B01216302012,1273541Y,B01216302012,1273541Y|B01216302012,SARL,SARL,0,,,gazette_rubric,SARL:1,1,EC2M,شركة أ.س.2م,SOCIETE,2012,EC2M Sarl,ORGE_8556fc00e555b5d5525b,,2013-11-11,2013-11-11,1,0,0,0
B01216312012,1273720Z,B01216312012,1273720Z,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE A.B FINANCES CONSULTING,شركة أ.ب كونسلتينق,SOCIETE,2012,AB FINANCES CONSULTING,CO_AB_FINANCES_CONSULTING,,2012-11-14,2012-11-14,2,1,1,0
B0121632004,870337P,B0121632004,870337P,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE ONS DE BATIMENTS ET EQUIPEMENTS,شركة أنس للبناء والتجهيزات,SOCIETE,2004,Société ONES,CO_EL_ONES,,2004-08-17,2004-08-17,2,2,0,2
B01216332018,1587293T,B01216332018,1587293T,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,SOCIETE OMRI ASSISTANCES ET SERVICES,شركة عمري للمساعدة والخدمات,SOCIETE,2018,OMRI ASSISTANCE ET SERVICE,ORGE_4082c7bce665951df766,,2018-09-21,2018-09-21,2,1,0,1
B01216342018,1588515S,B01216342018,1588515S,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,STE HALIM SCHOOL,حليم سكول,SOCIETE,2018,HALIM SCOOL,ORGE_de78226b42ff8933d04c,,2018-05-25,2018-05-25,1,0,0,0
B01216392018,1587692F,B01216392018,1587692F,SARL,SARL,0,,,gazette_rubric,SARL:2,1,COSMIC INDUSTRY,كوسميك  أندستري,SOCIETE,2018,COSMIC INDUSTRY,ORGE_ef9edea80f75236bc00a,,2018-09-18,2018-09-18,2,1,0,1
B01216442018,1587101T,B01216442018,1587101T,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,BRAINSOURCE,برانسورس,SOCIETE,2018,BRAINSOURCE,ORGE_bcf002dac8347ce8d179,,2018-09-24,2018-09-24,2,1,0,1
B01216462017,1538050C,B01216462017,1538050C,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,أونيفار ش ش م م,SOCIETE,2017,Sté UNIVERS,ORGE_b77801b75ff1065331f9,,2017-10-28,2017-10-28,2,1,0,1
B01216492010,1179902Y,B01216492010,1179902Y,SARL,SARL,0,,SA:1,gazette_rubric,SA:1|SARL:2,2,STE XENA DIFFUSION,قزينا ديفوزيون,SOCIETE,2010,SOCIETE XENA DIFFUSION,ORGE_6fbd3c713051c8969175,,2011-04-20,2012-02-25,3,1,0,1
B01216512015,1427571H,B01216512015,1427571H,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,مخابر الواحات ش ش م م,SOCIETE,2015,Sté BOUT'CHOUS,ORGE_cab1a7d5535094bb418d,,2015-11-13,2015-11-13,2,1,0,1
B01216552018,1589053M,B01216552018,1589053M,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE TALENTIUM,شركة تلنتيوم,SOCIETE,2018,TALENTIUM,ORGE_f6364ca88ade151beda2,,2018-10-02,2018-10-02,2,1,0,1
B01216582018,1587180K,B01216582018,1587180K,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SEEMANTOV TUNISIE,سيمانتوف تونيزي,SOCIETE,2018,SEEMANTOV TUNISIE,ORGE_eeebfee2b27d15cc8fa5,,2018-09-18,2018-09-18,2,1,0,1
B01216592012,1267745W,B01216592012,1267745W|B01216592012,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ABC DE TOURISME ET DE LOISIRS,شركة أ.ب.س للسياحة والترفيه,SOCIETE,2012,ABC pour l'achat d'un fonds de commerce,ORGE_3b3abf97d3da60193adb,,2012-12-25,2013-07-09,2,0,0,0
B01216592013,1324556P,B01216592013,1324556P|B01216592013,SARL,SARL,0,,,gazette_rubric,SARL:3,1,MY CONSULT,شركة ماي كونسلت ش م م,SOCIETE,2013,My Consult,ORGE_eac5bf6895b72dc05c6b,,2013-12-03,2014-12-16,3,1,0,1
B01216592016,1482304A,B01216592016,1482304A,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE TSARCATRING,تسار كاترينق,SOCIETE,2016,TSARCATERING SARL,ORGE_0c5b9cd3aa68eb58c703,,2016-10-05,2016-10-05,2,1,0,1
B01216602018,1588039K,B01216602018,1588039K,SARL,SARL,0,,,gazette_rubric,SARL:2,1,BIA SYSTEMS,بيا سيستامس,SOCIETE,2018,BIA SYSTEMS,ORGE_951ed157ece187d764f4,,2018-09-25,2018-09-25,2,1,0,1
B0121662019,1605531S,B0121662019,1605531S,SARL,SARL,0,,,gazette_rubric,SARL:2,1,CARTHAGE CERAMICS,قرطاج سيراميك,SOCIETE,2019,Carthage CERAMICS,ORGE_50f9aae04e650c39fd4a,,2019-01-02,2019-01-02,2,1,0,1
B01216622018,1589372A,B01216622018,1589372A,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE DES TECHNIQUE DE SECURITE MODERNES,شركة التقنيات الحماية الحديثة,SOCIETE,2018,Société DES TECHNIQUES DE SECURITE MODERNES,ORGE_feb4073e4e256f29be0f,,2018-09-21,2018-09-21,2,1,0,1
B01216632013,1324576T,B01216632013,1324576T|B01216632013,SA,SA,0,,,gazette_rubric,SA:4,1,TESYS,تازيس خ إ,SOCIETE,2013,"16, rue de l'Energie Solaire - Charguia I - 2035",ORGE_666ed1fde386fd9752b0,,2014-02-13,2015-04-17,4,0,0,0
B01216652018,1588548C,B01216652018,1588548C,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,ELMOUROUJ  DE PRODUCTION AGRICOLE,شركة المروج للانتاج الفلاحي,SOCIETE,2018,EL MOUROUJ DE PRODUCTION AGRICOLE,ORGE_945b3e8e4546d3003585,,2018-09-24,2018-09-24,2,1,0,1
B01216672016,1482444M,B01216672016,1482444M,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,عزيز كونتاكت ش ش م م,SOCIETE,2016,Sté Aziz Contact,ORGE_f61a70ebcf87f8519e53,,2016-11-12,2016-11-12,2,1,0,1
B01216672017,1537768G,B01216672017,1537768G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE AUDIT CONSEIL ET ASSISTANCE,شركة اوديت كونساي أسيستنس,SOCIETE,2017,Sté Audit Conseil et Assistance,ORGE_857adab4453a11af1b13,,2017-10-26,2017-10-26,2,1,0,1
B01216682018,1589374C,B01216682018,1589374C,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,NEW GENERATION CONCEPT,تصميم الجيل الجديد,SOCIETE,2018,NEW GENERATION CONCEPT,ORGE_c0bbd5ab168c4686c174,,2018-10-04,2018-10-04,2,1,0,1
B01216692012,1273807F,B01216692012,1273807F,SARL,SARL,0,,,gazette_rubric,SARL:3,1,MEDITERRANEAN BUSINESS DEVELOPEMENT,المتوسطية لتطوير الأعمال ش م م,SOCIETE,2012,Société Méditerranéen Business Développement -SARL,ORGE_5bafedee4b31e0d87a54,,2012-11-16,2012-11-16,3,2,0,2
B01216692016,1482831V,B01216692016,1482831V,SARL,SARL,0,,,gazette_rubric,SARL:2,1,TASSILI,تاسيلي للخدمات,SOCIETE,2016,TASSILI POUR LE SERVICE,ORGE_c0fdb81af69e22b95d13,,2016-10-11,2016-10-11,2,1,0,1
B01216722016,1481865B,B01216722016,1481865B,SARL,SARL,0,,,gazette_rubric,SARL:1,1,365 LUNDIS,365 لاندي,SOCIETE,2016,365 LUNDIS SARL,ORGE_dff210e5a5101c8a4dc6,,2016-10-26,2016-10-26,1,0,0,0
B01216732016,1482422F,B01216732016,1482422F,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,,شركة فاتن للاتصالات ش ش م م,SOCIETE,2016,Sté Feten Communication,ORGE_75707af33775e37ededa,,2016-11-12,2016-11-12,1,0,0,0
B01216742016,1482433J,B01216742016,1482433J,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,MAGNA SERVICES,شركة منا للخدمات ش ش م م,SOCIETE,2016,Sté Magna Services,ORGE_d86b447b01c04cf5c791,,2016-11-12,2016-11-12,2,1,0,1
B01216802018,1589163S,B01216802018,1589163S,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE B Z,شركة ب زاد,SOCIETE,2018,Société BZ,ORGE_2afb2282048adf674457,,2018-10-02,2018-10-02,2,1,0,1
B01216822017,1538115C,B01216822017,1538115C,SARL,SARL,0,,,gazette_rubric,SARL:2,1,Sté AFRICAIN ENGEENIRING SERVICES,أفريكان أنجنيرينق سرفيس ش م م,SOCIETE,2017,Sté AFRICAIN ENGINEERING SERVICES,ORGE_120a0471e480ee737f34,,2017-10-30,2017-10-30,2,1,0,1
B01216852012,1273811B,B01216852012,1273811B|B01216852012,SARL,SARL,0,,,gazette_rubric,SARL:5,1,,بروجكتاو ش م م,SOCIETE,2012,Société Project AO,ORGE_a68f42755b5485b617bf,,2013-07-02,2017-05-08,5,2,0,2
B01216852018,1588033D,B01216852018,1588033D,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,ك ب م ب كونسيلتينق,SOCIETE,2018,KBMB CONSULTING,ORGE_58041968fa831ee1120d,,2018-09-07,2018-09-07,2,1,0,1
B01216862017,1536683Y,B01216862017,1536683Y,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,STE INTERNATIONALE DES SERVICES LOGISTIQUES,الشركة العالمية للخدمات اللوجستية,SOCIETE,2017,Société INTERNATIONAL DE SERVICE,ORGE_8d021edfb0fe1d6b922d,,2017-10-10,2017-10-10,1,0,0,0
B01216872010,1179541S,B01216872010,1179541S|B01216872010,SARL,SARL,0,,,gazette_and_register_name_agree,SARL:6,1,STE.MULTIEVENTS SARL,شركة مولتي إفنتس,SOCIETE,2010,Société MULTIEVENTS SARL,ORGE_6ca53749a0249c14d2cc,,2011-06-28,2015-12-25,6,2,0,2
B01216882016,1482647X,B01216882016,1482647X,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,ب أ أم أ سرفيس,SOCIETE,2016,Sté BE MA SERVICE,ORGE_b66cce7e1fcf36394107,,2016-11-12,2016-11-12,2,1,0,1
B01216902011,1225062T,B01216902011,1225062T,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE LE TABLEAUTIER,شركة لتبلوتيي,SOCIETE,2011,Société Le Tableautier,ORGE_6798cb63524eba52be9d,,2011-12-07,2014-05-21,2,1,0,1
B0121692008,987404A,B0121692008,B0121692008,SARL,SARL,0,,,gazette_rubric,SARL:8,1,STE FUTUR TECNOLOGIES LTD FTL,تكنولوجيا المستقبل,SOCIETE,2008,Société Futur Technologies FTL,ORGE_bd3723b4cbb80c0deda3,,2010-06-17,2014-03-13,8,3,0,3
B01216932013,1324570M,B01216932013,1324570M,SARL,SARL,0,,,gazette_rubric,SARL:1,1,NET & CLEAN,نات أند كلين ش م م,SOCIETE,2013,Sté NET & CLEAN,ORGE_4eb922207e66b1ea3062,,2013-12-02,2013-12-02,1,0,0,0
B01216942016,1482518N,B01216942016,1482518N,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,ها.ك للاستشارة ش ش م م,SOCIETE,2016,HK CONSULTING,CO_HK_CONSULTING,,2016-10-25,2016-10-25,2,1,0,1
B01216952012,1273735G,B01216952012,1273735G,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,RMTEX,أرام تاكس ش ش م م,SOCIETE,2012,RMTEX,ORGE_575dba2264e68eef27f7,,2012-10-31,2012-10-31,2,1,0,1
B01216972016,1482598F,B01216972016,1482598F,SARL,SARL,0,,,gazette_rubric,SARL:6,1,STE TUNISIA PROTECTION & GARDIENNAGE TPG,شركة تونيزيا بروتاكشن & قرديناج ت ب ج,SOCIETE,2016,Sté Tunisia Protection & Services,ORGE_30062693761a9903ed6c,,2016-10-31,2023-01-16,6,3,0,3
B01217012012,1272100W,B01217012012,1272100W,SA,SARL,1,2017-02-28,SA:2,gazette_rubric,SA:2|SARL:2,2,STE GISTAN,شركة جيستون,SOCIETE,2012,GISTAN,CO_GISTAN,CO_GISTAN,2012-11-18,2017-02-28,4,3,2,1
B0121702006,333788Y,B0121702006,B0121702006,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE SIFEP,شركة سيفاب,SOCIETE,2006,Société SIFEP,ORGE_8ee1f02d98a126dcfd1f,,2007-09-15,2013-10-01,2,1,1,0
B01217042018,1589032G,B01217042018,1589032G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE STARTEC PLUS,شركة ستار تاك بلوس,SOCIETE,2018,Société Startec Plus,ORGE_e69e5ba095866e616be9,,2018-10-10,2018-10-10,2,1,0,1
B01217052012,1270641N,B01217052012,1270641N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE TARVOS INTERNATIONAL,شركة تارفوس أنترناسيونال,SOCIETE,2012,Tarvos International,ORGE_58c83486cdf5b0297ee0,,2012-10-17,2012-10-17,2,1,0,1
B01217052016,1482995Q,B01217052016,1482995Q|B01217052016,SARL,SUARL,1,2016-12-22,SUARL:2,gazette_rubric,SARL:3|SUARL:2,2,T 4 COACHING,ت 4 كوتشينق,SOCIETE,2016,Société International Leadership Consultants ILC,CO_INTERNATIONAL_TELE_CONSULTANTS,,2016-10-03,2019-10-14,5,1,0,1
B01217092010,1174646E,B01217092010,1174646E,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE TUNISIENNE DE TRAVAUX ET DE SERVICES,الشركة التونسية للاشغال والخدمات,SOCIETE,2010,Société Tunisienne de Travaux et Services S,ORGE_3f22f930b4ecde7593f4,,2010-12-20,2010-12-20,2,1,0,1
B01217092016,1482480R,B01217092016,1482480R,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ABETEC INDUSTRIES ET SERVICES,أبتاك صناعة وخدمات ش م م,SOCIETE,2016,ABETEC INDUSTRIES SERVICES,ORGE_f5f20f1215f823f08fa5,,2016-10-20,2016-10-20,2,1,0,1
B01217162014,1373179G,B01217162014,1373179G,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,STE PROBA,شركة بروبا,SOCIETE,2014,PROBA,ORGE_cc4dcc6df7788eda70dd,,2014-11-03,2014-11-03,2,1,0,1
B01217182013,1324719Q,B01217182013,1324719Q|B01217182013,SARL,SARL,0,,,gazette_rubric,SARL:9,1,MEDITERRANEAN  TEXTILE COMPANY,ماديتيراني تكستيل كمباني ش م م,SOCIETE,2013,Mediterranean Textile Company» M,ORGE_e3743e6fa40cb0b26364,,2013-12-02,2015-05-27,9,3,0,3
B012172016,1434134G,B012172016,1434134G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE TEAMUP,شركة تيماب,SOCIETE,2016,Sté Teamup Capital : 1,ORGE_d0545e70b1b93d825d0b,,2016-01-07,2016-01-07,2,1,0,1
B012172019,1600166V,B012172019,1600166V,SARL,SARL,0,,,gazette_rubric,SARL:2,1,BOULANGERIE MAMI,شركة مخبزة مامي,SOCIETE,2019,Boulangerie Mami,ORGE_7a46d853806bd023c29b,,2018-11-26,2018-11-26,2,1,0,1
B0121722016,1438978N,B0121722016,1438978N,SARL,SARL,0,,,gazette_rubric,SARL:1,1,CONSULTIM - IT,شركة كنسلتيم - إت,SOCIETE,2016,"Sté Consultim IT, Capital : 30",ORGE_496a9d5c55bcd03bd44a,,2016-01-29,2016-01-29,1,0,0,0
B01217222016,1482277Q,B01217222016,1482277Q,SARL,SARL,0,,,gazette_rubric,SARL:2,1,Sté CARTAGEX,شركة كارتاجاكس ش م م,SOCIETE,2016,Société CARTAGEX SARL,ORGE_8750569796091fbcd6a8,,2016-11-04,2016-11-04,2,1,0,1
B01217232013,1324561L,B01217232013,1324561L|B01217232013,SARL,SARL,0,,,gazette_rubric,SARL:6,1,Sté NOMADEX,شركة نومادكس ش م م,SOCIETE,2013,NOMADEX,ORGE_3f3bba87b56f26c19e7b,,2013-11-14,2017-05-30,6,2,0,2
B01217312012,1271281N,B01217312012,1271281N,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,,ماكسي شوسير ش ش م م,SOCIETE,2012,Maxxi Chaussures,ORGE_dcbe050eeaf78212a0f6,,2012-10-25,2012-10-25,1,0,0,0
B0121732018,1550848L,B0121732018,1550848L|B0121732018,SARL,SARL,0,,,gazette_rubric,SARL:4,1,STE O D L E T,أودلات,SOCIETE,2018,ODLET,ORGE_cc3e9a409c91a4db5109,,2018-01-22,2018-12-17,4,2,0,2
B01217342016,1482010N,B01217342016,1482010N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,هالث أند سبا ش م م,SOCIETE,2016,Sté Health And SPA,ORGE_b9535db25fbfc1a7c1a3,,2016-10-26,2016-10-26,2,1,0,1
B01217382016,1478384N,B01217382016,1478384N,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,,ل م للاستشارة,SOCIETE,2016,Sté L M CONSEIL,ORGE_e279f2a76c92f094890d,,2016-11-04,2016-11-04,1,0,0,0
B01217392013,1306469P,B01217392013,1306469P,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,,شركة اليسر,SOCIETE,2013,Société El Yosr,CO_EL_YOSR,,2013-07-01,2013-07-01,1,0,0,0
B0121742016,1439108B,B0121742016,1439108B,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE MODHILA,شركة مذهلة,SOCIETE,2016,"Sté Modhila, capital : 10",ORGE_e441d626151ceb992ae5,,2016-02-09,2016-02-09,2,1,0,1
B0121742019,1605375Z,B0121742019,1605375Z,SARL,SARL,0,,,gazette_rubric,SARL:2,1,BYGVISION,بيق فيزيون,SOCIETE,2019,Société BYGVISION,ORGE_654992a97b3800f74c09,,2019-01-04,2019-01-04,2,1,0,1
B01217502012,1273894X,B01217502012,1273894X|B01217502012,SA,SA,0,,,gazette_rubric,SA:10,1,PRINT PRO,برينت برو,SOCIETE,2012,Société PRINT PRO,CO_PRINT_PRO,CO_PRINT_PRO,2012-11-14,2017-10-16,10,3,2,1
B01217512013,1324587X,B01217512013,B01217512013,SARL,SARL,0,,,gazette_rubric,SARL:2,1,MARNEHA,مارنايا ش م م,SOCIETE,2013,Société MARNEHA» SARL,ORGE_c70efdaa5026a703e5e3,,2015-05-03,2015-05-03,2,0,0,0
B01217532015,1427688W,B01217532015,1427688W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,Sté SERPE CUIR PRECIEUX,سارب كوير بريسو ش م م,SOCIETE,2015,SERPE Cuir Précieux,ORGE_1edf1d7c3a5ade7d4e1f,,2015-11-13,2015-11-13,2,1,0,1
B01217562014,1373203N,B01217562014,1373203N|B01217562014,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SITA SOFT WARE,سيتا سوفتوار,SOCIETE,2014,Société SITA SOFTWARE SARL,ORGE_1f1a924ad49247f06a87,,2016-08-30,2016-08-30,1,0,0,0
B01217602016,1483012V,B01217602016,1483012V,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,كوليزيوم للبناء و التطوير ش م م,SOCIETE,2016,Société COLISEUM DE CONSTRUCTION ET DE DEVELOPPEMENT,ORGE_29147912eeccfd27fefb,,2016-11-02,2016-11-02,2,1,0,1
B01217632010,1177933X,B01217632010,1177933X,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE HIRO ADVERTISING,هيرو أدفرتيسنق,SOCIETE,2010,Société HIRO ADVERTISING,ORGE_6bd59b83954674c5ed4f,,2010-11-10,2010-11-10,2,1,0,1
B01217692012,1273988C,B01217692012,1273988C,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,أر مار قلوب ترانس ش م م,SOCIETE,2012,Société Air Mer Globe Trans,CO_GLOBE,,2012-10-24,2012-10-24,2,1,0,1
B01217732013,1324911N,B01217732013,1324911N|B01217732013,SARL,SARL,0,,,gazette_rubric,SARL:2,1,KOKO RENT A CAR,كوكو رانت كار,SOCIETE,2013,Société KOKO RENT CAR,ORGE_9fd42a8690ce6966448c,,2013-12-10,2014-04-21,2,1,0,1
B01217742018,1588688P,B01217742018,1588688P,SARL,SARL,0,,,gazette_rubric,SARL:2,1,IMPPERIAL SECURITY,الامبراطور للحراسة,SOCIETE,2018,Professional security and services,ORGE_d128aa8f6bf1e99cd188,,2018-09-18,2018-09-18,2,1,0,1
B01217792015,1427884Y,B01217792015,B01217792015,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,EMBOLO,إمبولو,SOCIETE,2015,Société RESTAURANT EL JADAWI,ORGE_dd9748d4bdd877879bb7,,2017-12-15,2017-12-15,2,0,0,0
B01217802013,1324622G,B01217802013,1324622G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,أودسكو أنترناسيونال ش م م,SOCIETE,2013,AUDASCO INTERNATIONAL,ORGE_159d18f1dc3a9b30bfe6,,2013-11-26,2013-11-26,2,1,0,1
B0121782017,1496065C,B0121782017,1496065C,SARL,SARL,0,,,gazette_rubric,SARL:2,1,IR TRADING COMPANY,إ ر ترادنق كمباني ش م م,SOCIETE,2017,Sté IR Trading Company,ORGE_1f4a6079939876fe6b65,,2017-01-23,2017-01-23,2,1,0,1
B0121782019,1605316M,B0121782019,1605316M,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,STE 2IGA,شركة 2 إ ج أ,SOCIETE,2019,2 IGA,ORGE_3a4afaf0c420755323e2,,2019-01-15,2019-01-15,2,1,0,1
B01217822016,1482060Z,B01217822016,1482060Z,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE IMMOBILIERE EL GHANJA,شركة عقارية الغنجة,SOCIETE,2016,Immobilière EL GHANJA,ORGE_fe536254eecb84f35038,,2016-10-24,2016-10-24,2,1,0,1
B01217842012,1272890N,B01217842012,1272890N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,CONSEIL STRATEGIE DEVELOPPEMENT,استشارة استراتيجية تنمية ش م م,SOCIETE,2012,Conseil Stratégie Développement,ORGE_fecbff6a501555a3bab8,,2012-11-24,2012-11-24,2,1,0,1
B01217862014,1374037X,B01217862014,1374037X|B01217862014,SARL,SARL,0,,,gazette_rubric,SARL:15,1,MIDATEC,ميداتاك ش م م,SOCIETE,2014,MIDATEC,ORGE_49354bc5b6632bfba8cd,,2014-11-07,2017-10-27,15,7,0,7
B01217872015,1427921K,B01217872015,1427921K,SARL,SARL,0,,,gazette_rubric,SARL:2,1,LE VESTIAIRE,لو فستيار ش م م,SOCIETE,2015,d'un montant de cinq cent mille (500,ORGE_1ef006a33278ae21a1ed,CO_VESTIAIRE,2016-08-29,2016-08-29,2,0,0,0
B01217922014,1374100L,B01217922014,1374100L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE RA.MA,شركة راما,SOCIETE,2014,RA-MA SARL,ORGE_ec02a2e2aa9b4bf8106d,,2014-11-14,2014-11-14,2,1,0,1
B01217942014,1374036W,B01217942014,1374036W,SARL,SARL,0,,,gazette_rubric,SARL:1,1,Sté DU NORD DISTRIBUTION,شركة الشمال للتوزيع ش م م,SOCIETE,2014,Société du Nord Pour Distribution,ORGE_56eed0a55e1f71d1ab10,,2015-05-11,2015-05-11,1,1,0,1
B01217942017,1537669E,B01217942017,1537669E|B01217942017,SARL,SARL,0,,,gazette_rubric,SARL:5,1,STE L ' AVENIR,شركة المستقبل,SOCIETE,2017,Société L'AVENIR,ORGE_31b399bdd5be92339243,,2017-10-19,2018-01-10,5,4,0,4
B01217992011,1224217Q,B01217992011,1224217Q,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ALGERIE TUNISIE SERVICES,الشركة الجزائرية التونسية للخدمات,SOCIETE,2011,Sté ALTU SERVICES,ORGE_768c3452b4f90b678193,,2011-12-22,2011-12-22,2,1,0,1
B01218012016,1477302P,B01218012016,1477302P,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE INTERNATIONAL CONSULTING,شركة أنترناسيونال كونسلتينغ,SOCIETE,2016,Société INTERNATIONAL CONSULTING,ORGE_7e735abeff3bdc08e15f,,2016-09-22,2016-09-22,2,1,0,1
B0121802010,1133180P,B0121802010,1133180P,SARL,SARL,0,,,gazette_rubric,SARL:4,1,NATIS T. I,ناتيس تونيق أنفوتينمنت,SOCIETE,2010,NATIS Tuning & Infotainment,ORGE_3d867e978c5c237a4328,,2010-01-26,2010-09-29,4,2,0,2
B0121802017,1496038Z,B0121802017,1496038Z|B0121802017,SARL,SARL,0,,,gazette_rubric,SARL:3,1,DIDON SHIP MANAGEMENT and REPAIR,ديدون شيب منجمنت أند ربير ش م م,SOCIETE,2017,Didon Ship Management and Repair,ORGE_631877745aba631d828a,,2017-01-26,2017-02-20,3,1,1,0
B01218032012,1273941L,B01218032012,1273941L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,BOUDJEBEL TRADE,شركة بوجبل للتجارة ش م م,SOCIETE,2012,Société Boudjebel Trade,ORGE_2018cfb3dc4be52604ac,,2012-11-09,2012-11-09,2,1,0,1
B01218042015,1427595R,B01218042015,1427595R,SARL,SARL,0,,,gazette_rubric,SARL:2,1,S.B.J HEALTHCARE,س.ب.ج هيلثكار ش م م,SOCIETE,2015,Sté SBJ Healthcare,ORGE_eded0ec760d8b311d8e4,,2015-11-13,2015-11-13,2,1,0,1
