suspect_id,kind,left_id,left_label,right_id,right_label,basis,detail,would_connect_persons
SH_0000385,split_organisation,CO_BLUE_STAR,BLUE STAR,ORGE_a5102edcb694c95fde4a,ORGE_a5102edcb694c95fde4a,shared_registre_commerce,registre_commerce=B0979482008 on both nodes,0
SH_0000386,split_organisation,CO_BOISSONS_CAP_BON_SBC,SOCIETE BOISSONS DU CAP BON SBC,CO_STEEL_BULDING_CONCEPT_TUNISIE,STEEL BULDING CONCEPT TUNISIE SBC,shared_matricule_fiscal,matricule_fiscal=783152T on both nodes,0
SH_0000387,split_organisation,CO_BOISSONS_CAP_BON_SBC,SOCIETE BOISSONS DU CAP BON SBC,CO_STEEL_BULDING_CONCEPT_TUNISIE,STEEL BULDING CONCEPT TUNISIE SBC,shared_registre_commerce,registre_commerce=B16282002 on both nodes,0
SH_0000388,split_organisation,CO_BOLERIO,BOLERIO,CO_CEREALIS,CEREALIS,shared_registre_commerce,registre_commerce=B2440422009 on both nodes,4
SH_0000389,split_organisation,CO_BON_PRIX,BON PRIX,ORGE_adf790504d6fbf88b968,ORGE_adf790504d6fbf88b968,shared_registre_commerce,registre_commerce=B13951998 on both nodes,0
SH_0000390,split_organisation,CO_BOUCHAMAOUI_A_R_INDUSTRIES,SOCIETE BOUCHAMAOUI A & R INDUSTRIES,CO_BOUCHAMAOUI_INDUSTRIES,SOCIETE BOUCHAMAOUI INDUSTRIES,shared_matricule_fiscal,matricule_fiscal=496664N on both nodes,0
SH_0000391,split_organisation,CO_BOUCHAMAOUI_A_R_INDUSTRIES,SOCIETE BOUCHAMAOUI A & R INDUSTRIES,CO_BOUCHAMAOUI_INDUSTRIES,SOCIETE BOUCHAMAOUI INDUSTRIES,shared_registre_commerce,registre_commerce=B192421999 on both nodes,0
SH_0000392,split_organisation,CO_BRAHIM_COMMERCE,SOCIETE BRAHIM DE COMMERCE,CO_IBRAHIM_COMMERCE,IBRAHIM DE COMMERCE,shared_matricule_fiscal,matricule_fiscal=1317874J on both nodes,0
SH_0000393,split_organisation,CO_BRAVO,BRAVO,ORGE_6c96786feb4b2b806a13,ORGE_6c96786feb4b2b806a13,shared_registre_commerce,registre_commerce=B149962002 on both nodes,0
SH_0000394,split_organisation,CO_BRINK_FORD_IMMOBILIERE,CO_BRINK_FORD_IMMOBILIERE,ORGE_0fd900c587b34a747df0,ORGE_0fd900c587b34a747df0,shared_registre_commerce,registre_commerce=B24171132009 on both nodes,0
SH_0000395,split_organisation,CO_BRIQUETERIE_ALI_MHENI,BRIQUETERIE ALI MHENI,ORGE_462d37877c2076c9bc69,ORGE_462d37877c2076c9bc69,shared_matricule_fiscal,matricule_fiscal=9083K on both nodes,0
SH_0000396,split_organisation,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_EL_FAOUZ,EL FAOUZ,shared_matricule_fiscal,matricule_fiscal=1017737F on both nodes,0
SH_0000397,split_organisation,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_TEJRA,SOCIETE TEJRA,shared_matricule_fiscal,matricule_fiscal=1017737F on both nodes,0
SH_0000398,split_organisation,CO_EL_FAOUZ,EL FAOUZ,CO_TEJRA,SOCIETE TEJRA,shared_matricule_fiscal,matricule_fiscal=1017737F on both nodes,0
SH_0000399,split_organisation,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_EL_FAOUZ,EL FAOUZ,shared_registre_commerce,registre_commerce=B2557942007 on both nodes,0
SH_0000400,split_organisation,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_BRIQUETERIE_EL_FAOUZ_SUD_BFS,CO_TEJRA,SOCIETE TEJRA,shared_registre_commerce,registre_commerce=B2557942007 on both nodes,0
SH_0000401,split_organisation,CO_EL_FAOUZ,EL FAOUZ,CO_TEJRA,SOCIETE TEJRA,shared_registre_commerce,registre_commerce=B2557942007 on both nodes,0
SH_0000402,split_organisation,CO_BS_INVEST_HOLDING,BS INVEST HOLDING,CO_BS_INVEST_SICAF,BS INVEST SICAF,shared_matricule_fiscal,matricule_fiscal=1060783J on both nodes,0
SH_0000403,split_organisation,CO_BUSINESS_CONSULTING_SERVICES,BUSINESS CONSULTING SERVICES,CO_PHENIX,PHENIX,shared_registre_commerce,registre_commerce=B0631872004 on both nodes,2
SH_0000404,split_organisation,CO_BUSINESS_TOWERS,BUSINESS TOWERS,CO_HORCHANI_BUSINESS_TOWERS,HORCHANI BUSINESS TOWERS,shared_matricule_fiscal,matricule_fiscal=833998P on both nodes,0
SH_0000405,split_organisation,CO_BUSINESS_TOWERS,BUSINESS TOWERS,CO_L_IMMOBILIERE_EXPROM,SOCIETE L'IMMOBILIERE EXPROM,shared_matricule_fiscal,matricule_fiscal=833998P on both nodes,0
SH_0000406,split_organisation,CO_HORCHANI_BUSINESS_TOWERS,HORCHANI BUSINESS TOWERS,CO_L_IMMOBILIERE_EXPROM,SOCIETE L'IMMOBILIERE EXPROM,shared_matricule_fiscal,matricule_fiscal=833998P on both nodes,0
SH_0000407,split_organisation,CO_BUSINESS_TOWERS,BUSINESS TOWERS,CO_HORCHANI_BUSINESS_TOWERS,HORCHANI BUSINESS TOWERS,shared_registre_commerce,registre_commerce=B120082003 on both nodes,0
SH_0000408,split_organisation,CO_BUSINESS_TOWERS,BUSINESS TOWERS,CO_L_IMMOBILIERE_EXPROM,SOCIETE L'IMMOBILIERE EXPROM,shared_registre_commerce,registre_commerce=B120082003 on both nodes,0
SH_0000409,split_organisation,CO_HORCHANI_BUSINESS_TOWERS,HORCHANI BUSINESS TOWERS,CO_L_IMMOBILIERE_EXPROM,SOCIETE L'IMMOBILIERE EXPROM,shared_registre_commerce,registre_commerce=B120082003 on both nodes,0
SH_0000410,split_organisation,CO_BVM,SOCIETE BVM,ORGE_f4df7bb9c1b74b2b35bd,ORGE_f4df7bb9c1b74b2b35bd,shared_registre_commerce,registre_commerce=B125142001 on both nodes,0
SH_0000411,split_organisation,CO_CAFE_DIXI,SOCIETE CAFE DIXI,CO_CAFE_DIXSI,CAFE DIXSI,shared_registre_commerce,registre_commerce=B01108432009 on both nodes,0
SH_0000412,split_organisation,CO_CAFE_PATISSERIE_SAADA,SOCIETE CAFE ET PATISSERIE SAADA,CO_ESSAADA,SOCIETE ESSAADA,shared_matricule_fiscal,matricule_fiscal=1374366M on both nodes,0
SH_0000413,split_organisation,CO_CAFE_PATISSERIE_SAADA,SOCIETE CAFE ET PATISSERIE SAADA,CO_MUTUELLE_BASE_SERVICES_AGRICOLES_EL_FALAH,SOCIETE MUTUELLE DE BASE DES SERVICES AGRICOLES EL-FALAH,shared_matricule_fiscal,matricule_fiscal=1374366M on both nodes,0
SH_0000414,split_organisation,CO_ESSAADA,SOCIETE ESSAADA,CO_MUTUELLE_BASE_SERVICES_AGRICOLES_EL_FALAH,SOCIETE MUTUELLE DE BASE DES SERVICES AGRICOLES EL-FALAH,shared_matricule_fiscal,matricule_fiscal=1374366M on both nodes,0
SH_0000415,split_organisation,CO_CAN_LIGNE_BLEUE,CAN LIGNE BLEUE,CO_COMPAGNIE_AFRICAINE_NETTOYAGE,COMPAGNIE AFRICAINE DE NETTOYAGE,shared_registre_commerce,registre_commerce=B111092003 on both nodes,0
SH_0000416,split_organisation,CO_CAPS,CAPS,ORGE_7588bbcebcef9c69b67c,ORGE_7588bbcebcef9c69b67c,shared_registre_commerce,registre_commerce=B24104102010 on both nodes,0
SH_0000417,split_organisation,CO_CAP_BON_FRIGORIFIQUE,CAP BON FRIGORIFIQUE CBF,ORGE_bc5eec841007cf2518d7,ORGE_bc5eec841007cf2518d7,shared_matricule_fiscal,matricule_fiscal=20792F on both nodes,0
SH_0000418,split_organisation,CO_CAP_CARTHAGE_MEDITERRANEE,CO_CAP_CARTHAGE_MEDITERRANEE,ORGE_41efe6a70d55dc8c18f7,ORGE_41efe6a70d55dc8c18f7,shared_matricule_fiscal,matricule_fiscal=14973W on both nodes,0
SH_0000419,split_organisation,CO_CAP_CARTHAGE_MEDITERRANEE,CO_CAP_CARTHAGE_MEDITERRANEE,ORGE_e1b8e6fa16ae6a55fd7b,ORGE_e1b8e6fa16ae6a55fd7b,shared_matricule_fiscal,matricule_fiscal=14973W on both nodes,0
SH_0000420,split_organisation,ORGE_41efe6a70d55dc8c18f7,ORGE_41efe6a70d55dc8c18f7,ORGE_e1b8e6fa16ae6a55fd7b,ORGE_e1b8e6fa16ae6a55fd7b,shared_matricule_fiscal,matricule_fiscal=14973W on both nodes,0
SH_0000421,split_organisation,CO_CARRELAGES_CHOISIS_GABES_C_C_G,LES CARRELAGES CHOISIS DE GABES - C.C.G,ORGE_84430446fdb903cc6da1,ORGE_84430446fdb903cc6da1,shared_matricule_fiscal,matricule_fiscal=3624R on both nodes,0
SH_0000422,split_organisation,CO_CARRELAGES_CHOISIS_GABES_C_C_G,LES CARRELAGES CHOISIS DE GABES - C.C.G,ORGE_e01684a29edfa9c38669,ORGE_e01684a29edfa9c38669,shared_matricule_fiscal,matricule_fiscal=773562D on both nodes,0
SH_0000423,split_organisation,CO_CARRELAGES_CHOISIS_GABES_C_C_G,LES CARRELAGES CHOISIS DE GABES - C.C.G,ORGE_e93eeaaff4270cf0ae1e,ORGE_e93eeaaff4270cf0ae1e,shared_matricule_fiscal,matricule_fiscal=349561L on both nodes,0
SH_0000424,split_organisation,CO_CARRELAGES_CHOISIS_GABES_C_C_G,LES CARRELAGES CHOISIS DE GABES - C.C.G,ORGE_e01684a29edfa9c38669,ORGE_e01684a29edfa9c38669,shared_registre_commerce,registre_commerce=B156782001 on both nodes,0
SH_0000425,split_organisation,CO_CARRELAGES_CHOISIS_GABES_C_C_G,LES CARRELAGES CHOISIS DE GABES - C.C.G,ORGE_e93eeaaff4270cf0ae1e,ORGE_e93eeaaff4270cf0ae1e,shared_registre_commerce,registre_commerce=B159531996 on both nodes,0
SH_0000426,split_organisation,CO_CARRIERES_MARBRE,CO_CARRIERES_MARBRE,CO_CARRIERES_MARBRE_THALA_SOCAMAT,SOCIETE DES CARRIERES DE MARBRE THALA SOCAMAT,shared_registre_commerce,registre_commerce=B1113501998 on both nodes,0
SH_0000427,split_organisation,CO_CARTE,SOCIETE CARTE,CO_COMPAGNIE_D_ASSURANCES_REASSURANCES_TUNISO_EUROPEENNE_CARTE,CO_COMPAGNIE_D_ASSURANCES_REASSURANCES_TUNISO_EUROPEENNE_CARTE,shared_matricule_fiscal,matricule_fiscal=205M on both nodes,1
SH_0000428,split_organisation,CO_CARTE,SOCIETE CARTE,CO_CARTE_VIE,CARTE VIE,shared_matricule_fiscal,matricule_fiscal=1180567V on both nodes,0
SH_0000429,split_organisation,CO_CARTE_VIE,CARTE VIE,CO_RADIO_IBTISSAMA_FM_RADIO_IFM,RADIO IBTISSAMA FM RADIO IFM,shared_registre_commerce,registre_commerce=B01221282010 on both nodes,0
SH_0000430,split_organisation,CO_CARTHAGE_MEDICAL,SOCIETE CARTHAGE MEDICAL,ORGE_ba3f0d6d0592422f8fe8,ORGE_ba3f0d6d0592422f8fe8,shared_matricule_fiscal,matricule_fiscal=10383318S on both nodes,0
SH_0000431,split_organisation,CO_CARTHAGE_MEDICAL,SOCIETE CARTHAGE MEDICAL,ORGE_ba3f0d6d0592422f8fe8,ORGE_ba3f0d6d0592422f8fe8,shared_registre_commerce,registre_commerce=B159292008 on both nodes,0
SH_0000432,split_organisation,CO_CARTHAGE_MEUBLE,SOCIETE CARTHAGE MEUBLE,CO_CARTHAGO,CARTHAGO SA,shared_matricule_fiscal,matricule_fiscal=1217318C on both nodes,0
SH_0000433,split_organisation,CO_CASA_SHOP,CASA SHOP,CO_MUTUELLE_BASE_SERVICES_AGRICOLES_EL_FALAH,SOCIETE MUTUELLE DE BASE DES SERVICES AGRICOLES EL-FALAH,shared_matricule_fiscal,matricule_fiscal=873914P on both nodes,0
SH_0000434,split_organisation,CO_CASA_SHOP,CASA SHOP,CO_CIVILE_UNION_FRANCO_ITALIENNE,SOCIETE CIVILE UNION FRANCO ITALIENNE,shared_registre_commerce,registre_commerce=C15211997 on both nodes,0
SH_0000435,split_organisation,CO_CELLECOM,CELLECOM,ORGE_1d182b1e2e9d538b9411,ORGE_1d182b1e2e9d538b9411,shared_matricule_fiscal,matricule_fiscal=624926H on both nodes,0
SH_0000436,split_organisation,CO_CELLECOM,CELLECOM,ORGE_317b07ecbf8eaf2d04fa,ORGE_317b07ecbf8eaf2d04fa,shared_matricule_fiscal,matricule_fiscal=1170Y on both nodes,0
SH_0000437,split_organisation,CO_CELLECOM,CELLECOM,ORGE_af95609c86ae95b800d2,ORGE_af95609c86ae95b800d2,shared_matricule_fiscal,matricule_fiscal=1170Y on both nodes,0
SH_0000438,split_organisation,CO_CELLECOM,CELLECOM,ORGE_edd848a0e6a35777de8f,ORGE_edd848a0e6a35777de8f,shared_matricule_fiscal,matricule_fiscal=1170Y on both nodes,0
SH_0000439,split_organisation,ORGE_317b07ecbf8eaf2d04fa,ORGE_317b07ecbf8eaf2d04fa,ORGE_af95609c86ae95b800d2,ORGE_af95609c86ae95b800d2,shared_matricule_fiscal,matricule_fiscal=1170Y on both nodes,0
SH_0000440,split_organisation,ORGE_317b07ecbf8eaf2d04fa,ORGE_317b07ecbf8eaf2d04fa,ORGE_edd848a0e6a35777de8f,ORGE_edd848a0e6a35777de8f,shared_matricule_fiscal,matricule_fiscal=1170Y on both nodes,0
SH_0000441,split_organisation,ORGE_af95609c86ae95b800d2,ORGE_af95609c86ae95b800d2,ORGE_edd848a0e6a35777de8f,ORGE_edd848a0e6a35777de8f,shared_matricule_fiscal,matricule_fiscal=1170Y on both nodes,0
SH_0000442,split_organisation,CO_CELLECOM,CELLECOM,ORGE_317b07ecbf8eaf2d04fa,ORGE_317b07ecbf8eaf2d04fa,shared_registre_commerce,registre_commerce=B1121621996 on both nodes,0
SH_0000443,split_organisation,CO_CELLECOM,CELLECOM,ORGE_5f7b05533db4561e3018,ORGE_5f7b05533db4561e3018,shared_registre_commerce,registre_commerce=B112591998 on both nodes,0
SH_0000444,split_organisation,CO_CELLECOM,CELLECOM,ORGE_125973fbf96c1e725558,ORGE_125973fbf96c1e725558,shared_registre_commerce,registre_commerce=B131352001 on both nodes,0
SH_0000445,split_organisation,CO_CELLECOM,CELLECOM,ORGE_1d182b1e2e9d538b9411,ORGE_1d182b1e2e9d538b9411,shared_registre_commerce,registre_commerce=B131352001 on both nodes,0
SH_0000446,split_organisation,CO_CELLECOM,CELLECOM,ORGE_84e12d14e59897a2130b,ORGE_84e12d14e59897a2130b,shared_registre_commerce,registre_commerce=B131352001 on both nodes,0
SH_0000447,split_organisation,ORGE_125973fbf96c1e725558,ORGE_125973fbf96c1e725558,ORGE_1d182b1e2e9d538b9411,ORGE_1d182b1e2e9d538b9411,shared_registre_commerce,registre_commerce=B131352001 on both nodes,0
SH_0000448,split_organisation,ORGE_125973fbf96c1e725558,ORGE_125973fbf96c1e725558,ORGE_84e12d14e59897a2130b,ORGE_84e12d14e59897a2130b,shared_registre_commerce,registre_commerce=B131352001 on both nodes,0
SH_0000449,split_organisation,ORGE_1d182b1e2e9d538b9411,ORGE_1d182b1e2e9d538b9411,ORGE_84e12d14e59897a2130b,ORGE_84e12d14e59897a2130b,shared_registre_commerce,registre_commerce=B131352001 on both nodes,0
SH_0000450,split_organisation,CO_CENDRELLA_CHAUSSURES,CO_CENDRELLA_CHAUSSURES,ORGE_0bc115ed5d942eb1562f,ORGE_0bc115ed5d942eb1562f,shared_registre_commerce,registre_commerce=B160561998 on both nodes,0
SH_0000451,split_organisation,CO_CENTRAL,CENTRAL,CO_CENTRALE_INDUSTRIELLE_DALIMENTATION_CIA,CO_CENTRALE_INDUSTRIELLE_DALIMENTATION_CIA,shared_matricule_fiscal,matricule_fiscal=1184329Z on both nodes,0
SH_0000452,split_organisation,CO_CENTRALE_LAITIERE_BIZERTE,CENTRALE LAITIERE DE BIZERTE CLB,ORGE_25925149636f0e6b578e,ORGE_25925149636f0e6b578e,shared_registre_commerce,registre_commerce=B1137561997 on both nodes,0
SH_0000453,split_organisation,CO_CENTRALE_LAITIERE_MAHDIA,CENTRALE LAITIERE DE MAHDIA CLM,CO_TUNINVEST,TUNINVEST,shared_matricule_fiscal,matricule_fiscal=601515S on both nodes,0
SH_0000454,split_organisation,CO_CENTRALE_LAITIERE_MAHDIA,CENTRALE LAITIERE DE MAHDIA CLM,CO_TUNINVEST,TUNINVEST,shared_registre_commerce,registre_commerce=B16441 on both nodes,0
SH_0000455,split_organisation,CO_CENTRALE_LAITIERE_NORD,CENTRALE LAITIERE DU NORD CLN,CO_COMPAGNIE_FROMAGERE,LA COMPAGNIE FROMAGERE,shared_matricule_fiscal,matricule_fiscal=1045791V on both nodes,0
SH_0000456,split_organisation,CO_CENTRALE_LAITIERE_NORD,CENTRALE LAITIERE DU NORD CLN,CO_COMPAGNIE_FROMAGERE,LA COMPAGNIE FROMAGERE,shared_registre_commerce,registre_commerce=B2423542008 on both nodes,0
SH_0000457,split_organisation,CO_CENTRALE_MAGASIN_GENERAL,CENTRALE MAGASIN GENERAL,CO_MAGASIN_GENERAL,MAGASIN GENERAL,shared_registre_commerce,registre_commerce=B188881997 on both nodes,0
SH_0000458,split_organisation,CO_CENTRALE_PRODUITS_LAITIERS,CENTRALE DES PRODUITS LAITIERS CPL,ORGE_327519f4a6848a373fe0,ORGE_327519f4a6848a373fe0,shared_matricule_fiscal,matricule_fiscal=24067Z on both nodes,0
SH_0000459,split_organisation,CO_CENTRALE_TUNISIENNE_D_INDUSTRIE_PEINTURES_CETIP,CENTRALE TUNISIENNE D'INDUSTRIE DE PEINTURES CETIP,ORGE_5fdb2613cf52f9176f7e,ORGE_5fdb2613cf52f9176f7e,shared_registre_commerce,registre_commerce=B125831999 on both nodes,0
SH_0000460,split_organisation,CO_CENTRE_IND_D_ETUDES_FABRICATION_CIEF,CENTRE IND D'ETUDES ET DE FABRICATION CIEF,ORGE_b6bced7633f80d83f3d7,ORGE_b6bced7633f80d83f3d7,shared_registre_commerce,registre_commerce=B1127261997 on both nodes,0
SH_0000461,split_organisation,CO_CERAMIQUE_ARTISTIQUE_TUNISIE_CERAT,CERAMIQUE ARTISTIQUE DE TUNISIE CERAT,ORGE_6c88c45975782af606b6,ORGE_6c88c45975782af606b6,shared_matricule_fiscal,matricule_fiscal=6578R on both nodes,0
SH_0000462,split_organisation,CO_CEREALIS,CEREALIS,ORGE_1f5c37f796dd73ff7113,ORGE_1f5c37f796dd73ff7113,shared_registre_commerce,registre_commerce=B143802003 on both nodes,0
SH_0000463,split_organisation,CO_CETRAM_CO,CETRAM CO,CO_COMPANIE_DEMBALLAGE_TRANSFORMATION_LALUMINIUM_KASSERINE_CETR,COMPANIE DEMBALLAGE ET DE TRANSFORMATION DE LALUMINIUM DE KASSERINE CETRAMCO,shared_matricule_fiscal,matricule_fiscal=1074670Y on both nodes,0
SH_0000464,split_organisation,CO_CETRAM_CO,CETRAM CO,CO_COMPANIE_DEMBALLAGE_TRANSFORMATION_LALUMINIUM_KASSERINE_CETR,COMPANIE DEMBALLAGE ET DE TRANSFORMATION DE LALUMINIUM DE KASSERINE CETRAMCO,shared_registre_commerce,registre_commerce=B1390472008 on both nodes,0
SH_0000465,split_organisation,CO_CFI_SICAR,CFI SICAR,CO_COMPAGNIE_FINANCIERE_D_INVESTISSEMENT,COMPAGNIE FINANCIERE D’INVESTISSEMENT,shared_matricule_fiscal,matricule_fiscal=995698C on both nodes,2
SH_0000466,split_organisation,CO_CFI_SICAR,CFI SICAR,CO_COMPAGNIE_FINANCIERE_D_INVESTISSEMENT,COMPAGNIE FINANCIERE D’INVESTISSEMENT,shared_registre_commerce,registre_commerce=B0218502007 on both nodes,2
SH_0000467,split_organisation,CO_CHAABANE_PRODUCTION_AGRICOLE_SCPA,SOCIETE CHAABANE DE PRODUCTION AGRICOLE SCPA,ORGE_de0c4784d93040d45d76,ORGE_de0c4784d93040d45d76,shared_registre_commerce,registre_commerce=B0232542009 on both nodes,0
SH_0000468,split_organisation,CO_CHAARI_FRERES_SCF,SOCIETE CHAARI FRERES SCF,ORGE_043e1d1fd4c5640a54e0,ORGE_043e1d1fd4c5640a54e0,shared_matricule_fiscal,matricule_fiscal=634900C on both nodes,0
SH_0000469,split_organisation,CO_CHAARI_FRERES_SCF,SOCIETE CHAARI FRERES SCF,ORGE_fc714d875c78dd259426,ORGE_fc714d875c78dd259426,shared_matricule_fiscal,matricule_fiscal=537309Z on both nodes,0
SH_0000470,split_organisation,CO_CHAARI_FRERES_SCF,SOCIETE CHAARI FRERES SCF,ORGE_3d0ba1849b82d00942c1,ORGE_3d0ba1849b82d00942c1,shared_matricule_fiscal,matricule_fiscal=946358L on both nodes,0
SH_0000471,split_organisation,CO_CHAARI_FRERES_SCF,SOCIETE CHAARI FRERES SCF,ORGE_043e1d1fd4c5640a54e0,ORGE_043e1d1fd4c5640a54e0,shared_registre_commerce,registre_commerce=B16902001 on both nodes,0
SH_0000472,split_organisation,CO_CHAARI_FRERES_SCF,SOCIETE CHAARI FRERES SCF,ORGE_7860d3c3310f28808232,ORGE_7860d3c3310f28808232,shared_registre_commerce,registre_commerce=B16902001 on both nodes,0
SH_0000473,split_organisation,ORGE_043e1d1fd4c5640a54e0,ORGE_043e1d1fd4c5640a54e0,ORGE_7860d3c3310f28808232,ORGE_7860d3c3310f28808232,shared_registre_commerce,registre_commerce=B16902001 on both nodes,0
SH_0000474,split_organisation,CO_CHAARI_FRERES_SCF,SOCIETE CHAARI FRERES SCF,ORGE_fc714d875c78dd259426,ORGE_fc714d875c78dd259426,shared_registre_commerce,registre_commerce=B118691996 on both nodes,0
SH_0000475,split_organisation,CO_CHAHIA,SOCIETE CHAHIA,ORGE_00940140be78e5c82d21,ORGE_00940140be78e5c82d21,shared_registre_commerce,registre_commerce=B081102017 on both nodes,0
SH_0000476,split_organisation,CO_CHAHIR_IMMOBILIER,CHAHIR IMMOBILIER,CO_CHAHIR_PROMOTION_IMMOBILIERE,SOCIETE CHAHIR DE PROMOTION IMMOBILIERE,shared_matricule_fiscal,matricule_fiscal=1261150X on both nodes,0
SH_0000477,split_organisation,CO_CHAUSSURES_SPIRIT_SPIRIT,SOCIETE CHAUSSURES SPIRIT SPIRIT,CO_MEDITERRANEENNE_CONSERVE_SOMECO,SOCIETE MEDITERRANEENNE DE CONSERVE SOMECO,shared_matricule_fiscal,matricule_fiscal=418817C on both nodes,0
SH_0000478,split_organisation,CO_CHAUSSURES_TITAS,SOCIETE CHAUSSURES TITAS,CO_MEDITERRANEENNE_CONSERVE_SOMECO,SOCIETE MEDITERRANEENNE DE CONSERVE SOMECO,shared_matricule_fiscal,matricule_fiscal=34215Y on both nodes,0
SH_0000479,split_organisation,CO_CHIC,CHIC,ORGE_e5b83b163e65a193038c,ORGE_e5b83b163e65a193038c,shared_registre_commerce,registre_commerce=B0722442005 on both nodes,0
SH_0000480,split_organisation,CO_CHOKRI_YAHIA_CONFECTION_PLUS_CYC,SOCIETE CHOKRI YAHIA CONFECTION PLUS CYC+,CO_YAHIA_CONFECTION_SYC,SOCIETE YAHIA CONFECTION SYC,shared_matricule_fiscal,matricule_fiscal=296280M on both nodes,0
SH_0000481,split_organisation,CO_CHOKRI_YAHIA_CONFECTION_PLUS_CYC,SOCIETE CHOKRI YAHIA CONFECTION PLUS CYC+,CO_YAHIA_CONFECTION_SYC,SOCIETE YAHIA CONFECTION SYC,shared_registre_commerce,registre_commerce=B1112961997 on both nodes,0
SH_0000482,split_organisation,CO_CHRISTINE_CONFECTION,CHRISTINE CONFECTION,ORGE_a655bb75ebcd6debadc8,ORGE_a655bb75ebcd6debadc8,shared_matricule_fiscal,matricule_fiscal=15018N on both nodes,0
SH_0000483,split_organisation,CO_CHRISTINE_CONFECTION,CHRISTINE CONFECTION,ORGE_f1395ae8228b8cc41928,ORGE_f1395ae8228b8cc41928,shared_matricule_fiscal,matricule_fiscal=15018N on both nodes,0
SH_0000484,split_organisation,ORGE_a655bb75ebcd6debadc8,ORGE_a655bb75ebcd6debadc8,ORGE_f1395ae8228b8cc41928,ORGE_f1395ae8228b8cc41928,shared_matricule_fiscal,matricule_fiscal=15018N on both nodes,0
SH_0000485,split_organisation,CO_CIE_GLE_FABRICATION_VENTE_MATERIAUX_CONSTRUCTION_COGEMAC,CIE GLE DE FABRICATION ET DE VENTE DE MATERIAUX DE CONSTRUCTION COGEMAC,ORGE_44f4ec4527b9095de5b2,ORGE_44f4ec4527b9095de5b2,shared_registre_commerce,registre_commerce=B1154361997 on both nodes,0
SH_0000486,split_organisation,CO_CIE_IND_CHAUSSURES,CIE IND DE CHAUSSURES CIC,CO_PETROLEUM_INDUSTRIAL_REALISATIONS_CONTRACTORS_PIRECO,PETROLEUM & INDUSTRIAL REALISATIONS CONTRACTORS PIRECO,shared_matricule_fiscal,matricule_fiscal=794516M on both nodes,0
SH_0000487,split_organisation,CO_CIE_IND_CHAUSSURES,CIE IND DE CHAUSSURES CIC,CO_PETROLEUM_INDUSTRIAL_REALISATIONS_CONTRACTORS_PIRECO,PETROLEUM & INDUSTRIAL REALISATIONS CONTRACTORS PIRECO,shared_registre_commerce,registre_commerce=B127782002 on both nodes,0
SH_0000488,split_organisation,CO_CIE_IND_TRICOT_TUNISIEN,CIE IND DU TRICOT TUNISIEN CITT,ORGE_b59890ee16de38e9fb31,ORGE_b59890ee16de38e9fb31,shared_matricule_fiscal,matricule_fiscal=1182787P on both nodes,0
SH_0000489,split_organisation,CO_CIE_IND_TRICOT_TUNISIEN,CIE IND DU TRICOT TUNISIEN CITT,ORGE_169b1a72085be25e1e3c,ORGE_169b1a72085be25e1e3c,shared_registre_commerce,registre_commerce=B244642011 on both nodes,0
SH_0000490,split_organisation,CO_CIE_IND_TRICOT_TUNISIEN,CIE IND DU TRICOT TUNISIEN CITT,ORGE_b59890ee16de38e9fb31,ORGE_b59890ee16de38e9fb31,shared_registre_commerce,registre_commerce=B244642011 on both nodes,0
SH_0000491,split_organisation,ORGE_169b1a72085be25e1e3c,ORGE_169b1a72085be25e1e3c,ORGE_b59890ee16de38e9fb31,ORGE_b59890ee16de38e9fb31,shared_registre_commerce,registre_commerce=B244642011 on both nodes,0
SH_0000492,split_organisation,CO_CIE_TUNISIENNE_SACS,CIE TUNISIENNE DES SACS CTS,ORGE_493ec7f44feb5467e4d8,ORGE_493ec7f44feb5467e4d8,shared_registre_commerce,registre_commerce=B19711998 on both nodes,0
SH_0000493,split_organisation,CO_CILNIQUE_JUGURTHA,CILNIQUE JUGURTHA,CO_JUGURTHA_TRADING_CAMPANY,SOCIETE JUGURTHA TRADING CAMPANY JTC,shared_matricule_fiscal,matricule_fiscal=1327369B on both nodes,0
SH_0000494,split_organisation,CO_CINQ_CINQ_5_5,CINQ CINQ 5 5,CO_PLANET_TEXTILE,PLANET TEXTILE,shared_matricule_fiscal,matricule_fiscal=1522939F on both nodes,1
SH_0000495,split_organisation,CO_CITY_SERVICE_INDUSTRIES,CITY SERVICE INDUSTRIES,ORGE_572fe9a5d85469e498af,ORGE_572fe9a5d85469e498af,shared_registre_commerce,registre_commerce=B2443842010 on both nodes,0
SH_0000496,split_organisation,CO_CIVILE_AGRICOLE_ELWIFAK,CO_CIVILE_AGRICOLE_ELWIFAK,CO_ELWIFAK_MAROQUINERIE,ELWIFAK MAROQUINERIE,shared_matricule_fiscal,matricule_fiscal=745260J on both nodes,0
