org_spell_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,layer,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,duration_days,evidence_n,evidence_tier,link_status,confidence,needs_review
OS_a7ecc056b74344a8a0a253,CO_ME_CONSULTANTS,ME CONSULTANTS,CO_MOTEUR_ALLEMAND_SOMAL,"LE MOTEUR ALLEMAND ""SOMAL""",shareholder_confirmed,1,ownership,,,1957-01-01,2007-06-30,,2026-12-31,True,True,left_censored:first_confirmation,,EV_de2cfb380fbd8959cb91,,,1,gazette_dated,resolved,0.78,True
OS_baed06d48f10f03b6307ed,CO_BATIMENT,BATIMENT +,CO_TROIS,SOCIETE TROIS,shares_ceded,1,ownership,,2008-02-29,,,2008-02-29,2008-02-29,False,False,,event:shares_ceded,,EV_84402b5ccfcfc702d904,,1,gazette_dated,resolved,0.882,False
OS_830b5d43eacbdd0aed138d,CO_ENNAKL,SOCIETE ENNAKL,CO_MARCHAND_LIMMOBILIER,LE MARCHAND DE LIMMOBILIER,shareholder_confirmed,1,ownership,,,1957-01-01,2008-03-07,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a2a37a968994fb1b618a,,,1,gazette_dated,resolved,0.8325,False
OS_1ce313acd0aa8ed01d1905,CO_TROIS,SOCIETE TROIS,CO_COMPTOIR_TUNISIEN_VERRERIE_MIROITERIE_COTUVEM,COMPTOIR TUNISIEN DE VERRERIE ET DE MIROITERIE COTUVEM,auditor,0,corporate_other,,,1957-01-01,2008-02-20,,2026-12-31,True,True,left_censored:first_confirmation,,EV_fd8c6403f55b57631f20,,,1,gazette_dated,resolved,0.8017,False
OS_bf9409ce13a6a1e79574a5,CO_AMOUS_PROMOTION_IMMOBILIERE,SOCIETE AMOUS DE PROMOTION IMMOBILIERE,CO_AMOUS_CIE,AMOUS ET CIE,auditor,0,corporate_other,,,1957-01-01,2008-02-07,,2026-12-31,True,True,left_censored:first_confirmation,,EV_f2a180f1b2d11822525f,,,1,gazette_dated,resolved,0.885,False
OS_c4d93d60bc35d3a0f4ee3d,CO_MEUNIERE_TUNISIENNE,MEUNIERE TUNISIENNE,CO_DORRA_INDUSTRIES_MAGHREBINES_ALIMENTAIRES,DORRA DES INDUSTRIES MAGHREBINES ALIMENTAIRES DIMA,shareholder_confirmed,1,ownership,,,1957-01-01,2008-03-18,,2026-12-31,True,True,left_censored:first_confirmation,,EV_507d658f35b5d1127fda,,,1,gazette_dated,resolved,0.87,False
OS_1bc89bf9e38e95d0e4a69e,CO_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,CO_FINANCIAL_AUDITING_CONSULTING,FINANCIAL AUDITING ET CONSULTING,auditor,0,corporate_other,,,1957-01-01,2007-06-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a8320bc2c14db0134d6f,,,1,gazette_dated,resolved,0.8613,False
OS_7fa136beb2dd70b7b8d67b,CO_CARTE,SOCIETE CARTE,CO_IMEN,SOCIETE IMEN,shareholder_confirmed,1,ownership,,,1957-01-01,2008-03-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_12fc82f35cc1fb4c4c5e,,,1,gazette_dated,resolved,0.87,False
OS_e13ebad8770767d77717df,CO_SOMOCER,SOMOCER,CO_TUNISIENNE_DEMAIL_SOTEMAIL,SOCIETE TUNISIENNE DEMAIL SOTEMAIL,shareholder_confirmed,1,ownership,,,1957-01-01,2008-04-03,,2026-12-31,True,True,left_censored:first_confirmation,,EV_43a3b22b7ab1bd0ba394,,,2,gazette_dated,resolved,0.8761,False
OS_7ba17c9364ce2ac6cd9635,CO_CONSEIL,SOCIETE LE CONSEIL,CO_HOTELIERE_GAMMARTH_NORD,SOCIETE HOTELIERE GAMMARTH NORD,auditor,0,corporate_other,,,1957-01-01,2008-04-10,,2026-12-31,True,True,left_censored:first_confirmation,,EV_c553c403bd8cb723a8b5,,,1,gazette_dated,resolved,0.885,False
OS_69044ba2f692654260104e,CO_DELTA,DELTA,CO_V_PRODUCTION,V PRODUCTION,shares_acquired,1,ownership,2008-03-25,,2008-03-25,2008-03-25,,2026-12-31,False,True,event:shares_acquired,,EV_cbd4edbefbbe477a784e,,,1,gazette_dated,resolved,0.8138,False
OS_90d90c73f68fb1be387548,CO_SOMOCER,SOMOCER,CO_TUNISIENNE_DEMAIL,SOCIETE TUNISIENNE DEMAIL,shareholder_confirmed,1,ownership,,,1957-01-01,2008-04-11,,2026-12-31,True,True,left_censored:first_confirmation,,EV_b3ef832e81a19d2e7ced,,,1,gazette_dated,resolved,0.8259,False
OS_0ed0c965d2601a3507c2b5,CO_SADIRA,SADIRA SA,CO_SAAD,SAAD,shareholder_confirmed,1,ownership,,,1957-01-01,2007-04-20,,2026-12-31,True,True,left_censored:first_confirmation,,EV_c98017b3bd2f7de3e23f,,,2,gazette_dated,resolved,0.905,False
OS_5919e79c8fd7ea033076fb,CO_GENERALE,SOCIETE GENERALE,CO_YOSR,SOCIETE YOSR,auditor,0,corporate_other,,,1957-01-01,2007-05-18,,2026-12-31,True,True,left_censored:first_confirmation,,EV_8516d068e033455432dd,,,4,gazette_dated,resolved,0.985,False
OS_44e3c46b30defe30a2a7a4,CO_TROIS,SOCIETE TROIS,CO_UNI_ELECTRO,UNI ELECTRO,auditor,0,corporate_other,,,1957-01-01,2008-02-04,,2026-12-31,True,True,left_censored:first_confirmation,,EV_30377aa7d3050708b63e,,,1,gazette_dated,resolved,0.8168,False
OS_bc7b5a6e27bef80cf13450,CO_METAL,SOCIETE LE METAL,CO_BEJAOUI_METAL,BEJAOUI METAL,shareholder_confirmed,1,ownership,,,1957-01-01,2008-03-25,,2026-12-31,True,True,left_censored:first_confirmation,,EV_e138ee023a12449b0eeb,,,3,gazette_dated,resolved,0.94,False
OS_b28bc85eea5592e8580609,CO_CONSULTING,LA CONSULTING,CO_KERKOUANE,SOCIETE KERKOUANE,auditor,0,corporate_other,,,1957-01-01,2008-04-02,,2026-12-31,True,True,left_censored:first_confirmation,,EV_0af0abd7e5c8cbc7c9d6,,,1,gazette_dated,resolved,0.885,False
OS_1bfe139d07c39b7e6d0d0b,CO_TROIS,SOCIETE TROIS,CO_IMPEX_TUNISIE,IMPEX TUNISIE,auditor,0,corporate_other,,,1957-01-01,2008-03-31,,2026-12-31,True,True,left_censored:first_confirmation,,EV_c762f1dab68f589f5568,,,1,gazette_dated,resolved,0.885,False
OS_f9bf6393628dfb43fdfdbb,CO_HORWATH_ACF,HORWATH ACF,CO_CONSEIL,SOCIETE LE CONSEIL,shareholder_confirmed,1,ownership,,,1957-01-01,2007-06-29,,2026-12-31,True,True,left_censored:first_confirmation,,EV_207b8f973deb9d63a62e,,,1,gazette_dated,resolved,0.87,False
OS_0e0e49fb97b00c6a38ef22,CO_SOTACIB,SOTACIB,CO_SOTACIB_KAIROUAN,SOTACIB KAIROUAN,shareholder_confirmed,1,ownership,,,1957-01-01,2008-04-08,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a1be2208407a0a9023be,,,4,gazette_dated,resolved,0.97,False
OS_c31d2d80993b41fad4719e,CO_GENERALE,SOCIETE GENERALE,CO_CROWN_MAGHREB_CAN,CROWN MAGHREB CAN,auditor,0,corporate_other,,,1957-01-01,2008-02-25,,2026-12-31,True,True,left_censored:first_confirmation,,EV_1fb0ac306b6c484bab1f,,,2,gazette_dated,resolved,0.92,False
OS_e9a780cd944cd19bdf4130,CO_CEMOLINS_INTERNACIONAL_SL,CEMOLINS INTERNACIONAL SL,CO_SOTACIB_KAIROUAN,SOTACIB KAIROUAN,shares_acquired,1,ownership,2008-04-08,,2008-04-08,2008-04-08,,2026-12-31,False,True,event:shares_acquired,,EV_9464cc958f2227bb3a39,,,4,gazette_dated,resolved,0.922,False
OS_fd564b7b96c0fde7c4b039,CO_ELF_CONSEIL,ELF CONSEIL,CO_AL_BADR,AL BADR,auditor,0,corporate_other,,,1957-01-01,2008-04-26,,2026-12-31,True,True,left_censored:first_confirmation,,EV_9fbe417e50eef3589bdf,,,1,gazette_dated,resolved,0.885,False
OS_6e2b2b65bd1864639d8602,CO_GENERALE,SOCIETE GENERALE,CO_ACOBEN,ACOBEN,shareholder_confirmed,1,ownership,,,1957-01-01,2007-12-03,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a0d5ed06251b44cd5219,,,1,gazette_dated,resolved,0.87,False
OS_5c78837a1b4c37e07b224c,CO_TROIS,SOCIETE TROIS,CO_TUNISIENNE,LA TUNISIENNE,auditor,0,corporate_other,,,1957-01-01,2008-01-19,,2026-12-31,True,True,left_censored:first_confirmation,,EV_64b1cabe827933d6a75d,,,2,gazette_dated,resolved,0.92,False
OS_01f8f8b069fc0d9bc10737,CO_TROIS,SOCIETE TROIS,CO_TRICOMODE,TRICOMODE,auditor,0,corporate_other,,,1957-01-01,2008-04-03,,2026-12-31,True,True,left_censored:first_confirmation,,EV_3850414372f4971a8b83,,,1,gazette_dated,resolved,0.885,False
OS_cd7ec565594daf107a732b,CO_TROIS,SOCIETE TROIS,CO_JINENE_AGRO,JINENE AGRO,auditor,0,corporate_other,,,1957-01-01,2008-05-08,,2026-12-31,True,True,left_censored:first_confirmation,,EV_54c5dcfa5ad7b5877059,,,1,gazette_dated,resolved,0.885,False
OS_fd6876c44cfa6420bf54da,CO_GENERALE,SOCIETE GENERALE,CO_INDUSTRIELLE_ARTICLES_METALLIQUES_SIAM,SOCIETE INDUSTRIELLE DES ARTICLES METALLIQUES SIAM,auditor,0,corporate_other,,,1957-01-01,2008-05-10,,2026-12-31,True,True,left_censored:first_confirmation,,EV_ce8bb1cff4eafd667de5,,,1,gazette_dated,resolved,0.885,False
OS_aaca5ee82b810d466f8c27,CO_ME_CONSULTANTS,ME CONSULTANTS,CO_COMPTOIR_METAUX_TUNISIE,COMPTOIR DES METAUX DE TUNISIE,shareholder_confirmed,1,ownership,,,1957-01-01,2008-02-02,,2026-12-31,True,True,left_censored:first_confirmation,,EV_2244c306efbccdb4384a,,,1,gazette_dated,resolved,0.78,True
OS_0ecfe1adaefc3dc51df037,CO_GENERALE,SOCIETE GENERALE,CO_ESSAADI_LAMARRAGE,ESSAADI LAMARRAGE,shareholder_confirmed,1,ownership,,,1957-01-01,2008-05-30,,2026-12-31,True,True,left_censored:first_confirmation,,EV_22b823edc90eec6d8dcc,,,2,gazette_dated,resolved,0.8368,False
OS_a44e12aa3111205cf718cb,CO_TROIS,SOCIETE TROIS,CO_MAGHREB_MINING,MAGHREB MINING,auditor,0,corporate_other,,,1957-01-01,2008-04-28,,2026-12-31,True,True,left_censored:first_confirmation,,EV_8f8de6a39622f047502e,,,1,gazette_dated,resolved,0.885,False
OS_39d779619980f64cf3ac5d,CO_GENERALE,SOCIETE GENERALE,CO_MAGHREB_EDITIONS,SOCIETE MAGHREB EDITIONS,shareholder_confirmed,1,ownership,,,1957-01-01,2006-09-05,,2026-12-31,True,True,left_censored:first_confirmation,,EV_ffb8bc60df2c8931f5b0,,,2,gazette_dated,resolved,0.905,False
OS_b00cf4c2e9cced25be17f6,CO_TROIS,SOCIETE TROIS,CO_COMPTOIR_MEDITERRANEEN_INDUSTRIES_INSTALLATIONS_DIVERSES,COMPTOIR MEDITERRANEEN DES INDUSTRIES ET INSTALLATIONS DIVERSES,auditor,0,corporate_other,,,1957-01-01,2008-04-18,,2026-12-31,True,True,left_censored:first_confirmation,,EV_e270e333f6bfae3ea084,,,1,gazette_dated,resolved,0.8648,False
OS_939d11f61830e099d458c6,CO_TROIS,SOCIETE TROIS,CO_REIMEX,REIMEX,auditor,0,corporate_other,,,1957-01-01,2008-01-15,,2026-12-31,True,True,left_censored:first_confirmation,,EV_3a74ad065bf51b5e6d47,,,4,gazette_dated,resolved,0.985,False
OS_19bf2415dc1c5bba39363d,CO_CARTE,SOCIETE CARTE,CO_HORIZON_2001,HORIZON 2001,shareholder_confirmed,1,ownership,,,1957-01-01,2008-04-21,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a6ee5771f73389c2f30e,,,1,gazette_dated,resolved,0.8018,False
OS_d8ac8a94446848c33f9043,CO_TROIS,SOCIETE TROIS,CO_MESSAOUD_III,MESSAOUD III,auditor,0,corporate_other,,,1957-01-01,2008-04-18,,2026-12-31,True,True,left_censored:first_confirmation,,EV_863229dd5492c754db7d,,,1,gazette_dated,resolved,0.885,False
OS_cc3f10dc47b2c2bcbd588b,CO_TUNISIENNE_DISTRIBUTION_SOTUDIS,LA SOCIETE TUNISIENNE DE DISTRIBUTION SOTUDIS,CO_CONSEIL_REALISATIONS_TRAITEMENTS_INFORMATIQUES_CR_TI,"CONSEIL, REALISATIONS ET TRAITEMENTS INFORMATIQUES CR TI",shares_ceded,1,ownership,,2006-06-22,,,2006-06-22,2006-06-22,False,False,,event:shares_ceded,,EV_07b469dbe1ee30b8e646,,1,gazette_dated,resolved,0.882,False
OS_0bf4bc997e9c8782b9b244,CO_ELF_CONSEIL,ELF CONSEIL,CO_CONSEIL_REALISATIONS_TRAITEMENTS_INFORMATIQUES_CR_TI,"CONSEIL, REALISATIONS ET TRAITEMENTS INFORMATIQUES CR TI",auditor,0,corporate_other,,,1957-01-01,2006-06-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_da3344cae6ad3124e21b,,,1,gazette_dated,resolved,0.885,False
OS_a9a1a4c766fb07a8afd5d4,CO_UNIVERS_INVEST_SICAR,UNIVERS INVEST SICAR,CO_VERGERS_REGUEB,LES VERGERS DE REGUEB,shareholder_confirmed,1,ownership,,,1957-01-01,2008-04-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_847736bc28ae4f9a594c,,,1,gazette_dated,resolved,0.87,False
OS_557b26d6eebde43f9c7af6,CO_CONSEIL,SOCIETE LE CONSEIL,CO_AGENCEMENT_MENUISERIE_GENERALE,SOCIETE AGENCEMENT MENUISERIE GENERALE AMG,auditor,0,corporate_other,,,1957-01-01,2007-07-23,,2026-12-31,True,True,left_censored:first_confirmation,,EV_587b5a197782c190c2b4,,,1,gazette_dated,resolved,0.885,False
OS_d00f12490f79a5154309fd,CO_FMBZ_KPMG_TUNISIE,FMBZ KPMG TUNISIE,CO_MAGHREB_FOOD,SOCIETE MAGHREB FOOD,shareholder_confirmed,1,ownership,,,1957-01-01,2007-11-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_f7427767ad9964cc7928,,,1,gazette_dated,resolved,0.87,False
OS_6ca34cf7c74e5ec92a9ba4,CO_GENERALE,SOCIETE GENERALE,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,auditor,0,corporate_other,,,1957-01-01,2008-05-29,,2026-12-31,True,True,left_censored:first_confirmation,,EV_ee93750716718d5bfa94,,,1,gazette_dated,resolved,0.885,False
OS_69c0479366103d138f3424,CO_TROIS,SOCIETE TROIS,CO_TUNIS_CENTER,TUNIS CENTER,auditor,0,corporate_other,,,1957-01-01,2008-06-06,,2026-12-31,True,True,left_censored:first_confirmation,,EV_b2d70829c7a99453af14,,,2,gazette_dated,resolved,0.92,False
OS_43419e619a09d347fcaada,CO_CLUB,SOCIETE LE CLUB,CO_ABDELMOULA,ETABLISSEMENT ABDELMOULA,shareholder_confirmed,1,ownership,,,1957-01-01,2008-06-03,,2026-12-31,True,True,left_censored:first_confirmation,,EV_485941d0171de3c010d1,,,1,gazette_dated,resolved,0.87,False
OS_0048054b072aaf8088a09f,CO_CONSEIL,SOCIETE LE CONSEIL,CO_LM_INFORMATIQUE,LM INFORMATIQUE,auditor,0,corporate_other,,,1957-01-01,2007-10-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_eecd97ac611c091069b7,,,1,gazette_dated,resolved,0.8017,False
OS_ca7563c4f6e97fe984c3ef,CO_TROIS,SOCIETE TROIS,CO_GROUP_POULINA_HOLDING,GROUP POULINA HOLDING,auditor,0,corporate_other,,,1957-01-01,2008-06-21,,2026-12-31,True,True,left_censored:first_confirmation,,EV_02b209070f4e05aaf042,,,2,gazette_dated,resolved,0.92,False
OS_ea8ad3fc06229e2db86db2,CO_CONFIANCE,LA CONFIANCE,CO_ESSALAMA_IMMOBILIERE,SOCIETE ESSALAMA IMMOBILIERE,shares_acquired,1,ownership,2000-06-21,,2000-06-21,2000-06-21,,2026-12-31,False,True,event:shares_acquired,,EV_221502b4a3462547e38a,,,2,gazette_dated,resolved,0.838,False
OS_3d75b14d1e8b9dc7906452,CO_SOFIA_DISTRIBUTION,SOFIA DISTRIBUTION,CO_CONSULTING,LA CONSULTING,shareholder_confirmed,1,ownership,,,1957-01-01,2008-04-15,,2026-12-31,True,True,left_censored:first_confirmation,,EV_cbd4922bd467d3043533,,,1,gazette_dated,resolved,0.87,False
OS_e35aa78acc9e9a7e6d15f8,CO_CONSEIL,SOCIETE LE CONSEIL,CO_IBM_TUNSIE,IBM TUNSIE,shareholder_confirmed,1,ownership,,,1957-01-01,2008-06-19,,2026-12-31,True,True,left_censored:first_confirmation,,EV_2ca148ab603d04c23155,,,2,gazette_dated,resolved,0.905,False
OS_52de154f3bd250feffb752,CO_TROIS,SOCIETE TROIS,CO_IBM_TUNSIE,IBM TUNSIE,auditor,0,corporate_other,,,1957-01-01,2008-06-19,,2026-12-31,True,True,left_censored:first_confirmation,,EV_823e671e95bce86a39ae,,,2,gazette_dated,resolved,0.92,False
OS_766ba3ac0c9120bc4063a1,CO_ANONYME_TUNISIENNE_DHUILE_DOLIVE_PURE,SOCIETE ANONYME TUNISIENNE DHUILE DOLIVE PURE,CO_INTERNATIONAL_DIGITAL_SERVICES,INTERNATIONAL DIGITAL SERVICES,shareholder_confirmed,1,ownership,,,1957-01-01,2008-06-23,,2026-12-31,True,True,left_censored:first_confirmation,,EV_510eaa3481f4fc97d28c,,,1,gazette_dated,resolved,0.795,True
OS_f2cdf2b090ad477546a5a9,CO_TROIS,SOCIETE TROIS,CO_SMVDA_EL_HANA,SMVDA EL-HANA,auditor,0,corporate_other,,,1957-01-01,2008-03-08,,2026-12-31,True,True,left_censored:first_confirmation,,EV_8d9661541d43b64f6bc6,,,1,gazette_dated,resolved,0.885,False
OS_4fcfc5113490ace2a4e1da,CO_CONSULTING,LA CONSULTING,CO_FAZE_SERVICES,FAZE SERVICES,auditor,0,corporate_other,,,1957-01-01,2008-05-13,,2026-12-31,True,True,left_censored:first_confirmation,,EV_17ffd9323d5754a22e1a,,,1,gazette_dated,resolved,0.885,False
OS_9502bf63722de16d7d8767,CO_TROIS,SOCIETE TROIS,CO_THOMAS_TUNISIE_PLASTIC,THOMAS TUNISIE PLASTIC,auditor,0,corporate_other,,,1957-01-01,2008-05-08,,2026-12-31,True,True,left_censored:first_confirmation,,EV_e76b84be6b684f0b21de,,,2,gazette_dated,resolved,0.92,False
OS_81cd39bd417e9f893edb36,CO_TROIS,SOCIETE TROIS,CO_EL_HILEL,EL HILEL,auditor,0,corporate_other,,,1957-01-01,2008-06-09,,2026-12-31,True,True,left_censored:first_confirmation,,EV_9dc91e5d6255bdc08a6b,,,1,gazette_dated,resolved,0.885,False
OS_b141a8814efec8dc666f64,CO_GENERALE,SOCIETE GENERALE,CO_CONSULTING,LA CONSULTING,shareholder_confirmed,1,ownership,,,1957-01-01,2008-01-03,,2026-12-31,True,True,left_censored:first_confirmation,,EV_2ddd09ad6cd3e1bf1bbb,,,2,gazette_dated,resolved,0.905,False
OS_a8a5302b5dd6c5fee4eb55,CO_GENERALE,SOCIETE GENERALE,CO_MUTUELLE_BASE_CAVE_VITICOLE_GROMBALIA,SOCIETE MUTUELLE DE BASE CAVE VITICOLE GROMBALIA CVG,shareholder_confirmed,1,ownership,,,1957-01-01,2008-07-30,,2026-12-31,True,True,left_censored:first_confirmation,,EV_42ef9d0f351b184e1327,,,1,gazette_dated,resolved,0.8039,False
OS_b327946d6612ffa3337d99,CO_HAMMAMI_MENAS_POUR_INDUSTRIE_CARROSSERIES_AUTOMOBILES,SOCIETE HAMMAMI ET MENAS POUR INDUSTRIE DES CARROSSERIES AUTOMOBILES,CO_TUNISIENNE_INDUSTRIES_PNEUMATIQUES_STIP,SOCIETE TUNISIENNE DES INDUSTRIES DE PNEUMATIQUES STIP,auditor,0,corporate_other,,,1957-01-01,2008-06-04,,2026-12-31,True,True,left_censored:first_confirmation,,EV_be8fda739afaf09494ef,,,1,gazette_dated,resolved,0.885,False
OS_b2bc29651c0fc8561677e5,CO_GENERALE,SOCIETE GENERALE,CO_MUTUELLE_BASE_SERVICES_AGRICOLES_EL_FALAH,SOCIETE MUTUELLE DE BASE DES SERVICES AGRICOLES EL-FALAH,shareholder_confirmed,1,ownership,,,1957-01-01,2008-08-04,,2026-12-31,True,True,left_censored:first_confirmation,,EV_13639dd00ecba002b7e6,,,1,gazette_dated,resolved,0.7846,True
OS_57ac9a2eebbf363b0837db,CO_TROIS,SOCIETE TROIS,CO_GRANDS_MOULINS_GABES,LES GRANDS MOULINS DE GABES GMG,auditor,0,corporate_other,,,1957-01-01,2008-06-18,,2026-12-31,True,True,left_censored:first_confirmation,,EV_569787a69db68f37b321,,,1,gazette_dated,resolved,0.885,False
OS_9c3b13551cbe674595b2e0,CO_ARAB_TUNISIAN_DEVELOPMENT,ARAB TUNISIAN DEVELOPMENT,CO_ALLIANCE_PHARMA,ALLIANCE PHARMA,shareholder_confirmed,1,ownership,,,1957-01-01,2008-05-31,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7829fb6986e30bf07ac2,,,3,gazette_dated,resolved,0.94,False
OS_aa97b7f28628e41c35f4d4,CO_TROIS,SOCIETE TROIS,CO_JUMEAUX_IMMOBILIERE,JUMEAUX IMMOBILIERE,auditor,0,corporate_other,,,1957-01-01,2008-05-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_ecfd8b0791d008b135d4,,,1,gazette_dated,resolved,0.885,False
OS_89ae200423030315ad21c5,CO_TROIS,SOCIETE TROIS,CO_TUNISIA_GOLF_SERVICES,TUNISIA GOLF SERVICES,auditor,0,corporate_other,,,1957-01-01,2008-07-30,,2026-12-31,True,True,left_censored:first_confirmation,,EV_1e9468dbcf4a21aab625,,,1,gazette_dated,resolved,0.885,False
OS_0281e29cdc79bead499b08,CO_SOCEC,SOCEC,CO_MAILLE_CLUB,MAILLE CLUB,auditor,0,corporate_other,,,1957-01-01,2008-06-17,,2026-12-31,True,True,left_censored:first_confirmation,,EV_80398a2581cebc66a514,,,1,gazette_dated,resolved,0.885,False
OS_aa6a16ac176b531da25a9f,CO_MAHMOUD_TRIKI,MAHMOUD TRIKI,CO_PLM_SYSTEMS,PLM SYSTEMS,shareholder_confirmed,1,ownership,,,1957-01-01,2008-07-16,,2026-12-31,True,True,left_censored:first_confirmation,,EV_f8a49fd5ea030eaf433b,,,1,gazette_dated,resolved,0.87,False
OS_c2c5487cbdf526f02fe11c,CO_ELF_CONSEIL,ELF CONSEIL,CO_IS_TECHNOLOGIE,SOCIETE IS TECHNOLOGIE,auditor,0,corporate_other,,,1957-01-01,2008-07-03,,2026-12-31,True,True,left_censored:first_confirmation,,EV_dc973fef2df62176529e,,,1,gazette_dated,resolved,0.795,True
OS_e95f95490fa6101e188549,CO_TROIS,SOCIETE TROIS,CO_TUNISIENNE_VETEMENTS_TRAVAIL_LOISIR,SOCIETE TUNISIENNE DE VETEMENTS DE TRAVAIL ET DE LOISIR,auditor,0,corporate_other,,,1957-01-01,2008-05-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_97f509becc37545a3cc9,,,1,gazette_dated,resolved,0.885,False
OS_4d73c67d9b87869c1af7e8,CO_KZ_DISTRIBUTION,KZ DISTRIBUTION,CO_EL_BARAKA,SOCIETE EL-BARAKA,shareholder_confirmed,1,ownership,,,1957-01-01,2008-08-21,,2026-12-31,True,True,left_censored:first_confirmation,,EV_93498a2062f0125bc8bb,,,1,gazette_dated,resolved,0.7867,True
OS_ed2920a7d4625ee7993e43,CO_TROIS,SOCIETE TROIS,CO_YKH_HOLDING,YKH HOLDING,auditor,0,corporate_other,,,1957-01-01,2008-09-04,,2026-12-31,True,True,left_censored:first_confirmation,,EV_ee462dc62892e370693c,,,1,gazette_dated,resolved,0.885,False
OS_e4144dc36c50b008caa230,CO_COMPTABILITE_FISCALITE_TRAITEMENT_LINFORMATION_CFTI,COMPTABILITE FISCALITE ET TRAITEMENT DE LINFORMATION CFTI,CO_AL_HASSIB,AL HASSIB,shareholder_confirmed,1,ownership,,,1957-01-01,2008-07-24,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7ee7f713fb8e082f8888,,,1,gazette_dated,resolved,0.8241,False
OS_01993f5baaf27f87b8e133,CO_GENERALE,SOCIETE GENERALE,CO_COOP_VITICOLE_BOU_ARGOUB_CVBA,COOP VITICOLE DE BOU-ARGOUB CVBA,shareholder_confirmed,1,ownership,,,1957-01-01,2008-09-26,,2026-12-31,True,True,left_censored:first_confirmation,,EV_4a34b674f4fa1bc4f80c,,,1,gazette_dated,resolved,0.7828,True
OS_a90e42b964110aca4d6e74,CO_EMNA,EMNA,CO_ESSADAKA_BATIMENTS_TRAVAUX_PUBLIQUES_EN_ETAT_LIQUIDATION,SOCIETE ESSADAKA DE BATIMENTS ET DE TRAVAUX PUBLIQUES EN ETAT DE LIQUIDATION,shareholder_confirmed,1,ownership,,,1957-01-01,2008-09-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_e6a8fd0985c7f718b21a,,,1,gazette_dated,resolved,0.87,False
OS_600b0c519cb3c0fbb11ce3,CO_NESRINE,NESRINE,CO_IMMOBILIERE_DUNES_GAMMARTH,SOCIETE IMMOBILIERE LES DUNES DE GAMMARTH,shares_acquired,1,ownership,2008-09-03,,2008-09-03,2008-09-03,,2026-12-31,False,True,event:shares_acquired,,EV_fa9f8c03a07dc79c7070,,,1,gazette_dated,resolved,0.882,False
OS_6f1df38ca3f23e50c9bbd2,CO_AUDIT_CONSULTING,SOCIETE AUDIT ET CONSULTING,CO_FLYTEX,FLYTEX,shareholder_confirmed,1,ownership,,,1957-01-01,2007-12-31,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7054f6b64b3090675931,,,1,gazette_dated,resolved,0.87,False
OS_c2b42f139e608040306296,CO_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,CO_CONSEIL,SOCIETE LE CONSEIL,auditor,0,corporate_other,,,1957-01-01,2008-07-31,,2026-12-31,True,True,left_censored:first_confirmation,,EV_2ba5240c49bc250db676,,,1,gazette_dated,resolved,0.8056,False
OS_4ec20a368530b0c7b49bc4,CO_TROIS,SOCIETE TROIS,CO_EL_HANA,EL HANA,auditor,0,corporate_other,,,1957-01-01,2008-08-07,,2026-12-31,True,True,left_censored:first_confirmation,,EV_cb3e212aed0c6dbdbc94,,,2,gazette_dated,resolved,0.92,False
OS_db44f6c6895c2c4ffa2139,CO_TROIS,SOCIETE TROIS,CO_N_TRAINING,N TRAINING,auditor,0,corporate_other,,,1957-01-01,2008-05-27,,2026-12-31,True,True,left_censored:first_confirmation,,EV_000458280c56aaa1e88f,,,1,gazette_dated,resolved,0.8017,False
OS_0b61bbd8c712f4b870642c,CO_CONFECTION,SA CONFECTION,CO_GENERALE,SOCIETE GENERALE,shareholder_confirmed,1,ownership,,,1957-01-01,2008-10-20,,2026-12-31,True,True,left_censored:first_confirmation,,EV_1dc63c112bbb918df42a,,,1,gazette_dated,resolved,0.87,False
