org_tie_obs_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,obs_kind,obs_date,date_precision,holder_mention,target_mention,holder_match,target_match,score,link_status,evidence_quote,event_id,block_uid,issue_uid,folio_page,extract_confidence,holder_basis,target_basis,holder_seed_id,target_seed_id,queue_reason,failed_end,failed_mention,near_org_id,near_org_label,near_score,holder_entity_id,target_entity_id
OS_1c9a92ee731a4f49e18709,,,CO_SAM,SAM,auditor,0,confirmation,2009-03-13,exact,la société pour 3 ans relatifs aux exercices 2008,Société SAM,0.5152,1.0,0.5152,unresolved,commissaire aux comptes de la société pour 3 ans relatifs aux exercices 2008,EV_d077a37be530a4f7e30f,annonces-legales/fr/2009/113:2009G05271SRLB2,annonces-legales/fr/2009/113,5373,0.9,unresolved,exact,,CO_SAM,one_end_resolved,holder,la société pour 3 ans relatifs aux exercices 2008,CO_JUDY_POUR_TRANSPORT_SERVICES,SOCIETE JUDY POUR TRANSPORT ET LES SERVICES JTS,0.5152,ORGE_344ce6ca3e21fa350db8,CO_SAM
OS_64ae461cd6b03af09b718e,,,ORGE_cd44a8392edfcb0eb2f4,Société Mantex Confection,shareholder_confirmed,1,confirmation,2009-09-02,exact,stent sur la liberté et le plein pouvoir qu'à le gérant Mr,Société Mantex Confection,0.5833,1.0,0.5833,unresolved,associés sont mis d'accord et insistent sur la liberté et le plein pouvoir qu'à le gérant Mr,EV_4d5b0060f0dfeb1288d9,annonces-legales/fr/2009/114:2009T05607SRLB2,annonces-legales/fr/2009/114,5393,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,stent sur la liberté et le plein pouvoir qu'à le gérant Mr,CO_LIBERTE_DIFFUSION,LA LIBERTE DE DIFFUSION,0.5833,ORGE_dbcdf1928def1fc73d10,ORGE_cd44a8392edfcb0eb2f4
OS_a83595d8304b00d06152e4,ORGE_7e3e2d9d4374a525a924,Société Industrielle de Grillage S,,,auditor,0,confirmation,2009-06-26,exact,Société Industrielle de Grillage S,Société Industrielle de Grillage S.I.G,0.913,0.84,0.84,unresolved,commissaire aux comptes Société Industrielle de Grillage «S,EV_972ed48fa316eed90b26,annonces-legales/fr/2009/115:2009B01004SANB2,annonces-legales/fr/2009/115,5421,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société Industrielle de Grillage S.I.G,CO_INDUSTRIELLE_GRILLAGE_SIG,SOCIETE INDUSTRIELLE DE GRILLAGE SIG,0.84,ORGE_7e3e2d9d4374a525a924,
OS_9acbc00c20d182f70ed3b5,ORGE_b7499e83eb06138cc5e9,la société pour une durée de trois années laquelle prendrait fin à l'issue de l'A,,,auditor,0,confirmation,2009-06-26,exact,la société pour une durée de trois années laquelle prendrait fin à l'issue de l'A,Société Industrielle de Grillage S.I.G,1.0,0.84,0.84,unresolved,commissaire aux comptes de la société pour une durée de trois années laquelle prendrait fin à l'issue de l'A,EV_6e54ed1e5510a0b57e75,annonces-legales/fr/2009/115:2009B01004SANB2,annonces-legales/fr/2009/115,5421,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société Industrielle de Grillage S.I.G,CO_INDUSTRIELLE_GRILLAGE_SIG,SOCIETE INDUSTRIELLE DE GRILLAGE SIG,0.84,ORGE_b7499e83eb06138cc5e9,
OS_5705690304b21e26e274e0,,,ORGE_ef613b0a692163534b62,SOCIETE DE PROMOTION IMMOBILIERE ENNOUR,shareholder_confirmed,1,confirmation,2009-09-10,exact,la SOCIETE DE PROMOTION IMMOBILIERE ENNOUR en date du 07 Septembre 2009,SOCIETE DE PROMOTION IMMOBILIERE ENNOUR,0.8571,0.88,0.8571,unresolved,associées de la SOCIETE DE PROMOTION IMMOBILIERE ENNOUR en date du 07 Septembre 2009,EV_96e10f4f403583c7c0c4,annonces-legales/fr/2009/115:2009T05641SRLB2,annonces-legales/fr/2009/115,5423,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la SOCIETE DE PROMOTION IMMOBILIERE ENNOUR en date du 07 Septembre 2009,CO_AB_PROMOTION,AB PROMOTION,0.8571,ORGE_fd86dfb48e365b7c7d55,ORGE_ef613b0a692163534b62
OS_8becd1d27be7362782ad4f,,,ORGE_4492df1f9799afea0722,SOCIETE T &F » Pearson Consulting,shareholder_confirmed,1,confirmation,2009-09-08,exact,la société T &,SOCIETE T &F » Pearson Consulting,0.0,1.0,0.0,unresolved,associés de la société T &amp,EV_8217da18b6a1cab3e3d3,annonces-legales/fr/2009/115:2009G05359SRLB2,annonces-legales/fr/2009/115,5426,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société T &,,,0.0,ORGE_de5defd9194e7e4ac981,ORGE_4492df1f9799afea0722
OS_d9e6cc04632a2762fd5631,ORGE_389cdd7404e12363753b,SARL Non résidente,,,auditor,0,confirmation,2009-06-18,exact,SARL Non résidente,APPRIKKS SARL Non résidente,1.0,0.7879,0.7879,unresolved,"commissaire aux comptes ""APPRIKKS"" SARL Non résidente",EV_317e67afb451a59f3e6c,annonces-legales/fr/2009/115:2009G05365SRLB2,annonces-legales/fr/2009/115,5426,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,APPRIKKS SARL Non résidente,CO_AM_SERVICE_COMMERCE_INTERNATIONAL_NON_RESIDENTE,AM DE SERVICE ET COMMERCE INTERNATIONAL NON RESIDENTE,0.7879,ORGE_389cdd7404e12363753b,ORGE_4cf6e5d3d011c3a16af2
OS_0a1cec1712e0f69efb6875,,,ORGE_94962f68941b94147c1e,JULLIEN CONFECTION TUNISIE,shareholder_confirmed,1,confirmation,2009-06-18,exact,la société MUN SHEK TRADING LIMITED qui est devenue YIK LUN LIMITED,JULLIEN CONFECTION TUNISIE,0.8235,1.0,0.8235,unresolved,"associée la société ""MUN SHEK TRADING LIMITED"" qui est devenue ""YIK LUN LIMITED""",EV_67035d607bc2385cac5e,annonces-legales/fr/2009/115:2009G05366SRLB2,annonces-legales/fr/2009/115,5426,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société MUN SHEK TRADING LIMITED qui est devenue YIK LUN LIMITED,CO_MG_TRADING,MG TRADING,0.8235,ORGE_409f8be1e08b5d19b6f9,ORGE_94962f68941b94147c1e
OS_6f51142a4a38e61618f5c9,,,CO_TUNISIE_CONNECTIQUE_INFORMATIQUE,TUNISIE CONNECTIQUE ET INFORMATIQUE,auditor,0,confirmation,2009-08-14,exact,la société pour les exercices 2009 - 2010 et 2011,TUNISIE CONNECTIQUE ET INFORMATIQUE,0.4561,1.0,0.4561,unresolved,commissaire aux comptes de la société pour les exercices 2009 - 2010 et 2011,EV_d8d1f529def412a4234c,annonces-legales/fr/2009/115:2009X01679SRLB2,annonces-legales/fr/2009/115,5427,0.9,unresolved,exact,,CO_TUNISIE_CONNECTIQUE_INFORMATIQUE,one_end_resolved,holder,la société pour les exercices 2009 - 2010 et 2011,CO_NAMAA_POUR_COMMERCE_SERVICES,SOCIETE NAMAA POUR LE COMMERCE ET LE SERVICES,0.4561,ORGE_306a2b40d7021b541cef,CO_TUNISIE_CONNECTIQUE_INFORMATIQUE
OS_cbf2d9e4ebe5d09d2a14f2,,,CO_EL_FAOUZ,EL FAOUZ,shareholder_confirmed,1,confirmation,2009-05-26,exact,la société qui aura pour nouvelle forme juridique société unipersonnelle à respon,SOCIETE COMMERCIALE EL FAOUZ SARL,0.5714,1.0,0.5714,unresolved,associé unique de la société qui aura pour nouvelle forme juridique société unipersonnelle à respon,EV_a043c53b40515a16e5dd,annonces-legales/fr/2009/115:2009N00898SRLB2,annonces-legales/fr/2009/115,5430,0.8,unresolved,discriminating_fuzzy,,CO_EL_FAOUZ,one_end_resolved,holder,la société qui aura pour nouvelle forme juridique société unipersonnelle à respon,ORG_NOSTALGIE_POUR_MUSIQUE_TUNISIENNE_ARABE,NOSTALGIE POUR LA MUSIQUE TUNISIENNE ET ARABE,0.5714,ORGE_19a2de32ec1568e937ae,CO_EL_FAOUZ
OS_c9951e95dd3b92f706bdc1,,,CO_MARBRERIE_ROYALE_EL_ABED_KHALED,SOCIETE MARBRERIE ROYALE EL-ABED KHALED,auditor,0,confirmation,2009-07-17,exact,la société pour les exercices 2009,Société Marbrerie Royale Khaled El Abed,0.5405,1.0,0.5405,unresolved,commissaire aux compte de la société pour les exercices 2009,EV_286e14bff67dbdd79f51,annonces-legales/fr/2009/115:2009N00904SRUB2,annonces-legales/fr/2009/115,5433,0.9,unresolved,discriminating_fuzzy,,CO_MARBRERIE_ROYALE_EL_ABED_KHALED,one_end_resolved,holder,la société pour les exercices 2009,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_MARBRERIE_ROYALE_EL_ABED_KHALED
OS_0edefe0682d2b004285eeb,,,CO_SELECT_AGRICOLE_SERVICE,SELECT AGRICOLE SERVICE SAS,auditor,0,confirmation,2009-01-25,exact,la société pour les exercices 2009,SELECT AGRICOLE SERVICE,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2009,EV_28fa9dd4659c2e5dc74c,annonces-legales/fr/2009/116:2009T05705SANB2,annonces-legales/fr/2009/116,5461,0.9,unresolved,exact,,CO_SELECT_AGRICOLE_SERVICE,one_end_resolved,holder,la société pour les exercices 2009,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_SELECT_AGRICOLE_SERVICE
OS_d8c6aac95f3b23bb24e843,,,CO_TRICOTAGE_EL_HOUDA,SOCIETE TRICOTAGE EL-HOUDA,shareholder_confirmed,1,confirmation,2009-09-26,pub_only,la société Houda ont décidé,STE HOUDA SARL,0.7692,1.0,0.7692,unresolved,associés de la société Houda ont décidé,EV_2674138298c90b3a4677,annonces-legales/fr/2009/116:2009Z00288SRLB2,annonces-legales/fr/2009/116,5475,0.8,unresolved,discriminating_fuzzy,,CO_HOUDA_INVEST,one_end_resolved,holder,la société Houda ont décidé,CO_EL_HOUDA,EL HOUDA,0.7692,ORGE_c8c565511c309dfa7b97,CO_TRICOTAGE_EL_HOUDA
OS_3329a7860c0df0a5c7febd,,,CO_FRANCO_TUNISIENNE_GAIS_LURONS,FRANCO TUNISIENNE LES GAIS LURONS,auditor,0,confirmation,2009-08-06,exact,la société et ce pour la période 2008-2009-2010,Société LES GAIS LURONS,0.4528,1.0,0.4528,unresolved,commissaire aux comptes de la société et ce pour la période 2008-2009-2010,EV_9a4a72f4c407a1283113,annonces-legales/fr/2009/116:2009I00177SRLB2,annonces-legales/fr/2009/116,5476,0.9,unresolved,discriminating_fuzzy,,CO_FRANCO_TUNISIENNE_GAIS_LURONS,one_end_resolved,holder,la société et ce pour la période 2008-2009-2010,CO_EL_FAOUEZ_POUR_CCE_BOIS,EL FAOUEZ POUR LE CCE DE BOIS,0.4528,ORGE_8281e93b5fe11821680d,CO_FRANCO_TUNISIENNE_GAIS_LURONS
OS_7f69275f073c227fc5b08b,,,CO_ASSISTANCE_MANAGEMENT_INTERNATIONAL_SAMI,SOCIETE ASSISTANCE ET MANAGEMENT INTERNATIONAL SAMI,auditor,0,confirmation,2009-03-19,exact,la société BDO Afric Audit pour les exercices 2009,Société Assistance & Management International SAMI,0.7143,1.0,0.7143,unresolved,commissaire aux comptes la société BDO Afric Audit pour les exercices 2009,EV_7354adc91c580c0a11a7,annonces-legales/fr/2009/117:2009G05470SANB2,annonces-legales/fr/2009/117,5499,0.9,unresolved,exact,,CO_ASSISTANCE_MANAGEMENT_INTERNATIONAL_SAMI,one_end_resolved,holder,la société BDO Afric Audit pour les exercices 2009,CO_CMR_AUDIT,CMR AUDIT,0.7143,ORGE_688aee0cd2dc46f858c1,CO_ASSISTANCE_MANAGEMENT_INTERNATIONAL_SAMI
OS_52fef4081b237a6e7bbb39,ORGE_599b5fbf81e9593c6f7b,la société pour une durée de trois ans,,,auditor,0,confirmation,2009-09-01,exact,la société pour une durée de trois ans,SOCIETE TERRE & PIERRE DE TUNISIE,1.0,0.8235,0.8235,unresolved,commissaire aux comptes de la société pour une durée de trois ans,EV_b61330e4c6688d0734d3,annonces-legales/fr/2009/117:2009G05471SRLB2,annonces-legales/fr/2009/117,5504,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,SOCIETE TERRE & PIERRE DE TUNISIE,CO_VE_TUNISIE,VE TUNISIE,0.8235,ORGE_599b5fbf81e9593c6f7b,ORGE_cd3e20e927334ec76413
OS_cdbd5e2a0f6243d7acb180,,,ORGE_6c9cfa3fcbdd0b3bcfdc,IMMOBILIERE EL-AMANA,shareholder_confirmed,1,confirmation,2009-01-05,exact,la société EL,Société Immobilière EL AMANA,0.0,1.0,0.0,unresolved,associés ont décidé de nommer la société «EL,EV_4f4423dea74fe5fa3534,annonces-legales/fr/2009/118:2009G05509SRLB2,annonces-legales/fr/2009/118,5544,0.8,unresolved,exact,,CO_IMMOBILIERE_EL_AMANA,one_end_resolved,holder,la société EL,,,0.0,ORGE_ca010f3139b0fd0173c8,ORGE_6c9cfa3fcbdd0b3bcfdc
OS_db7c158d3a5ff9f2db6964,,,ORGE_6c9cfa3fcbdd0b3bcfdc,IMMOBILIERE EL-AMANA,auditor,0,confirmation,2009-01-05,exact,la société Immobilière El Amana» pour les exercices 2008,Société Immobilière EL AMANA,0.6857,1.0,0.6857,unresolved,commissaire aux comptes de la société «Immobilière El Amana» pour les exercices 2008,EV_70974222e0d660024083,annonces-legales/fr/2009/118:2009G05509SRLB2,annonces-legales/fr/2009/118,5544,0.9,unresolved,exact,,CO_IMMOBILIERE_EL_AMANA,one_end_resolved,holder,la société Immobilière El Amana» pour les exercices 2008,CO_AGENCE_EL_AMANA_IMMOBILIERE_AEL,AGENCE EL-AMANA IMMOBILIERE AEL,0.6857,ORGE_320e75cfcf8088117856,ORGE_6c9cfa3fcbdd0b3bcfdc
OS_3350681463ea80dfc067ee,,,CO_EUROPEENNE_TUNISIENNE_CONFECTION,EUROPEENNE TUNISIENNE CONFECTION ETC,auditor,0,confirmation,2009-06-09,exact,la société pour les exercices 2009,Société Ettanmia Trading Company - ETC,0.5405,0.9,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2009,EV_bdb9170af88411e4e084,annonces-legales/fr/2009/118:2009G05515SRLB2,annonces-legales/fr/2009/118,5545,0.9,unresolved,acronym,,CO_EUROPEENNE_TUNISIENNE_CONFECTION,one_end_resolved,holder,la société pour les exercices 2009,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_EUROPEENNE_TUNISIENNE_CONFECTION
OS_0df6656e56028c6340079a,ORGE_7e94326f9850251c01b3,ster à l'assemblée générale ordinaire de la société COMAS le vendredi 23,,,shareholder_confirmed,1,confirmation,2009-10-01,pub_only,ster à l'assemblée générale ordinaire de la société COMAS le vendredi 23,Compagnie Maritime d'Assistance et Service,1.0,0.8571,0.8571,unresolved,actionnaires vous êtes invités à assister à l'assemblée générale ordinaire de la société COMAS le vendredi 23,EV_99c7b5fbdc09f3a70674,annonces-legales/fr/2009/118:2009T05758SRLB3,annonces-legales/fr/2009/118,5562,0.8,generic_fuzzy,unresolved,,,one_end_resolved,target,Compagnie Maritime d'Assistance et Service,CO_BZ_COMPAGNIE,BZ ET COMPAGNIE,0.8571,ORGE_7e94326f9850251c01b3,ORGE_1f46863b96d27fc18ed2
OS_23ca229f056eda0e1591d7,,,ORGE_7dfb828039588eaf2339,Société Wydler Confection SA,auditor,0,confirmation,2009-10-01,exact,la société jusqu'au 31 décembre 2011,Société Wydler Confection SA,0.0,1.0,0.0,unresolved,commissaire aux comptes de la société jusqu'au 31 décembre 2011,EV_88be0626e46f04b5b68a,annonces-legales/fr/2009/119:2009U00106SANB1,annonces-legales/fr/2009/119,5570,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société jusqu'au 31 décembre 2011,,,0.0,ORGE_867de8e4ece48251f0da,ORGE_7dfb828039588eaf2339
OS_9f9dd75e67e6abf4991433,ORGE_599b5fbf81e9593c6f7b,la société pour une durée de trois ans,,,auditor,0,confirmation,2009-07-14,exact,la société pour une durée de trois ans,SOLAR INDUSTRIES,1.0,0.8696,0.8696,unresolved,commissaire aux comptes de la société pour une durée de trois ans,EV_3570431045d7779a7336,annonces-legales/fr/2009/119:2009G05555SRLB1,annonces-legales/fr/2009/119,5572,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,SOLAR INDUSTRIES,CO_AA_INDUSTRIES,AA INDUSTRIES,0.8696,ORGE_599b5fbf81e9593c6f7b,
OS_c80a8bfd09ed54d9f2fecf,ORGE_37ff7e63539c115fdb1c,la société COTHERM SCI pour la durée réglementaire des trois exercices,,,auditor,0,confirmation,2009-07-20,exact,la société COTHERM SCI pour la durée réglementaire des trois exercices,COTHERM SCI,1.0,0.0,0.0,unresolved,commissaire aux compte de la société COTHERM SCI pour la durée réglementaire des trois exercices,EV_f8d0049c605c634f45d0,annonces-legales/fr/2009/119:2009G05570SRLB1,annonces-legales/fr/2009/119,5573,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,COTHERM SCI,,,0.0,ORGE_37ff7e63539c115fdb1c,ORGE_8924525d719978908061
OS_4dc2f4ab2718922ad3112e,,,CO_LINK,LINK,auditor,0,confirmation,2009-07-20,exact,la société pour les exercices 2005,Société Inter Link Trading Company,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2005,EV_14f2b5fc51f12ddac95d,annonces-legales/fr/2009/119:2009T05805SRLB2,annonces-legales/fr/2009/119,5585,0.9,unresolved,discriminating_fuzzy,,CO_LINK,one_end_resolved,holder,la société pour les exercices 2005,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_LINK
OS_17436b4845f82f6b9f2bee,,,ORGE_490212fb1b1d2e42c60a,Entreprise de Travaux Publics & Privés Hachicha et Ben Ayed SARL,auditor,0,confirmation,2008-12-22,exact,entreprise à compter de l'exercice 2007,Entreprise de Travaux Publics & Privés Hachicha et Ben Ayed SARL,0.0,0.8824,0.0,unresolved,commissaire aux comptes de l'entreprise à compter de l'exercice 2007,EV_133fab52b5ff6b1f992d,annonces-legales/fr/2009/119:2009T05819SRLB2,annonces-legales/fr/2009/119,5586,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,entreprise à compter de l'exercice 2007,,,0.0,ORGE_f5cd4d8153bec369d54a,ORGE_490212fb1b1d2e42c60a
OS_21fc4cce145a44d1d25b62,,,CO_TECHNICOM,TECHNICOM,auditor,0,confirmation,2009-07-27,exact,la société pour une période de 3 ans couvrant les exercices 2008,TECHNICOM,0.5055,1.0,0.5055,unresolved,commissaire aux comptes de la société pour une période de 3 ans couvrant les exercices 2008,EV_232a2d0e0e8adbf02375,annonces-legales/fr/2009/119:2009G05548SRLB2,annonces-legales/fr/2009/119,5588,0.9,unresolved,exact,,CO_TECHNICOM,one_end_resolved,holder,la société pour une période de 3 ans couvrant les exercices 2008,ORG_CONSEIL_ITALIEN_POUR_REFUGIES_SECTION_TUNISIE,CONSEIL ITALIEN POUR LES REFUGIES SECTION TUNISIE,0.5055,ORGE_01acc18ac5b6cf8920ed,CO_TECHNICOM
OS_c16eb6bcb78b8b9b4448cb,ORGE_9c7002f493034b2e844a,la société pour la période de trois années,,,auditor,0,confirmation,2009-06-02,exact,la société pour la période de trois années,SOCIETE ITALFLUID MAGREB SERVICES PETROLIERS,1.0,0.8421,0.8421,unresolved,commissaire aux comptes de la société pour la période de trois années,EV_a1ba94b1705c4335465d,annonces-legales/fr/2009/119:2009G05565SRLB2,annonces-legales/fr/2009/119,5590,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,SOCIETE ITALFLUID MAGREB SERVICES PETROLIERS,CO_EF_SERVICES,EF SERVICES,0.8421,ORGE_9c7002f493034b2e844a,ORGE_3e75a3666f990fa9a43c
OS_05e3865abc6d02ef8bee33,,,CO_ACCESS_TO_E_BUSINESS,ACCESS TO E BUSINESS,shareholder_confirmed,1,confirmation,2002-06-12,exact,la société ACCES TO E-BUSINESS» ci-dessus mentionnée,ACCESS TO E-BUSINESS,0.7143,1.0,0.7143,unresolved,associés de la société «ACCES TO E-BUSINESS» ci-dessus mentionnée,EV_a3d0da7be9b40bc7eff5,annonces-legales/fr/2009/119:2009G05581SRLB2,annonces-legales/fr/2009/119,5592,0.8,unresolved,exact,,CO_ACCESS_TO_E_BUSINESS,one_end_resolved,holder,la société ACCES TO E-BUSINESS» ci-dessus mentionnée,CO_ACCESS_TO_E_BUSINESS_INTERNATIONAL,ACCESS TO E BUSINESS INTERNATIONAL,0.7143,ORGE_7d69266e66832c7e0821,CO_ACCESS_TO_E_BUSINESS
OS_d2e38fef74ab7429968e8b,,,CO_CHOKRI_PIECES_AUTO,SOCIETE CHOKRI DES PIECES AUTO,shareholder_confirmed,1,confirmation,2009-09-25,exact,la société Chokri ont décidé comme suit,Sté Chokri des pièces Auto,0.6667,1.0,0.6667,unresolved,associés de la société Chokri ont décidé comme suit,EV_dcd1384e0c1df158fd4b,annonces-legales/fr/2009/120:2009X01746SRLB2,annonces-legales/fr/2009/120,5632,0.8,unresolved,exact,,CO_CHOKRI_PIECES_AUTO,one_end_resolved,holder,la société Chokri ont décidé comme suit,CO_CHOKRI_DRISS,SOCIETE CHOKRI DRISS,0.6667,ORGE_7b98d37be3f85bd35c76,CO_CHOKRI_PIECES_AUTO
OS_b0bec9e4c87839116e9a2e,,,CO_MONGI_CHAARI,ET MONGI CHAARI,auditor,0,confirmation,2009-04-18,exact,la société pour les années 2006-2007-2008,Société Mongi Chaari,0.5714,1.0,0.5714,unresolved,commissaire aux comptes de la société pour les années 2006-2007-2008,EV_41781a747e141f01a17a,annonces-legales/fr/2009/120:2009B01047SRLB2,annonces-legales/fr/2009/120,5632,0.9,unresolved,exact,,CO_MONGI_CHAARI,one_end_resolved,holder,la société pour les années 2006-2007-2008,CO_ITALY_2006,ITALY 2006,0.5714,ORGE_7c582391b67db3f3cc94,CO_MONGI_CHAARI
OS_d7577acc6765066f9f000e,CO_MEDTRUST_INTERNATIONAL,MEDTRUST INTERNATIONAL,,,auditor,0,confirmation,2009-08-28,exact,la SARL MEDTRUST,Société SOGEPIL,1.0,0.0,0.0,unresolved,commissaire aux comptes actuel et nomination de la SARL «MEDTRUST»,EV_c30757940b5d06415b15,annonces-legales/fr/2009/120:2009M00531SRLB2,annonces-legales/fr/2009/120,5633,0.9,discriminating_fuzzy,unresolved,CO_MEDTRUST_INTERNATIONAL,,one_end_resolved,target,Société SOGEPIL,,,0.0,CO_MEDTRUST_INTERNATIONAL,ORGE_6fdc31c721cd2f30405a
OS_96071a38a798b2e9415ea4,,,ORGE_4fb90008fd237e5bd40a,SOCIETE THE QUEEN FOR AGRICULTURAL DEVELOPPEMENT,shareholder_confirmed,1,confirmation,2009-09-29,exact,la société pour une durée infinie avec tous les pouvoirs énoncés aux statuts,Société QUEEN,0.6667,1.0,0.6667,unresolved,"associé unique, est le gérant de la société pour une durée infinie avec tous les pouvoirs énoncés aux statuts",EV_64c07409846ac81e3874,annonces-legales/fr/2009/121:2009B01061SRUB1,annonces-legales/fr/2009/121,5654,0.8,unresolved,discriminating_fuzzy,,CO_THE_QUEEN_FOR_AGRICULTURAL_DEVELOPPEMENT,one_end_resolved,holder,la société pour une durée infinie avec tous les pouvoirs énoncés aux statuts,CO_TOUS_POUR_COMMERCE,SOCIETE TOUS POUR COMMERCE,0.6667,ORGE_4050c30d4898fc409ee4,ORGE_4fb90008fd237e5bd40a
OS_0cc2a89790894a5e28e985,,,ORGE_c572e316b9dd50160b74,Pièces de Rechange et Outillage pour l'Industrie,shareholder_confirmed,1,confirmation,2009-10-03,exact,la société ont renouvelé les fonctions du gérant pour une durée de 03 années et l,Pièces de Rechange et Outillage pour l'Industrie,0.5385,0.8824,0.5385,unresolved,associés de la société ont renouvelé les fonctions du gérant pour une durée de 03 années et l,EV_eff568fa620d6782c1cd,annonces-legales/fr/2009/121:2009G05652SRLB2,annonces-legales/fr/2009/121,5663,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société ont renouvelé les fonctions du gérant pour une durée de 03 années et l,ORG_ASSOCIATION_TUNISIENNE_POUR_L_EVEIL_DEMOCRATIQUE,ASSOCIATION TUNISIENNE POUR L'EVEIL DEMOCRATIQUE,0.5385,ORGE_8b44d819c4ab62f8a8a1,ORGE_c572e316b9dd50160b74
