onset,terminus,tail,head,spell_id,role,layer,link_status
640,1215,2052,2053,SP_22d51228e5dbf479b29e,gerant,corporate,resolved
640,1215,2054,2053,SP_edd687c8248e2b5daeac,gerant,corporate,resolved
640,Inf,2055,2056,SP_7b966fa5730e0166b989,gerant,corporate,resolved
638,Inf,2057,2058,SP_b979997f6bf3b32946ef,gerant,corporate,resolved
646,Inf,2059,2060,SP_8509f9b0a19e7625acce,cogerant,corporate,resolved
531,1042,29,1414,SP_e321aba51fc10280e15d,gerant,corporate,resolved
632,Inf,2061,2062,SP_a96b2dcbc510da3c04b7,gerant,corporate,resolved
636,Inf,1073,2063,SP_26971158b09511fd9603,administrateur,corporate,resolved
636,Inf,95,2063,SP_e5ebe72b5f45d9a6d18b,administrateur,corporate,resolved
636,Inf,95,2063,SP_7a12ef90a41bd8f2ba8a,pdg,corporate,resolved
624,Inf,2064,2065,SP_0efed6e2c362dc50c06a,gerant,corporate,resolved
638,Inf,2066,2067,SP_dd5532ffa85d7f166c97,gerant,corporate,resolved
597,Inf,2068,2069,SP_798a63625d6601d9ca3c,representant,corporate,resolved
630,Inf,2070,2071,SP_21b8c67b2e668617d55c,gerant,corporate,resolved
630,Inf,2070,2072,SP_70d8ec7c34c26b0fe270,gerant,corporate,resolved
639,Inf,373,2073,SP_61ffed0d04b32b550bdc,gerant,corporate,resolved
587,Inf,2074,2075,SP_9ec9cee77eba4cb30110,gerant,corporate,resolved
599,Inf,904,2076,SP_e152e30cfc3b113526fa,gerant,corporate,resolved
646,Inf,2077,2078,SP_107404fe539ab4da7de4,dg,corporate,resolved
520,Inf,2079,2080,SP_9e5bbc4faf9d47821446,gerant,corporate,resolved
650,Inf,131,2081,SP_ad0efb7866bda85b4f2d,gerant,corporate,resolved
604,Inf,2082,2083,SP_1036353847dc026d0336,gerant,corporate,resolved
528,Inf,1726,1727,SP_298850fe93d5d95cf4b0,gerant,corporate,resolved
545,Inf,2084,2085,SP_facc9a404cd6966ff1e0,dg,corporate,ambiguous
659,Inf,352,2086,SP_d3938d15cbda73b47da8,gerant,corporate,resolved
641,Inf,2087,2088,SP_a5b1c3330086fa6e1bc2,gerant,corporate,ambiguous
-Inf,395,2089,2090,SP_869bc31accb9779b2ba3,gerant,corporate,ambiguous
506,Inf,2091,2092,SP_de7e0b9c817662feb22d,gerant,corporate,resolved
653,Inf,2093,2094,SP_0953e8abf948fc97d833,gerant,corporate,ambiguous
657,Inf,263,2095,SP_df0e660fedbd4039cf79,gerant,corporate,resolved
524,Inf,2096,2097,SP_61180bccdfc6c10c8a02,gerant,corporate,resolved
409,Inf,2098,2099,SP_0f5b4194c08cc4e5c62e,representant,corporate,resolved
-Inf,Inf,2100,2101,SP_e11e2bdda810e967edae,gerant,corporate,resolved
639,1364,2102,2103,SP_9937cd51aca1584975f9,dg,corporate,resolved
639,1364,2104,2103,SP_4aeb63d1de5a21a23eb6,president_ca,corporate,resolved
646,Inf,450,2105,SP_d7a42c509e1df2053d6a,representant,corporate,resolved
667,Inf,547,2106,SP_0e7185d4da82355511a9,gerant,corporate,resolved
647,Inf,2107,2108,SP_d1198dc5eeec01d98345,gerant,corporate,resolved
650,Inf,298,2109,SP_60abe1c8d3095e25c94a,gerant,corporate,resolved
-Inf,416,268,1050,SP_4853c54c35c22b284bfa,dg,corporate,resolved
-Inf,252,2110,2111,SP_7bf03b9a40795ed6aacd,unspecified,corporate,resolved
559,Inf,232,2112,SP_be61dfaa5820f1b8abd2,president_ca,corporate,ambiguous
559,Inf,2113,2112,SP_6f2e7deb1b7f3307c922,dg,corporate,ambiguous
615,615,2114,2115,SP_7c24f0045d0449d660d0,administrateur,corporate,resolved
615,615,2114,2115,SP_fbf162b5c357fb0cd5a1,president_ca,corporate,resolved
615,615,2116,2115,SP_1da536d4a1ee73b6f259,dg,corporate,ambiguous
623,Inf,2117,2118,SP_5ff73557546c062ac605,gerant,corporate,resolved
623,Inf,2119,2120,SP_5e6c137e7cec2a57214f,gerant,corporate,resolved
623,Inf,2119,2121,SP_261da5a723e8d02827c6,gerant,corporate,resolved
-Inf,Inf,1392,2122,SP_e94e1bb8c9e4e9c7ae05,administrateur,corporate,resolved
-Inf,Inf,2123,2122,SP_3fd94d8aa55d0c178605,administrateur,corporate,resolved
-Inf,Inf,2124,2122,SP_9493829755cc1356eaf5,administrateur,corporate,resolved
-Inf,Inf,1390,2122,SP_380c27d0ca126d6c22bd,administrateur,corporate,resolved
-Inf,Inf,1392,2125,SP_45f6b2e641ca69c4e7b1,administrateur,corporate,resolved
-Inf,Inf,2123,2125,SP_227c2542de7b6e547334,administrateur,corporate,resolved
-Inf,Inf,2124,2125,SP_7c5c653471c3f171c18f,administrateur,corporate,resolved
-Inf,Inf,1390,2125,SP_e374c45ac4c45f4745e9,administrateur,corporate,resolved
-Inf,Inf,1392,2126,SP_c4e481fc5162e439c112,administrateur,corporate,resolved
-Inf,Inf,2123,2126,SP_69f68b3b5700d3257066,administrateur,corporate,resolved
-Inf,Inf,2124,2126,SP_18f6bf9dbf79612e7800,administrateur,corporate,resolved
-Inf,Inf,1390,2126,SP_67c43db66e21280ad77b,administrateur,corporate,resolved
-Inf,Inf,1392,1620,SP_b007caf58388bcdb562b,administrateur,corporate,resolved
-Inf,Inf,2123,1620,SP_016bec2fa4f2f8c17f66,administrateur,corporate,resolved
-Inf,Inf,2124,1620,SP_56b783967b4f0d5bd311,administrateur,corporate,resolved
-Inf,Inf,1390,1620,SP_d686d255fbadc3120661,administrateur,corporate,resolved
72,Inf,2127,2128,SP_68c4a136dcc1f35df0b6,administrateur,corporate,resolved
-Inf,Inf,2127,2128,SP_cd8e3861acf356da6b0b,pdg,corporate,resolved
-Inf,655,2129,2130,SP_9f7601b65f1a2d33898d,gerant,corporate,resolved
665,Inf,2131,2132,SP_438031023d280f2983e0,gerant,corporate,resolved
665,Inf,2133,2132,SP_2622d7df51b68b068050,gerant,corporate,resolved
671,Inf,131,2134,SP_76ccab637d95b264c124,gerant,corporate,resolved
664,Inf,2135,2136,SP_1c413c422517b83a20c3,gerant,corporate,resolved
658,Inf,2137,2138,SP_a7228cb54821d25a9204,gerant,corporate,resolved
640,Inf,1784,2139,SP_bf663d3a71ecb408d194,gerant,corporate,resolved
650,Inf,2140,2141,SP_8d07d26f36f68e6640d1,gerant,corporate,resolved
654,654,2142,2143,SP_45a2f8313e53c2f1f7bb,liquidateur,corporate,resolved
668,Inf,425,2144,SP_fed552e02140225597a1,gerant,corporate,ambiguous
-Inf,1059,551,87,SP_a9978c457fa151e6cae0,administrateur,corporate,resolved
-Inf,1059,2145,87,SP_139d526ddde79427fa8d,administrateur,corporate,resolved
-Inf,1059,92,87,SP_85492ce17a624afa76a1,administrateur,corporate,resolved
-Inf,1059,2146,87,SP_92ae910ce06c325e562a,administrateur,corporate,resolved
-Inf,1059,2147,87,SP_24914e5f3e136bf2335d,administrateur,corporate,ambiguous
676,1059,551,87,SP_0d617f790d5c886a1d0b,president_ca,corporate,resolved
639,Inf,1580,2148,SP_00fa36faca17bef1d325,administrateur,corporate,ambiguous
639,Inf,1065,2148,SP_52aafb050f501892dbca,administrateur,corporate,ambiguous
639,Inf,687,2148,SP_77217b2be204cfee9236,dg,corporate,ambiguous
639,Inf,1065,2148,SP_bf688dd38c31c42de507,president_ca,corporate,ambiguous
406,Inf,2149,2150,SP_382117aec738378e22b6,gerant,corporate,resolved
646,Inf,346,2151,SP_e6b7b8e2e4466f233e0f,gerant,corporate,ambiguous
672,812,2152,2153,SP_ebf559784fa05a0738b7,gerant,corporate,resolved
657,Inf,2154,2155,SP_885fc41d9b100270a51e,gerant,corporate,resolved
671,1331,2156,2157,SP_bd7a92797ca55ed90a26,gerant,corporate,ambiguous
673,Inf,2158,2159,SP_4b5f0460d18c4c4a7289,gerant,corporate,resolved
669,Inf,2160,2161,SP_452c7f0ab5c1d31d1c99,gerant,corporate,ambiguous
554,Inf,2162,2163,SP_094de2f3c4c3f7a7e49e,gerant,corporate,resolved
550,Inf,2164,2165,SP_334e99614046810a87ad,gerant,corporate,resolved
674,Inf,2166,2167,SP_853c39033d9b37b42d70,gerant,corporate,resolved
678,Inf,2168,2169,SP_46060f1233dcf032eb35,gerant,corporate,ambiguous
608,Inf,2170,2171,SP_61a6fe8091cbc489cedd,gerant,corporate,resolved
659,Inf,678,2172,SP_49b5dd788cd05d6e41d4,gerant,corporate,resolved
648,Inf,2173,2174,SP_37916b3f7b7fee69909c,dga,corporate,resolved
556,Inf,1888,2175,SP_06f801b97c331d791458,gerant,corporate,resolved
611,Inf,2176,2177,SP_75f6030abbd6405f72fb,cogerant,corporate,resolved
611,Inf,263,2177,SP_30ff8f08b99c1abddcf9,cogerant,corporate,resolved
503,Inf,2178,2179,SP_bef6fbda9b91668d2351,gerant,corporate,resolved
681,Inf,2180,2181,SP_bc04e913e24c061180f1,gerant,corporate,resolved
664,Inf,2182,2183,SP_2143cc516abb7ae23d1b,unspecified,corporate,resolved
664,Inf,210,2183,SP_041663a00737d64bd2db,unspecified,corporate,resolved
664,Inf,2182,2183,SP_59bbbda280b7e4818c68,pdg,corporate,resolved
538,Inf,2184,2185,SP_99fc337a014e657151e1,pdg,corporate,resolved
538,Inf,2184,2186,SP_02bfd04c2ca478a6f0f4,pdg,corporate,resolved
538,Inf,2187,2186,SP_bd0d9f4a44d3bd08840a,vice_president,corporate,resolved
538,Inf,2188,2186,SP_9f887c0a82811c023399,dga,corporate,resolved
-64,Inf,2189,2190,SP_8b626512ed6e99b45bf8,dg,corporate,resolved
669,Inf,2191,2192,SP_f67e51f9f2b06f86632b,gerant,corporate,resolved
687,Inf,2193,2194,SP_7c05f6e043380e01d07a,gerant,corporate,resolved
670,Inf,706,2195,SP_697d3c7b71cf6a82a8e4,gerant,corporate,resolved
664,Inf,2196,2197,SP_38cbbc4b6eb80efe71e7,gerant,corporate,resolved
531,Inf,1212,2198,SP_089187a82064d3ba9a96,commissaire_aux_comptes,corporate,resolved
419,Inf,2199,2200,SP_b58d950ee85d3edff0c3,dga,corporate,resolved
666,1297,2201,2202,SP_23eb3291239258383371,president_ca,corporate,ambiguous
666,1297,2203,2202,SP_56e50b48a5573f9928b1,dg,corporate,ambiguous
-Inf,631,2204,2205,SP_344ea1a565bf0be1090d,gerant,corporate,resolved
-Inf,749,2206,1591,SP_0f7aaf59db628b49c5eb,gerant,corporate,ambiguous
631,Inf,952,2207,SP_d4e64fdd35b76b1f867d,president_ca,corporate,ambiguous
631,Inf,2208,2207,SP_d714aef2e94e3b54a3f7,dg,corporate,ambiguous
631,Inf,783,2207,SP_4fcdeadf87b3bd5e7072,administrateur_delegue,corporate,ambiguous
618,Inf,2209,2210,SP_67339b8c187cb4cf3b72,administrateur,corporate,resolved
618,Inf,2209,2210,SP_c05740807148539d16ed,pdg,corporate,resolved
-Inf,895,2211,2212,SP_c461d4f9da6f5a683f28,pdg,corporate,ambiguous
681,Inf,2213,2214,SP_009f431878f3c840454b,administrateur,corporate,resolved
636,Inf,2215,2216,SP_0390a67d72b927c4a9c9,gerant,corporate,resolved
-Inf,636,2217,555,SP_61516777d5f6a48d5254,gerant,corporate,ambiguous
681,Inf,2218,2219,SP_48a393dff33d6dddf015,administrateur,corporate,resolved
681,Inf,92,2219,SP_25b7f47f1351f84991e2,administrateur,corporate,resolved
681,Inf,2218,2219,SP_02d00e166423dd6bff7b,pdg,corporate,resolved
694,Inf,2013,2220,SP_680f0338d8b4d7fd4707,gerant,corporate,resolved
695,Inf,1364,2221,SP_5cc04085e089f7453804,gerant,corporate,ambiguous
680,Inf,991,2222,SP_5a0f167a8ab7841e7ce7,gerant,corporate,resolved
641,Inf,2223,2224,SP_1e4519ac333f0a793cca,pdg,corporate,resolved
669,Inf,2225,2226,SP_b22bc2de662e74f8a4d2,gerant,corporate,resolved
650,834,2227,609,SP_9aa02d69b5ce122a5ec2,gerant,corporate,ambiguous
686,Inf,2228,2229,SP_d27ff27bce0dbe7beeb0,gerant,corporate,resolved
634,Inf,2230,531,SP_158ad5c10ce97f325633,dg,corporate,ambiguous
685,Inf,79,406,SP_12c3842193708a7c43df,president_ca,corporate,resolved
-Inf,-558,1168,2231,SP_70b93a66e1f29fa6cc96,administrateur,corporate,resolved
-558,Inf,96,2231,SP_45371e91a43bfe5ded88,administrateur,corporate,resolved
532,Inf,2232,2233,SP_0f27a115011a5d93c466,cogerant,corporate,resolved
532,Inf,2234,2233,SP_b69109a70a5290c4c9fb,cogerant,corporate,resolved
660,Inf,2235,2236,SP_e25171a5cba45023e900,cogerant,corporate,resolved
693,Inf,2237,2238,SP_9199ed4ec2c5422ef488,gerant,corporate,resolved
678,Inf,2239,2240,SP_27de970f2f0289d2c9c4,pdg,corporate,resolved
685,Inf,2241,2242,SP_f4443e9d663ecfce0485,gerant,corporate,resolved
-Inf,Inf,1059,2243,SP_42a886f2622bdb819835,gerant,corporate,resolved
700,Inf,249,589,SP_716fcf8225aec3926ce1,gerant,corporate,resolved
699,Inf,2244,2245,SP_470a82b7341ce674b9c2,gerant,corporate,resolved
709,Inf,2246,2247,SP_4b2d01d3a4f5cc54f67b,gerant,corporate,resolved
685,Inf,2113,2248,SP_c3ce01f50e1c8255ecd7,gerant,corporate,resolved
707,Inf,2249,2250,SP_f7c86ff7bca8830dac59,gerant,corporate,ambiguous
685,Inf,2251,2252,SP_934e4077fba6cf7d128c,unspecified,corporate,ambiguous
685,Inf,2251,2252,SP_365053aac5bb75ce242c,president_ca,corporate,ambiguous
673,Inf,232,2253,SP_62995028e902ab2ae3a4,association_president,corporate,resolved
673,Inf,2230,2253,SP_51c3256fd04dc3419578,dg,corporate,resolved
692,Inf,1636,2254,SP_87ad030f34f07a0d5784,representant,corporate,ambiguous
710,Inf,1273,2255,SP_3d296d738edbfd595a99,gerant,corporate,resolved
411,Inf,2256,2257,SP_1ecb172ee787474b7c7f,gerant,corporate,resolved
-Inf,1262,832,814,SP_6b4b4a7a02bff677aa65,pdg,corporate,ambiguous
542,900,636,814,SP_a7ad20e840ec200fb17c,dga,corporate,ambiguous
-Inf,Inf,394,2258,SP_163df208b054faf10a51,gerant,corporate,resolved
680,Inf,2259,2260,SP_d884aed63cb5f9453cfc,gerant,corporate,resolved
-Inf,693,2261,722,SP_dd474ee935248278f42f,administrateur,corporate,resolved
-Inf,693,2261,2262,SP_8372272a9492119f1a05,administrateur,corporate,ambiguous
-Inf,693,2261,2263,SP_fd3cd0017a35870dd4fd,administrateur,corporate,resolved
695,Inf,2264,2265,SP_7682a696f81376ce0be1,administrateur,corporate,resolved
695,Inf,2266,2265,SP_d680cb1dfa839cf64854,administrateur,corporate,resolved
695,Inf,2264,2265,SP_ae008b020634b889ce95,pdg,corporate,resolved
695,Inf,2266,2265,SP_4b41b1a6999bd3b7a705,dga,corporate,resolved
714,Inf,2267,2268,SP_14036ce8fad5126e1b65,gerant,corporate,resolved
709,Inf,2269,2270,SP_3de0bfbc8130ad302e91,gerant,corporate,resolved
524,524,1212,2271,SP_3d70cb01c887e0685fe1,liquidateur,corporate,resolved
654,Inf,2272,2273,SP_883dfeb95eab7ee927ac,pdg,corporate,ambiguous
654,Inf,2274,2273,SP_854877a6c141113a6c6e,pdg,corporate,resolved
654,Inf,1993,2273,SP_1324c6c06e2c0b24bc88,dga,corporate,resolved
720,Inf,2275,2276,SP_dfef8730b93731d73162,gerant,corporate,ambiguous
-Inf,Inf,1378,2277,SP_582fb9113a86343a9b9c,unspecified,corporate,resolved
-Inf,Inf,681,2278,SP_cd176a267e6aaf5e5d5f,gerant,corporate,resolved
713,Inf,2279,2280,SP_0063c2464ef294502fdd,administrateur,corporate,ambiguous
713,Inf,77,2280,SP_56b19e1707b8c542c964,pdg,corporate,ambiguous
-Inf,Inf,634,2281,SP_b5ba366cee6e3b879637,pdg,corporate,resolved
546,904,636,2281,SP_4c049195a921f42bf401,dga,corporate,ambiguous
709,Inf,2282,2283,SP_4b3b2d4537f8c370c785,gerant,corporate,ambiguous
-Inf,716,2284,2285,SP_fc03466fa42b5dcdd903,gerant,corporate,resolved
725,Inf,2286,2287,SP_04ba07dfbd435d2b1cf0,gerant,corporate,resolved
646,Inf,2288,2289,SP_294897b831c2579ef9ee,gerant,corporate,ambiguous
724,Inf,2290,2291,SP_d902278cab29973701d8,gerant,corporate,resolved
659,Inf,2292,2293,SP_51ea90f9ac7280cc5cf4,gerant,corporate,resolved
722,Inf,2294,2295,SP_8178d4201c8619384523,gerant,corporate,resolved
725,Inf,2296,2297,SP_4451a3e5b14b5e6ba693,pdg,corporate,resolved
724,Inf,2298,2299,SP_620c672587175a060986,gerant,corporate,resolved
686,Inf,13,2300,SP_2c211c2761ab5b4a7283,president_ca,corporate,resolved
728,Inf,2187,2301,SP_b21f06422df61767ce05,dg,corporate,resolved
184,Inf,2302,2303,SP_3e03e26df8a84f75097e,unspecified,corporate,resolved
184,Inf,2302,2303,SP_36619610f29e965fcd2f,pdg,corporate,resolved
727,Inf,2304,2305,SP_daa482bd2cec7e584c55,unspecified,corporate,resolved
725,Inf,2306,2307,SP_65fd236386dc8329f3ff,gerant,corporate,resolved
116,644,2308,1075,SP_eb1f765991c429e5ae19,gerant,corporate,resolved
729,Inf,2309,2310,SP_48220a27d6d88a371528,dg,corporate,resolved
735,735,121,1827,SP_c7cd44746464d3d727c0,liquidateur,corporate,ambiguous
671,Inf,2274,2311,SP_2663ed51e20104edf908,administrateur,corporate,ambiguous
671,Inf,2272,2311,SP_011c981e198b06b15542,administrateur,corporate,ambiguous
671,Inf,2274,2311,SP_d07560763699c2615e0d,dg,corporate,ambiguous
636,774,2312,2313,SP_8ab967049fe49af4d53d,dg,corporate,ambiguous
701,Inf,2314,2315,SP_e8246bb9c1a92c1504fe,gerant,corporate,resolved
624,Inf,2316,2317,SP_e60f91f59ea0b1491442,gerant,corporate,resolved
416,1120,962,2318,SP_69831892f443d9b7c0bc,president_ca,corporate,resolved
694,Inf,318,2319,SP_7aa7ce28825cacd85625,unspecified,corporate,ambiguous
694,Inf,318,2319,SP_e38c83dc75867ea10d3a,pdg,corporate,ambiguous
709,Inf,2320,2321,SP_eecdf434897dc06c50a1,fondateur,corporate,resolved
709,Inf,2320,2321,SP_83031cc4f360687490b0,pdg,corporate,resolved
746,1802,2322,2323,SP_86e51465f33f8e1e4fbf,commissaire_aux_comptes,corporate,resolved
737,Inf,2324,2325,SP_f7307b64014604862763,gerant,corporate,resolved
-Inf,Inf,1825,2326,SP_d914de0168eafaef8a28,administrateur,corporate,resolved
-186,Inf,634,822,SP_9340934520fce28f88fc,dga,corporate,resolved
734,Inf,1871,2327,SP_2c7b5400a924b9782dfe,administrateur,corporate,resolved
734,Inf,1735,2327,SP_830e1a46bc393ab1b47e,administrateur,corporate,resolved
723,Inf,2328,2329,SP_e90c5f01f7769df5d477,administrateur,corporate,resolved
727,727,1010,1011,SP_ec69afbaac8e35f643a6,unspecified,corporate,resolved
738,Inf,2330,2331,SP_0ae3fa68679782651662,gerant,corporate,resolved
622,Inf,585,2332,SP_17ab0b339e698fddc9f4,gerant,corporate,resolved
743,Inf,1473,2333,SP_325a3f884d0073c893ba,gerant,corporate,ambiguous
744,Inf,2334,2335,SP_ec41e0a3f7e010364af4,gerant,corporate,resolved
714,Inf,1364,2336,SP_6669c4b5e754cea53097,gerant,corporate,ambiguous
648,Inf,2337,2338,SP_b02a9e5a495d2d5af5e8,actionnaire,corporate,resolved
710,710,2339,2340,SP_5088f870082857e54714,gerant,corporate,resolved
741,Inf,2341,2342,SP_6ba0f35f8d0952ef5a61,gerant,corporate,resolved
729,Inf,2343,2344,SP_43687c61d7867171fe88,president_ca,corporate,resolved
729,Inf,2345,2344,SP_7cf826e790803545715f,dg,corporate,resolved
729,Inf,2346,2344,SP_a5713881de7bbbbd26d1,dga,corporate,resolved
734,Inf,2347,2348,SP_e8b8549d0c6f578afbaa,cogerant,corporate,ambiguous
647,Inf,454,455,SP_83fa8f09799306aa669f,gerant,corporate,resolved
750,Inf,2349,2350,SP_62e37ca957cf78fd753c,gerant,corporate,resolved
724,Inf,2351,1903,SP_c40ba7c525e7662b05bc,dg,corporate,resolved
739,Inf,425,2352,SP_ad834ed23163e22ce74d,gerant,corporate,resolved
741,Inf,141,1474,SP_1e5a62616ec235aef517,administrateur,corporate,resolved
752,Inf,585,2353,SP_c71dcfd20d361633b49c,gerant,corporate,resolved
686,Inf,2228,2354,SP_f3e246efbd13478a5e89,gerant,corporate,resolved
728,Inf,2355,2356,SP_91dd4e4a27d2c1ab3400,gerant,corporate,resolved
742,1313,2357,2358,SP_20fcac56f76bafb9116c,gerant,corporate,resolved
741,Inf,2359,2360,SP_eec92e16693347fd0949,gerant,corporate,resolved
750,1270,92,2361,SP_3618fbbbfd237c1d9df3,administrateur,corporate,resolved
750,1270,95,2361,SP_4da50077f28ce8d24521,dg,corporate,resolved
750,Inf,92,2362,SP_293c8c0d62f4a744dd0a,administrateur,corporate,ambiguous
750,Inf,95,2362,SP_7560b6f1ee668842a4f2,dg,corporate,ambiguous
750,Inf,2363,2364,SP_0052c54b5d65a7fab465,gerant,corporate,resolved
744,795,2365,176,SP_91ba7c0daf7b03ebff2e,gerant,corporate,ambiguous
721,Inf,2366,2011,SP_1271f4943a26b2e2baa6,gerant,corporate,ambiguous
746,Inf,678,2367,SP_ac8998ba79556d5fd517,gerant,corporate,resolved
721,Inf,546,2368,SP_7abf1964645d89a79745,unspecified,corporate,resolved
-Inf,583,924,1723,SP_0021c0a93be20540cbaa,gerant,corporate,resolved
749,Inf,2369,2370,SP_50545576623518255bf1,gerant,corporate,resolved
755,Inf,2371,2372,SP_7b8310d7b750778571a4,gerant,corporate,resolved
-Inf,Inf,74,2200,SP_8d1d00c5e6a515282779,administrateur,corporate,resolved
-Inf,-1308,74,2373,SP_c8c4fe63030606dd4b50,president_ca,corporate,ambiguous
749,827,1596,1591,SP_1600cc1f2f2fa8b3596a,gerant,corporate,ambiguous
755,946,1073,2374,SP_c1bca08568e9a5d54a52,administrateur,corporate,resolved
755,946,2375,2374,SP_d5ea2219afe43d469850,administrateur,corporate,resolved
755,946,1596,2374,SP_c0badf824ff59f448cba,administrateur,corporate,ambiguous
734,Inf,2376,2377,SP_b417ccf2b95bd27b61f9,gerant,corporate,ambiguous
-Inf,Inf,58,157,SP_abe328de2d3f434f117a,commissaire_aux_comptes,corporate,resolved
-Inf,1456,2378,2379,SP_438b100b940286bf350e,pdg,corporate,resolved
762,Inf,2380,2381,SP_12ca6651dc647edd1017,commissaire_aux_comptes,corporate,resolved
749,1704,2382,2383,SP_052065a8d2c5ce3fcf5a,gerant,corporate,ambiguous
743,Inf,2384,2385,SP_79c08943831f138d0c78,gerant,corporate,ambiguous
770,Inf,2386,1771,SP_044d1ba323efcaf230b5,dg,corporate,ambiguous
764,1369,2387,2388,SP_f882ced3172d270a065a,gerant,corporate,ambiguous
700,1007,2389,2390,SP_b4dcfa9bc30db49260f3,cogerant,corporate,resolved
758,1144,2391,2392,SP_cb41cdeb648f33274b13,gerant,corporate,resolved
727,Inf,1675,2393,SP_8c353e4dd4388eebb1ea,gerant,corporate,resolved
750,Inf,2394,555,SP_a143541d0257522b803d,gerant,corporate,ambiguous
768,Inf,70,2395,SP_8d7e0d569a96ec0e8e40,gerant,corporate,resolved
769,1316,339,2396,SP_056a6deaef01ee23dd56,gerant,corporate,resolved
774,Inf,2397,814,SP_88bb8f05b7c8f62c42b7,gerant,corporate,ambiguous
750,Inf,2398,2399,SP_7a872521b6f7b2598e3f,gerant,corporate,resolved
-Inf,Inf,2400,2401,SP_1a7bf67d062d5904f539,pdg,corporate,resolved
751,1140,2402,2403,SP_0edc84d423740590fac2,pdg,corporate,ambiguous
-Inf,769,2404,2405,SP_77f666af8231d4ef1a3e,gerant,corporate,ambiguous
-Inf,772,2406,176,SP_9ab6a0822651a5bbc836,gerant,corporate,ambiguous
678,Inf,2407,2408,SP_faf8d90f1bdc89a564b4,cogerant,corporate,resolved
-Inf,-232,2409,2410,SP_eb0d2860eec4a5070cd8,gerant,corporate,resolved
743,Inf,2411,2412,SP_c72df79c4c4c8a183a34,gerant,corporate,resolved
709,Inf,2413,2414,SP_7f8e05ba0e30065723a1,gerant,corporate,resolved
-Inf,760,425,2415,SP_b1ce3a908fab3cd74a8b,dga,corporate,resolved
755,Inf,2416,2417,SP_7d48c94be001952158c4,pdg,corporate,resolved
755,Inf,1636,2417,SP_5aa16f2e49edf3dae06c,administrateur,corporate,resolved
755,Inf,2418,2417,SP_67c56e0d0abb260e659f,administrateur,corporate,resolved
778,Inf,2419,2420,SP_d4832217384c3264e807,gerant,corporate,resolved
521,Inf,2421,2422,SP_8117a48fa01defd786f5,gerant,corporate,resolved
744,Inf,2312,2423,SP_236c173a6832615e30fc,pdg,corporate,ambiguous
-Inf,638,2424,2425,SP_594a4f96e651735dcf80,administrateur,corporate,ambiguous
-Inf,638,2008,2425,SP_102e521127bc48671de2,administrateur,corporate,ambiguous
638,Inf,1,2425,SP_82b8ebe23ae58825f118,pdg,corporate,resolved
-412,Inf,875,2426,SP_fbc3afc468f1605dfcd3,president_ca,corporate,resolved
-412,Inf,873,2426,SP_226403d56ff477d0dcfa,dg,corporate,ambiguous
