period,tail,head,role_canonical,certainty,link_status,dissolution_observed
2010,623,4686,dga,certain,resolved,0
2010,624,3515,gerant,certain,resolved,0
2010,626,4387,gerant,certain,resolved,0
2010,628,2961,gerant,certain,ambiguous,0
2010,629,4235,gerant,certain,ambiguous,0
2010,630,2823,gerant,certain,resolved,0
2010,630,2898,gerant,certain,resolved,0
2010,630,2955,gerant,certain,resolved,0
2010,631,3324,gerant,certain,ambiguous,0
2010,636,3952,gerant,certain,resolved,0
2010,637,3140,pdg,certain,resolved,0
2010,639,2929,dg,certain,resolved,0
2010,640,4927,administrateur,certain,ambiguous,0
2010,640,5257,administrateur,certain,resolved,0
2010,643,3573,gerant,certain,resolved,0
2010,644,5154,gerant,certain,resolved,0
2010,645,4304,gerant,certain,resolved,0
2010,646,4039,gerant,possible,resolved,1
2010,649,5437,gerant,certain,ambiguous,0
2010,650,4436,gerant,certain,resolved,1
2010,653,3572,cogerant,certain,resolved,0
2010,654,4649,gerant,certain,resolved,0
2010,657,3108,gerant,certain,resolved,0
2010,658,4616,gerant,possible,resolved,1
2010,659,5004,gerant,certain,resolved,0
2010,662,3974,gerant,certain,resolved,0
2010,664,4891,pdg,certain,resolved,1
2010,665,3068,gerant,certain,resolved,0
2010,667,3267,cogerant,certain,ambiguous,0
2010,667,4651,gerant,certain,resolved,0
2010,669,3107,gerant,certain,resolved,0
2010,669,4776,gerant,certain,resolved,0
2010,670,3522,cogerant,certain,resolved,0
2010,670,5208,gerant,certain,ambiguous,0
2010,671,5093,gerant,certain,resolved,0
2010,672,2850,pdg,probable,resolved,0
2010,674,3452,gerant,certain,resolved,0
2010,675,3477,gerant,certain,resolved,0
2010,675,3497,gerant,certain,resolved,0
2010,676,3048,unspecified,certain,ambiguous,0
2010,678,4021,gerant,certain,resolved,0
2010,680,5030,gerant,certain,resolved,0
2010,681,4114,cogerant,certain,resolved,1
2010,683,2873,gerant,certain,resolved,0
2010,684,3052,gerant,certain,resolved,0
2010,685,3736,gerant,certain,resolved,0
2010,686,3358,gerant,certain,resolved,0
2010,687,4917,gerant,certain,resolved,0
2010,688,4939,gerant,certain,resolved,0
2010,689,2975,gerant,certain,resolved,0
2010,690,3388,gerant,certain,resolved,0
2010,690,3466,gerant,probable,resolved,0
2010,690,3778,cogerant,certain,resolved,0
2010,690,3839,cogerant,certain,resolved,0
2010,690,3980,gerant,probable,resolved,1
2010,690,5017,gerant,certain,resolved,0
2010,692,4782,gerant,certain,resolved,0
2010,693,3422,gerant,certain,resolved,0
2010,694,3435,gerant,certain,resolved,0
2010,695,4433,dga|unspecified,certain,resolved,1
2010,697,3522,cogerant,certain,resolved,0
2010,697,5208,gerant,certain,ambiguous,0
2010,699,3778,cogerant,certain,resolved,0
2010,703,2790,gerant,certain,resolved,0
2010,704,3689,cogerant,certain,resolved,0
2010,706,5324,gerant,certain,resolved,0
2010,707,3651,gerant,possible,resolved,1
2010,708,3048,pdg|unspecified,certain,resolved,0
2010,708,3833,pdg|unspecified,certain,resolved,0
2010,708,5405,pdg|unspecified,certain,ambiguous,0
2010,711,4844,gerant,certain,resolved,0
2010,712,4667,gerant,certain,resolved,0
2010,714,4887,gerant,certain,resolved,0
2010,714,5051,gerant,certain,resolved,0
2010,715,3051,gerant,certain,ambiguous,0
2010,716,3614,gerant,certain,resolved,0
2010,717,5345,gerant,certain,resolved,0
2010,721,4767,gerant|pdg,certain,resolved,0
2010,723,3440,gerant,certain,resolved,0
2010,723,4194,gerant,certain,resolved,0
2010,724,4101,dga,certain,resolved,0
2010,725,3050,gerant,certain,resolved,0
2010,726,3409,gerant,certain,resolved,0
2010,727,3049,gerant,certain,resolved,0
2010,728,3048,commissaire_aux_comptes,certain,ambiguous,0
2010,728,3312,commissaire_aux_comptes,certain,resolved,0
2010,728,3755,commissaire_aux_comptes,certain,resolved,0
2010,729,4105,gerant,certain,resolved,0
2010,730,3304,gerant,certain,resolved,0
2010,731,3908,gerant,certain,resolved,0
2010,733,3846,dga,certain,resolved,0
2010,733,4255,gerant,certain,ambiguous,0
2010,737,3437,gerant,certain,resolved,0
2010,741,3458,president_ca,certain,resolved,0
2010,741,4693,dg,certain,ambiguous,0
2010,742,3779,dg,probable,ambiguous,0
2010,742,4700,dg,probable,ambiguous,0
2010,743,3458,dg,possible,resolved,1
2010,745,3429,gerant,certain,resolved,0
2010,747,4684,dga,probable,resolved,0
2010,749,4050,gerant,certain,resolved,0
2010,750,5159,representant,certain,resolved,0
2010,751,3913,gerant,certain,resolved,0
2010,752,4195,gerant,certain,ambiguous,0
2010,753,5268,president_ca,certain,resolved,0
2010,754,2916,president_ca,certain,resolved,0
2010,754,5185,administrateur,probable,ambiguous,0
2010,756,4034,gerant,certain,resolved,0
2010,757,4423,administrateur|president_ca,certain,resolved,0
2010,757,4868,gerant,certain,resolved,0
2010,759,5101,cogerant,certain,ambiguous,0
2010,763,2864,gerant,certain,ambiguous,0
2010,765,4335,gerant,certain,resolved,0
2010,767,4497,unspecified,certain,resolved,0
2010,768,4357,cogerant,certain,ambiguous,0
2010,769,2623,gerant,possible,ambiguous,1
2010,774,4309,dg,certain,ambiguous,0
2010,781,4567,administrateur,probable,ambiguous,0
2010,783,2807,pdg,probable,ambiguous,0
2010,783,5026,administrateur,probable,ambiguous,0
2010,785,5245,pdg,certain,ambiguous,0
2010,787,4188,president_ca,certain,resolved,0
2010,789,2732,commissaire_aux_comptes,probable,resolved,0
2010,791,3602,pdg,certain,ambiguous,0
2010,795,3085,dga,certain,ambiguous,0
2010,797,4636,administrateur|pdg,certain,resolved,0
2010,798,4839,administrateur,probable,ambiguous,0
2010,799,4129,association_president,certain,resolved,0
2010,800,3019,dg,certain,ambiguous,0
2010,800,4118,gerant,possible,ambiguous,1
2010,803,4426,gerant,certain,resolved,0
2010,804,4834,pdg,possible,resolved,1
2010,805,4103,gerant,certain,resolved,0
2010,806,4847,commissaire_aux_comptes,probable,resolved,0
2010,807,5427,administrateur,probable,ambiguous,0
2010,808,5502,member,certain,resolved,0
2010,811,4440,gerant,certain,resolved,0
2010,814,5018,gerant,certain,resolved,0
2010,815,3200,gerant,certain,resolved,0
2010,816,4438,gerant,certain,resolved,0
2010,818,3123,cogerant,certain,resolved,0
2010,818,3195,gerant,possible,ambiguous,1
2010,819,3123,gerant,probable,resolved,0
2010,819,3195,gerant,certain,ambiguous,0
2010,820,3591,gerant,certain,ambiguous,0
2010,821,2931,president_ca,certain,resolved,0
2010,823,4462,gerant,certain,resolved,0
2010,826,3990,administrateur,certain,resolved,0
2010,827,5341,gerant,certain,ambiguous,0
2010,831,3275,gerant,certain,ambiguous,0
2010,831,3378,gerant,possible,ambiguous,1
2010,831,3618,gerant,certain,ambiguous,1
2010,831,5279,administrateur,certain,ambiguous,1
2010,831,5502,member,certain,resolved,0
2010,833,2647,gerant,possible,resolved,1
2010,834,2956,gerant,certain,resolved,0
2010,836,4518,pdg,probable,ambiguous,0
2010,838,2793,pdg,certain,ambiguous,0
2010,839,2793,association_president,certain,ambiguous,0
2010,842,5241,dg,probable,resolved,0
2010,842,5456,dg,certain,ambiguous,0
2010,843,2960,liquidateur,certain,ambiguous,1
2010,845,4797,president_ca,certain,resolved,0
2010,846,5394,cogerant,certain,resolved,0
2010,851,5427,administrateur,probable,ambiguous,0
2010,852,5029,gerant,certain,resolved,0
2010,853,4297,dga,certain,ambiguous,0
2010,853,5037,unspecified,certain,ambiguous,0
2010,853,5038,unspecified,certain,resolved,0
2010,854,2802,administrateur_delegue,certain,ambiguous,0
2010,854,4197,pdg,certain,resolved,0
2010,855,3159,commissaire_aux_comptes,probable,resolved,0
2010,855,3456,commissaire_aux_comptes,probable,resolved,0
2010,855,3847,unspecified,certain,ambiguous,0
2010,855,3903,commissaire_aux_comptes,certain,ambiguous,0
2010,855,4161,commissaire_aux_comptes|unspecified,probable,resolved,0
2010,855,4169,commissaire_aux_comptes,probable,resolved,0
2010,855,4264,representant,probable,ambiguous,0
2010,855,5047,commissaire_aux_comptes,probable,ambiguous,0
2010,855,5435,commissaire_aux_comptes,certain,ambiguous,0
2010,856,3706,gerant,possible,resolved,1
2010,856,4100,gerant,certain,resolved,0
2010,857,3286,gerant,certain,resolved,0
2010,858,2629,administrateur,certain,ambiguous,0
2010,859,2638,gerant,certain,resolved,0
2010,862,2699,administrateur,certain,resolved,0
2010,863,2769,dg,certain,ambiguous,0
2010,863,3798,member,certain,ambiguous,0
2010,865,3554,gerant,probable,resolved,0
2010,866,4832,pdg,certain,resolved,0
2010,868,5327,gerant,certain,resolved,0
2010,869,2744,pdg,probable,resolved,0
2010,869,3179,administrateur|association_president,probable,resolved,0
2010,869,3220,pdg,probable,resolved,0
2010,869,3531,administrateur|pdg,probable,resolved,0
2010,869,3533,president_ca,probable,resolved,0
2010,869,3775,unspecified,probable,resolved,0
2010,869,4180,dga,probable,resolved,0
2010,869,4227,president_ca,certain,resolved,0
2010,869,5404,pdg,probable,ambiguous,0
2010,869,5409,dga,certain,ambiguous,0
2010,870,2744,dga,probable,resolved,0
2010,870,3179,administrateur|dga|member,certain,resolved,0
2010,870,3220,administrateur|dga,certain,resolved,0
2010,870,3531,administrateur|dga,certain,resolved,0
2010,870,3775,pdg|unspecified,certain,resolved,0
2010,870,5403,administrateur|dga,certain,ambiguous,0
2010,870,5404,dga,probable,ambiguous,0
2010,870,5409,administrateur,certain,ambiguous,0
2010,872,2746,dg,possible,ambiguous,1
2010,872,3739,dg,certain,ambiguous,0
2010,872,4897,pdg,certain,ambiguous,0
2010,874,4413,pdg,certain,ambiguous,1
2010,876,2998,pdg,certain,ambiguous,0
2010,877,2649,gerant,probable,resolved,0
2010,877,3421,dga,probable,ambiguous,0
2010,877,4668,gerant,certain,resolved,0
2010,877,5183,pdg,certain,ambiguous,0
2010,878,3421,pdg,probable,ambiguous,0
2010,878,4392,dg,possible,ambiguous,1
2010,878,5183,vice_president,certain,resolved,0
2010,878,5234,president_ca,certain,resolved,0
2010,878,5457,administrateur|president_ca,certain,ambiguous,0
2010,881,3620,cogerant,certain,resolved,0
2010,882,3289,gerant,certain,resolved,0
2010,884,3316,gerant,certain,resolved,0
2010,884,5210,gerant,certain,ambiguous,0
2010,885,3949,gerant,certain,ambiguous,0
2010,886,3145,administrateur,certain,resolved,0
2010,887,2795,gerant,certain,resolved,0
2010,889,5177,gerant,certain,resolved,0
2010,890,4241,administrateur,probable,resolved,0
2010,892,4630,administrateur,certain,resolved,0
2010,894,3468,unspecified,certain,resolved,0
2010,895,3858,gerant,certain,resolved,0
2010,898,4630,administrateur,certain,resolved,0
2010,901,3707,gerant,certain,resolved,0
2010,902,4894,gerant,certain,resolved,0
2010,903,5080,president_ca,probable,resolved,0
2010,903,5480,pdg,certain,ambiguous,0
2010,904,3455,president_ca,certain,ambiguous,0
2010,906,4570,gerant,certain,resolved,0
2010,907,4546,gerant,certain,resolved,0
2010,908,4621,gerant,certain,resolved,0
2010,909,5316,gerant,certain,resolved,0
2010,911,3424,gerant,certain,resolved,0
2010,912,2828,administrateur,probable,resolved,0
2010,912,3922,gerant,certain,resolved,0
2010,912,5482,administrateur,probable,ambiguous,0
2010,913,4223,pdg,certain,resolved,0
2010,914,4983,gerant,certain,ambiguous,0
2010,915,2770,conseiller,certain,resolved,0
2010,916,4630,administrateur|pdg,certain,resolved,0
2010,918,2866,gerant,certain,resolved,0
2010,919,4619,gerant,certain,resolved,0
2010,922,4869,gerant,certain,ambiguous,0
2010,923,3173,gerant,certain,ambiguous,0
2010,924,4895,gerant,certain,resolved,0
2010,927,5240,gerant,certain,resolved,0
2010,928,2939,cogerant,certain,resolved,0
2010,929,4630,administrateur,certain,resolved,0
2010,930,5049,gerant,certain,resolved,0
2010,930,5050,gerant,certain,resolved,0
2010,933,4985,president_ca,certain,resolved,0
2010,934,2888,gerant,possible,ambiguous,1
2010,934,4366,gerant,certain,resolved,0
2010,934,4736,gerant,certain,ambiguous,0
2010,937,2822,gerant,possible,ambiguous,1
2010,938,5059,gerant,certain,ambiguous,0
2010,939,3260,gerant,probable,resolved,1
2010,941,4640,cogerant,certain,ambiguous,0
2010,942,5334,dg,certain,resolved,0
2010,944,3116,gerant,certain,resolved,0
2010,946,4044,associe,certain,ambiguous,0
2010,948,4803,pdg,certain,resolved,0
2010,949,4575,cogerant,certain,resolved,0
2010,951,3769,gerant,certain,resolved,0
2010,953,4331,gerant,certain,resolved,0
2010,957,2674,administrateur,certain,resolved,0
2010,958,5279,administrateur|dga,certain,resolved,1
2010,959,3886,gerant,certain,resolved,0
2010,960,3112,pdg,certain,resolved,0
2010,961,4819,gerant,certain,resolved,0
2010,962,3063,administrateur,probable,resolved,0
2010,962,3113,gerant,probable,resolved,0
2010,962,3114,pdg,certain,resolved,0
2010,962,3115,pdg,certain,resolved,0
2010,962,4929,pdg,certain,resolved,0
2010,963,4500,gerant,certain,resolved,0
2010,965,2602,cogerant,certain,resolved,0
2010,966,3213,dg,certain,resolved,0
2010,967,3386,gerant,certain,resolved,0
2010,968,3001,commissaire_aux_comptes,certain,resolved,0
2010,968,3326,commissaire_aux_comptes,certain,ambiguous,0
2010,971,3371,gerant,certain,resolved,0
2010,975,2612,gerant,certain,resolved,0
2010,975,3602,administrateur|pdg,certain,resolved,0
2010,976,3329,gerant,certain,resolved,0
2010,977,4628,gerant,certain,resolved,1
2010,979,4798,gerant,certain,resolved,0
2010,979,4799,gerant,certain,resolved,0
2010,980,3138,commissaire_aux_comptes,probable,ambiguous,0
2010,982,3345,pdg,certain,resolved,0
2010,983,4922,administrateur,certain,resolved,0
2010,984,4043,gerant,certain,resolved,0
2010,985,2706,dg,certain,resolved,0
2010,986,4646,pdg,certain,ambiguous,0
2010,986,4656,administrateur,certain,ambiguous,0
2010,986,5002,gerant,certain,resolved,0
2010,987,3709,administrateur,probable,resolved,0
2010,989,5167,gerant,certain,resolved,0
2010,990,3653,gerant,certain,resolved,0
2010,992,3305,dg,certain,resolved,0
2010,993,3425,gerant,certain,resolved,0
2010,995,3657,gerant,certain,resolved,0
2010,996,3663,gerant,certain,resolved,0
2010,997,5407,commissaire_aux_comptes,certain,ambiguous,0
2010,999,4184,dg,possible,ambiguous,1
2010,999,4950,administrateur,certain,resolved,0
2010,999,5212,representant,certain,ambiguous,0
2010,1000,2980,gerant,certain,resolved,0
2010,1002,3995,dg,possible,ambiguous,1
2010,1004,2802,president_ca,certain,ambiguous,0
2010,1004,3328,gerant,certain,ambiguous,0
2010,1005,4307,pdg,probable,resolved,0
2010,1006,3789,gerant,certain,resolved,0
2010,1008,5251,administrateur,probable,resolved,0
2010,1009,3179,administrateur,probable,resolved,0
2010,1009,3531,administrateur,probable,resolved,0
2010,1009,3775,unspecified,probable,ambiguous,0
2010,1009,4180,pdg,probable,resolved,0
2010,1009,5409,pdg,certain,ambiguous,0
2010,1011,4141,gerant,probable,resolved,0
2010,1011,4525,gerant,certain,resolved,0
2010,1012,4571,gerant,certain,resolved,0
2010,1014,3737,pdg,probable,resolved,0
2010,1015,3253,gerant,certain,resolved,1
2010,1017,2768,president_ca,possible,resolved,1
2010,1018,3657,unspecified,certain,resolved,0
2010,1018,3663,gerant|unspecified,certain,resolved,1
2010,1019,4156,pdg,possible,resolved,1
2010,1022,4041,gerant,certain,resolved,0
2010,1025,4436,gerant,probable,resolved,1
2010,1026,3513,gerant,certain,resolved,0
2010,1027,4405,gerant,certain,resolved,0
2010,1029,4889,pdg,certain,resolved,0
2010,1031,2621,pdg,possible,resolved,1
2010,1031,3141,pdg,certain,ambiguous,0
2010,1032,3187,gerant,certain,ambiguous,1
2010,1034,2856,unspecified,probable,resolved,0
2010,1035,4806,president_ca,possible,ambiguous,1
2010,1036,5502,treasurer,certain,resolved,0
2010,1037,3291,association_president,certain,resolved,0
2010,1039,3965,pdg,certain,resolved,0
2010,1040,5241,administrateur,probable,resolved,0
2010,1041,4288,pdg,certain,resolved,0
2010,1043,4028,cogerant,certain,resolved,0
2010,1044,4679,gerant,possible,resolved,1
2010,1044,5384,gerant,certain,resolved,0
2010,1047,5241,administrateur,probable,resolved,0
2010,1047,5456,president_ca|unspecified,certain,ambiguous,0
2010,1050,3842,commissaire_aux_comptes,certain,resolved,0
2010,1051,5358,gerant,certain,ambiguous,0
2010,1052,4497,unspecified,certain,resolved,0
2010,1053,5220,dga,certain,resolved,0
2010,1054,4498,administrateur,probable,resolved,0
2010,1054,5129,administrateur,probable,resolved,1
2010,1054,5161,administrateur,probable,ambiguous,0
2010,1055,5487,administrateur,certain,ambiguous,0
2010,1056,3195,gerant,certain,ambiguous,1
2010,1056,3528,pdg,certain,resolved,0
2010,1058,5058,gerant,certain,resolved,0
2010,1060,4806,dg,possible,ambiguous,1
2010,1061,2683,gerant,certain,resolved,0
2010,1062,4265,cogerant,certain,resolved,0
2010,1064,4910,pdg,certain,resolved,0
2010,1065,4552,gerant,certain,resolved,0
2010,1066,2838,gerant,certain,resolved,0
2010,1066,4591,associe,certain,resolved,0
2010,1067,4030,gerant,certain,resolved,0
2010,1069,2626,gerant,certain,resolved,0
2010,1071,2928,pdg,certain,resolved,0
2010,1074,5063,administrateur,certain,resolved,0
2010,1075,4634,gerant,certain,resolved,0
2010,1077,4268,commissaire_aux_comptes,certain,resolved,0
2010,1078,4677,president_ca,possible,resolved,1
2010,1079,4848,gerant,certain,resolved,0
2010,1080,5027,administrateur|pdg,certain,resolved,0
2010,1081,5027,administrateur|dga,certain,resolved,0
2010,1083,4072,gerant,certain,ambiguous,0
2010,1086,2992,pdg,certain,resolved,0
2010,1087,3164,pdg,certain,ambiguous,0
2010,1089,3167,gerant,certain,ambiguous,0
2010,1092,2635,president_ca,certain,ambiguous,0
2010,1093,3111,gerant,certain,resolved,0
2010,1095,2604,unspecified,certain,resolved,0
2010,1096,3943,gerant,certain,resolved,0
2010,1097,3082,gerant,certain,resolved,0
