vertex_id,node_id,label,mode,node_type,is_seed,label_suspect
4115,CO_K_A_M_G_IMMOBILIERE,SOCIETE K A M G IMMOBILIERE,2,COMPANY,1,0
4116,CO_L2A,SOCIETE L2A,2,COMPANY,1,0
4117,CO_LABEL_PRINTING,LABEL PRINTING,2,COMPANY,1,0
4118,CO_LABORATOIRE,SOCIETE LE LABORATOIRE,2,COMPANY,1,0
4119,CO_LABORATOIRES_PHARMACEUTIQUES_DORCAS,LES LABORATOIRES PHARMACEUTIQUES DORCAS,2,COMPANY,1,0
4120,CO_LABORATORIO_ITALIA,LABORATORIO ITALIA,2,COMPANY,1,0
4121,CO_LACAERO,LACAERO SARL,2,COMPANY,1,0
4122,CO_LAFF,LAFF,2,COMPANY,1,0
4123,CO_LAJNEF_MAISONS_BOIS_LBM,LAJNEF MAISONS BOIS LBM,2,COMPANY,1,0
4124,CO_LAMBDA_DECO,LAMBDA DECO,2,COMPANY,1,0
4125,CO_LAMEZZANINE,SOCIETE LAMEZZANINE,2,COMPANY,1,0
4126,CO_LAMIPLAST,LAMIPLAST,2,COMPANY,1,0
4127,CO_LANGOLO_ROSSO,LANGOLO ROSSO,2,COMPANY,1,0
4128,CO_LAQUACULTURE_TUNISIENNE,SOCIETE LAQUACULTURE TUNISIENNE,2,COMPANY,1,0
4129,CO_LARIA_INT,LARIA INT SA,2,COMPANY,1,0
4130,CO_LART_BETON_GAFSA,LART DU BETON GAFSA,2,COMPANY,1,0
4131,CO_LART_BUREAU,LART DU BUREAU,2,COMPANY,1,0
4132,CO_LAS_PALMAS_JERBA,LAS PALMAS DE JERBA,2,COMPANY,1,0
4133,CO_LAVASUD,SOCIETE LAVASUD,2,COMPANY,1,0
4134,CO_LAVENIR_COMMERCE_INTERNATIONAL_TOTALEMENT_EXPORTATRICE,SOCIETE LAVENIR DE COMMERCE INTERNATIONAL TOTALEMENT EXPORTATRICE,2,COMPANY,1,0
4135,CO_LEADER_VOIP,LEADER VOIP,2,COMPANY,1,0
4136,CO_LEMAN_INDUSTRIE_CONNECTIQUE,LEMAN INDUSTRIE CONNECTIQUE,2,COMPANY,1,0
4137,CO_LEMAN_TUNISIE,LEMAN TUNISIE,2,COMPANY,1,0
4138,CO_LEONI,LEONI,2,COMPANY,1,0
4139,CO_LEZ_ARTS,LEZ ARTS,2,COMPANY,1,0
4140,CO_LHORIZON_COMMERCE_INTERNATIONAL,SOCIETE LHORIZON DE COMMERCE INTERNATIONAL,2,COMPANY,1,0
4141,CO_LIBERTE_DIFFUSION,LA LIBERTE DE DIFFUSION,2,COMPANY,1,0
4142,CO_LIBRAIRIE_LAVENIR_CULTUREL_LAC,LIBRAIRIE LAVENIR CULTUREL LAC,2,COMPANY,1,0
4143,CO_LIBYENNE_ALLEMANDE_RESTAURATION_LOISIRS,SOCIETE LIBYENNE ALLEMANDE DE RESTAURATION ET DE LOISIRS,2,COMPANY,1,0
4144,CO_LIDEALE_DISTRIBUTION_SID,SOCIETE LIDEALE DE DISTRIBUTION SID,2,COMPANY,1,0
4145,CO_LIFE,SOCIETE LIFE,2,COMPANY,1,0
4146,CO_LIGATEC,LIGATEC,2,COMPANY,1,0
4147,CO_LINABEL_EXPORT,SOCIETE LINABEL EXPORT,2,COMPANY,1,0
4148,CO_LINATEX_PLUS,SOCIETE LINATEX PLUS,2,COMPANY,1,0
4149,CO_LINA_PROMOTION_IMMOBILIERE,SOCIETE LINA DE PROMOTION IMMOBILIERE,2,COMPANY,1,0
4150,CO_LINCKIA,LINCKIA,2,COMPANY,1,0
4151,CO_LINDA_APPAREIL_FASHION_SOLAF,SOCIETE LINDA APPAREIL ET FASHION SOLAF,2,COMPANY,1,0
4152,CO_LINEA_BLUE,SOCIETE LINEA BLUE,2,COMPANY,1,0
4153,CO_LINEA_CONCEPT,LINEA CONCEPT,2,COMPANY,1,0
4154,CO_LINGERIE_FASHION,LINGERIE FASHION,2,COMPANY,1,0
4155,CO_LINK,LINK,2,COMPANY,1,0
4156,CO_LIVRE,SOCIETE LE LIVRE,2,COMPANY,1,0
4157,CO_LIWEB_AGENCY,LIWEB AGENCY,2,COMPANY,1,0
4158,CO_LM_INFORMATIQUE,LM INFORMATIQUE,2,COMPANY,1,0
4159,CO_LOGISTIC_SERVICES,LOGISTIC SERVICES,2,COMPANY,1,0
4160,CO_LOGISTIQUE_COMMERCE_INTERNATIONAL_MATERIAUX_SOLCIM,SOCIETE DE LOGISTIQUE ET DE COMMERCE INTERNATIONAL DES MATERIAUX SOLCIM,2,COMPANY,1,0
4161,CO_LOLITA,SOCIETE LOLITA,2,COMPANY,1,0
4162,CO_LOOKA_E_BUSINESS,LOOKA E BUSINESS,2,COMPANY,1,0
4163,CO_LOR_LIQUIDE_DHUILE_DOLIVE,SOCIETE LOR LIQUIDE DHUILE DOLIVE,2,COMPANY,1,0
4164,CO_LOTEZ_CONFECTION,SOCIETE LOTEZ CONFECTION,2,COMPANY,1,0
4165,CO_LOTFI_ABDENNADHER,ETABLISSEMENT LOTFI ABDENNADHER,2,COMPANY,1,0
4166,CO_LOTUS_GLOBAL_TRADING,LOTUS GLOBAL TRADING,2,COMPANY,1,0
4167,CO_LOUKA_DEVELOPPEMENT_IMMOBILIER,LOUKA DE DEVELOPPEMENT IMMOBILIER,2,COMPANY,1,0
4168,CO_LOUKILCOM_TUNISIE,LOUKILCOM TUNISIE,2,COMPANY,1,0
4169,CO_LOUKIL_MANAGEMENT_CONSEIL,SOCIETE LOUKIL MANAGEMENT CONSEIL,2,COMPANY,1,0
4170,CO_LOUKIL_TUNISIE,SOCIETE LOUKIL TUNISIE,2,COMPANY,1,0
4171,CO_LUMIERE_IMMOBILIERE,LUMIERE IMMOBILIERE,2,COMPANY,1,0
4172,CO_LUNIVERS_TUNISIEN_COMMERCE,LUNIVERS TUNISIEN DU COMMERCE,2,COMPANY,1,0
4173,CO_LUVIR,SOCIETE LUVIR,2,COMPANY,1,0
4174,CO_LUXIAME,LUXIAME,2,COMPANY,1,0
4175,CO_LUX_BEBE_SON,LUX BEBE SON,2,COMPANY,1,0
4176,CO_LYNESAL,LYNESAL,2,COMPANY,1,0
4177,CO_L_IMMOBILIERE_AL_IZ,L'IMMOBILIERE AL-IZ,2,COMPANY,1,0
4178,CO_L_IMMOBILIERE_AL_KADIRIA,L'IMMOBILIERE AL-KADIRIA,2,COMPANY,1,0
4179,CO_L_IMMOBILIERE_COMPTOIR,L'IMMOBILIERE DU COMPTOIR,2,COMPANY,1,0
4180,CO_L_IMMOBILIERE_ECHARIFA,L'IMMOBILIERE ECHARIFA,2,COMPANY,1,0
4181,CO_L_IMMOBILIERE_MAGHREBINE,L'IMMOBILIERE MAGHREBINE,2,COMPANY,1,0
4182,CO_L_IMMOBILIERE_MONOPRIX,L'IMMOBILIERE DE MONOPRIX,2,COMPANY,1,0
4183,CO_L_INDUSTRIELLE_SUCRE_TUNISIE,L'INDUSTRIELLE DU SUCRE DE TUNISIE,2,COMPANY,1,0
4184,CO_M,SOCIETE M,2,COMPANY,1,0
4185,CO_MABROUK,SOCIETE MABROUK,2,COMPANY,1,0
4186,CO_MAB_CONSULTING,MAB CONSULTING,2,COMPANY,1,0
4187,CO_MACOFLEX,MACOFLEX,2,COMPANY,1,0
4188,CO_MAC_INTERNATIONAL,MAC INTERNATIONAL,2,COMPANY,1,0
4189,CO_MADE_IN_DESIGN,MADE IN DESIGN,2,COMPANY,1,0
4190,CO_MADE_ITALY,MADE ITALY,2,COMPANY,1,0
4191,CO_MADONA,MADONA,2,COMPANY,1,0
4192,CO_MAERSK_TUNISIE,MAERSK TUNISIE,2,COMPANY,1,0
4193,CO_MAGA,MAGA,2,COMPANY,1,0
4194,CO_MAGASIN_FOLLA,MAGASIN FOLLA,2,COMPANY,1,0
4195,CO_MAGASIN_GENERAL,MAGASIN GENERAL,2,COMPANY,1,0
4196,CO_MAGHREBEFOURS,MAGHREBEFOURS,2,COMPANY,1,0
4197,CO_MAGHREBIA_FINANCIERE_SICAR,MAGHREBIA FINANCIERE SICAR,2,COMPANY,1,0
4198,CO_MAGHREBINE_DISTRIBUTION_MADIS,SOCIETE MAGHREBINE DE DISTRIBUTION MADIS,2,COMPANY,1,0
4199,CO_MAGHREBINE_DORFEVRERIE_MAGHORF,SOCIETE MAGHREBINE DORFEVRERIE MAGHORF,2,COMPANY,1,0
4200,CO_MAGHREBINE_MACHINES_A_COUDRE,MAGHREBINE MACHINES A COUDRE,2,COMPANY,1,0
4201,CO_MAGHREBINE_PRODUITS_CERAMIQUES_SMPC,SOCIETE MAGHREBINE DES PRODUITS CERAMIQUES SMPC,2,COMPANY,1,0
4202,CO_MAGHREBINE_TRANSPORT_TERRESTRE_INTERNATIONAL_SMTTI,SOCIETE MAGHREBINE DE TRANSPORT TERRESTRE ET INTERNATIONAL SMTTI,2,COMPANY,1,0
4203,CO_MAGHREBINE_TRANSPORT_TERRESTRE_SMTT,SOCIETE MAGHREBINE DE TRANSPORT TERRESTRE SMTT,2,COMPANY,1,0
4204,CO_MAGHREBINE_TRAVAUX_PUBLICS_EN_ABREGE_SOMATRAP,SOCIETE MAGHREBINE DES TRAVAUX PUBLICS EN ABREGE SOMATRAP,2,COMPANY,1,0
4205,CO_MAGHREB_FINANCIERE,MAGHREB FINANCIERE,2,COMPANY,1,0
4206,CO_MAGHREB_FONCIERE,MAGHREB FONCIERE,2,COMPANY,1,0
4207,CO_MAGHREB_FOOD,SOCIETE MAGHREB FOOD,2,COMPANY,1,0
4208,CO_MAGHREB_INVEST,MAGHREB INVEST,2,COMPANY,1,0
4209,CO_MAGHREB_INVEST_SICAF,MAGHREB INVEST SICAF,2,COMPANY,1,0
4210,CO_MAGHREB_PARTICIPATION_HOLDING,MAGHREB PARTICIPATION HOLDING,2,COMPANY,1,0
4211,CO_MAGHREB_TRADING,MAGHREB TRADING,2,COMPANY,1,0
4212,CO_MAHABA_INTERNATIONAL_TRADING,SOCIETE MAHABA INTERNATIONAL TRADING,2,COMPANY,1,0
4213,CO_MAHABA_POUR_PROMOTION_IMMOBILIERE,SOCIETE MAHABA POUR LA PROMOTION IMMOBILIERE,2,COMPANY,1,0
4214,CO_MAHA_ART,SOCIETE MAHA ART,2,COMPANY,1,0
4215,CO_MAHJOUB_CONSULTING,SOCIETE MAHJOUB CONSULTING,2,COMPANY,1,0
4216,CO_MAHMOUD_AGRICOLE,MAHMOUD AGRICOLE,2,COMPANY,1,0
4217,CO_MAHMOUD_CONDITIONNEMENT_SMC,SOCIETE MAHMOUD DE CONDITIONNEMENT SMC,2,COMPANY,1,0
4218,CO_MAINTENANCE_DASSISTANCE_TECHNIQUE_SMAT,SOCIETE DE MAINTENANCE ET DASSISTANCE TECHNIQUE SMAT,2,COMPANY,1,0
4219,CO_MAISON_CAOUTCHOUC,MAISON DU CAOUTCHOUC,2,COMPANY,1,0
4220,CO_MAISON_QUINCAILLERIE,LA MAISON DE LA QUINCAILLERIE,2,COMPANY,1,0
4221,CO_MAKATEB_EL_HORCHANI,MAKATEB EL-HORCHANI,2,COMPANY,1,0
4222,CO_MAKLADA_PRESTRESSED_STEEL,MAKLADA PRESTRESSED STEEL MPS,2,COMPANY,1,0
4223,CO_MAKLADA_SPRING_WIRE,MAKLADA SPRING WIRE,2,COMPANY,1,0
4224,CO_MAKOS,SOCIETE MAKOS,2,COMPANY,1,0
4225,CO_MANAGEMENT_HOTELIER_INTERNATIONAL,MANAGEMENT HOTELIER INTERNATIONAL MHI,2,COMPANY,1,0
4226,CO_MANAI_HAMMAMI_BATIMENT_SNHB,SOCIETE MANAI ET HAMMAMI DE BATIMENT SNHB,2,COMPANY,1,0
4227,CO_MANUFACTURE,MANUFACTURE,2,COMPANY,1,0
4228,CO_MANUFACTURE_MAGHREBINE_VALISES,MANUFACTURE MAGHREBINE DE VALISES MMV,2,COMPANY,1,0
4229,CO_MANUF_TECHNIQUES_METAUX_MATEM,MANUF TECHNIQUES DES METAUX MATEM,2,COMPANY,1,0
4230,CO_MANUTENTION_SYSTEM,MANUTENTION SYSTEM,2,COMPANY,1,0
4231,CO_MARBRERIE_BEN_DHIAB_MARBRE_SANITAIRE,SOCIETE MARBRERIE BEN-DHIAB MARBRE SANITAIRE,2,COMPANY,1,0
4232,CO_MARBRERIE_BERGES_LAC,MARBRERIE LES BERGES DU LAC,2,COMPANY,1,0
4233,CO_MARBRERIE_MATERIAUX_SUD_MASUD,MARBRERIE ET MATERIAUX DU SUD MASUD,2,COMPANY,1,0
4234,CO_MARBRERIE_NEW_MODE,MARBRERIE NEW MODE MNM,2,COMPANY,1,0
4235,CO_MARBRERIE_ROYALE_EL_ABED_KHALED,SOCIETE MARBRERIE ROYALE EL-ABED KHALED,2,COMPANY,1,0
4236,CO_MARBRERIE_SFAX_SMS,SOCIETE MARBRERIE DE SFAX SMS,2,COMPANY,1,0
4237,CO_MARBRERIE_ZINA_PLUS,MARBRERIE ZINA PLUS,2,COMPANY,1,0
4238,CO_MARCFI_PRODUCT,MARCFI PRODUCT,2,COMPANY,1,0
4239,CO_MARCUS,MARCUS,2,COMPANY,1,0
4240,CO_MARETAP,MARETAP,2,COMPANY,1,0
4241,CO_MARHABA,MARHABA,2,COMPANY,1,0
4242,CO_MARIA_IMMOBILIER,MARIA IMMOBILIER,2,COMPANY,1,0
4243,CO_MARIEM_DAMAK_TRIKI_CIES_OPTIQUE,SOCIETE MARIEM DAMAK TRIKI ET CIES OPTIQUE,2,COMPANY,1,0
4244,CO_MARIEM_LEATHER,SOCIETE MARIEM LEATHER,2,COMPANY,1,0
4245,CO_MARINA_ERISTYS_OY,LA MARINA ERISTYS OY,2,COMPANY,1,0
4246,CO_MARINE_SECURITY_AND_SAFETY_SERVICES,MARINE SECURITY AND SAFETY SERVICES,2,COMPANY,1,0
4247,CO_MARQUAGE_SIGNALISATION_SECURITE_SERVICES_M3S,"SOCIETE MARQUAGE, SIGNALISATION,SECURITE ET SERVICES M3S",2,COMPANY,1,0
4248,CO_MARSA_DECOR,SOCIETE MARSA DECOR,2,COMPANY,1,0
4249,CO_MARSA_FOOT_ACADEMY,MARSA FOOT ACADEMY,2,COMPANY,1,0
4250,CO_MARSA_IMMOBILIERE,MARSA IMMOBILIERE,2,COMPANY,1,0
4251,CO_MARSA_TRADING,MARSA TRADING,2,COMPANY,1,0
4252,CO_MARTA,SOCIETE MARTA,2,COMPANY,1,0
4253,CO_MASSICAUIT_CONSTRUCTION_METALLIQUE_SMCM,SOCIETE MASSICAUIT DE CONSTRUCTION METALLIQUE SMCM,2,COMPANY,1,0
4254,CO_MASTER_SERRURES,MASTER SERRURES,2,COMPANY,1,0
4255,CO_MATCO,MATCO,2,COMPANY,1,0
4256,CO_MAVERICK_CONSULT,MAVERICK CONSULT,2,COMPANY,1,0
4257,CO_MAXULA_DISTRIBUTION,MAXULA DISTRIBUTION,2,COMPANY,1,0
4258,CO_MAXULA_GESTION,SOCIETE MAXULA GESTION,2,COMPANY,1,0
4259,CO_MAXULA_PLACEMENT_SICAV,MAXULA PLACEMENT SICAV,2,COMPANY,1,0
4260,CO_MAXULA_PRADES_CALL_CENTER,MAXULA PRADES CALL CENTER,2,COMPANY,1,0
4261,CO_MAXULA_SERVICES,MAXULA SERVICES,2,COMPANY,1,0
4262,CO_MAYA_CONFECTION,SOCIETE MAYA CONFECTION,2,COMPANY,1,0
4263,CO_MCW,MCW,2,COMPANY,1,0
4264,CO_MEA_INTERNET_GROUP,SOCIETE MEA INTERNET GROUP,2,COMPANY,1,0
4265,CO_MECAHERS_AEROSPACE,MECAHERS AEROSPACE,2,COMPANY,1,0
4266,CO_MECATECH,MECATECH,2,COMPANY,1,0
4267,CO_MECATRONIC_SYSTEMS_PRODUCTION_ENGINEERING,MECATRONIC SYSTEMS PRODUCTION ENGINEERING MSPE,2,COMPANY,1,0
4268,CO_MECHRI_STAR_TEX,MECHRI STAR TEX,2,COMPANY,1,0
4269,CO_MEDCOM,MEDCOM,2,COMPANY,1,0
4270,CO_MEDFACTOR,MEDFACTOR,2,COMPANY,1,0
4271,CO_MEDIA_VISION_STORE,MEDIA VISION STORE,2,COMPANY,1,0
4272,CO_MEDICAL_MEETING,SOCIETE MEDICAL MEETING,2,COMPANY,1,0
4273,CO_MEDICAL_PHARMACEUTICAL_SERVICE,MEDICAL PHARMACEUTICAL SERVICE MPS,2,COMPANY,1,0
4274,CO_MEDICAL_WEAR,MEDICAL WEAR,2,COMPANY,1,0
4275,CO_MEDICIS,MEDICIS,2,COMPANY,1,0
4276,CO_MEDICIS_INTERNATIONAL,MEDICIS INTERNATIONAL,2,COMPANY,1,0
4277,CO_MEDICIS_SERVICE,MEDICIS SERVICE,2,COMPANY,1,0
4278,CO_MEDICO_CONFORT,MEDICO CONFORT,2,COMPANY,1,0
4279,CO_MEDIGEL,MEDIGEL,2,COMPANY,1,0
4280,CO_MEDINA_TEXTILE,MEDINA TEXTILE,2,COMPANY,1,0
4281,CO_MEDINET_TV,MEDINET TV,2,COMPANY,1,0
4282,CO_MEDINVEST_SICAR,MEDINVEST SICAR,2,COMPANY,1,0
4283,CO_MEDITERANENNE_COMMERCE_INTERNATIONALE,LA MEDITERANENNE DE COMMERCE INTERNATIONALE,2,COMPANY,1,0
4284,CO_MEDITERRANEAN_BUSINESS_CONSULTING,MEDITERRANEAN BUSINESS CONSULTING,2,COMPANY,1,0
4285,CO_MEDITERRANEAN_COMMUNICTIONS_COMPANY,MEDITERRANEAN COMMUNICTIONS COMPANY,2,COMPANY,1,0
4286,CO_MEDITERRANEAN_CONSULTING_COMPAGNY,MEDITERRANEAN CONSULTING COMPAGNY,2,COMPANY,1,0
4287,CO_MEDITERRANEAN_FISH,SOCIETE MEDITERRANEAN FISH,2,COMPANY,1,0
4288,CO_MEDITERRANEAN_GATE_DEVELOPMENT_COMPANY,MEDITERRANEAN GATE DEVELOPMENT COMPANY,2,COMPANY,1,0
4289,CO_MEDITERRANEAN_GENERAL_INDUSTRIE,SOCIETE MEDITERRANEAN GENERAL INDUSTRIE,2,COMPANY,1,0
4290,CO_MEDITERRANEAN_GYPSUM_PLASTER_MEDGYP,MEDITERRANEAN GYPSUM ET PLASTER MEDGYP,2,COMPANY,1,0
4291,CO_MEDITERRANEAN_HEALTH_CARE,MEDITERRANEAN HEALTH CARE,2,COMPANY,1,0
4292,CO_MEDITERRANEAN_INDUSTRIAL_GROUP,MEDITERRANEAN INDUSTRIAL GROUP MIG,2,COMPANY,1,0
4293,CO_MEDITERRANEAN_INDUSTRY_CARS_MEDICARS,LA SOCIETE MEDITERRANEAN INDUSTRY CARS MEDICARS,2,COMPANY,1,0
4294,CO_MEDITERRANEENNE,LA MEDITERRANEENNE,2,COMPANY,1,0
4295,CO_MEDITERRANEENNE_CONFECTION_LUXE,SOCIETE MEDITERRANEENNE DE CONFECTION DE LUXE,2,COMPANY,1,0
4296,CO_MEDITERRANEENNE_EXPORT_IMPORT_COMMERCIALISATION,SOCIETE MEDITERRANEENNE EXPORT IMPORT ET COMMERCIALISATION MEIC,2,COMPANY,1,0
4297,CO_MEDITERRANEENNE_TELESERVICES,SOCIETE MEDITERRANEENNE DE TELESERVICES,2,COMPANY,1,0
4298,CO_MEDITERRANEENNE_TRANSFORMATION_LAIT_SMTL,SOCIETE MEDITERRANEENNE DE TRANSFORMATION DU LAIT SMTL,2,COMPANY,1,0
4299,CO_MEDITERRANEE_TEXTILES,MEDITERRANEE TEXTILES,2,COMPANY,1,0
4300,CO_MEDIVET,MEDIVET,2,COMPANY,1,0
4301,CO_MEDI_SCIENCE,MEDI SCIENCE,2,COMPANY,1,0
4302,CO_MEDPACK,MEDPACK,2,COMPANY,1,0
4303,CO_MED_CONSULTING,MED CONSULTING,2,COMPANY,1,0
4304,CO_MED_FOOD,SOCIETE MED FOOD,2,COMPANY,1,0
4305,CO_MED_LOUKIL_CIE,ETABLISSEMENT MED LOUKIL ET CIE,2,COMPANY,1,0
4306,CO_MED_OIL_COMPANY,MED OIL COMPANY SA,2,COMPANY,1,0
4307,CO_MED_PLAST,MED PLAST,2,COMPANY,1,0
4308,CO_MED_SERVICES,MED SERVICES,2,COMPANY,1,0
4309,CO_MED_WOODS,MED WOODS,2,COMPANY,1,0
4310,CO_MEGA,SOCIETE MEGA,2,COMPANY,1,0
4311,CO_MEGA_ALUMINIUM,MEGA ALUMINIUM,2,COMPANY,1,0
4312,CO_MEGA_MEDIA,MEGA MEDIA,2,COMPANY,1,0
4313,CO_MEGA_PUB,MEGA PUB,2,COMPANY,1,0
4314,CO_MEGA_TEXTILE,MEGA TEXTILE,2,COMPANY,1,0
4315,CO_MEHDIDES_HUILES_ALIMENTAIRES_SMHA,SOCIETE MEHDIDES HUILES ALIMENTAIRES SMHA,2,COMPANY,1,0
4316,CO_MEILLERIE_SLAMA,MEILLERIE SLAMA,2,COMPANY,1,0
4317,CO_MEMI_ELECTRIC,SOCIETE MEMI ELECTRIC,2,COMPANY,1,0
4318,CO_MENA_TUNIS_PROMOTION_IMMOBILIERE,SOCIETE MENA TUNIS DE PROMOTION IMMOBILIERE,2,COMPANY,1,0
4319,CO_MENINX_CONSEILS,MENINX CONSEILS,2,COMPANY,1,0
4320,CO_MENUISERIE_ALUMINIUM,MENUISERIE ALUMINIUM,2,COMPANY,1,0
4321,CO_MENUISERIE_ALUMINIUM_CAP_BON,MENUISERIE ALUMINIUM DU CAP BON,2,COMPANY,1,0
4322,CO_MERCURY_IMMOBILIERE,MERCURY IMMOBILIERE,2,COMPANY,1,0
4323,CO_MERSA,MERSA,2,COMPANY,1,0
4324,CO_MESURA_TUNISIE,MESURA TUNISIE,2,COMPANY,1,0
4325,CO_METAL,SOCIETE LE METAL,2,COMPANY,1,0
4326,CO_METALCO,METALCO,2,COMPANY,1,0
4327,CO_METALLURGIQUE_CENTRE_SMC,SOCIETE METALLURGIQUE DU CENTRE SMC,2,COMPANY,1,0
4328,CO_MEUBLATEX,MEUBLATEX,2,COMPANY,1,0
4329,CO_MEUBLES_AHMED_MILEDI_ASSOCIES,MEUBLES AHMED MILEDI ET ASSOCIES,2,COMPANY,1,0
4330,CO_MEUBLES_MAHMOUD,MEUBLES MAHMOUD,2,COMPANY,1,0
4331,CO_MEUBLE_ITALIEN,MEUBLE ITALIEN,2,COMPANY,1,0
4332,CO_MEUBLE_SUD,SOCIETE MEUBLE DU SUD,2,COMPANY,1,0
4333,CO_MEUNIERE_TUNISIENNE,MEUNIERE TUNISIENNE,2,COMPANY,1,0
4334,CO_MG_TRADING,MG TRADING,2,COMPANY,1,0
4335,CO_MICRONET,MICRONET,2,COMPANY,1,0
4336,CO_MIDANI_HORCHANI_DATTES,MIDANI HORCHANI DATTES,2,COMPANY,1,0
4337,CO_MILLENIUM_GROUP,MILLENIUM GROUP,2,COMPANY,1,0
4338,CO_MILLE_UNE_FLEUR,SOCIETE MILLE ET UNE FLEUR,2,COMPANY,1,0
4339,CO_MIMEX,MIMEX,2,COMPANY,1,0
4340,CO_MINERALI_INDUSTRIALI_TUNISIA,MINERALI INDUSTRIALI TUNISIA,2,COMPANY,1,0
4341,CO_MINIATURE_CREATION,MINIATURE CREATION,2,COMPANY,1,0
4342,CO_MINIERE_SIDERURGIQUE_TUNISIE_SMST,SOCIETE MINIERE ET SIDERURGIQUE DE TUNISIE SMST,2,COMPANY,1,0
4343,CO_MINIERE_TUNISIE_SMT,SOCIETE MINIERE DE TUNISIE SMT,2,COMPANY,1,0
4344,CO_MINOTERIES_INDUSTRIES_DIVERSES_SIMID,SOCIETE DES MINOTERIES ET DES INDUSTRIES DIVERSES SIMID,2,COMPANY,1,0
4345,CO_MIS,MIS,2,COMPANY,1,0
4346,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE,SOCIETE DE MISE EN VALEUR ET DE DEVELOPPEMENT AGRICOLE,2,COMPANY,1,0
4347,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE_AROUSSIA_EL_BEYA,SOCIETE DE MISE EN VALEUR ET DEVELOPPEMENT AGRICOLE AROUSSIA EL-BEYA,2,COMPANY,1,0
4348,CO_MISE_EN_VALEUR_D_AMENAGEMENT_AGRICOLE,SOCIETE DE MISE EN VALEUR ET D'AMENAGEMENT AGRICOLE,2,COMPANY,1,0
4349,CO_MISS_DYNA,MISS DYNA,2,COMPANY,1,0
4350,CO_MISS_ITALIA,MISS ITALIA,2,COMPANY,1,0
4351,CO_MIXAL,MIXAL,2,COMPANY,1,0
4352,CO_MIXER_TUNISIE,MIXER TUNISIE,2,COMPANY,1,0
4353,CO_MK_TRADE_DISTRIBUTION,MK TRADE DISTRIBUTION,2,COMPANY,1,0
4354,CO_MODERNE_CARRIERES_SABLE,SOCIETE MODERNE DES CARRIERES DE SABLE,2,COMPANY,1,0
4355,CO_MODERNE_CERAMIQUE_SOMOCER,SOCIETE MODERNE DE CERAMIQUE SOMOCER,2,COMPANY,1,0
4356,CO_MODERNE_CUIRS_PEAUX_SMCP,SOCIETE MODERNE DES CUIRS ET PEAUX SMCP,2,COMPANY,1,0
4357,CO_MODERNE_DELEVAGE_SME,SOCIETE MODERNE DELEVAGE SME,2,COMPANY,1,0
4358,CO_MODERNE_DEQUIPEMENTS_COMMERCE_SOMECO,SOCIETE MODERNE DEQUIPEMENTS ET DE COMMERCE SOMECO,2,COMPANY,1,0
4359,CO_MODERNE_DISTRIBUTION,SOCIETE MODERNE DE DISTRIBUTION,2,COMPANY,1,0
4360,CO_MODERNE_MAROQUINERIE,SOCIETE MODERNE DE MAROQUINERIE,2,COMPANY,1,0
4361,CO_MODERN_LEASING,MODERN LEASING,2,COMPANY,1,0
4362,CO_MODE_PLAISIR_CONFECTION,MODE PLAISIR CONFECTION MPC,2,COMPANY,1,0
4363,CO_MOHAMED_ALI_ZOUARI,SOCIETE MOHAMED ALI ZOUARI,2,COMPANY,1,0
4364,CO_MOHAMED_CHAABANE,SOCIETE MOHAMED CHAABANE,2,COMPANY,1,0
4365,CO_MOHAMED_TEX,MOHAMED TEX,2,COMPANY,1,0
4366,CO_MOHAMED_ZINE_EL_ABIDINE_CIE,SOCIETE MOHAMED ZINE EL-ABIDINE ET CIE,2,COMPANY,1,0
4367,CO_MONACO_AGRO,MONACO AGRO,2,COMPANY,1,0
4368,CO_MONALIZA,MONALIZA,2,COMPANY,1,0
4369,CO_MONGI_CHAARI,ET MONGI CHAARI,2,COMPANY,1,0
4370,CO_MONJIA_CONFECTION,MONJIA CONFECTION,2,COMPANY,1,0
4371,CO_MONTA_RENT_A_CAR,MONTA RENT A CAR,2,COMPANY,1,0
4372,CO_MON_TRICOT,MON TRICOT,2,COMPANY,1,0
4373,CO_MOONA_FOOD,MOONA FOOD,2,COMPANY,1,0
4374,CO_MOSAICA_DESIGN,MOSAICA DESIGN,2,COMPANY,1,0
4375,CO_MOSAIQUE_ARTS_DRAMATIQUES,MOSAIQUE DES ARTS DRAMATIQUES,2,COMPANY,1,0
4376,CO_MOSHI,MOSHI,2,COMPANY,1,0
4377,CO_MOTEUR,LE MOTEUR,2,COMPANY,1,0
4378,CO_MOTO_LOISIRS_CUIR,MOTO LOISIRS CUIR,2,COMPANY,1,0
4379,CO_MOUATEZ,SOCIETE MOUATEZ,2,COMPANY,1,0
4380,CO_MOULINS_SIDI_TLIL,LES MOULINS SIDI TLIL,2,COMPANY,1,0
4381,CO_MOULIN_INTERNATIONAL,LE MOULIN INTERNATIONAL,2,COMPANY,1,0
4382,CO_MOUNA_FASHION,MOUNA FASHION,2,COMPANY,1,0
4383,CO_MOUNIR_RENT_A_CAR,MOUNIR RENT A CAR MRC,2,COMPANY,1,0
4384,CO_MRM_CONFECTION,MRM CONFECTION,2,COMPANY,1,0
4385,CO_MSL_DIFFUSION,MSL DIFFUSION,2,COMPANY,1,0
