issue_uid,collection,language,year,issue,md_url,pdf_url,viewer_url,pdf_size_bytes,http_status,content_type,bytes,sha256,etag_md5,etag_matches_body,n_pages,arabic_char_frac,script_lang,status,local_path,fetched_at,attempts,error
journal-officiel/fr/2025/070,journal-officiel,fr,2025,070,https://ocr.jort.tn/journal-officiel/fr/2025/070.md,https://lake.jort.tn/journal-officiel/fr/2025/070.pdf,https://jort.tn/view/journal-officiel/fr/2025/070,763900,200,text/markdown; charset=utf-8,1891,7ad026c073d10f42b5d24968f63a2b112541d56b7b394394e30994308c6557e8,"W/""9b3f39b60600a5f4d908fea4e8df75f9",False,2,0.0,fr,ok,data/raw/journal-officiel/fr/2025/070.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/071,journal-officiel,fr,2025,071,https://ocr.jort.tn/journal-officiel/fr/2025/071.md,https://lake.jort.tn/journal-officiel/fr/2025/071.pdf,https://jort.tn/view/journal-officiel/fr/2025/071,9505687,200,text/markdown; charset=utf-8,90150,4a88dc4164f4dfea6cd788d4490a7814977460d23f74f7b10b0236f45efb0021,"W/""c036d312330db4cdd8f3ad6f2dba5902",False,35,0.0,fr,ok,data/raw/journal-officiel/fr/2025/071.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/072,journal-officiel,fr,2025,072,https://ocr.jort.tn/journal-officiel/fr/2025/072.md,https://lake.jort.tn/journal-officiel/fr/2025/072.pdf,https://jort.tn/view/journal-officiel/fr/2025/072,739091,200,text/markdown; charset=utf-8,5291,83b056ecdc30faeccc495cf19abb4f8daaf0cf5b0cdf37cf982f44ce300996a4,"W/""49faac3563eae47777d23351516daf83",False,3,0.0,fr,ok,data/raw/journal-officiel/fr/2025/072.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/073,journal-officiel,fr,2025,073,https://ocr.jort.tn/journal-officiel/fr/2025/073.md,https://lake.jort.tn/journal-officiel/fr/2025/073.pdf,https://jort.tn/view/journal-officiel/fr/2025/073,777366,200,text/markdown; charset=utf-8,34906,7331e2fcc83148b7155d74d4fc24315dd0065bb8448a2e654daf237c197bbef6,"W/""fe0c4bd059cf1a83c14e5c04ac5fb2dc",False,13,0.0,fr,ok,data/raw/journal-officiel/fr/2025/073.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/074,journal-officiel,fr,2025,074,https://ocr.jort.tn/journal-officiel/fr/2025/074.md,https://lake.jort.tn/journal-officiel/fr/2025/074.pdf,https://jort.tn/view/journal-officiel/fr/2025/074,899327,200,text/markdown; charset=utf-8,34969,2362700a5829bf6c5de8253c74048971f12cc4811da168e14b4a501011b92891,"W/""5c6015a9403129f336b879b25b4cf2b2",False,11,0.0,fr,ok,data/raw/journal-officiel/fr/2025/074.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/075,journal-officiel,fr,2025,075,https://ocr.jort.tn/journal-officiel/fr/2025/075.md,https://lake.jort.tn/journal-officiel/fr/2025/075.pdf,https://jort.tn/view/journal-officiel/fr/2025/075,818825,200,text/markdown; charset=utf-8,37575,615d18bd4a53f7fcb0d5a39ec18e00d27a996562c2d20d00fcd0570333a05c0a,"W/""3452d3086339d93e5e5557363039cded",False,11,0.0,fr,ok,data/raw/journal-officiel/fr/2025/075.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/076,journal-officiel,fr,2025,076,https://ocr.jort.tn/journal-officiel/fr/2025/076.md,https://lake.jort.tn/journal-officiel/fr/2025/076.pdf,https://jort.tn/view/journal-officiel/fr/2025/076,9502949,200,text/markdown; charset=utf-8,87440,a61c60849a1811a19670739ef2196c8087a3ee42dc6d2c0e45e2340e4129891b,"W/""6749be4910ac9e27ac0b54ed565cc91e",False,32,0.0,fr,ok,data/raw/journal-officiel/fr/2025/076.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/077,journal-officiel,fr,2025,077,https://ocr.jort.tn/journal-officiel/fr/2025/077.md,https://lake.jort.tn/journal-officiel/fr/2025/077.pdf,https://jort.tn/view/journal-officiel/fr/2025/077,650032,200,text/markdown; charset=utf-8,5135,0fdb06a7ab89238a91b3a7af5308302f6c86fa0ceba8041e389f70dacaf8a9ab,"W/""c0ee6ea65e8f6e5f7aca43ccd6c88ded",False,3,0.0,fr,ok,data/raw/journal-officiel/fr/2025/077.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/078,journal-officiel,fr,2025,078,https://ocr.jort.tn/journal-officiel/fr/2025/078.md,https://lake.jort.tn/journal-officiel/fr/2025/078.pdf,https://jort.tn/view/journal-officiel/fr/2025/078,3635103,200,text/markdown; charset=utf-8,22383,7119c76e3d17a6432ebb886b32cba84ac2942c995fc47e937ed930667e9e0777,"W/""fba5510df29b3deca2e08f8069c232fd",False,13,0.0,fr,ok,data/raw/journal-officiel/fr/2025/078.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/079,journal-officiel,fr,2025,079,https://ocr.jort.tn/journal-officiel/fr/2025/079.md,https://lake.jort.tn/journal-officiel/fr/2025/079.pdf,https://jort.tn/view/journal-officiel/fr/2025/079,708740,200,text/markdown; charset=utf-8,6440,cc9cc20b4e09f85cdf25ca84752e8fab63506056c3888e3de104bb1f7979ada2,"W/""03a954e1588845e7dc76757f2f593bc2",False,3,0.0,fr,ok,data/raw/journal-officiel/fr/2025/079.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/080,journal-officiel,fr,2025,080,https://ocr.jort.tn/journal-officiel/fr/2025/080.md,https://lake.jort.tn/journal-officiel/fr/2025/080.pdf,https://jort.tn/view/journal-officiel/fr/2025/080,673653,200,text/markdown; charset=utf-8,5740,7e8ec0fe7aa01063a24d94e684fe06152da5d3920a4800a982b8090b9148da60,"W/""ece2722c2adde164fcea18753f056a26",False,4,0.0,fr,ok,data/raw/journal-officiel/fr/2025/080.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/081,journal-officiel,fr,2025,081,https://ocr.jort.tn/journal-officiel/fr/2025/081.md,https://lake.jort.tn/journal-officiel/fr/2025/081.pdf,https://jort.tn/view/journal-officiel/fr/2025/081,716195,200,text/markdown; charset=utf-8,4465,a9e4686afa1c3097c21d7143752eb0158b3a413cfcbb6f9df00c648d31f98322,"W/""c25374ceab549ee60350dffefa2f08ad",False,3,0.0,fr,ok,data/raw/journal-officiel/fr/2025/081.md,2026-09-12T13:45:34+00:00,1,
journal-officiel/fr/2025/082,journal-officiel,fr,2025,082,https://ocr.jort.tn/journal-officiel/fr/2025/082.md,https://lake.jort.tn/journal-officiel/fr/2025/082.pdf,https://jort.tn/view/journal-officiel/fr/2025/082,1012331,200,text/markdown; charset=utf-8,129522,bc801165cc4532d06046895c673339257b4d614fae903a228270f79250aa36e6,"W/""4f35e5a4167f58297b9bd8921a476b32",False,38,0.0,fr,ok,data/raw/journal-officiel/fr/2025/082.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/083,journal-officiel,fr,2025,083,https://ocr.jort.tn/journal-officiel/fr/2025/083.md,https://lake.jort.tn/journal-officiel/fr/2025/083.pdf,https://jort.tn/view/journal-officiel/fr/2025/083,1015115,200,text/markdown; charset=utf-8,113702,2b1b62f333bdf6d9211e4d5e92707c213f0ae274a5042f075f72379050a455ec,"W/""dd717cbba70663439182c86cc670d416",False,34,0.0,fr,ok,data/raw/journal-officiel/fr/2025/083.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/084,journal-officiel,fr,2025,084,https://ocr.jort.tn/journal-officiel/fr/2025/084.md,https://lake.jort.tn/journal-officiel/fr/2025/084.pdf,https://jort.tn/view/journal-officiel/fr/2025/084,783815,200,text/markdown; charset=utf-8,12917,09e69b464ef3aee989052c8652bbe8798b4cce246c3cf8d97092eb083de57ffd,"W/""4d7ed349d933ada222388e64c3961d9b",False,7,0.0,fr,ok,data/raw/journal-officiel/fr/2025/084.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/085,journal-officiel,fr,2025,085,https://ocr.jort.tn/journal-officiel/fr/2025/085.md,https://lake.jort.tn/journal-officiel/fr/2025/085.pdf,https://jort.tn/view/journal-officiel/fr/2025/085,851651,200,text/markdown; charset=utf-8,26027,304e4f2324473c8cbe0fa421c9ecc8630eb685a142b74b9e883f8db009ffe1c1,"W/""dcc034dde5277e5e3d1a2be2225c3bbf",False,9,0.0,fr,ok,data/raw/journal-officiel/fr/2025/085.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/086,journal-officiel,fr,2025,086,https://ocr.jort.tn/journal-officiel/fr/2025/086.md,https://lake.jort.tn/journal-officiel/fr/2025/086.pdf,https://jort.tn/view/journal-officiel/fr/2025/086,1253564,200,text/markdown; charset=utf-8,24186,7249d1bb7744484ccaf5bc4ff163911ef93d1f21eed6c77b88c39379dc69e4e4,"W/""aecb2cbaf2a2cbf4ab3c1a34f9b6f049",False,10,0.0,fr,ok,data/raw/journal-officiel/fr/2025/086.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/087,journal-officiel,fr,2025,087,https://ocr.jort.tn/journal-officiel/fr/2025/087.md,https://lake.jort.tn/journal-officiel/fr/2025/087.pdf,https://jort.tn/view/journal-officiel/fr/2025/087,1000784,200,text/markdown; charset=utf-8,134997,133541a1209e7c95e05a920e7ecac39b39df987c982dd848429053a61c7d9012,"W/""f57646c907691beab5a6ca0eae2cc3b4",False,42,0.0,fr,ok,data/raw/journal-officiel/fr/2025/087.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/088,journal-officiel,fr,2025,088,https://ocr.jort.tn/journal-officiel/fr/2025/088.md,https://lake.jort.tn/journal-officiel/fr/2025/088.pdf,https://jort.tn/view/journal-officiel/fr/2025/088,3191536,200,text/markdown; charset=utf-8,86387,d87734910759fbca5fbc235f1c39f4e18ee3f592394daee28773c23799f0bbf8,"W/""6e2b86030f4d172b1f917cbb71aa3401",False,20,0.9931,ar,arabic,data/raw/journal-officiel/fr/2025/088.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/089,journal-officiel,fr,2025,089,https://ocr.jort.tn/journal-officiel/fr/2025/089.md,https://lake.jort.tn/journal-officiel/fr/2025/089.pdf,https://jort.tn/view/journal-officiel/fr/2025/089,824894,200,text/markdown; charset=utf-8,27464,f900e675f242efc8fbd7cdf185e88c3c44c7278880a2d569f7610804d0872c84,"W/""eadc011f8032487c9fb6688f60829b13",False,11,0.0,fr,ok,data/raw/journal-officiel/fr/2025/089.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/090,journal-officiel,fr,2025,090,https://ocr.jort.tn/journal-officiel/fr/2025/090.md,https://lake.jort.tn/journal-officiel/fr/2025/090.pdf,https://jort.tn/view/journal-officiel/fr/2025/090,1814727,200,text/markdown; charset=utf-8,173610,4abb70cbf8b1b2742600a72538ed94ba7130bcf54fe866543d3cb37346a29d6f,"W/""0324426cd04912414ada649eaa2240c6",False,69,0.9903,ar,arabic,data/raw/journal-officiel/fr/2025/090.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/091,journal-officiel,fr,2025,091,https://ocr.jort.tn/journal-officiel/fr/2025/091.md,https://lake.jort.tn/journal-officiel/fr/2025/091.pdf,https://jort.tn/view/journal-officiel/fr/2025/091,763667,200,text/markdown; charset=utf-8,27289,a93577031bc15ce9905f896dc144aae6a8159efe556216b56999180e6b2166bf,"W/""a56578475787c4fdadfb4e44e2175b35",False,9,0.0,fr,ok,data/raw/journal-officiel/fr/2025/091.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/092,journal-officiel,fr,2025,092,https://ocr.jort.tn/journal-officiel/fr/2025/092.md,https://lake.jort.tn/journal-officiel/fr/2025/092.pdf,https://jort.tn/view/journal-officiel/fr/2025/092,2982042,200,text/markdown; charset=utf-8,64910,e0adb10c0646c6bba0d58d58128e2e7eee0a714ca4ccd84d52d96ab6047ccf01,"W/""70177a16760b63848c11aad17aeee533",False,22,0.0,fr,ok,data/raw/journal-officiel/fr/2025/092.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/093,journal-officiel,fr,2025,093,https://ocr.jort.tn/journal-officiel/fr/2025/093.md,https://lake.jort.tn/journal-officiel/fr/2025/093.pdf,https://jort.tn/view/journal-officiel/fr/2025/093,1029654,200,text/markdown; charset=utf-8,34140,b6e23be773c88ef375d75e34cf9a843a169dba1e75a9d8f64b76e19c079c711f,"W/""bc15846c20d7b82fa689b042e0746d52",False,12,0.0,fr,ok,data/raw/journal-officiel/fr/2025/093.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/094,journal-officiel,fr,2025,094,https://ocr.jort.tn/journal-officiel/fr/2025/094.md,https://lake.jort.tn/journal-officiel/fr/2025/094.pdf,https://jort.tn/view/journal-officiel/fr/2025/094,5437567,200,text/markdown; charset=utf-8,213743,c6f6a264a979cd35a9e3aa8cc4f721e80790da902d65fc4988bdfd1eba13193c,"W/""8aa916d5d6c8bd8b718f3880432ee864",False,78,0.0,fr,ok,data/raw/journal-officiel/fr/2025/094.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/095,journal-officiel,fr,2025,095,https://ocr.jort.tn/journal-officiel/fr/2025/095.md,https://lake.jort.tn/journal-officiel/fr/2025/095.pdf,https://jort.tn/view/journal-officiel/fr/2025/095,2314301,200,text/markdown; charset=utf-8,82161,45f849ef5bcf53f88733da9e986c7af590e55ece7445217d7c4255d8912a1b6b,"W/""e6e17318bcbbf5afab5e593a43a266b9",False,28,0.99,ar,arabic,data/raw/journal-officiel/fr/2025/095.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/096,journal-officiel,fr,2025,096,https://ocr.jort.tn/journal-officiel/fr/2025/096.md,https://lake.jort.tn/journal-officiel/fr/2025/096.pdf,https://jort.tn/view/journal-officiel/fr/2025/096,7897216,200,text/markdown; charset=utf-8,78000,e8f9c5e119a5d2bffe4464cbc66f06e5c7294168e8498a4aded88efdcfda3048,"W/""003f1bfe321c5a7e5f70d06fd953a048",False,24,0.9923,ar,arabic,data/raw/journal-officiel/fr/2025/096.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/097,journal-officiel,fr,2025,097,https://ocr.jort.tn/journal-officiel/fr/2025/097.md,https://lake.jort.tn/journal-officiel/fr/2025/097.pdf,https://jort.tn/view/journal-officiel/fr/2025/097,1249498,200,text/markdown; charset=utf-8,57180,13da2a72d58f2d77ff90b16d38a50bc49eafc035d1b2ba0d6c6a953515f37377,"W/""5daacf878dcf68880e2346826ebaf96d",False,19,0.0,fr,ok,data/raw/journal-officiel/fr/2025/097.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/098,journal-officiel,fr,2025,098,https://ocr.jort.tn/journal-officiel/fr/2025/098.md,https://lake.jort.tn/journal-officiel/fr/2025/098.pdf,https://jort.tn/view/journal-officiel/fr/2025/098,2057200,200,text/markdown; charset=utf-8,192844,617e118d2431d14acc9ce43537b2029e08b358de5db704ee8c0add1691b468cc,"W/""926cc7b436c82d4ad7584f2c34f6c077",False,73,0.0,fr,ok,data/raw/journal-officiel/fr/2025/098.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/099,journal-officiel,fr,2025,099,https://ocr.jort.tn/journal-officiel/fr/2025/099.md,https://lake.jort.tn/journal-officiel/fr/2025/099.pdf,https://jort.tn/view/journal-officiel/fr/2025/099,1575188,200,text/markdown; charset=utf-8,34498,fd51ce0c3e2c697168bad24770034a3d20e436c5dc98332c88eab5995242bad0,"W/""7954e21a83b95bcedbc3dce9759ac61d",False,16,0.0,fr,ok,data/raw/journal-officiel/fr/2025/099.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/100,journal-officiel,fr,2025,100,https://ocr.jort.tn/journal-officiel/fr/2025/100.md,https://lake.jort.tn/journal-officiel/fr/2025/100.pdf,https://jort.tn/view/journal-officiel/fr/2025/100,1365173,200,text/markdown; charset=utf-8,69610,ebbb5b4e5af98a73c6b54eab3bc4c3c4c5419672744f2304977c50d833319cb8,"W/""65e143e7dbd14549a4b1005c83f3a8e3",False,23,0.0,fr,ok,data/raw/journal-officiel/fr/2025/100.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/101,journal-officiel,fr,2025,101,https://ocr.jort.tn/journal-officiel/fr/2025/101.md,https://lake.jort.tn/journal-officiel/fr/2025/101.pdf,https://jort.tn/view/journal-officiel/fr/2025/101,848681,200,text/markdown; charset=utf-8,10962,1cca1a2f8ead300a4e316d1ba1bda7732396c4d28efb87e7b53dcea2e622afbf,"W/""d09603a385bf7c60b90b0dd44ee04d57",False,6,0.0,fr,ok,data/raw/journal-officiel/fr/2025/101.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/102,journal-officiel,fr,2025,102,https://ocr.jort.tn/journal-officiel/fr/2025/102.md,https://lake.jort.tn/journal-officiel/fr/2025/102.pdf,https://jort.tn/view/journal-officiel/fr/2025/102,1044752,200,text/markdown; charset=utf-8,102518,61287c7334f0369edf4416782a16208cdfe32630c7664170a101df97ddda14b7,"W/""3fb51c1930213bacec39b698ba493d6c",False,33,0.0,fr,ok,data/raw/journal-officiel/fr/2025/102.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/103,journal-officiel,fr,2025,103,https://ocr.jort.tn/journal-officiel/fr/2025/103.md,https://lake.jort.tn/journal-officiel/fr/2025/103.pdf,https://jort.tn/view/journal-officiel/fr/2025/103,929504,200,text/markdown; charset=utf-8,50061,161d7471f95e378ed66699dc855ee8a15d7b8560d3d277b119c74dc3dc6c3e83,"W/""6a143a032b8cfd94c5fc8c6a394f1fd5",False,17,0.0,fr,ok,data/raw/journal-officiel/fr/2025/103.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/104,journal-officiel,fr,2025,104,https://ocr.jort.tn/journal-officiel/fr/2025/104.md,https://lake.jort.tn/journal-officiel/fr/2025/104.pdf,https://jort.tn/view/journal-officiel/fr/2025/104,2788676,200,text/markdown; charset=utf-8,41158,dcd150ffde8f34f97165a0aa8e884d42021870acac821aa132644b3d330d1e92,"W/""c3a9ff1f314ab686dc5827a7285c689a",False,16,0.0,fr,ok,data/raw/journal-officiel/fr/2025/104.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/105,journal-officiel,fr,2025,105,https://ocr.jort.tn/journal-officiel/fr/2025/105.md,https://lake.jort.tn/journal-officiel/fr/2025/105.pdf,https://jort.tn/view/journal-officiel/fr/2025/105,977621,200,text/markdown; charset=utf-8,35926,f14ba9fbff644a35fede207efa0f631511258d8bb7c76ededb6fc329ab9572e1,"W/""00bc82f6bf378fca28d12451e1d0e290",False,16,0.0,fr,ok,data/raw/journal-officiel/fr/2025/105.md,2026-09-12T13:45:35+00:00,1,
journal-officiel/fr/2025/106,journal-officiel,fr,2025,106,https://ocr.jort.tn/journal-officiel/fr/2025/106.md,https://lake.jort.tn/journal-officiel/fr/2025/106.pdf,https://jort.tn/view/journal-officiel/fr/2025/106,977040,200,text/markdown; charset=utf-8,72199,10f48aa5c0b46af0bc689bfa6a738cdf26301d3ba909c3fabf9626bb2fd4ede8,"W/""b77fee4ca0eb26e9ddfc5dfb9cd067d7",False,22,0.0,fr,ok,data/raw/journal-officiel/fr/2025/106.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/107,journal-officiel,fr,2025,107,https://ocr.jort.tn/journal-officiel/fr/2025/107.md,https://lake.jort.tn/journal-officiel/fr/2025/107.pdf,https://jort.tn/view/journal-officiel/fr/2025/107,1240844,200,text/markdown; charset=utf-8,129598,7488fd8ae367d2b6d142876938279439b08a253b2123e0384bf668fdd60eceb3,"W/""35dc917bd51277a859c880e39ab1b556",False,37,0.0,fr,ok,data/raw/journal-officiel/fr/2025/107.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/108,journal-officiel,fr,2025,108,https://ocr.jort.tn/journal-officiel/fr/2025/108.md,https://lake.jort.tn/journal-officiel/fr/2025/108.pdf,https://jort.tn/view/journal-officiel/fr/2025/108,1518584,200,text/markdown; charset=utf-8,89576,19b0c4caf1af9a616306ddd7a935a04e5fa1653587a84f39f3f722e36b1fc1c5,"W/""848b08aa5fef66de7c4b025d31f692a1",False,33,0.0,fr,ok,data/raw/journal-officiel/fr/2025/108.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/109,journal-officiel,fr,2025,109,https://ocr.jort.tn/journal-officiel/fr/2025/109.md,https://lake.jort.tn/journal-officiel/fr/2025/109.pdf,https://jort.tn/view/journal-officiel/fr/2025/109,724346,200,text/markdown; charset=utf-8,14826,f20b621564890800515c2d6e76d6998465a26ae4dd1dc16084e229453bdde30c,"W/""857064f5fb0f823f619dad9fecc8a888",False,7,0.0,fr,ok,data/raw/journal-officiel/fr/2025/109.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/110,journal-officiel,fr,2025,110,https://ocr.jort.tn/journal-officiel/fr/2025/110.md,https://lake.jort.tn/journal-officiel/fr/2025/110.pdf,https://jort.tn/view/journal-officiel/fr/2025/110,908699,200,text/markdown; charset=utf-8,33021,e82f43b1d37ca2a719bae0e7e272e5fd201d31c0212519d9e5b3bfe23fec36cd,"W/""7840b54aeccedb656e16bf0512c9fbe5",False,14,0.0,fr,ok,data/raw/journal-officiel/fr/2025/110.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/111,journal-officiel,fr,2025,111,https://ocr.jort.tn/journal-officiel/fr/2025/111.md,https://lake.jort.tn/journal-officiel/fr/2025/111.pdf,https://jort.tn/view/journal-officiel/fr/2025/111,1095703,200,text/markdown; charset=utf-8,15247,f389cf72ac23572d88de39bd7dbcb7dfd2c309cf3f94de042bd31ed894ee1571,"W/""31b5c8b5bbea18ac25fb353ad5f84b26",False,7,0.0,fr,ok,data/raw/journal-officiel/fr/2025/111.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/112,journal-officiel,fr,2025,112,https://ocr.jort.tn/journal-officiel/fr/2025/112.md,https://lake.jort.tn/journal-officiel/fr/2025/112.pdf,https://jort.tn/view/journal-officiel/fr/2025/112,5347738,200,text/markdown; charset=utf-8,84350,91a6f54948d04dd08935656171ee0675d5095af9ed2a20caced27d3454d9625a,"W/""d63157e9f4009f73c3906ef3181d9e8c",False,25,0.0,fr,ok,data/raw/journal-officiel/fr/2025/112.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/113,journal-officiel,fr,2025,113,https://ocr.jort.tn/journal-officiel/fr/2025/113.md,https://lake.jort.tn/journal-officiel/fr/2025/113.pdf,https://jort.tn/view/journal-officiel/fr/2025/113,1062096,200,text/markdown; charset=utf-8,114797,95543f972b2386704835eaccd5eef00d393320845131f8eef9d795b290ae52a4,"W/""a62f5b8d2db3448a54bf656a44b497bf",False,41,0.0,fr,ok,data/raw/journal-officiel/fr/2025/113.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/114,journal-officiel,fr,2025,114,https://ocr.jort.tn/journal-officiel/fr/2025/114.md,https://lake.jort.tn/journal-officiel/fr/2025/114.pdf,https://jort.tn/view/journal-officiel/fr/2025/114,1324619,200,text/markdown; charset=utf-8,145843,15f91fe50b1d39743cfca658de862a8ec91f144153028aaf603c275f9bee1b4e,"W/""59a80a09162280f81dc45ab942d13863",False,38,0.0,fr,ok,data/raw/journal-officiel/fr/2025/114.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/115,journal-officiel,fr,2025,115,https://ocr.jort.tn/journal-officiel/fr/2025/115.md,https://lake.jort.tn/journal-officiel/fr/2025/115.pdf,https://jort.tn/view/journal-officiel/fr/2025/115,14173823,200,text/markdown; charset=utf-8,134325,daae27e2bc6550d092685d1c0a6e6f77392e25a2216b8fffa42aafcde67956f6,"W/""1cede3cd51307dc102029ad2d8f3594e",False,62,0.0,fr,ok,data/raw/journal-officiel/fr/2025/115.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/116,journal-officiel,fr,2025,116,https://ocr.jort.tn/journal-officiel/fr/2025/116.md,https://lake.jort.tn/journal-officiel/fr/2025/116.pdf,https://jort.tn/view/journal-officiel/fr/2025/116,1120186,200,text/markdown; charset=utf-8,31987,d9f6a9afdd59d2b69955be87070ece508368c8cfc95917c076e537be52c3d096,"W/""d7e0c9d482d2b4d1b11b2e2bd4b74ad8",False,10,0.0,fr,ok,data/raw/journal-officiel/fr/2025/116.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/117,journal-officiel,fr,2025,117,https://ocr.jort.tn/journal-officiel/fr/2025/117.md,https://lake.jort.tn/journal-officiel/fr/2025/117.pdf,https://jort.tn/view/journal-officiel/fr/2025/117,882320,200,text/markdown; charset=utf-8,54500,798c6069ee554334b7c731912a90885ce8100370a7729548f9aa5c85136fc370,"W/""b24378f5b9f7f613103cef5a911ae032",False,19,0.0,fr,ok,data/raw/journal-officiel/fr/2025/117.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/118,journal-officiel,fr,2025,118,https://ocr.jort.tn/journal-officiel/fr/2025/118.md,https://lake.jort.tn/journal-officiel/fr/2025/118.pdf,https://jort.tn/view/journal-officiel/fr/2025/118,892634,200,text/markdown; charset=utf-8,43843,93444766a95888ab2dded04a58356bfdf1c5f9621bab90bab3faf8c386e558a8,"W/""a92e9858135e54d1f41827f47cd48f89",False,16,0.0,fr,ok,data/raw/journal-officiel/fr/2025/118.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/119,journal-officiel,fr,2025,119,https://ocr.jort.tn/journal-officiel/fr/2025/119.md,https://lake.jort.tn/journal-officiel/fr/2025/119.pdf,https://jort.tn/view/journal-officiel/fr/2025/119,1410994,200,text/markdown; charset=utf-8,20940,444ee2a16cc794ad36570288be713fa5f95074491860a27d2fc2fbbd5019557f,"W/""8434f7bcc1249d51ad44c1d1db132247",False,9,0.0,fr,ok,data/raw/journal-officiel/fr/2025/119.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/120,journal-officiel,fr,2025,120,https://ocr.jort.tn/journal-officiel/fr/2025/120.md,https://lake.jort.tn/journal-officiel/fr/2025/120.pdf,https://jort.tn/view/journal-officiel/fr/2025/120,1125871,200,text/markdown; charset=utf-8,186598,77c860526372c552c8931d60f2aa6dc82942faba020b2df7a083738b46ace329,"W/""3a292980449d4e9cd68c30dd64d94911",False,62,0.0,fr,ok,data/raw/journal-officiel/fr/2025/120.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/121,journal-officiel,fr,2025,121,https://ocr.jort.tn/journal-officiel/fr/2025/121.md,https://lake.jort.tn/journal-officiel/fr/2025/121.pdf,https://jort.tn/view/journal-officiel/fr/2025/121,1535699,200,text/markdown; charset=utf-8,66266,8a70975b53381cc6485b3914afc7ed5f48018da9a119cc6bd32f0ab8d09fabc5,"W/""b042dc84886796a5292b53da883c6db4",False,21,0.0,fr,ok,data/raw/journal-officiel/fr/2025/121.md,2026-09-12T13:45:36+00:00,1,
journal-officiel/fr/2025/122,journal-officiel,fr,2025,122,https://ocr.jort.tn/journal-officiel/fr/2025/122.md,https://lake.jort.tn/journal-officiel/fr/2025/122.pdf,https://jort.tn/view/journal-officiel/fr/2025/122,1062605,200,text/markdown; charset=utf-8,45458,69c882c04867859191dd1cd66cf1893b9a507b3d65f2343bcac9e3985648438d,"W/""c1b27b40630957470e82edba7c4bd976",False,16,0.0,fr,ok,data/raw/journal-officiel/fr/2025/122.md,2026-09-12T13:45:36+00:00,1,
